N	2gram	Bakhtin_Fr_8	Istorich
1	и в	56	25
2	вместе с	2	22
3	что он	2	22
4	может быть	3	17
5	не только	8	13
6	но и	9	13
7	в его	18	12
8	так как	4	11
9	уже не	3	11
10	и не	9	11
11	в этом	14	10
12	тем что	1	10
13	все же	2	10
14	и его	12	9
15	его в	2	9
16	в виде	2	9
17	с другой	2	9
18	таким образом	17	9
19	еще не	10	8
20	и на	7	8
21	все эти	15	8
22	что в	5	8
23	связи с	6	8
24	и что	1	8
25	мы видим	6	8
26	мы знаем	1	8
27	с тем	2	8
28	другой стороны	2	8
29	связь с	3	8
30	том что	8	8
31	в нем	8	7
32	а затем	1	7
33	как и	5	7
34	мы видели	5	7
35	во время	5	7
36	представлений о	1	7
37	потому что	6	7
38	о том	4	7
39	и здесь	3	7
40	то что	3	7
41	только в	9	7
42	с одной	4	7
43	в качестве	4	7
44	превращается в	1	7
45	одной стороны	2	7
46	но это	2	7
47	в частности	7	7
48	как в	1	6
49	в нее	1	6
50	это не	2	6
51	не может	2	6
52	в этих	11	6
53	не в	3	6
54	и он	1	6
55	что и	3	6
56	там где	3	6
57	себя в	1	6
58	прежде всего	6	6
59	могут быть	1	6
60	в том	13	6
61	например в	4	5
62	мы не	2	5
63	в ней	4	5
64	но не	5	5
65	что это	4	5
66	здесь мы	3	5
67	живет в	1	5
68	не будем	1	5
69	видим что	2	5
70	как мы	7	5
71	в образе	3	5
72	него и	1	5
73	так же	2	5
74	для нас	1	5
75	и это	1	4
76	то же	11	4
77	мы уже	10	4
78	в ее	6	4
79	и хотя	2	4
80	в которой	4	4
81	он не	5	4
82	не как	2	4
83	что все	4	4
84	на этой	1	4
85	с другими	1	4
86	и тем	1	4
87	не всегда	1	4
88	того как	2	4
89	в некоторых	3	4
90	в пределах	5	4
91	с ним	2	4
92	за ним	1	4
93	а именно	1	4
94	все это	8	4
95	в связи	3	4
96	в которых	2	3
97	или же	1	3
98	ему в	1	3
99	то это	1	3
100	что его	1	3
101	и как	2	3
102	его к	3	3
103	в этой	6	3
104	их в	4	3
105	в таких	3	3
106	в то	12	3
107	для того	2	3
108	видим здесь	1	3
109	они стали	1	3
110	того чтобы	4	3
111	в себя	1	3
112	примеров можно	2	3
113	на том	1	3
114	никогда не	5	3
115	и с	8	3
116	и вообще	1	3
117	после того	1	3
118	но мы	1	3
119	к нему	2	3
120	в форме	3	3
121	видели и	1	3
122	после смерти	1	3
123	и др	8	3
124	никто не	1	3
125	в особенности	4	3
126	и из	1	3
127	нем и	2	3
128	и все	6	3
129	и она	1	3
130	в данном	2	3
131	в книге	1	3
132	в более	1	3
133	но когда	1	3
134	в свете	4	3
135	а в	2	3
136	можно наблюдать	1	3
137	они не	5	3
138	ту же	4	2
139	того же	1	2
140	самом деле	2	2
141	одним из	5	2
142	а как	1	2
143	вопрос о	1	2
144	и способность	1	2
145	человека и	2	2
146	стране смерти	1	2
147	на них	3	2
148	время в	3	2
149	во всех	8	2
150	землю и	1	2
151	видели что	3	2
152	другой пример	1	2
153	по отношению	1	2
154	эта связь	1	2
155	он взял	2	2
156	перед нами	3	2
157	они дают	1	2
158	когда он	2	2
159	уже в	2	2
160	еще один	2	2
161	связанные с	1	2
162	друг с	1	2
163	из него	1	2
164	так например	2	2
165	это было	1	2
166	и других	4	2
167	это одна	1	2
168	из нее	2	2
169	о которых	1	2
170	которой он	1	2
171	несмотря на	2	2
172	такой же	5	2
173	точки зрения	6	2
174	в своей	2	2
175	ее в	1	2
176	то его	1	2
177	оказывается что	1	2
178	бы мы	1	2
179	но он	3	2
180	даже в	4	2
181	некоторых случаях	1	2
182	таких случаях	1	2
183	а на	2	2
184	тогда когда	1	2
185	одна из	4	2
186	в другую	1	2
187	не потому	2	2
188	с другом	1	2
189	мы узнаем	1	2
190	иногда даже	1	2
191	данном случае	2	2
192	так в	1	2
193	роль в	5	2
194	и сам	2	2
195	здесь как	2	2
196	особенно в	1	2
197	еще в	1	2
198	если бы	2	2
199	находится в	1	2
200	приближается к	1	2
201	язык и	2	2
202	образом в	2	2
203	можно сказать	2	2
204	все его	3	2
205	должно было	1	2
206	от них	1	2
207	же в	1	2
208	в которую	1	2
209	того что	1	2
210	в формах	1	2
211	оно уже	1	2
212	том как	1	2
213	во всем	4	2
214	именно на	1	2
215	так что	3	2
216	и они	1	2
217	на ней	1	2
218	из них	2	2
219	его и	1	2
220	превращаются в	2	2
221	на одном	2	2
222	вовсе не	6	2
223	в землю	1	2
224	мы можем	1	2
225	у него	7	2
226	и вместе	1	2
227	в других	2	2
228	связан с	2	2
229	до сих	8	2
230	как у	1	2
231	такое же	1	2
232	говорит о	2	2
233	в античности	1	2
234	а не	2	2
235	один из	5	2
236	со своими	1	2
237	под влиянием	1	2
238	и потому	4	2
239	из которых	2	2
240	что за	1	2
241	потому ли	1	2
242	есть на	1	2
243	как бы	11	2
244	с этой	2	2
245	сих пор	8	2
246	с большой	1	2
247	и для	2	2
248	это уже	1	2
249	входящий в	1	2
250	сказать что	3	2
251	и при	2	2
252	к его	3	2
253	отношению к	1	2
254	в свое	1	2
255	к этому	2	2
256	жизни и	1	2
257	уже после	1	2
258	то на	1	1
259	также и	2	1
260	и борьбы	1	1
261	нужно подчеркнуть	1	1
262	всего это	1	1
263	тем же	1	1
264	фольклора и	1	1
265	непосредственной близости	1	1
266	почти всегда	1	1
267	момент когда	1	1
268	и могут	1	1
269	той же	6	1
270	с более	1	1
271	оно означает	1	1
272	большую роль	1	1
273	сделал его	1	1
274	место в	1	1
275	грудь и	1	1
276	время как	1	1
277	и другая	1	1
278	они были	4	1
279	были живы	1	1
280	не нужно	1	1
281	не был	4	1
282	одним словом	1	1
283	на самом	2	1
284	к образу	1	1
285	совсем не	2	1
286	о смерти	1	1
287	остаются в	1	1
288	некоторые черты	1	1
289	себе и	2	1
290	отличие от	1	1
291	что они	2	1
292	чем же	1	1
293	выясняется что	1	1
294	в одной	1	1
295	стороны и	1	1
296	как к	2	1
297	части в	1	1
298	путь в	1	1
299	пределах одной	1	1
300	целый ряд	2	1
301	и наконец	3	1
302	и к	4	1
303	свою сторону	1	1
304	очень распространены	1	1
305	но в	6	1
306	ясную картину	1	1
307	за собой	1	1
308	сливается с	1	1
309	носит в	1	1
310	та же	1	1
311	за это	2	1
312	он в	1	1
313	одно время	1	1
314	такую же	1	1
315	на нем	1	1
316	только на	2	1
317	в себе	4	1
318	во многих	1	1
319	но на	1	1
320	здесь имеются	1	1
321	чаще и	1	1
322	что она	2	1
323	при этом	4	1
324	ключ к	1	1
325	они в	1	1
326	всех этих	3	1
327	и еще	2	1
328	состоит в	1	1
329	и вот	1	1
330	подобно тому	1	1
331	него в	1	1
332	но дело	2	1
333	борьба с	1	1
334	в глубину	1	1
335	старого и	2	1
336	например мы	1	1
337	пришли на	1	1
338	такая книга	1	1
