N	2gram	Losev_Vlad_2	FransuaR
1	и в	30	56
2	то есть	7	24
3	в его	11	18
4	таким образом	3	17
5	все эти	5	15
6	в этом	20	14
7	в том	18	13
8	так и	5	13
9	он был	6	12
10	в то	9	12
11	и его	6	12
12	то же	4	11
13	вещей и	1	11
14	в них	3	11
15	в этих	4	11
16	до конца	7	11
17	как бы	5	11
18	и до	2	10
19	мы уже	2	10
20	еще не	1	10
21	же время	3	10
22	в самом	2	9
23	и не	18	9
24	только в	6	9
25	но и	8	9
26	в сущности	2	8
27	во всех	3	8
28	не только	12	8
29	в нем	4	8
30	и с	14	8
31	и их	1	8
32	и даже	10	8
33	до сих	1	8
34	и др	1	8
35	по своему	2	8
36	сих пор	1	8
37	все это	5	8
38	том что	12	8
39	и на	4	7
40	как мы	11	7
41	у него	19	7
42	в частности	2	7
43	той же	4	6
44	в этой	4	6
45	но в	8	6
46	на его	4	6
47	точки зрения	7	6
48	вовсе не	4	6
49	связи с	8	6
50	прежде всего	6	6
51	в той	2	6
52	и все	7	6
53	потому что	9	6
54	одним из	1	5
55	с его	4	5
56	но не	3	5
57	он не	4	5
58	так сказать	1	5
59	последнее слово	1	5
60	мы видели	2	5
61	такой же	1	5
62	во время	1	5
63	в отношении	3	5
64	своего рода	1	5
65	никогда не	7	5
66	в области	3	5
67	ни с	2	5
68	не было	10	5
69	как и	5	5
70	в результате	5	5
71	что в	12	5
72	есть и	2	5
73	и другие	1	5
74	они не	1	5
75	например в	1	4
76	и потому	2	4
77	но по	2	4
78	в ней	4	4
79	не был	2	4
80	и к	6	4
81	в которой	4	4
82	что это	4	4
83	в себе	6	4
84	при этом	5	4
85	их в	2	4
86	что все	1	4
87	начала и	2	4
88	и ее	1	4
89	даже в	2	4
90	того чтобы	2	4
91	во всем	1	4
92	наконец в	3	4
93	времени и	1	4
94	и других	1	4
95	о том	4	4
96	в качестве	1	4
97	конечно не	4	4
98	так как	5	4
99	в своих	2	4
100	в году	24	3
101	в их	2	3
102	время в	4	3
103	не просто	1	3
104	связи и	1	3
105	в своем	8	3
106	перед нами	1	3
107	кроме того	9	3
108	и наконец	4	3
109	его к	1	3
110	и всей	1	3
111	в свет	1	3
112	главным образом	1	3
113	всех этих	3	3
114	с начала	2	3
115	ведь в	1	3
116	здесь нет	1	3
117	не мог	8	3
118	не в	9	3
119	но он	3	3
120	на рубеже	1	3
121	казалось бы	2	3
122	во все	1	3
123	рядом с	1	3
124	здесь мы	3	3
125	и о	4	3
126	характер и	1	3
127	и здесь	1	3
128	настоящее время	2	3
129	все его	1	3
130	а также	10	3
131	в литературе	1	3
132	как например	1	3
133	здесь с	1	3
134	так что	5	3
135	уже не	3	3
136	мы находим	2	3
137	что и	3	3
138	может быть	7	3
139	здесь в	2	3
140	еще и	6	3
141	что для	2	3
142	не на	2	3
143	сказать что	11	3
144	не были	1	3
145	к его	2	3
146	на эту	2	3
147	в первой	1	3
148	в связи	8	3
149	в настоящее	2	3
150	в те	4	3
151	то что	20	3
152	том числе	1	3
153	также и	6	2
154	и то	5	2
155	самом деле	1	2
156	по преимуществу	1	2
157	что эти	2	2
158	действительности и	1	2
159	был и	3	2
160	те времена	3	2
161	для своего	1	2
162	мы не	2	2
163	первый план	2	2
164	бы то	1	2
165	совсем не	4	2
166	себе и	2	2
167	что они	1	2
168	как к	2	2
169	хотя и	6	2
170	когда он	1	2
171	целый ряд	1	2
172	и как	3	2
173	в действительности	1	2
174	и хотя	2	2
175	бы и	1	2
176	в нашем	1	2
177	еще один	2	2
178	были связаны	1	2
179	что она	1	2
180	и еще	1	2
181	в виде	3	2
182	для понимания	1	2
183	но дело	2	2
184	так например	1	2
185	его в	4	2
186	здесь как	1	2
187	ни в	7	2
188	из нее	1	2
189	с тем	2	2
190	он и	3	2
191	несмотря на	4	2
192	между собою	1	2
193	или менее	3	2
194	для него	9	2
195	и при	2	2
196	в своей	5	2
197	в котором	5	2
198	с точки	3	2
199	году когда	1	2
200	он дает	2	2
201	в которых	1	2
202	мир и	1	2
203	если бы	1	2
204	не могли	3	2
205	на котором	2	2
206	дело в	3	2
207	было у	2	2
208	чтобы стать	1	2
209	дело не	1	2
210	того как	2	2
211	к концу	5	2
212	в каком	1	2
213	ни о	1	2
214	он называет	3	2
215	начиная с	2	2
216	более широкой	1	2
217	данном случае	2	2
218	исторической жизни	1	2
219	только не	1	2
220	то время	6	2
221	и совершенно	1	2
222	и сам	2	2
223	с собой	1	2
224	во многом	1	2
225	когда в	1	2
226	могла быть	1	2
227	с ним	5	2
228	язык и	1	2
229	его жизни	6	2
230	можно сказать	4	2
231	и во	2	2
232	к нему	2	2
233	было бы	9	2
234	но с	1	2
235	что он	13	2
236	очень много	2	2
237	это очень	1	2
238	это не	2	2
239	уже в	3	2
240	только на	1	2
241	ни одного	1	2
242	из них	1	2
243	характерно что	1	2
244	точка зрения	1	2
245	в одном	1	2
246	к ним	1	2
247	как раз	1	2
248	для того	2	2
249	возможно что	2	2
250	далеко не	1	2
251	а на	1	2
252	был в	2	2
253	то ни	1	2
254	его как	1	2
255	знания и	1	2
256	не может	9	2
257	вместе с	8	2
258	так же	4	2
259	он говорит	1	2
260	в данном	3	2
261	однако эти	1	2
262	а не	7	2
263	такие явления	1	2
264	с этой	4	2
265	весь этот	1	2
266	но это	4	2
267	все же	9	2
268	и для	3	2
269	которых он	1	2
270	мира и	1	2
271	современности и	1	2
272	а в	11	2
273	французский язык	1	2
274	между ними	1	2
275	это в	3	2
276	от всех	1	2
277	мы коснемся	1	2
278	более или	3	2
279	к этому	6	2
280	он часто	1	2
281	всем и	2	1
282	смысле слова	1	1
283	как известно	1	1
284	говоря о	3	1
285	и цельного	1	1
286	и разум	1	1
287	в этот	1	1
288	того же	5	1
289	этого последнего	2	1
290	второго тома	1	1
291	он всегда	1	1
292	времени он	1	1
293	а как	1	1
294	уже после	1	1
295	на той	1	1
296	что между	1	1
297	бы что	1	1
298	не принято	1	1
299	из своих	1	1
300	он как	1	1
301	равно как	1	1
302	восстановление его	1	1
303	ему в	2	1
304	то это	4	1
305	ему приходилось	2	1
306	к брату	2	1
307	как впрочем	1	1
308	i с	3	1
309	к своему	1	1
310	литературы и	1	1
311	по этому	1	1
312	содержатся в	1	1
313	французском языке	3	1
314	в чем	2	1
315	как у	2	1
316	то он	1	1
317	но когда	1	1
318	что роман	1	1
319	в эти	7	1
320	в новом	2	1
321	себя в	2	1
322	чем же	1	1
323	как в	3	1
324	для всех	1	1
325	что нет	1	1
326	что по	1	1
327	это вообще	1	1
328	его дела	1	1
329	речь шла	1	1
330	за собой	1	1
331	жизни к	1	1
332	та же	1	1
333	он в	1	1
334	из этих	3	1
335	и действительное	1	1
336	им в	3	1
337	и раздельных	1	1
338	тому же	1	1
339	во многих	2	1
340	как он	2	1
341	его близкими	1	1
342	можно себе	1	1
343	жизнью и	1	1
344	достаточно свидетельствуют	1	1
345	их может	1	1
346	его буквально	1	1
347	они в	1	1
348	на таком	1	1
349	университета по	1	1
350	к одному	1	1
351	не к	1	1
352	и вот	3	1
353	свое время	1	1
354	находился в	1	1
355	можно было	2	1
356	это конечно	1	1
357	из событий	1	1
358	больше всего	1	1
359	есть все	1	1
360	и сделал	1	1
361	связанных с	1	1
362	те же	3	1
363	о недопустимости	1	1
364	на все	2	1
365	глубокий и	1	1
366	лишь в	1	1
367	больше в	1	1
368	это было	4	1
369	заключается в	2	1
370	его личности	1	1
371	чувства к	1	1
372	этом смысле	1	1
373	только одно	3	1
374	и вы	2	1
375	можно привести	1	1
376	со своими	1	1
377	его и	2	1
378	которой не	2	1
379	с года	3	1
380	чем в	1	1
381	писать на	1	1
382	здесь все	1	1
383	народа и	2	1
384	что значит	1	1
385	эта была	1	1
386	известной степени	1	1
387	по ее	1	1
388	шла о	1	1
389	просто в	1	1
390	место в	1	1
391	еще с	1	1
392	то его	2	1
393	оказывается что	1	1
394	в отличие	3	1
395	мысли и	2	1
396	бы мы	1	1
397	существ в	1	1
398	возвращение к	1	1
399	нельзя было	1	1
400	не раз	1	1
401	которые в	1	1
402	но во	1	1
403	речи в	1	1
404	есть еще	1	1
405	уже сказали	1	1
406	том же	3	1
407	не любит	1	1
408	к такой	1	1
409	но они	1	1
410	до известной	1	1
