N	3gram	Bakhtin_Fr_7	StatiiOP
1	в том что	3	16
2	о том что	1	11
3	в этом отношении	2	9
4	дело в том	2	4
5	то обстоятельство что	1	4
6	после того как	4	4
7	с самого начала	1	3
8	в одном из	1	3
9	во всяком случае	1	3
10	в том же	1	2
11	так и в	3	2
12	но все это	2	2
13	в это время	1	2
14	по этому поводу	1	2
15	и в этом	1	2
16	потому что это	1	2
17	с тем что	1	2
18	за то что	3	2
19	к тому же	1	2
20	в значительной степени	2	2
21	более или менее	2	2
22	то что в	2	2
23	с точки зрения	3	2
24	в этих словах	1	2
25	себе и в	1	1
26	в чем же	1	1
27	почти ничего не	2	1
28	в июне года	1	1
29	в конце года	1	1
30	в этом смысле	1	1
31	сам по себе	1	1
32	в том числе	4	1
33	во второй половине	1	1
34	ни для кого	1	1
35	и для самого	1	1
36	тем что в	1	1
37	и в том	1	1
38	так что в	1	1
39	в конце концов	4	1
40	том же духе	1	1
41	что в этом	1	1
42	в той же	1	1
43	имеет ничего общего	1	1
44	писался в течение	1	1
45	и все это	1	1
46	ничего общего с	1	1
47	с этим не	1	1
48	был тесно связан	1	1
49	до нас не	1	1
50	на самом деле	1	1
51	по отношению к	2	1
52	в своем романе	1	1
53	пользовался при этом	1	1
54	таким образом в	1	1
55	но он не	1	1
56	в то же	9	1
57	было бы думать	1	1
58	в связи с	1	1
59	чтобы показать его	1	1
60	то же время	9	1
61	что у него	2	1
62	как мы видели	4	1
63	в свое время	2	1
64	который в своем	1	1
65	имел в виду	1	1
66	тесно связан с	1	1
67	и в другом	1	1
68	на этот вопрос	1	1
69	при помощи которого	1	1
70	не имеет ничего	1	1
71	в свою очередь	3	1
72	нужно сказать что	1	1
73	в данном случае	1	1
74	в заключительной части	1	1
