N	2gram	Bakhtin_Pr_2	formyVre
1	и в	45	46
2	в этом	20	22
3	прежде всего	11	14
4	вовсе не	7	13
5	в романе	3	13
6	и его	8	12
7	во всех	4	11
8	не только	16	11
9	только в	9	11
10	как бы	15	10
11	то есть	50	10
12	точки зрения	19	10
13	в том	8	10
14	но в	6	10
15	мы уже	3	9
16	не в	8	9
17	у него	6	9
18	но и	15	9
19	вместе с	1	9
20	и не	42	9
21	и для	2	9
22	мира и	1	9
23	то же	5	8
24	как и	14	8
25	с точки	9	8
26	для того	1	8
27	того чтобы	1	8
28	потому что	8	8
29	связи с	1	8
30	в его	22	8
31	из них	9	8
32	в основном	1	8
33	жизни и	15	8
34	и на	7	7
35	так сказать	7	7
36	всех этих	1	7
37	так и	3	7
38	в них	4	7
39	вещей и	1	7
40	может быть	18	7
41	времени в	1	7
42	в одном	6	7
43	то что	5	7
44	как мы	8	6
45	еще не	9	6
46	все же	4	6
47	и наконец	1	6
48	при этом	2	6
49	этом мире	1	6
50	человека в	5	6
51	и с	7	6
52	его в	3	6
53	в основе	2	6
54	никогда не	17	6
55	те же	2	6
56	так как	5	6
57	в особенности	2	6
58	здесь в	2	6
59	все это	5	6
60	и все	1	6
61	но не	6	5
62	с этим	1	5
63	в своем	5	5
64	все эти	4	5
65	он не	9	5
66	в нем	20	5
67	должно быть	4	5
68	в то	5	5
69	в дальнейшем	2	5
70	и у	2	5
71	и др	4	5
72	в частности	1	5
73	в пределах	4	5
74	по существу	1	5
75	в смысле	2	5
76	что в	6	5
77	отношения к	2	4
78	человека и	2	4
79	и самое	2	4
80	в мире	3	4
81	и он	3	4
82	что они	3	4
83	в истории	2	4
84	как в	4	4
85	уже в	4	4
86	из этих	1	4
87	в себе	5	4
88	их в	7	4
89	том что	7	4
90	в котором	7	4
91	место в	1	4
92	героев и	1	4
93	же время	3	4
94	уже говорили	2	4
95	смерти и	1	4
96	в образе	3	4
97	в эпоху	1	4
98	с ним	8	4
99	и смерть	1	4
100	о том	3	4
101	его жизни	2	4
102	все его	3	4
103	так что	2	4
104	конечно не	6	4
105	мир в	2	4
106	с другом	2	4
107	и их	6	4
108	а не	10	4
109	человеческой жизни	2	4
110	друг с	2	4
111	еще более	1	4
112	же в	1	4
113	жизни в	2	4
114	есть и	3	4
115	дан в	1	3
116	в виду	2	3
117	того же	1	3
118	слова и	1	3
119	мы еще	1	3
120	мы будем	1	3
121	точка зрения	7	3
122	отношение к	8	3
123	нет и	3	3
124	хотя и	2	3
125	и как	2	3
126	уже не	6	3
127	та же	1	3
128	в большинстве	2	3
129	имеем в	2	3
130	и по	2	3
131	таким образом	11	3
132	здесь мы	1	3
133	еще вернемся	1	3
134	по всему	1	3
135	переходим к	2	3
136	в их	4	3
137	в которых	1	3
138	что было	1	3
139	не могли	1	3
140	как можно	1	3
141	самой жизни	1	3
142	кроме того	1	3
143	к тому	1	3
144	себя и	2	3
145	на основе	2	3
146	зрения не	1	3
