N	2gram	Losev_Prob_5	Istorich
1	и в	30	28
2	и т	1	25
3	может быть	7	25
4	т д	1	22
5	а не	5	15
6	не может	5	15
7	никогда не	7	14
8	мы имеем	2	13
9	мы должны	1	13
10	для нас	10	13
11	то же	2	12
12	не только	18	12
13	что в	5	12
14	только в	9	11
15	мы не	2	10
16	все же	9	10
17	и что	6	10
18	что он	7	10
19	мы увидим	1	10
20	но и	13	10
21	прежде всего	6	10
22	не в	7	9
23	так и	7	9
24	о том	12	9
25	то что	18	9
26	в том	12	9
27	и не	12	9
28	в этом	17	8
29	но в	9	8
30	что это	1	8
31	таким образом	13	8
32	не всегда	3	8
33	в ней	3	7
34	здесь мы	1	7
35	это не	2	7
36	еще не	3	7
37	и здесь	1	7
38	этот вопрос	1	7
39	и др	1	7
40	так же	5	7
41	том что	17	7
42	было бы	4	7
43	а в	6	7
44	в этой	10	6
45	это тоже	1	6
46	его в	6	6
47	так например	1	6
48	тем не	5	6
49	не менее	5	6
50	к тому	2	6
51	что и	6	6
52	вслед за	2	6
53	так как	6	6
54	с другой	6	6
55	вместе с	7	6
56	когда он	2	6
57	видно что	1	6
58	вопрос о	1	5
59	мы будем	2	5
60	что они	3	5
61	в своем	11	5
62	что она	1	5
63	в силу	5	5
64	по существу	2	5
65	их в	1	5
66	восходят к	1	5
67	на основе	1	5
68	в дальнейшем	7	5
69	можно было	2	5
70	восходит к	1	5
71	в его	12	5
72	что здесь	2	5
73	но не	7	5
74	в качестве	4	5
75	в одном	3	5
76	до сих	2	5
77	сих пор	2	5
78	или в	4	5
79	не должен	1	5
80	сказать что	9	5
81	другой стороны	6	5
82	ее в	2	5
83	и даже	14	4
84	и для	6	4
85	и на	6	4
86	то мы	1	4
87	чем это	1	4
88	не то	2	4
89	не все	2	4
90	с этим	1	4
91	все эти	2	4
92	на то	2	4
93	но все	4	4
94	об этом	4	4
95	и с	5	4
96	с тем	5	4
97	как и	7	4
98	даже в	1	4
99	на него	2	4
100	связи с	7	4
101	здесь не	7	4
102	другими словами	1	4
103	того что	3	4
104	с одной	3	4
105	потому что	13	4
106	так что	11	4
107	в большинстве	1	4
108	большинстве случаев	1	4
109	к ним	1	4
110	а именно	12	4
111	превращается в	1	4
112	один из	2	4
113	одной стороны	3	4
114	могут быть	1	4
115	там где	1	4
116	как будто	3	4
117	все это	1	4
118	в связи	7	4
119	хотя бы	2	4
120	но это	1	4
121	но оно	1	4
122	и другие	3	4
123	они не	2	4
124	также и	12	3
125	время как	3	3
126	я не	2	3
127	ему в	1	3
128	не знают	1	3
129	и он	4	3
130	по отношению	2	3
131	не просто	5	3
132	перед нами	1	3
133	могли бы	1	3
134	очень много	1	3
135	при этом	4	3
136	не как	1	3
137	и по	1	3
138	это конечно	2	3
139	же не	4	3
140	в другом	3	3
141	из них	2	3
142	и тогда	2	3
143	нас не	3	3
144	почти не	1	3
145	в котором	2	3
146	в их	1	3
147	надо сказать	1	3
148	по себе	2	3
149	раз и	2	3
150	в то	4	3
151	на котором	1	3
152	дело в	2	3
153	того как	5	3
154	есть только	3	3
155	должен быть	1	3
156	как мы	2	3
157	в образе	1	3
158	же говорит	1	3
159	и должно	1	3
160	или на	1	3
161	ли он	2	3
162	в какой	2	3
163	во всем	1	3
164	в стороне	1	3
165	должен был	1	3
166	и его	6	3
167	уже не	6	3
168	если мы	1	3
169	следовало бы	1	3
170	в начале	3	3
171	силы природы	1	3
172	и их	5	3
173	то время	3	3
174	тем что	2	3
175	в форме	1	3
176	именно в	3	3
177	на эту	1	3
178	как это	1	3
179	из которых	1	3
180	наряду с	2	3
181	среди этих	1	3
182	будто бы	5	3
183	в целях	2	3
184	отношению к	2	3
185	точно так	3	3
186	знает как	1	2
187	отношения к	1	2
188	увидим ниже	1	2
189	и потому	1	2
190	по его	2	2
191	из всех	2	2
192	другой вопрос	1	2
193	что если	1	2
194	не вполне	1	2
195	очень простой	1	2
196	когда мы	1	2
197	это время	2	2
198	к своему	1	2
199	он отправляется	1	2
200	бы то	2	2
201	то он	1	2
202	а только	1	2
203	этого мотива	1	2
204	значение и	2	2
205	первый взгляд	1	2
206	как в	2	2
207	однако не	1	2
208	и как	6	2
209	от этого	3	2
210	поэтому он	1	2
211	он в	3	2
212	в тех	1	2
213	тоже не	2	2
214	право на	1	2
215	в очень	1	2
216	в себе	4	2
217	и если	1	2
218	в нем	6	2
219	он не	3	2
220	и миф	1	2
221	всех этих	1	2
222	он должен	1	2
223	и вот	1	2
224	том чтобы	1	2
225	то ни	2	2
226	а по	1	2
227	при помощи	6	2
228	и тем	3	2
229	стоит на	1	2
230	но уже	2	2
231	здесь можно	1	2
232	об этой	1	2
233	на первый	1	2
234	что такое	1	2
235	в такой	1	2
236	миф о	5	2
237	только для	2	2
238	в эпоху	3	2
239	однако в	3	2
240	что этот	5	2
241	где нет	1	2
242	в древней	1	2
243	что мотив	1	2
244	в таких	2	2
245	как о	4	2
246	и другое	3	2
247	в русской	3	2
248	самого начала	1	2
249	тогда когда	4	2
250	что их	1	2
251	не видели	1	2
252	так чтобы	1	2
253	по своей	2	2
254	не могут	2	2
255	в области	2	2
256	указывает на	3	2
257	на это	1	2
258	в ее	3	2
259	и этим	1	2
260	с самого	1	2
261	это для	1	2
262	и когда	1	2
