N	2gram	Vygotskiy__7	Marksizm
1	может быть	7	28
2	и в	26	19
3	как бы	6	19
4	и не	18	19
5	в процессе	5	18
6	не может	11	18
7	точки зрения	28	17
8	то же	8	16
9	и его	12	16
10	как мы	14	15
11	в этом	29	15
12	языка и	1	15
13	в сущности	9	14
14	так сказать	1	14
15	таким образом	23	14
16	лишь в	2	14
17	не только	24	13
18	с точки	21	13
19	связи с	4	13
20	речи и	30	13
21	в нем	2	11
22	если бы	5	11
23	вовсе не	2	11
24	не в	4	10
25	речи в	27	10
26	так и	3	10
27	но и	11	10
28	том что	17	10
29	самом деле	6	9
30	при этом	1	9
31	как и	15	9
32	для него	3	9
33	языка как	1	9
34	в основе	3	9
35	а не	6	9
36	по отношению	6	8
37	в то	3	8
38	только в	8	8
39	слова в	5	8
40	отнюдь не	1	8
41	не является	3	8
42	отношению к	5	8
43	на самом	3	7
44	внутренней речи	67	7
45	его в	2	7
46	одна из	1	7
47	никогда не	4	7
48	в том	18	7
49	прежде всего	7	7
50	в связи	1	7
51	и для	5	7
52	но в	4	7
53	в таком	1	7
54	мы уже	3	6
55	и значение	5	6
56	во всех	6	6
57	и как	1	6
58	в самом	9	6
59	если мы	5	6
60	слова и	10	6
61	ни в	2	6
62	в смысле	6	6
63	того чтобы	19	6
64	в направлении	5	6
65	к тому	7	6
66	для того	18	6
67	речи мы	4	6
68	же самое	5	6
69	и следовательно	5	6
70	и значением	5	6
71	между тем	1	6
72	мы можем	3	6
73	с помощью	13	6
74	и все	1	6
75	в свою	2	6
76	того же	1	5
77	к другому	3	5
78	все же	6	5
79	выражение в	6	5
80	является не	2	5
81	на этой	1	5
82	в данном	5	5
83	в их	2	5
84	самого начала	7	5
85	свою очередь	2	5
86	с самого	7	5
87	и здесь	2	5
88	к нему	3	5
89	в его	4	5
90	мы ни	2	5
91	в форме	1	5
92	в большинстве	2	5
93	большинстве случаев	2	5
94	отношении к	1	5
95	или иной	1	5
96	значения в	1	5
97	в той	4	5
98	этого слова	3	5
99	значения слова	9	5
100	совершенно не	2	5
101	как слово	2	5
102	к этому	2	5
103	так же	14	5
104	тем же	5	4
105	все те	2	4
106	а как	1	4
107	и ее	2	4
108	к целому	2	4
109	конечно не	1	4
110	только на	3	4
111	в себе	9	4
112	на то	4	4
113	значение в	2	4
114	в данной	1	4
115	это не	3	4
116	было бы	6	4
117	и тем	6	4
118	в слове	11	4
119	мы видели	3	4
120	тому что	9	4
121	в отношении	2	4
122	ничего не	2	4
123	и т.д	1	4
124	той или	1	4
125	для себя	24	4
126	выражения и	1	4
127	из одного	1	4
128	по мере	7	4
129	того что	14	4
130	что он	8	4
131	речь в	4	4
132	и их	5	4
133	речь и	5	4
134	как раз	3	4
135	связь с	1	4
136	смысле этого	3	4
137	в основном	3	4
138	к пониманию	3	4
139	бы в	5	4
140	то что	24	4
141	сказать что	8	4
142	основная тенденция	1	3
143	и то	7	3
144	в котором	4	3
145	и до	2	3
146	высшей степени	1	3
147	в ней	3	3
148	еще не	4	3
149	столь же	2	3
150	в ее	6	3
151	для других	15	3
152	менее всего	3	3
153	отличие от	2	3
154	за пределы	1	3
155	относится к	2	3
156	с этим	2	3
157	перед нами	2	3
158	является выражением	1	3
159	все эти	6	3
160	учение о	3	3
161	в этой	3	3
162	нами в	4	3
163	но ведь	1	3
164	он не	3	3
165	не к	1	3
166	не как	1	3
167	какой бы	1	3
168	одно и	3	3
169	в другом	1	3
170	той же	8	3
171	с другими	3	3
172	от одного	2	3
173	по себе	3	3
174	в этих	2	3
175	в своей	3	3
176	речи ведь	1	3
177	в отличие	2	3
178	мысли и	11	3
179	не имеет	2	3
180	для всего	1	3
181	они являются	1	3
182	слове и	1	3
183	в каком	1	3
184	у нас	2	3
185	могут быть	2	3
186	для его	1	3
187	не есть	4	3
188	и это	1	3
189	оно может	1	3
190	значения и	3	3
191	на основе	1	3
192	направлении к	2	3
193	развития языка	2	3
194	о том	4	3
195	нашей работы	3	3
196	и лишь	1	3
197	что и	3	3
198	слов и	2	3
199	слова для	1	3
200	в двух	1	3
201	одной из	4	3
202	в какой	6	3
203	с одной	5	3
204	в качестве	5	3
205	его и	2	3
206	и значения	3	3
207	так как	14	3
208	же деле	1	3
209	в высшей	1	3
210	до сих	3	3
211	с другой	4	3
