N	2gram	Vygotskiy__4	Komedia
1	и в	20	26
2	едва ли	2	14
3	и не	8	14
4	и его	5	12
5	к тому	6	12
6	так и	5	12
7	тому же	6	11
8	может быть	12	11
9	в том	42	11
10	в этом	24	10
11	но и	9	10
12	столь же	3	9
13	том что	35	9
14	если бы	5	9
15	вместе с	8	9
16	что в	19	9
17	ясно что	2	8
18	было бы	8	8
19	и на	6	7
20	не только	15	7
21	что и	9	7
22	из них	4	7
23	ли не	2	7
24	еще не	2	6
25	в своем	4	6
26	о том	5	6
27	в нем	2	6
28	таким образом	25	6
29	в то	1	6
30	того чтобы	7	6
31	потому что	12	6
32	и здесь	2	6
33	наряду с	3	6
34	то что	15	6
35	в которой	3	5
36	что он	6	5
37	так что	3	5
38	в истории	10	5
39	независимо от	1	5
40	с этим	5	5
41	для того	5	5
42	а затем	2	5
43	ни в	3	5
44	с тем	6	5
45	и с	4	5
46	больше чем	1	5
47	один из	3	5
48	в качестве	21	5
49	к этому	4	5
50	уже в	6	4
51	хотя и	1	4
52	в самом	6	4
53	что это	2	4
54	в целом	11	4
55	из этих	2	4
56	как и	9	4
57	в этих	3	4
58	место в	2	4
59	тому что	4	4
60	не менее	3	4
61	не по	2	4
62	с и	1	4
63	это слово	2	4
64	больше того	1	4
65	как мы	13	4
66	можно было	6	4
67	его в	6	4
68	между тем	9	4
69	в его	11	4
70	только в	10	4
71	же в	1	4
72	в начале	2	4
73	этот раз	1	4
74	так как	10	4
75	у него	2	4
76	в последние	1	4
77	на этот	3	4
78	прежде всего	2	4
79	в частности	5	4
80	как это	9	4
81	все же	5	4
82	и для	4	4
83	и от	3	4
84	одной из	3	4
85	точки зрения	24	4
86	речь идет	5	3
87	например в	1	3
88	тех же	1	3
89	то же	16	3
90	в их	12	3
91	той же	6	3
92	вопрос о	1	3
93	того же	9	3
94	в ней	2	3
95	во всех	1	3
96	как правило	1	3
97	но не	3	3
98	по отношению	1	3
99	как в	5	3
100	что касается	1	3
101	но в	3	3
102	в этой	3	3
103	как он	4	3
104	но все	1	3
105	в каждом	2	3
106	первую очередь	4	3
107	при всем	1	3
108	но если	1	3
109	в обоих	3	3
110	не имеет	2	3
111	того как	2	3
112	в самой	1	3
113	связи с	3	3
114	что на	2	3
115	и сам	1	3
116	в поле	1	3
117	то время	1	3
118	и поэтому	3	3
119	к нему	2	3
120	дело с	1	3
121	себя в	3	3
122	мы знаем	1	3
123	и их	1	3
124	представить себе	2	3
125	друг друга	4	3
126	мы можем	5	3
127	тем что	7	3
128	в первую	4	3
129	даже не	1	3
130	здесь в	1	3
131	о чем	1	3
132	в связи	3	3
133	из которых	1	3
134	в тех	1	3
135	отношению к	1	3
136	с этой	4	3
137	все это	1	3
138	мы найдем	2	3
139	или в	1	3
140	для нас	4	3
141	а в	2	3
142	в период	1	3
143	в своей	7	3
144	по поводу	1	3
145	том числе	2	3
146	не может	6	3
147	как известно	3	2
148	одним из	2	2
149	и есть	1	2
150	в традиционной	1	2
151	мы имеем	2	2
152	мы не	1	2
153	время как	1	2
154	говорить о	1	2
155	в виду	3	2
156	бы то	1	2
157	чем это	1	2
158	и другие	9	2
159	если в	1	2
160	отличие от	2	2
161	отнюдь не	3	2
162	и я	1	2
163	идет о	3	2
164	что именно	1	2
165	этом же	1	2
166	целый ряд	5	2
167	имеет в	1	2
168	в действительности	5	2
169	и хотя	1	2
170	с той	2	2
171	нам известны	1	2
172	чуть ли	1	2
173	в нашем	4	2
174	по которым	1	2
175	роль в	4	2
176	что она	1	2
177	всех остальных	2	2
178	он не	1	2
179	в силу	6	2
180	на этом	3	2
181	то ни	1	2
182	же не	2	2
183	это не	5	2
184	этом смысле	8	2
185	не всегда	1	2
186	чем в	3	2
187	в развитии	25	2
188	в один	3	2
189	в следующем	2	2
190	всяком случае	3	2
191	бы к	1	2
192	представление о	1	2
193	в отличие	2	2
194	признать что	1	2
195	которые в	4	2
196	не в	4	2
197	в конце	1	2
198	он выступает	1	2
199	даже в	2	2
200	на пути	1	2
201	начинает с	1	2
202	же его	1	2
203	в одном	1	2
204	место во	1	2
205	что их	1	2
206	и после	1	2
207	с достаточной	1	2
208	не является	5	2
209	с другом	7	2
210	сомневаться в	1	2
211	всего в	1	2
212	и это	2	2
213	говоря уже	1	2
214	с самого	1	2
215	так в	1	2
216	и что	8	2
217	или на	1	2
218	на что	1	2
219	после того	1	2
220	и во	3	2
221	обоих случаях	3	2
222	в другой	2	2
223	вслед за	2	2
224	также в	1	2
225	все время	4	2
226	с которыми	1	2
227	все больше	1	2
228	тот же	9	2
229	с ними	1	2
230	в какой	3	2
231	одних и	1	2
232	и ее	1	2
233	с одной	9	2
234	и у	2	2
235	является не	4	2
236	одно из	1	2
237	от того	3	2
238	в других	1	2
239	со стороны	3	2
240	и к	5	2
241	до сих	1	2
242	с другой	12	2
243	и тех	2	2
244	одной стороны	9	2
245	с которым	2	2
246	что из	1	2
247	если не	2	2
248	уже о	1	2
249	по своему	4	2
250	в течение	1	2
251	в той	2	2
252	одновременно с	3	2
253	как бы	7	2
254	друг с	7	2
255	сих пор	1	2
256	в так	1	2
257	поле зрения	1	2
258	бы в	3	2
259	еще более	1	2
260	ни было	1	2
261	не говоря	1	2
262	из этого	1	2
263	правило в	1	2
264	во всяком	4	2
265	говоря о	2	1
266	переходит к	1	1
267	первые шаги	1	1
268	самом деле	7	1
269	мы имели	5	1
270	отношения между	1	1
271	ii и	1	1
272	как результат	1	1
273	различия существующие	1	1
274	ребенка что	1	1
275	что эти	2	1
276	которыми он	1	1
277	то для	1	1
278	на первый	4	1
279	сравнению с	3	1
280	между его	1	1
281	та же	1	1
282	такое положение	1	1
283	самую сущность	1	1
284	из сказанного	1	1
285	в сущности	4	1
286	план в	2	1
287	вместо того	1	1
288	ему в	1	1
289	же что	1	1
290	думаю что	1	1
291	когда речь	1	1
292	вывод что	1	1
293	собой в	1	1
294	же мере	1	1
295	между собой	5	1
296	первый план	4	1
297	все эти	5	1
298	в различных	1	1
299	в чем	3	1
