N	3gram	Bakhtin_Fr_6	Istorich
1	до сих пор	3	5
2	и то что	2	5
3	с другой стороны	2	4
4	не может быть	1	4
5	но все же	1	4
6	в данном случае	2	3
7	мы видели что	1	3
8	о том что	5	2
9	дает нам право	1	2
10	в средние века	4	2
11	что в некоторых	1	2
12	не только в	1	2
13	смысле этого слова	1	2
14	то что он	1	2
15	и в средние	1	2
16	после того как	1	2
17	в связи с	1	2
18	на этот вопрос	1	2
19	между небом и	1	1
20	обращаем внимание на	1	1
21	не только с	2	1
22	в нем самом	1	1
23	которые находятся в	1	1
24	связь с мотивом	1	1
25	и не только	1	1
26	как и все	1	1
27	в зависимости от	1	1
28	но и в	2	1
29	как мы увидим	2	1
30	совершенно ясно что	1	1
31	за то что	1	1
32	в основе своей	1	1
33	и др в	1	1
34	он не мог	1	1
35	и с помощью	1	1
36	однако что за	1	1
37	средних веков и	1	1
38	о том как	1	1
39	в меньшей степени	2	1
40	такие выражения как	1	1
41	во всех этих	2	1
42	и в особенности	2	1
43	хотя и в	2	1
44	вместе с тем	1	1
45	и все подобные	1	1
46	в широком смысле	1	1
47	до нашей эры	1	1
48	и даже в	1	1
49	между собой и	1	1
50	но уже в	2	1
51	в то время	1	1
52	части его тела	1	1
53	но и там	1	1
54	можно сказать что	1	1
55	между жизнью и	1	1
56	как мы видим	1	1
57	в большинстве случаев	4	1
58	и во всем	1	1
59	мы видим что	1	1
60	жизнью и смертью	1	1
61	что и в	1	1
