N	3gram	Vinokur_Ku_3	Problema
1	с точки зрения	16	11
2	той или иной	5	11
3	в нашем смысле	2	10
4	нашем смысле слова	1	10
5	тем не менее	9	10
6	в том что	8	8
7	в той или	2	7
8	то же самое	1	6
9	по крайней мере	1	6
10	сам по себе	3	6
11	с другой стороны	3	6
12	по своему содержанию	1	5
13	в данном случае	4	5
14	какой мере не	2	4
15	в какой мере	2	4
16	можно было бы	10	4
17	ни в какой	2	4
18	те или иные	1	4
19	не только в	3	4
20	во всяком случае	1	4
21	не только не	1	4
22	на самом деле	3	3
23	в этом смысле	1	3
24	только в том	2	3
25	ни в коем	1	3
26	вместе с тем	1	3
27	и тем не	3	3
28	в зависимости от	7	3
29	в коем случае	1	3
30	тех или иных	1	3
31	в связи с	4	3
32	того или иного	3	3
33	о том что	3	3
34	все подобного рода	1	3
35	и т д	8	3
36	потому что он	1	2
37	хотя и не	1	2
38	ни о каких	1	2
39	не говоря уже	2	2
40	хотя бы и	1	2
41	тот или иной	2	2
42	в том смысле	1	2
43	и каждый раз	1	2
44	в том чтобы	3	2
45	уже по одному	1	2
46	не только для	1	2
47	в одном случае	1	2
48	в каком смысле	1	2
49	для того чтобы	11	2
50	более или менее	2	2
51	заключается в том	1	2
52	в то время	1	2
53	и независимо от	1	2
54	мы должны сказать	1	2
55	и прежде всего	1	2
56	не выходит за	1	2
57	не может обойтись	1	2
58	в то же	1	2
59	сама по себе	2	2
60	дело не в	2	2
61	к тому же	2	2
62	не имеет ничего	1	2
63	не о чем	1	1
64	но все же	1	1
65	и как именно	1	1
66	мы имеем в	1	1
67	должны сказать что	1	1
68	далеко не все	1	1
69	и в нашем	1	1
70	то ясно что	1	1
71	к учению о	1	1
72	здесь прежде всего	1	1
73	смысловом отношении они	1	1
74	что же касается	1	1
75	по своему значению	1	1
76	как раз и	2	1
77	принять во внимание	2	1
78	ясности и точности	1	1
79	и не может	1	1
80	и в то	1	1
81	без особого труда	1	1
82	что он не	1	1
83	бы то ни	1	1
84	в первую очередь	3	1
85	то тем самым	1	1
86	только то что	2	1
87	совершенно ясно что	2	1
88	русской классической литературы	2	1
89	две или три	1	1
90	говоря уже о	2	1
91	это и значит	2	1
92	с этой точки	1	1
93	в таком случае	2	1
94	до сих пор	8	1
95	не то что	1	1
96	точки зрения их	1	1
97	ту или иную	1	1
98	ясно также что	1	1
99	войне и мире	1	1
100	мышления т е	1	1
101	один к другому	1	1
102	так же как	1	1
103	само собой разумеется	1	1
104	с одной стороны	4	1
105	заключается не только	1	1
106	же все это	1	1
107	в чем же	1	1
108	остался бы для	1	1
109	а не просто	2	1
110	не в том	2	1
111	по себе еще	1	1
112	это не значит	1	1
113	не случайно и	1	1
114	к другому и	1	1
115	от всякого другого	1	1
116	прежде всего в	1	1
117	однако ясно что	1	1
118	здесь может быть	1	1
119	в том числе	2	1
120	само по себе	1	1
121	как указание на	1	1
122	независимо от их	1	1
123	что дело здесь	1	1
124	этой точки зрения	1	1
125	а в том	1	1
126	в известном смысле	2	1
127	смысле слова и	1	1
128	а вместе с	1	1
129	в войне и	1	1
130	д и т	1	1
131	уже потому что	1	1
132	том смысле что	1	1
133	так и в	3	1
134	и вместе с	1	1
135	в свою очередь	1	1
136	если и есть	1	1
137	и т п	41	1
138	сама в себе	1	1
139	а может быть	1	1
140	т д и	1	1
141	на фоне этого	1	1
142	имеют в виду	1	1
143	по этому поводу	1	1
144	к тому что	1	1
145	было бы сказать	3	1
146	у нас в	1	1
147	в своем месте	1	1
148	это вовсе не	1	1
149	себе еще не	1	1
150	это не только	1	1
151	если бы все	1	1
152	ни на какие	1	1
153	выходит за пределы	1	1
154	на очень высокой	1	1
155	а если мы	1	1
156	что именно в	1	1
157	обратить внимание на	1	1
158	коем случае нельзя	1	1
159	именно потому что	1	1
