N	3gram	Vygotskiy__7	FransuaR
1	в то же	1	9
2	для того чтобы	18	6
3	в том что	13	6
4	в этом отношении	3	5
5	так же как	7	4
6	на самом деле	2	4
7	в том числе	1	4
8	как мы видели	3	4
9	потому что он	2	3
10	до сих пор	3	3
11	здесь не в	1	3
12	и во всех	1	3
13	дело здесь не	1	2
14	то же самое	5	2
15	во всех деталях	1	2
16	мысль и слово	3	2
17	в одной из	1	2
18	с точки зрения	21	2
19	в отличие от	2	2
20	мы находим в	2	2
21	том числе и	1	2
22	можно было бы	1	2
23	мысли и слова	4	2
24	же как и	2	2
25	в данном случае	5	2
26	в то время	2	2
27	после всего сказанного	1	2
28	мы уже говорили	1	2
29	не может быть	4	2
30	можно сказать что	3	2
31	в большинстве случаев	2	2
32	у нее нет	2	2
33	между словом и	8	2
34	друг с другом	2	2
35	здесь как и	1	2
36	не только для	1	2
37	также и в	1	2
38	том что в	2	1
39	что иное как	1	1
40	и в своей	1	1
41	потому что в	1	1
42	и той же	2	1
43	по отношению к	5	1
44	не только о	1	1
45	на котором мы	2	1
46	в самом деле	4	1
47	мы обратимся к	1	1
48	и до конца	1	1
49	том что это	1	1
50	как раз и	1	1
51	тем что она	1	1
52	что он не	1	1
53	как и всей	1	1
54	слова и мысли	1	1
55	на самом же	1	1
56	мы видим из	1	1
57	начала и до	1	1
58	никак не мог	1	1
59	так например в	1	1
60	одном и том	1	1
61	вместе с тем	4	1
62	неразрывно связана с	1	1
63	связь между словом	4	1
64	в себе в	2	1
65	и что в	1	1
66	быть самим собой	1	1
67	в самом начале	3	1
68	и том же	1	1
69	момент во всяком	1	1
70	во всех этих	1	1
71	в одном случае	1	1
72	но вместе с	1	1
73	котором рассказывается как	1	1
74	и во второй	1	1
75	со словом и	1	1
76	эта тенденция к	1	1
77	самом же деле	1	1
78	если мы обратимся	1	1
79	по ту сторону	1	1
80	и таким образом	1	1
81	одной и той	2	1
82	есть не что	1	1
83	одно из важнейших	1	1
84	мы не можем	3	1
85	его связь с	1	1
86	не что иное	1	1
87	так и в	1	1
88	как и в	3	1
89	в свою очередь	2	1
90	того чтобы получить	1	1
91	о том что	4	1
92	как одной из	1	1
93	в конечном счете	2	1
94	включает в себя	1	1
95	на некоторое время	1	1
96	чем у нас	1	1
97	той или иной	1	1
98	он еще не	1	1
99	в котором рассказывается	2	1
100	но и не	3	1
101	друг от друга	2	1
102	перестает быть самим	1	1
103	после того как	1	1
104	как мы уже	1	1
105	из этих двух	1	1
106	по этому поводу	3	1
107	тем не менее	3	1
108	что и в	1	1
109	только тогда когда	1	1
110	так же точно	3	1
111	он никак не	1	1
