N	2gram	Bakhtin_Fr_8	Tvorches
1	и в	56	21
2	как бы	11	17
3	в то	12	15
4	то же	11	13
5	времени в	3	13
6	в его	18	13
7	то есть	24	12
8	как и	5	12
9	же время	10	12
10	что в	5	12
11	с его	5	11
12	том что	8	11
13	все это	8	10
14	в романе	21	10
15	как в	1	8
16	он не	5	8
17	то что	3	8
18	в году	3	7
19	и на	7	7
20	но в	6	7
21	не только	8	7
22	при этом	4	7
23	во многом	2	7
24	у него	7	7
25	и не	9	7
26	в том	13	7
27	в этом	14	6
28	в творчестве	5	6
29	в котором	2	6
30	и его	12	6
31	о том	4	6
32	и все	6	6
33	что он	2	6
34	для него	2	6
35	xix века	1	6
36	а в	2	6
37	все же	2	5
38	в этой	6	5
39	таким образом	17	5
40	вовсе не	6	5
41	в своих	4	5
42	потому что	6	5
43	как будто	1	5
44	только в	9	5
45	может быть	3	5
46	а не	2	5
47	но это	2	5
48	это уже	1	5
49	человека и	2	4
50	из всех	2	4
51	в своем	3	4
52	и как	2	4
53	та же	1	4
54	это не	2	4
55	в своей	2	4
56	мысли и	1	4
57	своего рода	5	4
58	в мире	2	4
59	времени и	4	4
60	одной из	3	4
61	прежде всего	6	4
62	на эту	3	4
63	не может	2	4
64	и от	1	4
65	один из	5	4
66	с большой	1	4
67	одним из	5	4
68	ту же	4	3
69	на самом	2	3
70	той же	6	3
71	не был	4	3
72	время в	3	3
73	со всеми	1	3
74	хотя и	2	3
75	в самом	9	3
76	сливается с	1	3
77	в нем	8	3
78	первой части	3	3
79	на его	6	3
80	времени он	1	3
81	что все	4	3
82	и с	8	3
83	и других	4	3
84	на протяжении	1	3
85	далеко не	2	3
86	в их	3	3
87	место в	1	3
88	даже в	4	3
89	дело не	2	3
90	самого начала	1	3
91	дело в	2	3
92	не по	1	3
93	героев и	1	3
94	никогда не	5	3
95	этой книги	1	3
96	с ее	5	3
97	и другие	5	3
98	с самого	1	3
99	с ним	2	3
100	там же	1	3
101	в ту	4	3
102	того что	1	3
103	по мнению	1	3
104	во времени	1	3
105	времени как	1	3
106	уже не	3	3
107	уже в	2	3
108	в виде	2	3
109	говорит о	2	3
110	так как	4	3
111	в которой	4	3
112	связан с	2	3
113	и даже	8	3
114	с другой	2	3
115	но и	9	3
116	и будущего	1	3
117	подхода к	1	3
118	но не	5	3
119	он говорит	2	3
120	в книге	1	3
121	это как	1	3
122	но если	1	3
123	жизни и	1	3
124	ее в	1	3
125	это в	2	3
126	так же	2	3
127	того же	1	2
128	самом деле	2	2
129	некоторые из	1	2
130	по преимуществу	2	2
131	мировоззрения и	1	2
132	действительности и	2	2
133	а как	1	2
134	и он	1	2
135	в ней	4	2
136	собой в	1	2
137	в отличие	1	2
138	не нужно	1	2
139	ту эпоху	1	2
140	в чем	1	2
141	отличие от	1	2
142	в одной	1	2
143	как к	2	2
144	когда он	2	2
145	и наконец	3	2
146	отчасти и	2	2
147	в себе	4	2
148	на площади	2	2
149	что она	2	2
150	так сказать	5	2
151	здесь мы	3	2
152	а затем	1	2
153	гоголя в	1	2
154	о котором	1	2
155	действительности в	1	2
156	и тем	1	2
157	в беседе	1	2
158	в данном	2	2
159	такой же	5	2
160	в один	1	2
161	в этих	11	2
162	не во	1	2
163	не в	3	2
164	в пространстве	1	2
165	но он	3	2
166	на свете	1	2
167	между людьми	2	2
168	одна из	4	2
169	и притом	1	2
170	в основе	4	2
171	людей и	2	2
172	в духе	4	2
173	нет ни	2	2
174	могут быть	1	2
175	к тому	1	2
176	протяжении всего	1	2
177	где он	1	2
178	в виду	1	2
179	данном случае	2	2
180	в себя	1	2
181	на том	1	2
182	так и	13	2
183	свое лицо	1	2
184	живет в	1	2
185	здесь нет	3	2
186	еще в	1	2
187	можно сказать	2	2
188	и та	1	2
189	настоящее время	3	2
190	это первый	1	2
191	что его	1	2
192	что и	3	2
193	во всей	2	2
194	перед тем	1	2
195	в лице	1	2
196	и мир	1	2
197	в литературе	3	2
198	тот же	1	2
199	традиции в	1	2
200	в качестве	4	2
201	так что	3	2
202	и у	1	2
203	из них	2	2
204	был бы	3	2
205	гоголя и	2	2
206	мы находим	3	2
207	представлений о	1	2
208	только на	2	2
209	тоже своего	1	2
210	именно в	1	2
211	так вот	1	2
212	влияние на	1	2
213	что для	3	2
