N	2gram	Bakhtin_Pr_1	Dialekti
1	не есть	1	40
2	и не	34	30
3	или от	1	22
4	и есть	5	19
5	а не	20	18
6	ничего не	6	17
7	может быть	21	17
8	то что	18	16
9	и в	23	15
10	как бы	28	14
11	точки зрения	21	14
12	так как	7	14
13	что это	1	13
14	по себе	7	13
15	того что	2	13
16	это не	10	12
17	в этом	25	11
18	и вот	2	11
19	говорить о	2	11
20	в том	11	11
21	прежде всего	7	11
22	не может	11	11
23	и все	3	11
24	том что	9	10
25	в основе	5	10
26	потому что	12	10
27	с ее	2	10
28	личности и	1	10
29	это и	9	9
30	то же	10	9
31	мы не	2	9
32	было бы	6	9
33	с точки	15	9
34	и что	1	9
35	уже не	8	9
36	и пр	1	9
37	все это	7	9
38	в чем	1	8
39	не в	6	8
40	в себе	5	8
41	не только	13	8
42	ни в	3	8
43	и это	5	8
44	и о	3	8
45	должна быть	2	7
46	что именно	2	7
47	он есть	3	7
48	как и	8	7
49	теперь мы	1	7
50	по крайней	2	7
51	и его	13	7
52	что оно	1	7
53	только в	8	7
54	крайней мере	2	7
55	что мы	1	7
56	что он	10	7
57	что в	8	7
58	перед нами	4	6
59	хотя и	1	6
60	и тем	2	6
61	если бы	10	6
62	в то	10	6
63	же время	7	6
64	что и	5	6
65	так что	1	6
66	вовсе не	8	6
67	и даже	3	6
68	а именно	1	6
69	в результате	4	6
70	тем более	1	6
71	сказать что	5	6
72	ни на	2	6
73	в сфере	2	5
74	той же	6	5
75	в сущности	5	5
76	и на	10	5
77	с его	6	5
78	в своем	8	5
79	то в	1	5
80	что она	2	5
81	в нем	20	5
82	в вечности	1	5
83	есть не	2	5
84	в жизни	6	5
85	выйти за	2	5
86	что такое	1	5
87	же это	1	5
88	что я	1	5
89	в ней	1	5
90	на себе	2	5
91	но только	1	5
92	того чтобы	4	5
93	тогда когда	1	5
94	как таковой	1	5
95	я не	3	5
96	в каком	1	5
97	таким образом	11	5
98	как только	1	5
99	о том	2	5
100	в себя	3	5
101	так и	10	5
102	можно сказать	2	5
103	и можно	1	5
104	именно в	6	5
105	в свете	3	5
106	если мы	1	5
107	для того	2	5
108	как же	3	5
109	личности в	4	5
110	в смысле	2	5
111	и для	3	5
112	есть то	3	5
113	оно есть	1	4
114	хотя бы	2	4
115	что они	1	4
116	в этой	4	4
117	и как	8	4
118	с их	5	4
119	бы только	1	4
120	не как	12	4
121	подобно тому	3	4
122	то ни	3	4
123	и с	4	4
124	этом смысле	9	4
125	и уже	3	4
126	бытия и	1	4
127	мир и	6	4
128	она не	5	4
129	видим что	1	4
130	так то	1	4
131	что все	3	4
132	еще не	5	4
133	она всегда	1	4
134	в его	24	4
135	мы должны	2	4
136	мы видим	3	4
137	есть в	3	4
138	в одном	9	4
139	не о	1	4
140	само по	2	4
141	как раз	4	4
142	так же	6	4
143	тому как	3	4
144	на свете	1	4
145	но это	5	4
146	один из	2	4
147	тех или	1	4
148	лишь как	5	4
149	бы в	3	4
150	жизни и	6	4
151	но и	11	4
152	должны быть	1	4
153	себя как	5	3
154	отношения к	2	3
155	и то	1	3
156	едва ли	1	3
157	что если	1	3
158	и тут	1	3
159	так чтобы	1	3
160	же что	2	3
161	со стороны	2	3
162	в истории	2	3
163	как в	6	3
164	с этим	1	3
165	и нет	1	3
166	и наконец	5	3
167	как таковое	1	3
168	но в	4	3
169	от этого	1	3
170	идея и	1	3
171	бы и	4	3
172	все эти	8	3
173	об этом	1	3
174	мы уже	2	3
175	всегда и	1	3
176	в данном	2	3
177	в один	2	3
178	смысл и	2	3
179	бытии и	1	3
180	в своей	11	3
181	в их	3	3
182	возможно только	1	3
183	и притом	2	3
184	та или	1	3
185	найти в	1	3
186	как формы	1	3
187	нет ни	2	3
188	есть только	1	3
189	могут быть	1	3
190	лежит в	1	3
191	сознания и	3	3
192	вот почему	1	3
193	и следовательно	1	3
194	быть и	1	3
195	имеет под	1	3
196	тотчас же	1	3
197	при помощи	1	3
198	в области	3	3
199	за пределы	6	3
200	себя и	2	3
201	что не	1	3
202	говорит о	1	3
203	у нас	1	3
204	я называю	1	3
205	и потому	3	3
206	из которых	2	3
207	оно и	1	3
208	с ним	6	3
209	совершенно не	1	3
210	есть и	1	3
211	только не	1	3
212	тем самым	1	3
213	к этому	2	3
214	можно говорить	2	2
215	тут в	1	2
216	и само	2	2
217	вопрос о	4	2
218	есть нечто	1	2
219	совпадает с	2	2
220	двух или	1	2
221	во всех	5	2
222	но как	3	2
223	себе и	3	2
224	нет и	1	2
225	и чем	1	2
226	чем же	1	2
227	вот как	1	2
228	то чем	3	2
229	все же	5	2
230	кроме того	3	2
231	понять и	1	2
232	в этот	2	2
233	в самом	8	2
234	в которой	4	2
235	ни один	2	2
236	из этих	2	2
237	тоже не	1	2
238	ни одна	1	2
239	что даже	1	2
240	всей его	2	2
241	при этом	3	2
242	с этой	1	2
243	но все	4	2
244	не будет	1	2
245	есть все	1	2
246	лишь в	3	2
247	это было	1	2
248	заключается в	2	2
249	время и	1	2
250	весь мир	1	2
251	но именно	4	2
252	и во-вторых	1	2
253	в них	3	2
254	все равно	2	2
255	и вне	1	2
256	между собою	1	2
257	становится и	1	2
258	реальность и	1	2
259	должно быть	1	2
260	нисколько не	2	2
261	сказать так	1	2
262	в котором	2	2
263	по сравнению	1	2
264	от себя	1	2
265	что было	3	2
266	при условии	1	2
267	не могли	2	2
268	однако в	2	2
269	диалектика и	1	2
270	в отношении	2	2
271	не менее	1	2
272	не раз	2	2
273	но они	4	2
274	и другое	1	2
275	и именно	1	2
276	случае не	1	2
277	иметь в	1	2
278	никогда не	5	2
279	или иная	1	2
280	и по	2	2
281	как не	4	2
282	ничто не	1	2
283	как будто	3	2
284	может и	1	2
285	не могут	6	2
286	переход в	1	2
287	и тогда	1	2
288	в ее	1	2
289	не их	1	2
290	не значит	2	2
291	слово о	2	2
292	именно этот	1	2
293	для этого	1	2
294	даже не	1	2
295	находится в	1	2
296	о нем	11	2
297	ее в	1	2
298	никак не	2	2
299	и во	2	2
300	тем или	1	2
301	явления но	1	2
302	по типу	1	2
303	говорить об	2	2
304	во всей	2	2
305	и только	1	2
306	выше в	1	2
307	одной из	1	2
308	в качестве	1	2
309	себя в	3	2
310	же и	1	2
311	конечно не	1	2
312	то и	2	2
313	не дает	3	2
314	из них	2	2
315	тут есть	1	2
316	был бы	5	2
317	и их	2	2
318	отличие от	2	2
319	тем что	3	2
320	от того	2	2
321	не было	3	2
322	она является	1	2
323	идеи в	7	2
324	другой стороны	2	2
325	его как	5	2
326	таковой и	1	2
327	в частности	1	2
328	вместе с	2	2
329	как одно	1	2
330	только его	1	2
331	в человеке	6	2
332	к своему	1	2
333	сравнению с	1	2
334	что же	1	2
335	да и	2	2
336	этой точки	1	2
337	поскольку он	1	2
338	или другого	1	2
339	в аспекте	1	2
340	и слово	1	2
341	но для	2	2
342	показать как	1	2
343	прежде чем	1	2
344	мы только	1	2
345	такое понимание	1	2
346	у достоевского	24	2
347	только что	1	2
348	а как	6	2
349	отношении к	2	2
350	и при	1	2
351	равно как	1	2
352	оно не	2	2
353	и идеи	1	2
354	того или	1	2
355	в противоположность	3	2
356	точно так	2	2
357	во всяком	4	2
358	все что	3	2
359	смысле слова	1	1
360	это однако	1	1
361	же как	1	1
362	переходит к	1	1
363	именно и	2	1
364	но чтобы	1	1
365	все остальное	1	1
366	на самом	4	1
367	он может	3	1
368	идет о	3	1
369	по этим	1	1
370	с идеей	3	1
371	к другому	2	1
372	исходит из	3	1
373	нарушение законов	1	1
374	и больше	1	1
375	видеть в	1	1
376	в зависимости	3	1
377	его не	1	1
378	их и	1	1
379	хорошо и	1	1
380	бы уже	2	1
381	для своего	2	1
382	и взаимно	1	1
383	его душевный	1	1
384	положения в	1	1
385	он как	1	1
386	в каждый	1	1
387	только это	1	1
388	земля в	1	1
389	оценка личности	1	1
390	то это	1	1
391	конечно и	4	1
392	и он	1	1
393	и спорить	1	1
394	как таковые	2	1
395	он сам	3	1
396	первый план	1	1
397	которое только	1	1
398	не то	1	1
399	и всякий	1	1
400	явлений и	1	1
401	значение и	1	1
402	к слову	1	1
403	в новом	1	1
404	отношение к	1	1
405	можно прямо	1	1
406	в едином	4	1
407	друга и	1	1
408	в одной	4	1
409	как к	1	1
410	на минуту	1	1
411	еще большую	1	1
412	в полном	1	1
413	это тоже	1	1
414	тот же	2	1
415	и художественного	1	1
416	все возможные	3	1
417	зрения воли	1	1
418	не можем	1	1
419	не приходится	1	1
420	самосознания о	1	1
421	я там	1	1
422	в нашем	1	1
423	достоевского в	19	1
424	роль в	2	1
425	только один	1	1
426	в философии	1	1
427	но ведь	1	1
428	вообще не	1	1
429	как он	2	1
430	мы их	1	1
431	к миру	1	1
432	он не	4	1
433	как личность	1	1
434	показал как	1	1
435	что должно	1	1
436	всех этих	3	1
437	и еще	1	1
438	и более	1	1
439	чтобы в	1	1
440	дано и	1	1
441	людей и	1	1
442	или иных	1	1
443	одно и	1	1
444	и заключается	1	1
445	а вместе	1	1
446	через все	1	1
447	же не	1	1
448	что мир	1	1
449	сознание и	3	1
450	их подлинный	1	1
451	есть конечно	1	1
452	а его	3	1
453	от земли	1	1
454	художественный образ	1	1
455	его в	4	1
456	входит в	2	1
457	с другими	7	1
458	на познании	1	1
459	данном случае	2	1
460	это третье	1	1
461	он является	1	1
462	ни одной	2	1
463	меня но	1	1
464	же самый	1	1
465	ведет к	1	1
466	действительно не	1	1
467	потому и	1	1
468	такой же	1	1
469	интерес представляет	2	1
470	можно найти	1	1
471	нас самих	1	1
472	мы замечаем	1	1
473	он должен	1	1
474	почти не	1	1
475	которого является	1	1
476	бы к	2	1
477	личности это	1	1
478	знает и	1	1
479	как непосредственно	1	1
480	место в	1	1
481	себе а	1	1
482	в отличие	2	1
483	в которых	2	1
484	понятно что	1	1
485	не от	1	1
486	и другого	1	1
487	его действия	1	1
488	конечно тоже	1	1
489	идея как	2	1
490	но он	2	1
491	друг другу	2	1
492	их в	2	1
493	свобода и	1	1
494	жизни а	2	1
495	зрения и	2	1
496	даже в	2	1
497	сам он	3	1
498	этих трех	1	1
499	при всех	1	1
500	с которой	4	1
501	личности что	1	1
502	в процессе	4	1
503	слова но	2	1
504	не вызывает	1	1
505	и имеет	1	1
506	можно ли	1	1
507	их значение	1	1
508	следовательно и	2	1
509	основного принципа	1	1
510	того и	1	1
511	самой жизни	1	1
512	одна из	2	1
513	в соприкосновение	1	1
514	и весь	1	1
515	или как	5	1
516	того в	1	1
517	и специфичность	1	1
518	ибо все	1	1
519	всего то	1	1
520	здесь же	1	1
521	даже самая	1	1
522	это уже	1	1
523	открыто в	1	1
524	ему не	2	1
525	у меня	1	1
526	а в	7	1
527	именно оно	1	1
528	к себе	2	1
529	значение только	1	1
530	в духе	3	1
531	и вполне	2	1
532	просто на	1	1
533	человека в	5	1
534	к событию	1	1
535	зависимости от	3	1
536	всего в	1	1
537	всего что	1	1
538	они и	1	1
539	и свое	2	1
540	и возникает	1	1
541	в нас	1	1
542	сорок лет	1	1
543	из всего	2	1
544	как мы	5	1
545	а предмет	1	1
546	чем не	1	1
547	только при	2	1
548	в голову	1	1
549	которую так	1	1
550	чтобы быть	1	1
551	можно сделать	1	1
552	только то	3	1
553	в пределах	9	1
554	в дальнейшем	1	1
555	природе своей	1	1
556	лежащей в	1	1
557	достаточно чтобы	1	1
558	что может	2	1
559	переход к	1	1
560	можно было	3	1
561	те же	1	1
562	очень долго	1	1
563	здесь как	1	1
564	и которые	1	1
565	по природе	1	1
566	мыслится и	1	1
567	это только	1	1
568	могла быть	1	1
569	всех возможных	1	1
570	в недоумении	1	1
571	собою но	1	1
572	о самом	1	1
573	и рассматривает	1	1
574	и здесь	3	1
575	приговоренный к	1	1
576	на их	1	1
577	говорит об	1	1
578	его жизни	1	1
579	наконец на	1	1
580	сознания если	1	1
581	были бы	4	1
582	в новую	1	1
583	мира а	1	1
584	все его	1	1
585	поставить и	1	1
586	время не	2	1
587	событий как	1	1
588	к нему	3	1
589	не могло	1	1
590	от них	1	1
591	во втором	1	1
592	есть действительно	1	1
593	в другой	3	1
594	них в	1	1
595	вслед за	1	1
596	все в	6	1
597	что бы	1	1
598	все время	1	1
599	в лучшем	2	1
600	и она	1	1
601	вся жизнь	1	1
602	у которого	1	1
603	наконец и	1	1
604	но с	1	1
605	почти все	1	1
606	мы действительно	1	1
607	биологическая и	1	1
608	этот вопрос	2	1
609	пришел к	1	1
610	в угоду	1	1
611	то для	1	1
612	будто бы	1	1
613	с какой-то	1	1
614	даже если	1	1
615	во времени	3	1
616	точка зрения	7	1
617	самостоятельность и	1	1
618	в окружающем	1	1
619	именно на	2	1
620	где из	1	1
621	внутри этой	1	1
622	силами и	1	1
623	не входит	1	1
624	и у	4	1
625	уже в	5	1
626	на такой	1	1
627	так можно	1	1
628	нем мы	1	1
629	мир во	1	1
630	другу как	1	1
631	слова не	1	1
632	и показать	2	1
633	и других	5	1
634	его и	1	1
635	за ним	2	1
636	одно из	1	1
637	не так	1	1
638	можно конечно	1	1
639	себе в	1	1
640	эти три	1	1
641	есть та	1	1
642	сущности только	2	1
643	в конце	5	1
644	не для	1	1
645	самосознания в	5	1
646	как его	1	1
647	они оказались	1	1
648	своем существе	1	1
649	поэтому и	2	1
650	она имеет	1	1
651	заметить что	2	1
652	не из	2	1
653	он так	1	1
654	необходимо заметить	1	1
655	бы тогда	1	1
656	имеет значение	2	1
657	объект а	3	1
658	ней и	1	1
659	прямо сказать	1	1
660	с другой	2	1
661	дело в	1	1
662	бы эти	1	1
663	пределы и	1	1
664	от обычного	1	1
665	на ней	1	1
666	но есть	1	1
667	только к	1	1
668	что для	2	1
669	к человеку	2	1
670	под собою	1	1
671	превращается в	1	1
672	нужно сказать	1	1
673	через это	1	1
674	их взаимоотношения	1	1
675	на этот	2	1
676	до конца	5	1
677	и самый	1	1
678	самое слово	1	1
679	и далее	1	1
680	жизнь в	1	1
681	же точно	1	1
682	самый факт	2	1
683	него не	2	1
684	и диалектическую	1	1
685	мира в	6	1
686	становления но	1	1
687	отличается от	2	1
688	и противопоставить	1	1
689	личности если	1	1
690	бы это	1	1
691	и последнее	1	1
692	пространства и	1	1
693	в плоскости	4	1
694	каких-то новых	1	1
695	указывал на	1	1
696	который мы	1	1
697	наряду с	1	1
698	в той	6	1
699	его изображение	1	1
700	и нами	1	1
701	но вы	1	1
702	себя то	1	1
703	быть только	1	1
704	романе достоевского	9	1
705	по существу	4	1
706	и наглядно	1	1
707	в состоянии	1	1
708	нем как	1	1
709	мы сказали	1	1
710	с отдельными	1	1
711	он от	1	1
712	он мыслится	1	1
713	его именно	1	1
714	будет и	1	1
715	лучшем случае	2	1
716	у вас	2	1
717	вопрос в	1	1
718	из прошлого	1	1
719	и от	1	1
720	единой и	1	1
721	и человек	1	1
722	она может	1	1
723	в известном	1	1
724	мира и	7	1
725	которой можно	1	1
726	человек и	2	1
727	в другое	1	1
728	себя самого	4	1
729	на первый	1	1
730	ее и	1	1
731	у них	1	1
732	все события	1	1
733	отношении не	1	1
734	поэтому все	1	1
735	конце концов	4	1
736	ибо в	1	1
737	все голоса	1	1
738	все они	1	1
739	хотя в	1	1
740	самосознание и	3	1
741	жизни в	1	1
742	нами не	1	1
743	становления и	1	1
744	о своем	1	1
745	в романе	11	1
746	из тех	2	1
747	слово слово	1	1
748	не знает	1	1
749	легко заметить	1	1
750	из этого	1	1
751	явления в	1	1
752	на своем	1	1
753	как на	2	1
754	вполне понятно	1	1
755	о себе	9	1
