N	3gram	Vygotskiy__4	Istorich
1	и т д	2	16
2	с другой стороны	2	8
3	во всех этих	2	6
4	не только в	1	5
5	о том что	10	5
6	так же как	3	4
7	с одной стороны	3	4
8	на первый взгляд	1	4
9	в том что	12	4
10	не может его	1	3
11	этой точки зрения	1	3
12	мы уже знаем	2	3
13	то что в	3	3
14	с этой точки	1	3
15	с этой стороны	1	3
16	мы видим что	2	3
17	не может быть	1	3
18	уже знаем что	2	2
19	то время как	2	2
20	точно так же	3	2
21	на этот вопрос	1	2
22	и здесь мы	1	2
23	до сих пор	3	2
24	так как он	1	2
25	в том чтобы	3	2
26	лежит в основе	1	2
27	мы не можем	1	2
28	в то время	2	2
29	и в русской	1	2
30	что это не	2	2
31	на то чтобы	2	2
32	что и в	1	2
33	мы увидим что	1	2
34	о том как	2	1
35	и в конце	2	1
36	таким образом что	2	1
37	мы знаем что	1	1
38	этом все дело	1	1
39	сказать что в	2	1
40	другой стороны она	1	1
41	с точки зрения	4	1
42	все дело в	1	1
43	оно может быть	1	1
44	а не в	1	1
45	по отношению к	1	1
46	и может быть	4	1
47	и показывают что	1	1
48	в самом деле	7	1
49	никак не может	2	1
50	можно найти много	1	1
51	нам кажется что	1	1
52	же как и	1	1
53	то же самое	6	1
54	но далеко не	1	1
55	то это означало	1	1
56	во всем этом	1	1
57	сама по себе	3	1
58	что он не	4	1
59	мы должны признать	1	1
60	о том чтобы	1	1
61	бы то ни	1	1
62	и та же	2	1
63	но он не	1	1
64	и т п	3	1
65	можно было бы	4	1
66	видим что и	1	1
67	как мы уже	1	1
68	видит в них	1	1
69	на которые ссылается	1	1
70	одна из них	3	1
71	и одна из	1	1
72	образом и здесь	1	1
73	у него нет	1	1
74	и что это	1	1
75	вместе с тем	2	1
76	здесь мы видим	3	1
77	все это в	1	1
78	в которых они	1	1
79	и что в	3	1
80	один из них	1	1
81	в первый раз	3	1
82	то ни было	1	1
83	и что он	2	1
84	то что она	1	1
85	так как это	3	1
86	может быть это	2	1
87	и из его	1	1
88	это не так	1	1
89	достаточно сослаться на	1	1
90	то что он	3	1
91	и о ней	1	1
92	это означало бы	3	1
93	того что царь	1	1
94	которое существует между	1	1
95	одна и та	2	1
96	же самое и	2	1
97	что мы видим	1	1
98	надо сказать что	3	1
99	что они должны	1	1
100	означало бы что	1	1
101	становится понятным что	1	1
102	только после этого	5	1
103	можно формулировать так	2	1
104	своего отца он	1	1
105	и все они	1	1
106	мысль о том	1	1
107	и всякий раз	1	1
108	с тем и	1	1
109	совершенно очевидно что	1	1
110	к тому что	5	1
111	в противоречие с	1	1
112	в этом все	1	1
113	она не может	1	1
114	не понимает причин	1	1
115	и что эта	1	1
