1	по отношению к	6	11
2	не может быть	3	7
3	можно сказать что	1	5
4	дело в том	1	4
5	в том что	2	4
6	как если бы	1	4
7	это как бы	1	3
8	до сих пор	1	3
9	и не может	2	3
10	то ни было	3	3
11	тем не менее	1	3
12	и по отношению	1	3
13	может быть и	1	3
14	бы то ни	3	3
15	и не в	2	3
16	то же самое	1	2
17	слушателю и к	1	2
18	и для других	1	2
19	к слушателю и	1	2
20	в данном случае	1	2
21	на самом деле	9	2
22	в отношении к	7	2
23	но тем не	1	2
24	с другой стороны	3	2
25	в такой же	2	2
26	одно и то	3	2
27	с точки зрения	2	2
28	мы можем сказать	2	2
29	и то же	3	2
30	в этом отношении	1	1
31	бы они ни	1	1
32	строгость и точность	1	1
33	ни в чем	1	1
34	как и слово	1	1
35	слова и его	2	1
36	к тому же	3	1
37	внутренне определяет его	1	1
38	в творчестве достоевского	4	1
39	с такою же	1	1
40	мы не найдем	1	1
41	в том и	1	1
42	они ни были	1	1
43	в то же	10	1
44	с самого начала	8	1
45	и он то	1	1
46	оно не довлеет	1	1
47	а между тем	3	1
48	со всех сторон	1	1
49	прежде всего определяется	1	1
50	такой же степени	2	1
51	в этом смысле	3	1
52	или хотя бы	1	1
53	записок из подполья	3	1
54	к герою и	3	1
55	оставаясь в пределах	1	1
56	мы увидим что	2	1
57	то же время	10	1
58	одна и та	2	1
59	в самом деле	1	1
60	в свою очередь	1	1
61	то что я	2	1
62	теперь когда мы	1	1
63	в то время	1	1
64	и вообще по	1	1
65	но все же	2	1
66	отношению к слушателю	1	1
67	отношению к герою	1	1
68	как мы уже	2	1
69	в высшей степени	3	1
70	же время не	3	1
71	бы даже и	1	1
72	и прежде всего	4	1
73	и в нем	3	1
74	более и более	1	1
75	он думает и	1	1
76	его внутренней речи	3	1
77	и в этом	2	1
78	подобно тому как	2	1
79	никогда не бывает	1	1
80	о том что	1	1
81	друг к другу	3	1
82	и та же	2	1
83	в значительной степени	1	1
84	все более и	1	1
85	как и в	1	1
86	но для этого	1	1
87	с первого же	1	1
88	сама по себе	1	1
89	стиль исповеди ставрогина	1	1
90	то что оно	1	1
91	но в то	4	1
92	можно было бы	2	1
93	в нем и	1	1
94	но конечно эта	1	1
95	друг о друге	1	1
96	в чем не	1	1
97	остается конечно в	1	1
98	в виду и	1	1
99	определяется прежде всего	1	1
100	в том же	1	1
101	в этом направлении	1	1
102	по крайней мере	1	1
103	сам по себе	2	1
104	то время как	1	1
105	во всяком случае	4	1
