N	3gram	Losev_Prob_4	KulturaY
1	и т п	1	41
2	с точки зрения	11	16
3	для того чтобы	2	11
4	можно было бы	4	10
5	тем не менее	10	9
6	до сих пор	1	8
7	в том что	8	8
8	и т д	3	8
9	в зависимости от	3	7
10	той или иной	11	5
11	в данном случае	5	4
12	с одной стороны	1	4
13	в связи с	3	4
14	на самом деле	3	3
15	того или иного	3	3
16	сам по себе	6	3
17	было бы сказать	1	3
18	и тем не	3	3
19	в том чтобы	2	3
20	не только в	4	3
21	в первую очередь	1	3
22	с другой стороны	6	3
23	так и в	1	3
24	о том что	3	3
25	русской классической литературы	1	2
26	какой мере не	4	2
27	в той или	7	2
28	в какой мере	4	2
29	не говоря уже	2	2
30	в том числе	1	2
31	как раз и	1	2
32	это и значит	1	2
33	принять во внимание	1	2
34	только в том	3	2
35	говоря уже о	1	2
36	в таком случае	1	2
37	только то что	1	2
38	совершенно ясно что	1	2
39	ни в какой	4	2
40	в нашем смысле	10	2
41	в известном смысле	1	2
42	не в том	1	2
43	а не просто	1	2
44	более или менее	2	2
45	сама по себе	2	2
46	дело не в	2	2
47	тот или иной	2	2
48	к тому же	2	2
49	ни о каких	2	1
50	потому что он	2	1
51	хотя и не	2	1
52	что же касается	1	1
53	у нас в	1	1
54	само собой разумеется	1	1
55	в чем же	1	1
56	прежде всего в	1	1
57	должны сказать что	1	1
58	далеко не все	1	1
59	и в нашем	1	1
60	к учению о	1	1
61	здесь прежде всего	1	1
62	смысловом отношении они	1	1
63	в этом смысле	3	1
64	то же самое	6	1
65	т д и	1	1
66	то тем самым	1	1
67	по своему значению	1	1
68	ясности и точности	1	1
69	и не может	1	1
70	и в то	1	1
71	мышления т е	1	1
72	без особого труда	1	1
73	ни в коем	3	1
74	смысле слова и	1	1
75	что он не	1	1
76	бы то ни	1	1
77	по своему содержанию	5	1
78	а может быть	1	1
79	по крайней мере	6	1
80	сама в себе	1	1
81	обратить внимание на	1	1
82	имеют в виду	1	1
83	это вовсе не	1	1
84	не о чем	1	1
85	две или три	1	1
86	не только не	4	1
87	с этой точки	1	1
88	вместе с тем	3	1
89	не то что	1	1
90	точки зрения их	1	1
91	в коем случае	3	1
92	ту или иную	1	1
93	хотя бы и	2	1
94	ясно также что	1	1
95	войне и мире	1	1
96	один к другому	1	1
97	не может обойтись	2	1
98	коем случае нельзя	1	1
99	в то время	2	1
100	к другому и	1	1
101	так же как	1	1
102	заключается в том	2	1
103	заключается не только	1	1
104	же все это	1	1
105	на фоне этого	1	1
106	что именно в	1	1
107	это не только	1	1
108	если бы все	1	1
109	нашем смысле слова	10	1
110	не только для	2	1
111	остался бы для	1	1
112	в одном случае	2	1
113	по себе еще	1	1
114	уже по одному	2	1
115	однако ясно что	1	1
116	это не значит	1	1
117	не случайно и	1	1
118	от всякого другого	1	1
119	и каждый раз	2	1
120	во всяком случае	4	1
121	здесь может быть	1	1
122	в каком смысле	2	1
123	независимо от их	1	1
124	не имеет ничего	2	1
125	этой точки зрения	1	1
126	а в том	1	1
127	в войне и	1	1
128	д и т	1	1
129	уже потому что	1	1
130	том смысле что	1	1
131	и вместе с	1	1
132	в свою очередь	1	1
133	само по себе	1	1
134	если и есть	1	1
135	и независимо от	2	1
136	мы должны сказать	2	1
137	ни на какие	1	1
138	и прежде всего	2	1
139	выходит за пределы	1	1
140	но все же	1	1
141	не выходит за	2	1
142	и как именно	1	1
143	мы имеем в	1	1
144	а вместе с	1	1
145	в то же	2	1
146	по этому поводу	1	1
147	к тому что	1	1
148	в том смысле	2	1
149	все подобного рода	3	1
150	в своем месте	1	1
151	те или иные	4	1
152	тех или иных	3	1
153	себе еще не	1	1
154	то ясно что	1	1
155	как указание на	1	1
156	на очень высокой	1	1
157	а если мы	1	1
158	именно потому что	1	1
159	что дело здесь	1	1
