N	2gram	Bakhtin_Fr_8	Hudozhes
1	и в	56	28
2	том что	8	19
3	в ее	6	18
4	и не	9	18
5	своего рода	5	16
6	в том	13	15
7	а не	2	14
8	в этом	14	13
9	не в	3	13
10	о том	4	12
11	перед нами	3	11
12	не только	8	11
13	при этом	4	11
14	как и	5	11
15	в его	18	11
16	уже не	3	10
17	в себе	4	9
18	но и	9	9
19	так и	13	8
20	между тем	3	8
21	что он	2	8
22	себя в	1	8
23	может быть	3	8
24	по отношению	1	7
25	что она	2	7
26	состоит в	1	7
27	в мире	2	7
28	к тому	1	7
29	в частности	7	7
30	и все	6	7
31	с ним	2	7
32	отношению к	1	7
33	в котором	2	6
34	то же	11	6
35	не было	5	6
36	и с	8	6
37	в своей	2	6
38	в то	12	6
39	тем что	1	6
40	казалось бы	3	6
41	если бы	2	6
42	можно сказать	2	6
43	это не	2	6
44	а в	2	6
45	то что	3	6
46	жизни и	1	6
47	с его	5	5
48	в этой	6	5
49	как в	1	5
50	в самом	9	5
51	что это	4	5
52	рядом с	3	5
53	в своем	3	5
54	у него	7	5
55	никогда не	5	5
56	и его	12	5
57	и сам	2	5
58	его жизни	2	5
59	только на	2	5
60	одно из	1	5
61	для него	2	5
62	как бы	11	5
63	с ее	5	5
64	что в	5	5
65	и другие	5	5
66	но не	5	4
67	подобно тому	1	4
68	он не	5	4
69	в других	2	4
70	тому что	1	4
71	же время	10	4
72	и сама	1	4
73	как будто	1	4
74	и о	3	4
75	того чтобы	4	4
76	что они	2	4
77	только в	9	4
78	в качестве	4	4
79	что и	3	4
80	как раз	2	4
81	для того	2	4
82	говорит о	2	4
83	превращается в	1	4
84	не может	2	4
85	тому как	1	4
86	бы и	2	4
87	чтобы не	1	3
88	человека и	2	3
89	по преимуществу	2	3
90	всю ночь	1	3
91	и он	1	3
92	в ней	4	3
93	но при	1	3
94	еще не	10	3
95	и на	7	3
96	о смерти	1	3
97	для других	1	3
98	как он	1	3
99	в нем	8	3
100	можно было	1	3
101	что все	4	3
102	мы уже	10	3
103	с другими	1	3
104	было бы	2	3
105	в них	11	3
106	несмотря на	2	3
107	в этих	11	3
108	о них	2	3
109	со своим	1	3
110	ни о	2	3
111	же самое	1	3
112	и это	1	3
113	когда в	2	3
114	все его	3	3
115	это была	3	3
116	к нему	2	3
117	одной из	3	3
118	и ее	4	3
119	с одной	4	3
120	для нас	1	3
121	с нею	1	3
122	характерно что	2	3
123	в одном	2	3
124	что на	2	3
125	с другой	2	3
126	а с	1	3
127	прежде всего	6	3
128	у всех	2	3
129	так же	2	3
130	одной стороны	2	3
131	все это	8	3
132	все они	6	3
133	на фоне	1	3
134	о себе	2	3
135	есть и	5	3
