N	3gram	Voloshinov_2	Myslijsy
1	по отношению к	8	8
2	в том что	6	7
3	в этом случае	1	5
4	по крайней мере	2	5
5	не может быть	10	5
6	само по себе	1	5
7	о том что	3	5
8	то же самое	5	4
9	до сих пор	3	4
10	с тем что	1	4
11	сам по себе	1	4
12	можно сказать что	1	4
13	на то что	2	4
14	для того чтобы	6	4
15	тем не менее	1	4
16	на самом деле	4	3
17	с точки зрения	13	3
18	во всяком случае	2	3
19	то же время	8	3
20	в то же	8	3
21	что иное как	1	2
22	в таком случае	3	2
23	до известной степени	1	2
24	сами по себе	1	2
25	несколько слов об	1	2
26	рано или поздно	1	2
27	но тем не	1	2
28	не было в	1	2
29	в различных языках	1	2
30	не могут быть	1	2
31	так или иначе	1	2
32	все более и	2	2
33	и в том	1	2
34	более и более	2	2
35	в переносном смысле	1	2
36	в большинстве случаев	5	2
37	не что иное	1	2
38	можем сказать что	1	2
39	а следовательно и	1	1
40	мере приближения к	1	1
41	лицом к лицу	1	1
42	на родном языке	1	1
43	и того же	4	1
44	дело в том	1	1
45	а не в	2	1
46	одним и тем	2	1
47	в слове и	1	1
48	в том числе	1	1
49	к которым мы	1	1
50	же касается до	1	1
51	в живой речи	1	1
52	если не исключительно	1	1
53	язык не есть	2	1
54	если бы слово	1	1
55	по мере приближения	1	1
56	слов об отношении	1	1
57	которое рано или	1	1
58	при этом мы	1	1
59	но и в	2	1
60	что все эти	1	1
61	а может быть	1	1
62	не было бы	2	1
63	в этом отношении	1	1
64	в одном направлении	1	1
65	даже и в	1	1
66	и не может	3	1
67	языка таким образом	1	1
68	с ними в	1	1
69	и не в	3	1
70	может быть и	5	1
71	ясно также что	1	1
72	и тем же	2	1
73	с одной стороны	3	1
74	смысле этого слова	4	1
75	в связи с	7	1
76	если же мы	1	1
77	если бы в	1	1
78	отношению к нему	1	1
79	в определении этих	1	1
80	бы это было	1	1
81	в свою очередь	5	1
82	тесной связи с	1	1
83	значения данного слова	1	1
84	до настоящего времени	2	1
85	с другой стороны	1	1
86	связи с другими	1	1
87	только одно слово	1	1
88	однако не все	1	1
89	в той же	1	1
90	таким образом в	1	1
91	же самое что	1	1
92	можно ответить на	1	1
93	никогда не может	1	1
94	всего того что	1	1
95	оно могло бы	1	1
96	с самого начала	5	1
97	в душе слушающего	1	1
98	том числе и	1	1
99	не менее в	1	1
100	и тем более	1	1
101	бы они ни	1	1
102	одного и того	4	1
103	друг от друга	1	1
104	к тому что	3	1
105	конечно не в	1	1
106	только в этом	2	1
107	может быть объяснено	1	1
108	быть не может	1	1
109	говорящего и слушающего	1	1
110	в процессе его	2	1
111	так и из	1	1
112	как и в	1	1
113	мы видели что	1	1
114	же самое слово	1	1
