N	3gram	Vygotskiy__1	Problema
1	и т д	8	13
2	тем не менее	2	10
3	в том что	9	9
4	вовсе не есть	1	8
5	сама по себе	2	8
6	то же самое	2	7
7	и то что	1	7
8	в связи с	1	7
9	сами по себе	1	6
10	во всяком случае	6	6
11	и в этом	1	6
12	с другой стороны	5	5
13	не может быть	8	5
14	что иное как	1	4
15	потому что он	2	4
16	т д и	1	4
17	в таком случае	2	4
18	ни в каком	1	4
19	то время как	5	4
20	и то же	1	4
21	д и т	1	4
22	не что иное	1	4
23	в то время	5	4
24	тех или иных	2	4
25	дело в том	1	3
26	не было бы	2	3
27	точно так же	3	3
28	и тем не	1	3
29	одно и то	1	3
30	в конце концов	3	3
31	как будто бы	2	3
32	с первого взгляда	1	3
33	когда мы говорим	1	3
34	то что у	3	3
35	заключается в том	6	3
36	само по себе	5	3
37	та или иная	1	3
38	это и не	1	3
39	то есть в	2	3
40	о том что	7	3
41	там и здесь	1	3
42	на этот раз	1	3
43	для нас не	1	3
44	что и в	2	3
45	именно потому что	1	3
46	по себе а	2	3
47	хотя и не	2	2
48	а вовсе не	1	2
49	нечто гораздо более	1	2
50	в настоящее время	2	2
51	не есть обязательно	1	2
52	никак не может	2	2
53	же как и	1	2
54	и если мы	2	2
55	с точки зрения	2	2
56	до сих пор	3	2
57	в отличие от	3	2
58	и что даже	1	2
59	только при помощи	1	2
60	том или ином	1	2
61	широком смысле слова	1	2
62	то или иное	2	2
63	отнюдь не является	1	2
64	и в частности	1	2
65	в том или	1	2
66	не только в	1	2
67	по сравнению с	1	2
68	заключается только в	2	2
69	только о том	1	2
70	по своему содержанию	1	2
71	этой точки зрения	5	2
72	самой по себе	1	2
73	только то что	1	2
74	на самом деле	2	2
75	можно сказать что	1	2
76	у нас в	1	2
77	и там и	1	2
78	дело не в	1	2
79	что мы можем	1	2
80	по поводу художественного	1	1
81	и того же	1	1
82	нас не существует	1	1
83	то что и	1	1
84	по себе не	2	1
85	точки зрения на	1	1
86	в прямом смысле	1	1
87	оно почти всегда	1	1
88	все дело в	1	1
89	к другу и	1	1
90	в чем же	1	1
91	в те времена	1	1
92	и без всякого	1	1
93	теми или иными	1	1
94	хотя бы только	1	1
95	более или менее	2	1
96	то ясно что	1	1
97	то что обычно	1	1
98	есть прежде всего	1	1
99	в том и	2	1
100	том что он	1	1
101	он не только	2	1
102	мы при помощи	1	1
103	художественного произведения и	1	1
104	принять во внимание	1	1
105	имеет в виду	2	1
106	художественное произведение как	1	1
107	художественного произведения должна	1	1
108	того и другого	1	1
109	в собственном смысле	3	1
110	только благодаря тому	1	1
111	нем не дана	1	1
112	если художественное произведение	1	1
113	что в этом	3	1
114	во всей его	1	1
115	с этой точки	4	1
116	мы приходим к	1	1
117	что оно есть	1	1
118	случае когда мы	1	1
119	которые никак не	1	1
120	и не всегда	1	1
121	и могут быть	1	1
122	сказать что в	3	1
123	который может быть	1	1
124	если же мы	1	1
125	так как она	1	1
126	как и в	4	1
127	если мы припомним	2	1
128	в том чтобы	7	1
129	до конца и	1	1
130	и тем же	1	1
131	если бы мы	1	1
132	если мы скажем	1	1
133	в художественном произведении	3	1
134	мы все же	1	1
135	в таких словах	1	1
136	с одной стороны	5	1
137	если принять во	1	1
138	смысле этого слова	2	1
139	потому что оно	1	1
140	так как они	2	1
141	таком случае не	1	1
142	произведения должна быть	1	1
143	и не было	1	1
144	есть нечто гораздо	1	1
145	себе а в	1	1
146	в евгении онегине	2	1
147	благодаря тому что	2	1
148	не нарушают их	1	1
149	указывает на то	3	1
150	мы скажем что	1	1
151	тем же самым	1	1
152	в нем не	1	1
153	друг к другу	1	1
154	собственном смысле слова	2	1
155	так же и	1	1
156	потому что мы	1	1
157	так же как	4	1
158	одним и тем	1	1
159	а может быть	1	1
160	бросается в глаза	1	1
161	до такой степени	1	1
162	художественными образами и	1	1
163	в частности о	1	1
164	и во всяком	1	1
165	нет никакой возможности	1	1
166	т д все	1	1
167	и для нас	1	1
168	в тех случаях	1	1
169	мы не можем	2	1
170	имел в виду	1	1
171	от того что	2	1
172	помощи которого оно	1	1
173	же и в	1	1
174	так и в	2	1
175	это и есть	1	1
176	в первом случае	1	1
177	как и всякий	1	1
178	к выводу что	1	1
179	в своей основе	1	1
180	не только не	3	1
181	сказать что здесь	1	1
182	то он уже	1	1
183	может показаться что	1	1
184	в самом деле	7	1
185	речь идет о	1	1
186	ту или иную	1	1
187	которая может быть	1	1
188	только в том	3	1
189	поскольку речь идет	1	1
190	на то что	8	1
191	одного и того	1	1
192	при таком понимании	1	1
193	эту точку зрения	1	1
194	в результате этого	1	1
195	другу и следовательно	1	1
196	бы мы захотели	1	1
197	в ту или	1	1
198	приводит нас к	1	1
199	для того чтобы	5	1
200	однако если мы	1	1
201	при помощи которого	2	1
202	только при условии	1	1
203	заключается не в	2	1
204	может быть в	1	1
205	таких словах как	1	1
206	к тому же	1	1
207	формы и содержания	1	1
208	только тогда когда	4	1
209	том что и	1	1
210	точки зрения в	1	1
211	д все это	1	1
212	художественного произведения но	1	1
