N	2gram	Bakhtin_Fr_7	Myshleni
1	и в	41	28
2	в том	11	28
3	то что	8	28
4	в этом	15	27
5	того что	2	24
6	потому что	5	22
7	том что	4	19
8	не может	3	19
9	таким образом	19	18
10	что он	3	18
11	только в	6	18
12	в силу	1	17
13	что в	9	17
14	не только	5	16
15	так же	5	15
16	у ребенка	1	13
17	точки зрения	5	13
18	может быть	4	13
19	с помощью	6	13
20	сказать что	1	13
21	и не	7	11
22	как бы	7	11
23	но не	1	10
24	по отношению	2	10
25	с точки	3	10
26	в отношении	3	10
27	к тому	2	10
28	как мы	11	10
29	так как	3	10
30	но и	9	10
31	отношению к	2	10
32	понятия и	1	10
33	было бы	4	9
34	в процессе	2	9
35	перехода от	1	9
36	в самом	1	8
37	мы видели	5	8
38	тем самым	3	8
39	никогда не	2	8
40	тем что	3	8
41	еще не	2	8
42	того же	3	7
43	то же	13	7
44	в сущности	4	7
45	отношение к	2	7
46	в своем	9	7
47	в которой	2	7
48	с самого	2	7
49	он не	4	7
50	в нем	7	7
51	самого начала	1	7
52	можно было	3	7
53	мы видим	6	7
54	и других	2	7
55	вместе с	5	7
56	между ними	1	7
57	мы не	2	6
58	в чем	2	6
59	и как	2	6
60	и к	5	6
61	ступени развития	1	6
62	как и	14	6
63	для него	6	6
64	не имеет	3	6
65	же самое	1	6
66	так и	10	6
67	и что	1	6
68	его в	3	6
69	так что	1	6
70	в области	2	6
71	и развития	1	6
72	в то	10	6
73	том же	1	5
74	а другой	1	5
75	время как	1	5
76	и на	4	5
77	но в	8	5
78	в этой	13	5
79	что все	2	5
80	другой раз	1	5
81	на этой	4	5
82	и тем	1	5
83	с тем	1	5
84	того как	5	5
85	в разных	2	5
86	не могут	1	5
87	это не	6	5
88	на развитие	1	5
89	в свете	3	5
90	содержится в	2	5
91	сверху вниз	4	5
92	и все	14	5
93	например в	3	4
94	и то	2	4
95	в первом	1	4
96	к другому	1	4
97	той же	3	4
98	мы имеем	2	4
99	я не	3	4
100	в каждой	2	4
101	во всех	3	4
102	в одной	2	4
103	в той	3	4
104	с этим	2	4
105	целый ряд	4	4
106	в себе	11	4
107	в нашем	1	4
108	на этом	5	4
109	знаем что	1	4
110	не в	9	4
111	мысли в	1	4
112	своей природе	1	4
113	в сознании	1	4
114	что на	1	4
115	оно не	2	4
116	своего развития	1	4
117	что и	5	4
118	именно в	2	4
119	в качестве	9	4
120	и обратно	2	4
121	которые в	1	4
122	в состоянии	2	4
123	на этот	1	4
124	в частности	1	4
125	к жизни	4	4
126	снизу вверх	2	4
127	они не	1	4
128	ту же	2	3
129	отношения к	1	3
130	начинается с	2	3
131	это и	1	3
132	оба эти	1	3
133	с его	2	3
134	как в	5	3
135	хотя и	4	3
136	от этого	3	3
137	связанные с	3	3
138	при этом	3	3
139	с ней	1	3
140	в плане	5	3
141	и по	3	3
142	в каждом	1	3
143	для всей	1	3
144	в ином	1	3
145	в них	7	3
146	в их	3	3
147	движение в	8	3
148	по себе	1	3
149	в основе	1	3
150	по своей	1	3
151	связи с	1	3
152	не по	1	3
153	этом отношении	2	3
154	в себя	2	3
155	образом в	1	3
156	и здесь	4	3
157	и т.д	2	3
158	во втором	1	3
159	в его	12	3
160	слов и	4	3
161	все время	2	3
162	один из	1	3
163	этот вопрос	1	3
164	и его	9	3
165	есть в	6	3
166	до конца	2	3
167	связано с	2	3
168	а не	2	3
169	же точно	1	3
170	на фоне	1	3
171	как это	1	3
172	по вертикали	1	3
173	по горизонтали	2	3
174	в другой	1	3
175	бы в	2	3
176	в системе	1	3
177	не знает	3	3
178	первом случае	1	3
179	в своих	1	3
180	как на	1	3
181	одним из	1	2
182	самом деле	1	2
183	он может	3	2
184	мы уже	12	2
185	это объяснение	1	2
186	принадлежит к	1	2
187	он сам	1	2
188	а только	2	2
189	к которой	1	2
190	себе и	1	2
191	что они	1	2
192	что именно	1	2
193	прежде всего	11	2
194	все же	1	2
195	нечто от	1	2
196	и наконец	4	2
197	не являются	1	2
198	нами в	1	2
199	между двумя	1	2
200	как таковое	1	2
201	оказываются у	1	2
202	бы сказать	1	2
203	все эти	13	2
204	но на	1	2
205	над ними	1	2
206	мысли и	1	2
207	понятиями но	1	2
208	с этой	1	2
209	различие между	1	2
210	в другом	1	2
211	известно что	1	2
212	этом смысле	1	2
213	что один	1	2
214	в группе	1	2
215	чем в	1	2
216	несмотря на	3	2
217	в этих	2	2
218	в своей	3	2
219	с вещами	1	2
220	лежат в	1	2
221	в такой	1	2
222	которого является	1	2
223	в котором	1	2
224	мы называем	1	2
225	в которых	2	2
226	что я	1	2
227	из области	1	2
228	но это	3	2
229	но он	4	2
230	речи в	1	2
231	она не	1	2
232	на котором	1	2
233	но только	1	2
234	о природе	1	2
235	и оказывается	2	2
236	входят в	2	2
237	именно потому	1	2
238	у нас	1	2
239	этот путь	1	2
240	и от	8	2
241	нами выше	1	2
242	в совершенно	1	2
243	как с	1	2
244	на том	2	2
245	не с	1	2
246	что у	3	2
247	к его	1	2
248	земной поверхности	1	2
249	том как	2	2
250	в новую	1	2
251	новых и	1	2
252	с ним	2	2
253	вот почему	1	2
254	в значительной	2	2
255	нас в	3	2
256	образом мы	1	2
257	я видел	3	2
258	представления о	1	2
259	в новой	7	2
260	природе в	1	2
261	с ними	3	2
262	дело с	1	2
263	для всех	2	2
264	само собой	1	2
265	если мы	1	2
266	только на	2	2
267	в новом	1	2
268	бы совершенно	1	2
269	на одном	5	2
270	из них	3	2
271	в одном	3	2
272	в конце	8	2
273	у него	6	2
274	в других	1	2
275	и человека	1	2
276	к которому	1	2
277	во второй	2	2
278	и др	2	2
279	более того	1	2
280	не на	3	2
281	и непосредственно	1	2
282	в связи	2	2
283	бы оно	2	2
284	мы говорим	1	2
285	по своему	2	2
286	в данном	2	2
287	и там	1	2
288	по существу	8	2
289	как только	1	2
290	все это	10	2
291	от него	1	2
292	к ряду	1	2
293	у них	2	2
294	интерес к	2	2
295	именно поэтому	1	2
296	высшей ступени	2	2
297	а в	5	2
298	всех тех	1	2
299	и понятиями	1	2
300	из этого	1	2
301	речи как	1	2
302	ее в	1	2
303	и другие	3	2
304	все основные	1	2
305	это в	3	2
306	самый лучший	1	1
307	функции в	1	1
308	и через	1	1
309	не остается	1	1
310	сам по	1	1
311	тех же	1	1
312	в чисто	1	1
313	и до	6	1
314	едва ли	1	1
315	с таким	1	1
316	момент когда	1	1
317	от старого	2	1
318	есть не	2	1
319	и высшей	2	1
320	же процесса	1	1
321	в первый	1	1
322	развитие в	1	1
323	часть своего	1	1
324	и новых	2	1
325	есть нечто	1	1
326	что иное	1	1
327	то новое	3	1
328	на другой	2	1
329	но даже	1	1
330	ему в	1	1
331	свою очередь	3	1
332	первый план	1	1
333	иное как	1	1
334	быть в	1	1
335	в различных	1	1
336	на самом	2	1
337	точка зрения	2	1
