N	3gram	Bakhtin_Fr_3	Literetu
1	то же время	6	7
2	в то же	6	7
3	в этом отношении	2	5
4	в отличие от	3	5
5	по отношению к	2	4
6	в данном случае	2	4
7	о том что	2	4
8	в том что	1	4
9	в том числе	3	3
10	с точки зрения	1	3
11	не может быть	2	3
12	подобно тому как	1	2
13	потому что не	1	2
14	бы то ни	1	2
15	но и в	2	2
16	том числе и	2	2
17	и в частности	1	2
18	в том чтобы	1	2
19	то ни было	1	2
20	с другой стороны	1	2
21	и вместе с	1	2
22	в одном из	1	2
23	и в самом	1	2
24	той или иной	2	2
25	но и не	1	2
26	в другом месте	1	1
27	что иное как	1	1
28	в той или	2	1
29	на самом деле	3	1
30	о том как	1	1
31	имеется в виду	1	1
32	как будто бы	1	1
33	хотя бы и	1	1
34	тому как в	1	1
35	встречаются и в	1	1
36	вместе с ними	1	1
37	может быть только	1	1
38	некоторые из них	1	1
39	как раз в	2	1
40	в значительной степени	2	1
41	не что иное	1	1
42	нельзя не согласиться	1	1
43	не только для	1	1
44	и потому не	1	1
45	это и есть	1	1
46	в xix веке	1	1
47	в связи с	4	1
48	в мире и	1	1
49	он и не	1	1
50	мы все время	1	1
51	для того чтобы	3	1
52	между тем как	1	1
53	одно из них	1	1
54	xix и xx	1	1
55	в свою очередь	1	1
56	но и для	1	1
57	это как бы	1	1
58	в контексте романа	1	1
59	они входят в	1	1
60	может быть в	2	1
61	в своей основе	1	1
62	в целом как	1	1
