N	3gram	Bakhtin_Fr_3	Istorich
1	мы знаем что	1	10
2	до сих пор	4	6
3	в этом случае	1	5
4	мы имеем в	1	5
5	мы видим что	1	5
6	в том что	1	5
7	но все же	1	4
8	в связи с	4	4
9	по отношению к	2	3
10	подобно тому как	1	3
11	можно было бы	2	3
12	в другом месте	1	2
13	что иное как	1	2
14	на самом деле	3	2
15	так как в	1	2
16	вместо того чтобы	1	2
17	в таких случаях	1	2
18	но и в	2	2
19	во всех этих	1	2
20	не что иное	1	2
21	с другой стороны	1	2
22	не может быть	2	2
23	о том что	2	2
24	и вместе с	1	2
25	с самого начала	1	2
26	о том как	1	1
27	этот момент и	1	1
28	что здесь в	1	1
29	том что в	1	1
30	эти явления не	1	1
31	до наших дней	2	1
32	при встрече с	1	1
33	из этого описания	1	1
34	говорит об этом	2	1
35	и той же	2	1
36	мы узнаем что	1	1
37	что этот образ	1	1
38	и так сказать	1	1
39	он не думает	1	1
40	дело вовсе не	1	1
41	этого описания мы	1	1
42	в отличие от	3	1
43	так одна из	1	1
44	и др с	1	1
45	за то что	1	1
46	не подлежит никакому	2	1
47	это может быть	1	1
48	каждый из этих	1	1
49	подлежит никакому сомнению	2	1
50	ни к какому	1	1
51	в высшей степени	1	1
52	смысле этого слова	1	1
53	то что он	1	1
54	говорят о том	1	1
55	в связи со	1	1
56	как мы увидим	1	1
57	одной из важнейших	1	1
58	одно из них	1	1
59	роль и в	1	1
60	есть не что	1	1
61	так например в	1	1
62	вовсе не в	1	1
63	в одном образе	1	1
64	это и есть	1	1
65	связи с этим	1	1
66	и не хочет	1	1
67	но все эти	1	1
68	и прежде всего	3	1
69	этого не делает	1	1
70	в последней главе	1	1
71	это как бы	1	1
72	одной и той	2	1
73	жизнью и смертью	3	1
74	и на весь	1	1
75	именно эта сторона	1	1
76	мы видели что	1	1
77	случае мы слышим	1	1
78	и в другом	1	1
