N	2gram	Bakhtin_Fr_5	Dialekti
1	и не	15	27
2	а не	4	26
3	точки зрения	4	25
4	и в	45	24
5	не только	14	23
6	не может	5	19
7	не просто	1	18
8	ничего не	4	17
9	и есть	2	16
10	и что	2	15
11	что все	2	14
12	с точки	2	14
13	то что	2	14
14	в таком	1	14
15	таким образом	8	13
16	что он	6	13
17	вовсе не	8	13
18	может быть	2	13
19	и даже	4	13
20	что это	2	12
21	того что	3	12
22	есть и	5	12
23	не менее	3	11
24	не имеет	3	11
25	в сущности	4	10
26	тем не	1	10
27	история есть	1	10
28	не существует	1	10
29	есть не	1	9
30	то это	1	9
31	что она	3	9
32	ни в	3	9
33	но и	10	9
34	в этом	14	8
35	и как	5	8
36	в виде	1	8
37	прежде всего	10	8
38	том что	7	8
39	это и	5	7
40	в самом	4	7
41	как и	10	7
42	никогда не	1	7
43	как раз	5	7
44	потому что	7	7
45	другими словами	1	7
46	в особенности	2	7
47	что в	12	7
48	самом деле	5	6
49	что иное	1	6
50	иное как	1	6
51	то же	11	6
52	об этом	4	6
53	и с	10	6
54	превращается в	2	6
55	вы не	1	6
56	если бы	1	6
57	что и	7	6
58	и только	2	6
59	о том	4	6
60	и жизни	2	6
61	так как	6	6
62	и пр	1	6
63	и все	7	6
64	все это	7	6
65	кроме того	4	6
66	от всего	1	6
67	не что	1	6
68	хотя и	5	5
69	и к	5	5
70	он не	6	5
71	так и	6	5
72	было бы	2	5
73	в них	6	5
74	мы не	4	5
75	в том	10	5
76	в то	11	5
77	тогда когда	1	5
78	и притом	2	5
79	и его	13	5
80	всегда есть	1	5
81	только в	4	5
82	одно из	2	5
83	что не	1	5
84	что для	1	5
85	как это	4	5
86	но это	5	5
87	жизни и	8	5
88	как на	4	5
89	и больше	2	4
90	в возможности	1	4
91	говорить о	2	4
92	в чем	2	4
93	и мира	1	4
94	нет и	2	4
95	в истории	2	4
96	конечно не	2	4
97	это не	3	4
98	тому что	1	4
99	от того	3	4
100	не могут	2	4
101	и это	4	4
102	чтобы быть	1	4
103	то время	3	4
104	жизнь и	2	4
105	о нем	1	4
106	к тому	2	4
107	тело и	1	4
108	для него	3	4
109	только монах	1	4
110	или иной	1	4
111	говорит о	1	4
112	у нас	1	4
113	так же	8	4
114	говорить что	1	4
115	при всем	1	4
116	хотя бы	2	4
117	сказать что	4	4
118	из самых	1	3
119	мы уже	4	3
120	той же	4	3
121	и тут	1	3
122	и на	5	3
123	коем случае	1	3
124	за пределы	1	3
125	в одной	3	3
126	с этим	4	3
127	в своем	11	3
128	только тогда	1	3
129	все же	2	3
130	перед нами	4	3
131	все эти	5	3
132	но его	3	3
133	тем более	1	3
134	на то	1	3
135	в нем	10	3
136	он должен	2	3
137	не будет	1	3
138	к природе	1	3
139	на свои	1	3
140	он и	3	3
141	и без	2	3
142	мир и	3	3
143	не в	7	3
144	есть еще	1	3
145	раз и	1	3
146	одна из	1	3
147	в основе	4	3
148	но она	3	3
149	никакого отношения	1	3
150	в коем	1	3
151	же время	9	3
152	ровно ничего	1	3
153	уже и	2	3
154	и о	4	3
155	эти факты	1	3
156	вот это	2	3
157	движения и	1	3
158	это было	4	3
159	к нему	2	3
160	быть и	1	3
161	и ее	1	3
162	есть в	3	3
163	утверждают что	2	3
164	из них	1	3
165	мы знаем	1	3
166	мир в	1	3
167	друг друга	1	3
168	случае не	1	3
169	тем что	1	3
170	для того	6	3
171	и прежде	3	3
172	не было	3	3
173	его как	4	3
174	ни о	1	3
175	в ущерб	2	3
176	ни на	1	3
177	в сферу	1	3
178	как бы	12	3
179	если не	1	3
180	с полной	3	3
181	и от	4	3
182	мира и	8	3
183	и ни	3	3
184	не знает	1	3
185	только о	1	3
186	понимать как	1	3
187	я вижу	1	3
188	также и	7	2
189	например в	5	2
190	же как	4	2
191	в частности	1	2
192	а из	1	2
193	есть подлинное	1	2
194	не имеют	1	2
195	этого он	1	2
196	его не	4	2
197	знаете как	1	2
198	в разные	1	2
199	и он	3	2
200	в ней	8	2
201	целое и	1	2
202	еще не	1	2
203	всего этого	3	2
204	с его	7	2
205	но не	4	2
206	есть смерть	1	2
207	в особом	1	2
208	его на	1	2
209	первых двух	1	2
210	и где	1	2
211	сознания в	1	2
212	целый ряд	1	2
213	но в	14	2
214	то в	1	2
215	в условиях	2	2
216	часть мира	1	2
217	из этих	3	2
218	и они	1	2
219	в себе	1	2
220	тому же	4	2
221	но на	3	2
