N	3gram	Vygotskiy__5	FransuaR
1	в то же	1	9
2	для того чтобы	14	6
3	в том что	11	6
4	в этом отношении	5	5
5	в связи с	1	5
6	так же как	7	4
7	на самом деле	1	4
8	в том числе	1	4
9	как мы видели	2	4
10	потому что он	5	3
11	до сих пор	3	3
12	потому что она	1	2
13	в другом месте	4	2
14	то же самое	4	2
15	как и во	1	2
16	с точки зрения	9	2
17	они вовсе не	1	2
18	в отличие от	2	2
19	мы находим в	1	2
20	той же проблемы	1	2
21	том числе и	1	2
22	совершенно так же	1	2
23	можно было бы	3	2
24	в известной мере	1	2
25	о том как	2	2
26	не нуждается в	1	2
27	же как и	1	2
28	в то время	4	2
29	после всего сказанного	1	2
30	мы уже говорили	1	2
31	не может быть	3	2
32	можно сказать что	5	2
33	хотя бы в	2	2
34	мы видим что	2	2
35	друг с другом	7	2
36	не только для	1	2
37	том что в	2	1
38	и того же	3	1
39	и в известной	1	1
40	что иное как	1	1
41	да и в	1	1
42	что с ним	1	1
43	мы видим таким	1	1
44	потому что в	2	1
45	самым существенным образом	1	1
46	и той же	1	1
47	по отношению к	12	1
48	в самом деле	2	1
49	все его книги	1	1
50	те же самые	1	1
51	имеют свою логику	1	1
52	более глубокий и	1	1
53	образом в основе	1	1
54	что он владеет	1	1
55	не имеют ничего	1	1
56	что он должен	1	1
57	письменной и устной	1	1
58	что он не	2	1
59	таким образом как	1	1
60	здесь и там	1	1
61	но в сущности	1	1
62	независимо от того	1	1
63	о чем мы	1	1
64	на всю последующую	1	1
65	к жизни и	1	1
66	вместе с тем	2	1
67	области мысли и	1	1
68	во всех областях	1	1
69	и в частности	2	1
70	не могло быть	1	1
71	свою логику свою	1	1
72	и что в	1	1
73	еще и в	1	1
74	в себя и	1	1
75	для этой цели	1	1
76	но вместе с	1	1
77	является одним из	1	1
78	подтверждается и другими	1	1
79	с помощью которой	1	1
80	к самой природе	1	1
81	и таким образом	1	1
82	одной и той	1	1
83	в одном и	1	1
84	есть не что	1	1
85	мы не можем	1	1
86	не что иное	1	1
87	от того что	2	1
88	что в этой	1	1
89	так и в	1	1
90	как это и	1	1
91	в свою очередь	3	1
92	но он не	4	1
93	и на все	1	1
94	о том что	4	1
95	ничего общего с	2	1
96	то в этом	1	1
97	ту же самую	1	1
98	включает в себя	2	1
99	видим таким образом	1	1
100	той или иной	1	1
101	в этой сфере	1	1
102	он еще не	1	1
103	самое существенное в	1	1
104	одного и того	3	1
105	он полагает что	1	1
106	видим что в	1	1
107	друг от друга	4	1
108	чем мы говорили	1	1
109	в полной мере	1	1
110	в другом случае	1	1
111	во всех подробностях	1	1
112	тем не менее	1	1
113	всю последующую жизнь	1	1
114	то как он	1	1
115	явлений того же	1	1
116	так же точно	1	1
117	как мы говорили	1	1
118	имеют ничего общего	1	1
119	именно потому что	2	1
