N	2gram	Voloshinov_1	Istorich
1	и в	38	24
2	не только	27	21
3	что он	2	21
4	может быть	13	14
5	не может	12	14
6	что в	1	13
7	в этих	2	13
8	мы имеем	2	12
9	как в	2	12
10	в этом	10	12
11	и здесь	3	12
12	но и	13	11
13	это не	3	10
14	том что	3	10
15	и что	1	10
16	у него	1	10
17	мы видим	3	10
18	а в	5	10
19	все же	7	9
20	с другой	1	9
21	не в	6	9
22	о том	4	9
23	потому что	5	9
24	и другие	1	9
25	то же	14	8
26	еще не	3	8
27	что и	3	8
28	так как	7	8
29	другой стороны	1	8
30	а не	6	8
31	все это	4	8
32	или в	2	8
33	во всех	6	7
34	то что	8	7
35	таким образом	7	7
36	мы видели	5	7
37	одна из	1	7
38	с собой	2	7
39	к нему	2	7
40	один из	4	7
41	в том	2	7
42	вместе с	5	7
43	что это	4	6
44	но не	2	6
45	как он	1	6
46	в нем	4	6
47	он не	2	6
48	всех этих	1	6
49	об этом	3	6
50	как и	10	6
51	для нас	3	6
52	и все	4	6
53	того что	4	6
54	только в	6	6
55	ответ на	2	6
56	тем что	2	6
57	так же	4	6
58	с этой	1	6
59	мы увидим	5	6
60	в чем	1	5
61	отношение к	2	5
62	но в	5	5
63	имеем в	1	5
64	здесь мы	3	5
65	не менее	1	5
66	с ним	2	5
67	в русской	1	5
68	дело не	1	5
69	ничего не	8	5
70	так и	6	5
71	там где	1	5
72	в тех	3	5
73	же как	1	4
74	он может	1	4
75	мы уже	10	4
76	мы не	9	4
77	представляет собой	2	4
78	первый взгляд	1	4
79	тех случаях	2	4
80	как бы	28	4
81	при этом	9	4
82	мы можем	7	4
83	но все	4	4
84	не всегда	2	4
85	на первый	1	4
86	точки зрения	10	4
87	в их	1	4
88	тем не	1	4
89	никогда не	7	4
90	что у	3	4
91	на вопрос	1	4
92	представления о	1	4
93	ли он	2	4
94	вовсе не	2	4
95	если не	3	4
96	в состоянии	1	4
97	и не	14	4
98	случаях когда	2	4
99	мы должны	10	4
100	одной из	2	4
101	например в	1	3
102	эта форма	1	3
103	и он	2	3
104	с его	7	3
105	себе и	2	3
106	кроме того	2	3
107	хотя и	3	3
108	когда он	1	3
109	и наконец	5	3
110	этот мотив	1	3
111	из этих	1	3
112	в дальнейшем	2	3
113	на то	1	3
114	если он	3	3
115	и если	1	3
116	эту задачу	1	3
117	на новые	1	3
118	его в	4	3
119	уже знаем	1	3
120	которой он	1	3
121	в тридесятом	1	3
122	вопрос о	2	3
123	должны были	2	3
124	в конце	6	3
125	но они	1	3
126	как мы	9	3
127	тогда когда	1	3
128	того как	1	3
129	видим что	2	3
130	такой случай	1	3
131	и его	7	3
132	связи с	3	3
133	из одного	1	3
134	должны быть	1	3
135	здесь нет	1	3
136	приходит к	1	3
137	в качестве	4	3
138	чаще всего	3	3
139	так что	1	3
140	уже в	5	3
141	при помощи	1	3
142	герой получает	1	3
143	в другой	1	3
144	возможно что	1	3
145	и даже	3	3
146	превратилась в	1	3
147	пришли к	1	3
148	связано с	2	3
149	превращается в	1	3
150	предположить что	1	3
151	что мы	11	3
152	сих пор	2	3
153	но это	2	3
154	с ней	2	3
155	что эти	2	2
156	не имеют	1	2
157	со своей	1	2
158	его не	2	2
159	на себя	1	2
160	пребывание в	1	2
161	того же	1	2
162	оказывается что	1	2
163	и на	6	2
164	что его	1	2
165	к которой	1	2
166	если в	1	2
167	со стороны	1	2
168	не просто	2	2
169	в одной	1	2
170	с этим	2	2
171	и нет	2	2
172	перед нами	3	2
173	в действительности	1	2
174	увидим что	2	2
175	но эта	2	2
176	в самом	4	2
177	та же	3	2
178	в которой	7	2
179	он в	1	2
180	все эти	2	2
181	думать что	1	2
182	еще один	1	2
183	вообще не	1	2
184	на его	5	2
185	связанные с	2	2
186	в силу	1	2
187	так например	1	2
188	не будет	3	2
189	на ту	1	2
190	вместе со	1	2
191	было бы	7	2
192	должен был	1	2
193	и тем	6	2
194	ни в	1	2
195	этом мы	3	2
196	свое начало	1	2
197	что собственно	1	2
198	речь может	1	2
199	нас не	2	2
200	в котором	3	2
201	к этому	2	2
202	что этот	1	2
203	тому что	5	2
204	она не	1	2
205	в таких	1	2
206	в то	9	2
207	что такое	4	2
208	на него	4	2
209	в основе	2	2
210	друг друга	2	2
211	и после	1	2
212	не могут	1	2
213	это конечно	1	2
214	как только	4	2
215	что при	1	2
216	и это	7	2
217	из всего	2	2
218	не совсем	1	2
219	но при	3	2
220	без всякого	1	2
221	в ее	3	2
222	и исторически	1	2
223	и когда	2	2
224	и станет	1	2
225	другими словами	7	2
226	все его	1	2
227	образом мы	1	2
228	должно было	3	2
229	в приведенных	2	2
230	в форме	6	2
231	тем более	1	2
232	здесь не	2	2
233	тот же	2	2
234	и так	6	2
235	этот вопрос	2	2
236	конечно не	3	2
237	уже не	4	2
238	не можем	1	2
239	только на	3	2
240	или даже	2	2
241	из них	3	2
242	не так	3	2
243	прежде всего	21	2
244	в особенности	1	2
245	до сих	1	2
246	связаны с	4	2
247	на этот	1	2
248	что тот	1	2
249	в каких	1	2
250	такое же	1	2
251	ничем не	1	2
252	и оно	1	2
253	в связи	2	2
254	долго и	1	2
255	позволяет нам	1	2
256	но оно	1	2
257	связь с	2	2
258	в иной	1	2
259	как это	5	2
260	при которых	2	2
261	роли которую	1	2
262	он говорит	1	2
263	в литературе	1	2
264	и такие	1	2
265	только о	1	2
266	и от	7	2
267	и о	1	2
268	в основном	1	2
269	но для	3	2
270	это как	1	2
271	но вот	3	2
272	сказать что	3	2
273	от всех	1	2
274	и эта	3	2
275	только он	3	1
276	отношения к	3	1
277	одним из	1	1
278	при разных	1	1
279	не остается	1	1
280	самом деле	4	1
281	только потому	2	1
282	народов у	1	1
283	между двумя	2	1
284	чего не	1	1
285	которую они	1	1
286	рассмотрены нами	1	1
287	и больше	2	1
288	хлеб и	1	1
289	стоящий на	1	1
290	есть не	2	1
291	пока он	1	1
292	характер его	1	1
293	или наоборот	1	1
294	теперь мы	1	1
295	бы что	1	1
296	ответить на	2	1
297	мы легко	3	1
298	еще до	1	1
299	что иное	2	1
300	я не	1	1
301	ему в	1	1
302	увидим ниже	1	1
303	для наших	2	1
304	зависимости от	5	1
305	это значит?	1	1
306	в ней	8	1
307	той роли	1	1
308	более или	1	1
309	в которых	2	1
310	между собой	2	1
311	руки или	1	1
312	что то	2	1
313	качестве примера	1	1
314	мира социальной	1	1
315	сделать ее	1	1
316	тем как	1	1
317	видели что	3	1
318	то он	3	1
319	только тогда	2	1
320	иногда и	1	1
321	значение имеет	1	1
322	до наших	1	1
323	наших целей	1	1
324	из которого	1	1
325	независимо от	5	1
326	что именно	3	1
327	дает нам	1	1
328	он взял	1	1
329	в своем	1	1
330	также при	1	1
331	из сознания	1	1
332	может получить	2	1
333	и как	9	1
334	и к	4	1
335	роль играет	2	1
336	или иную	3	1
337	за собой	1	1
338	где все	1	1
339	ни один	2	1
340	в целом	4	1
341	в этой	6	1
342	какую роль	3	1
343	в наших	1	1
344	с громадным	1	1
345	не могла	1	1
346	его но	1	1
347	у древних	1	1
348	которое существует	1	1
349	всего предыдущего	1	1
350	и вот	3	1
351	довольно часто	1	1
352	характер в	1	1
353	в зависимости	5	1
354	всех своих	4	1
355	однако все	1	1
356	этим самым	1	1
357	могла бы	1	1
358	являются и	1	1
359	зависимости между	1	1
360	в другом	1	1
361	мы увидели	1	1
362	на все	1	1
363	дает ответ	1	1
364	знает что	1	1
365	на протяжении	1	1
366	при которой	1	1
367	разных условиях	1	1
368	и стала	1	1
369	действительности он	2	1
370	солнце и	1	1
371	но уже	1	1
372	он является	1	1
373	и делает	1	1
374	если я	1	1
375	для своего	1	1
376	с тем	8	1
377	со своими	1	1
378	и уже	3	1
379	одна и	1	1
380	есть явление	1	1
381	и вне	1	1
382	уже у	1	1
383	всегда один	1	1
384	должно быть	2	1
385	должен стать	1	1
386	этого может	1	1
387	не мог	3	1
388	когда в	1	1
389	вступаем в	1	1
390	или менее	1	1
391	мы как	2	1
392	с ума	1	1
393	бы на	1	1
394	но если	1	1
395	от своего	1	1
396	и при	2	1
397	связь со	1	1
398	в своей	2	1
399	которую мы	1	1
400	взгляд на	1	1
401	наших дней	1	1
402	и без	4	1
403	с точки	5	1
404	этого вопроса	1	1
405	нас важнее	1	1
406	что я	1	1
407	не путем	1	1
408	свое существование	1	1
409	природы но	1	1
410	нельзя было	1	1
411	и той	5	1
412	друг другу	2	1
413	сказать ни	1	1
414	собой и	1	1
415	не должно	2	1
416	и то	3	1
417	превратилось в	1	1
418	по себе	1	1
419	что эта	1	1
420	же мы	5	1
421	и есть	1	1
422	без него	1	1
423	одна сторона	1	1
424	тем самым	7	1
425	как можно	1	1
426	которого он	1	1
427	по всей	1	1
428	смысл его	2	1
429	находятся в	1	1
430	и весь	1	1
431	при всем	2	1
432	они являются	1	1
433	того в	1	1
434	она должна	1	1
435	ее с	2	1
436	ему и	1	1
437	же он	1	1
438	в сознании	3	1
439	что самые	1	1
440	до того	3	1
441	доказать что	1	1
442	как будто	1	1
443	может сделаться	1	1
444	особое внимание	1	1
445	в руки	1	1
446	перед ним	3	1
447	существует между	1	1
448	же самое	5	1
449	мы все	1	1
450	всего в	3	1
451	и приведенное	1	1
452	к тому	4	1
453	взял в	1	1
454	в наши	1	1
455	долго не	1	1
456	утверждать что	1	1
457	если же	1	1
458	должен быть	2	1
459	объединения в	1	1
460	оно может	1	1
461	вне этого	1	1
462	как не	2	1
463	мысль о	1	1
464	можно сделать	1	1
465	вложена в	1	1
466	но мы	2	1
467	как ее	1	1
468	его самого	1	1
469	и сам	2	1
470	достаточно чтобы	1	1
471	здесь происходит	2	1
472	можно было	4	1
473	те же	4	1
474	не с	3	1
475	ясно что	2	1
476	а этот	2	1
477	мог бы	1	1
478	которые он	1	1
479	о связи	1	1
480	подойти к	2	1
481	во второй	3	1
482	и с	5	1
483	если бы	4	1
484	по мере	1	1
485	в разных	3	1
486	к своему	4	1
487	наконец он	1	1
488	другом месте	1	1
489	и поэтому	3	1
490	и та	1	1
491	это история	1	1
492	никак не	1	1
493	ясным что	1	1
494	или их	1	1
495	можно сказать	4	1
496	и во	1	1
497	связь между	2	1
498	в его	6	1
499	вслед за	1	1
500	именно в	1	1
501	в середине	2	1
502	которая и	1	1
503	перед тем	1	1
504	в самый	1	1
505	другой и	1	1
506	как например	2	1
507	одно явление	1	1
508	и соответствующие	1	1
509	всякого рода	1	1
510	связь и	3	1
511	с появлением	4	1
512	с ними	1	1
513	дело с	1	1
514	в какой	2	1
515	в угоду	1	1
516	как часть	1	1
517	и действительно	1	1
518	к нашему	1	1
519	и потому	2	1
520	те которые	1	1
521	бытия в	1	1
522	он уже	1	1
523	отразиться в	1	1
524	жизни и	3	1
525	эту связь	1	1
526	всего мы	1	1
527	ситуации при	1	1
528	в большинстве	1	1
529	или не	1	1
530	в жизни	2	1
531	в виде	1	1
532	в начале	3	1
533	большинстве случаев	1	1
534	первобытного человека	2	1
535	за ним	1	1
536	ту или	3	1
537	очевидно что	2	1
538	которые в	2	1
539	себе в	2	1
540	и их	5	1
541	тогда он	1	1
542	остановимся только	1	1
543	носит характер	1	1
544	не о	1	1
545	сама в	1	1
546	но что	3	1
547	играет в	1	1
548	к той	1	1
549	от того	3	1
550	мало для	1	1
551	мы возьмем	1	1
552	он почти	1	1
553	даже и	2	1
554	для того	9	1
555	это будет	1	1
556	из двух	2	1
557	связан с	1	1
558	явление а	1	1
559	всегда уже	1	1
560	в исторической	1	1
561	отличаются от	1	1
562	положение и	1	1
563	в знак	1	1
564	здесь в	1	1
565	эти две	1	1
566	для этого	1	1
567	мы обычно	2	1
568	а с	5	1
569	последний случай	1	1
570	мужчины и	1	1
571	и пр	4	1
572	от этого	1	1
573	а на	2	1
574	его как	1	1
575	из героев	2	1
576	как видно	1	1
577	о чем	1	1
578	из многочисленных	1	1
579	игры на	1	1
580	именно так	1	1
581	и отношение	1	1
582	в самой	1	1
583	из трех	2	1
584	в него	1	1
585	теперь к	2	1
586	в предыдущей	2	1
587	незадолго до	1	1
588	поэтому если	1	1
589	из которых	3	1
590	по своему	3	1
591	он будет	1	1
592	из комнаты	1	1
593	мы условно	1	1
594	что же	8	1
595	для возникновения	1	1
596	задачу выполняет	1	1
597	останавливаться на	2	1
598	с некоторым	1	1
599	людей так	1	1
600	для тех	1	1
601	этом случае	3	1
602	сознании и	1	1
603	ему теперь	1	1
604	только одна	2	1
605	и часто	1	1
606	для выражения	1	1
607	связь не	1	1
608	к пониманию	1	1
609	тем и	2	1
610	получают некоторое	1	1
611	это дает	1	1
612	его с	1	1
613	мира и	1	1
614	о той	1	1
615	увидим дальше	1	1
616	это позволяет	1	1
617	еще более	2	1
618	для его	1	1
619	и смысл	1	1
620	но зато	1	1
621	от всего	1	1
622	хотя бы	18	1
623	все они	1	1
624	же в	1	1
625	здесь даже	1	1
626	здесь только	1	1
627	нам не	1	1
628	может и	1	1
629	все еще	1	1
630	от лица	2	1
631	а о	1	1
632	не знает	3	1
633	только как	1	1
634	совсем так	1	1
635	видели не	1	1
636	самое и	1	1
637	эти слова	8	1
638	все что	1	1
639	в частности	3	1
640	в таком	1	1
641	и вновь	1	1
