N	3gram	Vygotskiy__2	formyVre
1	и т п	8	11
2	с точки зрения	10	8
3	в связи с	1	7
4	для того чтобы	13	7
5	то же время	2	4
6	в то же	2	4
7	друг с другом	1	4
8	имеем в виду	1	3
9	о том как	1	3
10	но и в	1	3
11	в том что	17	3
12	и т д	2	3
13	и в поэзии	1	2
14	то же самое	6	2
15	в этом случае	1	2
16	до сих пор	5	2
17	и во всех	1	2
18	сами по себе	3	2
19	и та же	1	2
20	не было бы	1	2
21	то что было	1	2
22	лежит в основе	1	2
23	одна и та	1	2
24	в этом отношении	5	2
25	связи с этим	1	2
26	это значит что	2	2
27	мы имеем в	1	2
28	друг от друга	1	2
29	и того же	1	1
30	было бы и	2	1
31	то есть как	2	1
32	то есть не	1	1
33	на самом деле	5	1
34	оно не может	1	1
35	том что он	3	1
36	и целый ряд	1	1
37	и как он	1	1
38	все больше и	1	1
39	только в том	4	1
40	всю человеческую жизнь	1	1
41	говорит он что	1	1
42	в конце концов	3	1
43	что он не	2	1
44	в отличие от	1	1
45	по аналогии с	1	1
46	но он не	1	1
47	в романе в	1	1
48	по самому своему	1	1
49	но и как	1	1
50	с этой точки	1	1
51	самому своему существу	1	1
52	вместе с тем	1	1
53	те же явления	1	1
54	одно и то	1	1
55	так как он	1	1
56	же что и	1	1
57	в этих двух	1	1
58	то время как	2	1
59	отличают его от	1	1
60	как и в	2	1
61	в данном случае	4	1
62	что в основе	4	1
63	дело идет о	1	1
64	таким образом и	3	1
65	с одной стороны	1	1
66	и все его	1	1
67	и то же	1	1
68	но при этом	1	1
69	по сравнению с	2	1
70	каждый из них	2	1
71	в действительной жизни	1	1
72	все более и	2	1
73	объясняется тем что	1	1
74	если бы на	1	1
75	все это было	1	1
76	с другой стороны	2	1
77	вместо того чтобы	1	1
78	не может быть	8	1
79	бы не было	1	1
80	этой точки зрения	2	1
81	во всех своих	1	1
82	в то время	3	1
83	не столько для	1	1
84	в свою очередь	2	1
85	о том что	4	1
86	с тем что	3	1
87	с самого начала	1	1
88	более и более	2	1
89	выходит за пределы	1	1
90	т п в	1	1
91	можно сказать что	1	1
92	одного и того	1	1
93	за тридевять земель	1	1
94	в другом случае	1	1
95	больше и больше	1	1
96	к тому что	2	1
97	так как на	1	1
98	нечего и говорить	1	1
99	того что люди	1	1
100	с другом и	1	1
101	что и в	3	1
102	он сказал что	1	1
103	то есть с	1	1
