N	2gram	Trubetskoy_1	Psycholo
1	в том	11	37
2	и в	26	32
3	и что	4	22
4	то есть	4	21
5	том что	7	21
6	потому что	7	21
7	таким образом	22	21
8	то что	7	21
9	что в	9	20
10	может быть	10	18
11	так же	5	18
12	точки зрения	13	17
13	что и	6	17
14	не может	4	17
15	самом деле	1	16
16	что она	1	16
17	того чтобы	5	14
18	то же	4	13
19	в этом	15	13
20	при этом	3	13
21	для того	5	13
22	что он	4	13
23	в самом	4	12
24	заключается в	1	12
25	не только	10	12
26	по себе	1	12
27	так как	9	12
28	на то	2	11
29	было бы	1	11
30	с тем	18	11
31	когда он	3	10
32	с точки	6	10
33	при помощи	1	10
34	но и	9	10
35	как и	1	10
36	и не	8	10
37	как в	1	9
38	никогда не	5	9
39	тем что	1	9
40	что все	4	9
41	в своих	1	9
42	той же	1	8
43	что это	3	8
44	не в	2	8
45	не менее	3	8
46	дело с	1	8
47	того что	3	8
48	в сущности	1	7
49	совершенно ясно	1	7
50	что они	1	7
51	и как	3	7
52	все эти	6	7
53	ясно что	3	7
54	такой же	1	7
55	и его	1	7
56	к тому	6	7
57	только в	4	7
58	мы знаем	1	7
59	а не	5	7
60	сказать что	2	7
61	в этой	4	6
62	целый ряд	4	6
63	он не	4	6
64	если бы	3	6
65	те же	2	6
66	о том	6	6
67	тот же	2	6
68	и из	2	6
69	как бы	12	6
70	же самое	2	6
71	и на	2	5
72	что его	1	5
73	только на	1	5
74	к искусству	1	5
75	на все	2	5
76	далеко не	4	5
77	сейчас же	1	5
78	все это	6	5
79	в то	4	5
80	в ней	1	5
81	и даже	3	5
82	до сих	5	5
83	вслед за	2	5
84	сих пор	5	5
85	как раз	1	5
86	этом отношении	2	5
87	как на	8	5
88	же как	3	4
89	есть не	1	4
90	мы имеем	2	4
91	в чем	1	4
92	из которого	3	4
93	с этим	1	4
94	все же	6	4
95	и те	3	4
96	в нем	4	4
97	к одному	1	4
98	и по	4	4
99	и с	10	4
100	в жизни	1	4
101	несмотря на	6	4
102	в данном	1	4
103	которые в	2	4
104	и более	1	4
105	не имеет	5	4
106	того как	1	4
107	ничего не	1	4
108	как она	1	4
109	и до	1	4
110	в сознании	1	4
111	и для	5	4
112	могут быть	1	4
113	тем не	3	4
114	утверждать что	2	4
115	и это	2	4
116	данном случае	1	4
117	между тем	2	4
118	мы видим	1	4
119	из них	7	4
120	когда она	1	4
121	с этой	3	4
122	при таком	2	4
123	и все	2	4
124	а в	4	4
125	совершенно не	1	4
126	из этого	2	4
127	жизни и	2	4
128	полагают что	1	3
129	мы не	1	3
130	время как	1	3
131	во всех	2	3
132	в общем	8	3
133	относится к	2	3
134	что именно	2	3
135	как к	1	3
136	и к	5	3
137	но в	7	3
138	та же	1	3
139	формы в	1	3
140	он в	2	3
141	думать что	1	3
142	главным образом	8	3
143	состоит в	2	3
144	не к	2	3
145	не как	2	3
146	на этом	1	3
147	это было	1	3
148	к области	1	3
149	к которым	2	3
150	и сейчас	2	3
151	в своей	1	3
152	в их	1	3
153	представление о	6	3
154	в которых	4	3
155	жизни с	1	3
156	человеком и	1	3
157	не могли	1	3
158	в отношении	6	3
159	или что	1	3
160	что с	1	3
161	тогда когда	2	3
162	мы можем	2	3
163	видим что	1	3
164	в каком	1	3
165	не могут	2	3
166	и другой	2	3
167	указывает на	1	3
168	на это	1	3
169	которого мы	1	3
170	с ее	1	3
171	в виду	2	3
172	то время	1	3
173	и совершенно	1	3
174	так и	6	3
175	том виде	2	3
176	для этого	2	3
177	образом в	5	3
178	с другой	8	3
179	бы и	1	3
180	мы должны	6	3
181	один из	2	3
182	этот вопрос	1	3
183	и так	1	3
184	и ее	1	3
185	так что	3	3
186	в нашей	1	3
187	и других	1	3
188	но совершенно	1	3
189	и их	1	3
190	представить себе	1	3
191	сами по	1	3
192	в конце	6	3
193	что тот	1	3
194	ни на	1	3
195	по своему	2	3
196	по существу	2	3
197	в смысле	4	3
198	должны быть	1	3
199	конце концов	3	3
200	хотя бы	3	3
201	только как	1	3
202	в свою	2	3
203	точно так	3	3
204	того же	6	2
205	к людям	1	2
206	все те	1	2
207	объясняется и	1	2
208	и этот	1	2
209	еще не	2	2
210	из всех	3	2
211	это совершенно	1	2
212	ни у	2	2
213	но даже	1	2
214	как не	1	2
215	же что	1	2
216	бы с	1	2
217	бы то	2	2
218	с его	2	2
219	в ее	1	2
220	но не	8	2
221	если в	3	2
222	отличие от	1	2
223	однако не	1	2
224	в очень	1	2
225	могли бы	1	2
226	но эта	1	2
227	в которой	3	2
228	и тот	1	2
229	в себе	6	2
230	имеем в	1	2
231	это относится	1	2
232	на одну	1	2
233	тем и	2	2
234	они в	2	2
235	как совершенно	1	2
236	на его	1	2
237	заключает в	2	2
238	то ни	2	2
239	значение в	1	2
240	с другими	4	2
241	это не	1	2
242	должен был	4	2
243	в них	2	2
244	одного и	1	2
245	не так	1	2
246	и при	3	2
247	всяком случае	6	2
248	место в	1	2
249	их в	1	2
250	том же	1	2
251	в этих	4	2
252	этой области	1	2
253	все более	1	2
254	и охотно	1	2
255	вплоть до	2	2
256	в процессе	2	2
257	в уме	1	2
258	и отсюда	1	2
259	имеет свой	1	2
260	его от	2	2
261	казалось бы	1	2
262	в самой	2	2
263	же время	2	2
264	учения о	1	2
265	в русском	2	2
266	не вполне	3	2
267	ли это	2	2
268	не потому	2	2
269	ни в	1	2
270	когда мы	1	2
271	как только	1	2
272	отличается от	2	2
273	что оно	4	2
274	его с	1	2
275	по учению	3	2
276	свою очередь	1	2
277	то или	2	2
278	роль в	1	2
279	том как	1	2
280	по сравнению	2	2
281	в таком	3	2
282	именно потому	1	2
283	ничего кроме	1	2
284	и здесь	2	2
285	во всяком	6	2
286	в глаза	1	2
287	после того	1	2
288	с того	2	2
289	в его	5	2
290	а потому	1	2
291	и только	4	2
292	у всех	2	2
293	и следовательно	1	2
294	к нему	7	2
295	зрения есть	1	2
296	как нечто	1	2
297	и у	8	2
298	творчества в	1	2
299	могло бы	1	2
300	в одном	3	2
301	с этими	1	2
302	отношение к	5	2
303	к ним	3	2
304	и никогда	1	2
305	в других	3	2
306	к которому	2	2
307	такое же	1	2
308	а с	7	2
309	не было	2	2
310	она является	1	2
311	зависит от	1	2
312	и далее	1	2
313	там где	1	2
314	во внимание	1	2
315	вместе с	15	2
316	самых древних	2	2
317	из которых	4	2
318	сравнению с	2	2
319	есть как	2	2
320	более и	1	2
321	но это	1	2
322	и таким	3	2
323	сознании и	2	2
324	не существует	1	2
325	из себя	2	2
326	у них	3	2
327	тем более	1	2
328	другой стороны	1	2
329	состоит из	1	2
330	их с	1	2
331	но когда	2	2
332	на этот	4	2
333	в свое	1	2
334	и от	4	2
335	заметить что	1	2
336	все что	2	2
337	этой точки	2	2
338	с новыми	1	1
339	а между	1	1
340	смысле слова	1	1
341	только он	1	1
342	как известно	1	1
343	от этой	1	1
344	героев и	2	1
345	речь идет	1	1
346	для этих	2	1
347	одним из	2	1
348	в русских	2	1
349	таком случае	1	1
350	чтобы не	1	1
351	человека и	1	1
352	которого в	1	1
353	каждом шагу	1	1
354	он может	1	1
355	или к	1	1
356	другому человеку	1	1
357	мере в	1	1
358	тем же	1	1
359	в первом	1	1
360	это однако	1	1
361	и больше	2	1
362	отношения к	1	1
363	и за	1	1
364	их и	1	1
365	а как	1	1
366	смотреть на	2	1
367	к нашей	1	1
368	что уже	1	1
369	в уста	1	1
370	что самый	1	1
371	этих частей	2	1
372	так чтобы	2	1
373	нельзя все	1	1
374	оно есть	1	1
375	мы и	1	1
376	и заставляет	2	1
377	два совершенно	1	1
378	большей частью	3	1
379	точкой для	1	1
380	подобного нет	1	1
381	он сам	1	1
382	и скорее	1	1
383	с одной	7	1
384	частей с	1	1
385	своей души	1	1
386	только тогда	1	1
387	и т.д	6	1
388	должны были	1	1
389	а и	1	1
390	уже как	1	1
391	общего правила	1	1
392	или иное	2	1
393	когда тот	1	1
394	легче и	1	1
395	связи и	1	1
396	к сожалению	3	1
397	идет о	1	1
398	общего с	2	1
399	под этой	1	1
400	выйти из	1	1
401	для всех	2	1
402	что касается	1	1
403	всей этой	1	1
404	кроме того	1	1
405	его к	1	1
406	неизмеримо более	1	1
407	более или	5	1
408	после ряда	1	1
409	жизни после	1	1
410	то в	1	1
411	только то	1	1
412	уже не	3	1
413	не приходится	1	1
414	это есть	1	1
415	первенствующее значение	1	1
416	в нашем	1	1
417	из этих	10	1
418	близости к	1	1
419	тому же	5	1
420	если он	1	1
421	не могла	2	1
422	вследствие этого	1	1
423	роли в	1	1
424	не следует	1	1
425	отношение которое	1	1
426	и горе	1	1
427	видел в	1	1
428	он должен	1	1
429	именно из	2	1
430	в силу	5	1
431	и если	3	1
432	в россии	2	1
433	именно к	1	1
434	от людей	2	1
435	два раза	1	1
436	людей и	2	1
437	так например	2	1
438	но все	7	1
439	касается до	1	1
440	факт что	1	1
441	различие между	1	1
442	его не	2	1
443	а по	1	1
444	с целью	2	1
445	его в	1	1
446	образом если	2	1
447	в глазах	2	1
448	на почве	1	1
449	что большинство	2	1
450	надеяться на	1	1
451	но именно	1	1
452	между отдельными	1	1
453	является для	1	1
454	находящийся на	1	1
455	всегда и	3	1
456	мы видели	2	1
457	неизмеримо выше	1	1
458	чем в	1	1
459	духовной жизни	1	1
460	и чувств	1	1
461	должно быть	1	1
462	со времени	2	1
