N	3gram	Bakhtin_Fr_4	Istorich
1	до сих пор	1	5
2	и то что	1	5
3	с другой стороны	3	4
4	не может быть	1	4
5	в данном случае	1	3
6	мы видели что	1	3
7	как мы видели	2	3
8	о том что	2	2
9	дает нам право	1	2
10	то же самое	1	2
11	в свете этих	1	2
12	не только в	2	2
13	тем что он	1	2
14	смысле этого слова	1	2
15	с того что	1	2
16	так и в	1	2
17	в связи с	1	2
18	с полной ясностью	1	1
19	здесь перед нами	1	1
20	между прочим и	1	1
21	подобно тому как	3	1
22	в том числе	3	1
23	с представлением об	1	1
24	имеется в виду	2	1
25	и целый ряд	1	1
26	и изобилие и	1	1
27	и не может	1	1
28	как и все	5	1
29	но и в	3	1
30	как мы увидим	1	1
31	за то что	1	1
32	образом и здесь	2	1
33	он не мог	1	1
34	средних веков и	2	1
35	чем приступить к	1	1
36	рта из носа	1	1
37	и в других	2	1
38	может быть и	1	1
39	здесь мы видим	1	1
40	то время как	1	1
41	но он же	1	1
42	именно в этой	1	1
43	таким образом и	3	1
44	на земле на	1	1
45	и то же	1	1
46	изо рта из	1	1
47	это своего рода	2	1
48	одно и то	1	1
49	мы уже знаем	1	1
50	и вот как	1	1
51	из носа из	1	1
52	его в своем	1	1
53	в то время	2	1
54	это и есть	3	1
55	же самое что	1	1
56	в дальнейшем он	1	1
57	приводят к тому	1	1
58	и если бы	1	1
59	можно сказать что	1	1
60	между жизнью и	1	1
61	таким образом эта	1	1
62	в большинстве случаев	5	1
63	мы видим что	1	1
64	в узком смысле	2	1
65	жизнью и смертью	1	1
66	но мы уже	1	1
67	что и в	1	1
