N	2gram	Vygotskiy__4	Hudozhes
1	том что	35	16
2	и в	20	14
3	так и	5	13
4	не только	15	12
5	при этом	12	12
6	о том	5	12
7	в том	42	12
8	а не	7	12
9	в себе	10	11
10	в этом	24	11
11	прежде всего	2	11
12	в своей	7	10
13	для него	2	10
14	то же	16	9
15	как и	9	9
16	что он	6	9
17	в качестве	21	9
18	у него	2	9
19	по отношению	1	8
20	в этой	3	8
21	как в	5	8
22	то что	15	8
23	ничего не	1	8
24	в его	11	8
25	между тем	9	8
26	отношению к	1	8
27	в то	1	8
28	еще не	2	7
29	тогда как	2	7
30	это не	5	7
31	своего рода	1	7
32	не в	4	7
33	казалось бы	1	7
34	к тому	6	7
35	уже не	1	7
36	именно в	3	7
37	не может	6	7
38	как бы	7	7
39	а в	2	7
40	как правило	1	6
41	в первой	1	6
42	было бы	8	6
43	никогда не	5	6
44	что в	19	6
45	самом деле	7	5
46	перед нами	5	5
47	но в	3	5
48	ни в	3	5
49	точки зрения	24	5
50	не менее	3	5
51	и его	5	5
52	потому что	12	5
53	и он	2	5
54	можно было	6	5
55	только в	10	5
56	по мнению	2	5
57	друг друга	4	5
58	может быть	12	5
59	но и	9	5
60	в частности	5	5
61	в этих	3	5
62	одновременно и	1	5
63	мы уже	5	4
64	в ней	2	4
65	столь же	3	4
66	а только	3	4
67	в своем	4	4
68	и к	5	4
69	в действительности	5	4
70	то в	1	4
71	в самом	6	4
72	та же	1	4
73	на то	5	4
74	что она	1	4
75	он не	1	4
76	и с	4	4
77	тем не	1	4
78	тому что	4	4
79	с ним	1	4
80	по своей	6	4
81	связи с	3	4
82	и это	2	4
83	можно сказать	1	4
84	того что	10	4
85	один из	3	4
86	себя в	3	4
87	из них	4	4
88	в конце	1	4
89	как раз	1	4
90	мы узнаем	2	4
91	только что	4	4
92	и от	3	4
93	речь идет	5	3
94	с точки	11	3
95	не имеют	3	3
96	едва ли	2	3
97	видит в	1	3
98	говорить о	1	3
99	и на	6	3
100	отнюдь не	3	3
101	идет о	3	3
102	все же	5	3
103	следующей главе	2	3
104	но он	1	3
105	в нем	2	3
106	и по	1	3
107	на этом	3	3
108	его в	6	3
109	с этим	5	3
110	даже в	2	3
111	в своих	1	3
112	такой же	2	3
113	в ходе	4	3
114	все эти	5	3
115	тем что	7	3
116	этом отношении	7	3
117	что при	2	3
118	для себя	1	3
119	как мы	13	3
120	того чтобы	7	3
121	приводит к	3	3
122	и когда	3	3
123	том как	1	3
124	если бы	5	3
125	о нем	1	3
126	а также	2	3
127	это в	2	3
128	же в	1	3
129	но не	3	3
130	как его	1	3
131	и даже	1	3
132	со стороны	3	3
133	то и	1	3
134	однако и	1	3
135	в связи	3	3
136	по своему	4	3
137	такого рода	6	3
138	в следующей	2	3
139	и для	4	3
140	но одновременно	1	3
141	в равной	3	3
142	в таком	2	3
143	говоря о	2	2
144	например в	1	2
145	же как	6	2
146	на самом	1	2
147	оно было	1	2
148	момент когда	2	2
149	в их	12	2
150	той же	6	2
151	мы не	1	2
152	вопрос о	1	2
153	равной мере	3	2
154	вместо того	1	2
155	же мере	1	2
156	мышления как	2	2
157	но как	2	2
158	для других	2	2
159	если в	1	2
160	себе и	3	2
161	хотя и	1	2
162	напомним что	2	2
163	в целом	11	2
164	так в	1	2
165	только на	2	2
166	раз в	2	2
167	как он	4	2
168	так сказать	1	2
169	на его	3	2
170	по-видимому не	1	2
171	ключ к	4	2
172	в первую	4	2
173	характер в	1	2
174	заключает в	1	2
175	не бывает	2	2
176	ясно что	2	2
177	первую очередь	4	2
178	его личности	1	2
179	по себе	1	2
180	одной из	3	2
181	все равно	1	2
182	впервые в	1	2
183	должно быть	3	2
184	в следующем	2	2
185	в такой	1	2
186	наше внимание	1	2
187	состоит в	4	2
188	не столько	1	2
189	не представляется	1	2
190	сих пор	1	2
191	все это	1	2
192	личного опыта	1	2
193	для нее	1	2
194	они не	2	2
195	и другое	1	2
196	мышление в	4	2
197	не имеет	2	2
198	с и	1	2
199	мышления и	14	2
200	своей природе	1	2
201	на него	1	2
202	что на	2	2
203	представляется нам	4	2
204	по нашему	2	2
205	которым в	1	2
206	здесь не	2	2
207	на основе	10	2
208	при котором	1	2
209	характер и	1	2
210	в себя	1	2
211	в речи	4	2
212	на вопрос	1	2
213	и поэтому	3	2
214	внимание на	3	2
215	никак не	2	2
216	и что	8	2
217	до сих	1	2
218	с того	1	2
219	в форме	1	2
220	тот момент	1	2
221	как она	1	2
222	в него	2	2
223	с ними	1	2
224	и потому	1	2
225	с другим	1	2
226	и так	1	2
227	так что	3	2
228	слова в	9	2
229	в начале	2	2
230	по выражению	4	2
231	мы знаем	1	2
232	на том	4	2
233	представляют собой	1	2
234	с той	2	2
235	а с	2	2
236	что не	1	2
237	в данной	2	2
238	также в	1	2
239	не означает	3	2
240	эти слова	1	2
241	в тот	1	2
242	и не	8	2
243	с этой	4	2
244	нет ничего	1	2
245	них это	1	2
246	в результате	8	2
247	о котором	1	2
248	своей собственной	1	2
249	с внешней	1	2
250	личности и	1	2
251	человека не	1	2
252	не знает	2	2
253	этот момент	1	2
254	которая не	1	2
255	смысле слова	1	1
256	как известно	3	1
257	ли мы	2	1
258	в сфере	1	1
259	человека и	1	1
260	связана с	2	1
261	и то	10	1
262	тех же	1	1
263	на две	1	1
264	высшей степени	2	1
265	видеть в	2	1
266	долгое время	1	1
267	также и	2	1
268	его не	1	1
269	связи на	1	1
270	не во	1	1
271	что уже	2	1
272	среды и	1	1
273	коренится в	1	1
274	в сущности	4	1
275	узнаем что	1	1
276	я не	1	1
277	ему в	1	1
278	что можно	1	1
279	же что	1	1
280	образом благодаря	1	1
281	в чем	3	1
282	собственной внутренней	1	1
283	чем это	1	1
284	совсем не	1	1
285	бы в	3	1
286	не все	1	1
287	друг от	1	1
288	эта роль	1	1
289	связи и	1	1
290	не самое	1	1
291	в настоящем	3	1
292	один и	7	1
293	относится к	1	1
294	и я	1	1
295	в акте	1	1
296	общего с	1	1
297	что именно	1	1
298	дает нам	1	1
299	стороны и	2	1
300	что касается	1	1
301	однако не	1	1
302	в полном	1	1
303	и как	9	1
304	по пути	2	1
305	не являются	3	1
306	и хотя	1	1
307	в этот	1	1
308	в которой	3	1
309	точку зрения	1	1
310	оказывается как	1	1
311	бы не	1	1
312	всей своей	1	1
313	из этих	2	1
314	и тот	7	1
315	только один	1	1
316	во многих	2	1
317	внешней стороны	1	1
318	но на	1	1
