N	2gram	Bakhtin_Pr_1	Analitik
1	не только	9	22
2	и в	38	18
3	как и	7	14
4	так и	5	14
5	в этом	15	14
6	и его	16	13
7	но и	9	13
8	том что	3	12
9	и не	42	12
10	в частности	2	12
11	при этом	5	11
12	то есть	46	10
13	а в	6	10
14	как бы	22	10
15	что в	7	9
16	может быть	26	9
17	а не	5	9
18	в том	8	9
19	с его	2	8
20	и даже	3	8
21	по отношению	21	7
22	в его	43	7
23	с другой	7	7
24	но не	12	7
25	отношению к	19	7
26	и самого	1	6
27	еще не	7	6
28	в этой	1	6
29	он не	3	6
30	в их	10	6
31	не в	7	6
32	к тому	1	6
33	для него	1	6
34	о том	4	6
35	художественного целого	1	6
36	в начале	2	6
37	мы имеем	2	5
38	в самом	7	5
39	лишь в	2	5
40	в слове	3	5
41	однако в	1	5
42	в мире	3	5
43	или иной	2	5
44	что и	2	5
45	между тем	7	5
46	уже не	1	5
47	никогда не	5	5
48	в свою	2	5
49	прежде всего	13	5
50	я в	1	5
51	не является	3	5
52	в результате	1	5
53	другой стороны	4	5
54	и на	3	4
55	столь же	2	4
56	что он	2	4
57	отнюдь не	19	4
58	в своем	5	4
59	и как	8	4
60	что по	1	4
61	и к	3	4
62	таким образом	10	4
63	приводит к	3	4
64	по себе	1	4
65	тем самым	4	4
66	в одном	1	4
67	имеем дело	3	4
68	не менее	4	4
69	свою очередь	1	4
70	в пределах	6	4
71	можно сказать	2	4
72	себя в	2	4
73	не есть	6	4
74	во втором	1	4
75	далеко не	5	4
76	о чем	1	4
77	в данном	4	4
78	все же	6	4
79	едва ли	3	3
80	его не	2	3
81	который в	1	3
82	говорить о	3	3
83	в целом	3	3
84	за независимость	1	3
85	здесь не	4	3
86	но как	2	3
87	если в	1	3
88	как в	4	3
89	подобно тому	1	3
90	то же	5	3
91	в каждом	2	3
92	его в	9	3
93	точки зрения	8	3
94	и без	1	3
95	все это	3	3
96	до известной	1	3
97	в то	4	3
98	ничего не	6	3
99	же время	3	3
100	личности в	1	3
101	той или	2	3
102	с ее	1	3
103	в ее	4	3
104	данном случае	4	3
105	не должно	1	3
106	в произведении	4	3
107	именно в	1	3
108	было бы	8	3
109	дело с	6	3
110	во всем	2	3
111	к содержанию	17	3
112	этом отношении	2	3
113	в особенности	2	3
114	что не	4	3
115	не было	2	3
116	не всегда	6	3
117	его как	3	3
118	как это	2	3
119	известной степени	4	3
120	по поводу	2	3
121	к этому	2	3
122	отношения к	6	2
123	например в	3	2
124	самом деле	6	2
125	мере в	1	2
126	от своей	1	2
127	в первом	1	2
128	есть не	2	2
129	жизненной позиции	1	2
130	на себя	1	2
131	целого в	1	2
132	и он	2	2
133	в ней	4	2
134	во всех	11	2
135	ними в	1	2
136	в противовес	1	2
137	со всеми	3	2
138	конечном счете	4	2
139	в общем	1	2
140	иметь дело	2	2
141	отличие от	5	2
142	это и	1	2
143	на первой	1	2
144	как к	2	2
145	могли бы	1	2
146	как уже	1	2
147	но в	4	2
148	в противоположность	1	2
149	бы и	1	2
150	все эти	5	2
151	в тех	3	2
152	в себе	4	2
153	не могла	1	2
154	в нем	15	2
155	в лирике	2	2
156	не как	1	2
157	и вот	1	2
158	свое время	1	2
159	значительной степени	1	2
160	могла бы	1	2
161	входит в	8	2
162	это не	5	2
163	с самим	2	2
164	борьбе за	1	2
165	в них	5	2
166	о которых	2	2
167	с тем	1	2
168	несмотря на	3	2
169	или точнее	2	2
170	с точки	6	2
171	в принципе	1	2
172	в отличие	5	2
173	этих моментов	1	2
174	тем не	3	2
175	но они	4	2
176	вплоть до	1	2
177	дело в	2	2
178	одна из	2	2
179	как формы	1	2
180	представляется нам	2	2
181	в момент	1	2
182	могут быть	5	2
183	эстетического объекта	37	2
184	подход к	1	2
185	говоря словами	1	2
186	в себя	2	2
187	в дальнейшем	3	2
188	не с	4	2
189	в новом	1	2
190	осуществляется в	1	2
191	поэтому в	2	2
192	произведения как	8	2
193	и здесь	2	2
194	или иным	1	2
195	в значительной	2	2
196	в конечном	4	2
197	в глазах	1	2
198	в форме	4	2
199	но с	3	2
200	обе эти	1	2
201	только в	13	2
202	тем или	1	2
203	то в	1	2
204	который как	1	2
205	и ее	2	2
206	с одной	3	2
207	все они	5	2
208	для всех	1	2
209	вопроса о	3	2
210	в большинстве	5	2
211	нуждается в	2	2
212	не для	1	2
213	произведения и	2	2
214	мы можем	6	2
215	тем что	2	2
