N	3gram	Propp_Isto_7	FransuaR
1	до сих пор	2	8
2	в большинстве случаев	1	6
3	в том что	4	6
4	как и в	2	4
5	в другом месте	1	3
6	таким образом и	1	3
7	в связи с	1	3
8	мы видели что	1	3
9	более или менее	1	2
10	и в особенности	1	2
11	с точки зрения	1	2
12	бы то ни	1	2
13	как мы видели	1	2
14	в данном случае	3	2
15	с одной стороны	4	2
16	но дело не	1	2
17	в то время	2	2
18	в нем и	1	2
19	о том что	5	2
20	с другой стороны	8	2
21	как мы уже	1	2
22	мы видим что	3	2
23	не может быть	3	2
24	таким образом что	1	1
25	что это не	2	1
26	в частности и	1	1
27	что и здесь	3	1
28	мы видим таким	1	1
29	сказать что в	1	1
30	в которой он	1	1
31	же значение имеет	1	1
32	частей одежды и	1	1
33	здесь перед нами	1	1
34	по отношению к	1	1
35	в самом деле	1	1
36	ее задачи и	1	1
37	он не только	1	1
38	в некоторых случаях	1	1
39	он мог бы	1	1
40	в таких случаях	1	1
41	только в условиях	1	1
42	вместе с тем	1	1
43	не можем здесь	1	1
44	и в современной	1	1
45	он вспоминает о	1	1
46	но и в	2	1
47	но он не	1	1
48	от них и	1	1
49	говорит о том	1	1
50	и в других	2	1
51	о том как	1	1
52	в которых они	1	1
53	в самом начале	1	1
54	там где он	1	1
55	сих пор мы	1	1
56	в свете этой	1	1
57	то ни было	1	1
58	но мы уже	1	1
59	одна из этих	2	1
60	состоит в том	1	1
61	так и в	2	1
62	самом деле и	1	1
63	это одна из	1	1
64	все же не	1	1
65	на вопрос о	1	1
66	до наших дней	1	1
67	потому что эти	1	1
68	во всех этих	6	1
69	у него и	1	1
70	мы не можем	2	1
71	дело конечно не	1	1
72	во всем этом	1	1
73	приведем еще один	1	1
74	вопрос о том	1	1
75	видим таким образом	1	1
76	в главе о	1	1
77	еще один пример	1	1
78	один из самых	1	1
79	после того как	2	1
80	конечно не в	1	1
81	можно было бы	1	1
82	и все они	1	1
83	кроме того он	1	1
84	то он не	1	1
85	то же самое	1	1
