N	2gram	Medvedev_F_2	Istorich
1	и в	38	22
2	мы имеем	1	19
3	в этом	27	17
4	и т	14	16
5	т е	26	16
6	т д	5	15
7	что в	7	15
8	не только	9	14
9	мы видели	4	13
10	но и	13	12
11	и не	20	12
12	в этих	2	11
13	может быть	23	11
14	и пр	21	11
15	или в	3	11
16	но в	4	10
17	таким образом	20	10
18	в нем	13	9
19	в сказках	1	9
20	что и	8	9
21	в том	11	9
22	что он	5	9
23	вместе с	6	9
24	как мы	7	8
25	этот случай	1	8
26	что они	4	8
27	с этим	5	8
28	том что	2	8
29	но не	2	7
30	то что	6	7
31	и здесь	3	7
32	мы должны	1	7
33	уже не	7	7
34	из них	4	7
35	так как	4	7
36	с другой	3	7
37	другой стороны	4	7
38	там где	4	7
39	к этому	4	7
40	то же	6	6
41	не вполне	1	6
42	это не	2	6
43	в ином	3	6
44	ничего не	4	6
45	связи с	13	6
46	так в	3	6
47	если бы	5	6
48	в них	1	6
49	то и	3	6
50	а не	6	6
51	связь с	1	6
52	а в	6	6
53	все же	8	5
54	он не	6	5
55	в этой	6	5
56	тем не	1	5
57	не менее	1	5
58	могут быть	6	5
59	к нему	3	5
60	того что	3	5
61	один из	2	5
62	так что	1	5
63	до сих	1	5
64	в некоторых	4	5
65	этом случае	1	5
66	сих пор	1	5
67	одним из	1	4
68	и на	3	4
69	все эти	6	4
70	отношение к	2	4
71	не в	15	4
72	имеем в	1	4
73	на этом	2	4
74	и с	9	4
75	у нас	1	4
76	как это	2	4
77	но он	1	4
78	к ней	1	4
79	и его	21	4
80	тем что	8	4
81	что на	2	4
82	она не	2	4
83	в пределах	12	4
84	в дальнейшем	4	4
85	находится в	2	4
86	только в	6	4
87	в других	7	4
88	а именно	2	4
89	они не	4	4
90	в данном	1	4
91	и там	1	4
92	для нас	1	4
93	в свою	1	4
94	не может	14	4
95	и другие	2	4
96	связана с	1	3
97	эти случаи	1	3
98	их и	1	3
99	что иное	1	3
100	представление о	2	3
101	и ее	6	3
102	иное как	1	3
103	в чем	2	3
104	со стороны	2	3
105	в одной	2	3
106	целый ряд	1	3
107	и как	3	3
108	и к	4	3
109	следующим образом	1	3
110	в целом	3	3
111	из этих	3	3
112	их в	2	3
113	его в	3	3
114	было бы	6	3
115	должен был	2	3
116	для них	3	3
117	все равно	1	3
118	далеко не	1	3
119	как и	9	3
120	состоит в	2	3
121	должны были	2	3
122	не будем	1	3
123	никогда не	2	3
124	потому что	2	3
125	он и	3	3
126	к тому	4	3
127	они и	1	3
128	о том	1	3
129	здесь не	4	3
130	данном случае	1	3
131	здесь были	1	3
132	уже с	1	3
133	можно только	1	3
134	особого рода	1	3
135	от них	1	3
136	в его	10	3
137	с ними	2	3
138	при помощи	2	3
139	прежде всего	15	3
140	превращается в	2	3
141	в связи	10	3
142	если это	2	3
143	вступает в	1	3
144	так же	1	3
145	мы увидим	1	3
146	а если	1	3
147	быть и	3	3
148	но это	2	3
149	и от	2	3
150	его не	2	3
151	и все	3	3
152	сказать что	2	3
153	равно как	2	3
154	не что	1	3
155	ее в	2	3
156	он стоит	1	2
157	например в	3	2
158	и то	2	2
159	на самом	3	2
160	но тем	1	2
161	и есть	1	2
162	здесь и	4	2
163	в котором	2	2
164	той же	1	2
165	же как	3	2
166	вопрос о	1	2
167	и новые	1	2
168	но она	1	2
169	из того	1	2
170	то это	3	2
171	в ней	6	2
172	знаем что	1	2
173	бы она	3	2
174	но конечно	1	2
175	в сторону	4	2
176	в качестве	2	2
177	вступают в	1	2
178	независимо от	4	2
179	как в	4	2
180	в своем	1	2
181	хотя и	3	2
182	в этот	1	2
183	если он	1	2
184	не могла	1	2
185	при этом	9	2
186	они в	1	2
187	всех этих	3	2
188	нее и	1	2
189	в виде	1	2
190	так и	8	2
191	но все	3	2
192	же не	1	2
193	большинстве случаев	3	2
194	этой системы	1	2
195	ни в	2	2
196	вовсе не	11	2
197	с тем	11	2
198	и для	5	2
199	и некоторые	1	2
200	такой же	3	2
201	как таковой	3	2
202	точки зрения	8	2
203	друг другу	1	2
204	но они	1	2
205	и более	2	2
206	даже в	2	2
207	ему как	1	2
208	случае в	1	2
209	не раз	1	2
210	в то	5	2
211	не имеет	2	2
212	который был	1	2
213	это еще	1	2
214	показывает нам	1	2
215	в русском	1	2
216	явлений связанных	1	2
217	как будто	1	2
218	здесь они	1	2
219	во все	1	2
220	вот почему	1	2
221	как только	1	2
222	поставить вопрос	2	2
223	и это	2	2
224	и о	2	2
225	роль в	3	2
226	в другом	1	2
227	с собой	1	2
228	одного из	3	2
229	связанных с	1	2
230	образом в	1	2
231	говорят что	1	2
232	образом мы	1	2
233	должно было	3	2
234	между тем	2	2
235	все время	6	2
236	же в	1	2
237	этот вопрос	2	2
238	характерно для	1	2
239	и действительно	1	2
240	и так	1	2
241	или сам	1	2
242	с одной	1	2
243	где они	1	2
244	героя с	1	2
245	для нее	2	2
246	что не	4	2
247	еще одну	2	2
248	за счет	4	2
249	в проблему	1	2
250	мы знаем	3	2
251	себе в	1	2
252	всяком случае	5	2
253	никто не	1	2
254	перейти к	1	2
255	только на	3	2
256	в особенности	4	2
257	и даже	4	2
258	даже не	2	2
259	сюда же	1	2
260	есть только	2	2
261	и др	3	2
262	не было	6	2
263	одной стороны	1	2
264	здесь дело	1	2
265	именно так	1	2
266	так на	1	2
267	можно утверждать	1	2
268	в тех	2	2
269	да и	1	2
270	можно сказать	1	2
271	если не	1	2
272	происходит в	1	2
273	от него	2	2
274	еще более	5	2
275	или не	1	2
276	не дает	1	2
277	совершенно не	4	2
278	жизни и	3	2
279	во всяком	5	2
280	увидим дальше	1	1
281	она была	1	1
282	таком случае	1	1
283	начинается с	1	1
284	и через	1	1
285	он весьма	1	1
286	самом деле	8	1
287	ясно что	1	1
288	и до	3	1
289	этого он	1	1
290	со своей	2	1
291	и этот	1	1
292	есть не	1	1
293	и была	1	1
294	мы не	3	1
295	мотива с	1	1
296	и иной	1	1
297	этого нет	1	1
298	на место	1	1
299	на эти	1	1
300	исследования в	2	1
301	характерное явление	1	1
302	нет но	1	1
303	и заставляет	1	1
304	в народных	1	1
305	которые он	1	1
306	на них	1	1
307	как фактор	1	1
308	столь же	2	1
309	что его	1	1
310	в различных	1	1
311	где же	1	1
312	всего с	1	1
313	мы будем	1	1
314	но как	2	1
315	не то	3	1
316	не говорят	1	1
317	к ним	1	1
318	иногда и	1	1
319	другим способом	1	1
320	изменения и	1	1
321	не просто	2	1
322	к сожалению	2	1
323	отнюдь не	8	1
324	чем же	3	1
325	при известных	2	1
326	если она	1	1
327	из возможных	1	1
328	общего с	1	1
329	изучение этого	1	1
330	становится особенно	1	1
331	к новому	1	1
332	нельзя было	1	1
333	все остальные	2	1
334	перед нами	2	1
335	кроме того	2	1
336	целом но	1	1
337	его к	1	1
338	приема в	2	1
339	не сам	1	1
340	что это	3	1
341	он в	2	1
342	бы не	1	1
343	в другие	1	1
344	ни одна	2	1
345	видели а	1	1
346	совершается не	1	1
347	на то	1	1
348	доказывать что	1	1
349	исходит из	1	1
350	не следует	4	1
351	больше всего	1	1
352	в определенном	1	1
353	главным образом	3	1
354	должна быть	5	1
355	когда это	1	1
356	не как	4	1
357	в корне	7	1
358	том чтобы	1	1
359	не доказывают	1	1
360	из него	2	1
361	этот период	1	1
362	его от	4	1
363	и по	2	1
364	всего то	1	1
365	этому вопросу	1	1
366	от нее	4	1
367	могла бы	1	1
368	как они	4	1
369	не будет	2	1
370	определенном направлении	1	1
371	бы быть	1	1
372	два способа	1	1
373	где оно	1	1
374	а как	3	1
375	входит в	4	1
376	с другими	10	1
377	предмета а	1	1
378	подходит к	1	1
379	вопрос так	1	1
380	подчеркивают что	1	1
381	брать не	1	1
382	и тем	2	1
383	одной из	1	1
384	ни одной	1	1
385	случае мы	1	1
386	этот странный	1	1
387	и вне	1	1
388	становится и	2	1
389	оно имеет	1	1
390	чем в	1	1
391	ведет к	1	1
392	здесь все	1	1
393	этим в	1	1
394	в эту	1	1
395	но если	1	1
396	в своей	7	1
397	искать и	1	1
398	в такой	2	1
399	с точки	7	1
400	которые в	1	1
401	каждое из	1	1
402	оно касается	1	1
403	не могли	2	1
404	по себе	7	1
405	же мы	1	1
406	сам он	2	1
407	носит характер	1	1
408	а от	1	1
409	уходит из	1	1
410	как из	1	1
411	одну особенность	1	1
412	самого начала	2	1
413	эти формы	1	1
414	например не	1	1
415	ее с	2	1
416	в плане	2	1
417	у различных	1	1
418	о них	1	1
419	для всего	2	1
420	при том	1	1
421	правда в	2	1
422	это то	1	1
423	она уже	1	1
424	в реальную	1	1
425	как она	2	1
426	такая же	1	1
427	во всем	1	1
428	только с	1	1
429	так то	1	1
430	вопрос не	1	1
431	в каком	1	1
432	один шаг	2	1
433	не создает	1	1
434	разнообразны и	1	1
435	и другой	1	1
436	лежит в	1	1
437	отличается от	1	1
438	очень существенной	1	1
439	не есть	3	1
440	и тот	1	1
441	отношении он	1	1
442	здесь каждый	1	1
443	в работах	2	1
444	если же	2	1
445	него как	1	1
446	ничего общего	1	1
447	и поэтому	1	1
448	тем и	2	1
449	особенно ясным	1	1
450	как не	1	1
451	свою очередь	1	1
452	на нем	2	1
453	как один	1	1
454	и пытается	1	1
455	в ее	2	1
456	уже потому	1	1
457	и этим	2	1
458	только то	1	1
459	с самого	2	1
460	и сам	1	1
461	сам становится	1	1
462	чтобы дать	1	1
463	можно было	1	1
464	каждого из	1	1
465	столько же	1	1
466	во второй	2	1
467	смысле то	1	1
468	является в	2	1
469	для этого	2	1
470	с ним	2	1
471	все те	1	1
472	смысле и	1	1
473	для превращения	1	1
474	различных народов	2	1
475	в порядке	1	1
476	и должно	5	1
477	и входит	1	1
478	разрушения и	1	1
479	и та	1	1
480	с другим	1	1
481	что каждый	1	1
482	могут дать	1	1
483	это даже	1	1
484	по их	1	1
485	связанной с	1	1
486	пр но	3	1
487	и хочет	1	1
488	явление в	1	1
489	материал не	1	1
490	гипотезы о	1	1
491	именно такое	1	1
492	и только	5	1
493	и мотива	2	1
494	что бы	1	1
495	здесь в	1	1
496	из моментов	1	1
497	говорит в	5	1
498	оказалось что	1	1
499	и дело	1	1
500	тот же	1	1
501	этого можно	1	1
502	особенно если	1	1
503	известных условиях	2	1
504	хотя бы	6	1
505	это становится	2	1
506	объясняется не	1	1
507	по этому	2	1
508	материал как	2	1
509	именно на	3	1
510	конечно не	1	1
511	не входит	3	1
512	с нею	2	1
513	не пытается	1	1
514	не можем	1	1
515	литература но	1	1
516	уже в	2	1
517	в большинстве	4	1
518	каким образом	1	1
519	предположение что	1	1
520	или даже	2	1
521	или просто	1	1
522	и путем	1	1
523	характерно что	2	1
524	встретимся с	1	1
525	и их	3	1
526	пока не	1	1
527	важен как	1	1
528	он весь	1	1
529	другую сторону	1	1
530	сами по	2	1
531	и должна	1	1
532	богов и	1	1
533	и следующий	1	1
534	могли не	1	1
535	это по	1	1
536	эти явления	2	1
537	пр то	1	1
538	ней и	1	1
539	это лишь	1	1
540	или иначе	1	1
541	в каких	2	1
542	здесь это	1	1
543	и прежде	3	1
544	с сыном	2	1
545	говорит о	1	1
546	он отличается	1	1
547	а на	1	1
548	на этот	1	1
549	ничем не	2	1
550	языка не	2	1
551	находились в	1	1
552	о чем	1	1
553	на эту	1	1
554	под влиянием	1	1
555	нигде не	2	1
556	в руках	1	1
557	д отсюда	1	1
558	можно будет	2	1
559	с обратным	1	1
560	других случаях	1	1
561	всем что	1	1
562	будет установить	1	1
563	но такое	1	1
564	а так	1	1
565	к своему	1	1
566	обратил внимание	1	1
567	каковы же	1	1
568	для создания	2	1
569	так или	1	1
570	смысле этого	1	1
571	по которой	1	1
572	как бы	4	1
573	образом на	1	1
574	сам не	1	1
575	том смысле	3	1
576	что же	5	1
577	этого слова	1	1
578	тенденция к	1	1
579	эти вопросы	1	1
580	как условный	1	1
581	не подвергались	1	1
582	в использовании	1	1
583	о его	1	1
584	все это	3	1
585	но для	1	1
586	к вопросу	1	1
587	в книге	1	1
588	имеет тенденцию	1	1
589	при таком	1	1
590	не существует	1	1
591	превращаться в	1	1
592	своем пути	1	1
593	пр это	1	1
594	жить и	1	1
