N	2gram	Vygotskiy__4	StatiiOP
1	и в	33	25
2	в этом	28	24
3	в том	21	20
4	что он	20	19
5	может быть	22	19
6	тем что	3	19
7	что в	21	19
8	что это	13	16
9	том что	22	15
10	в этой	9	14
11	не только	7	12
12	в его	10	12
13	то что	44	12
14	в этих	1	11
15	так что	7	11
16	таким образом	13	10
17	прежде всего	2	10
18	и не	13	10
19	у него	6	9
20	но и	3	9
21	и т	6	8
22	все это	13	8
23	о том	20	8
24	это было	4	8
25	в своих	3	8
26	из его	2	7
27	с этим	5	7
28	это не	6	7
29	было бы	12	7
30	в то	3	7
31	не может	10	7
32	что касается	2	7
33	точки зрения	6	7
34	что такое	1	7
35	место в	2	6
36	в сцене	1	6
37	и на	5	6
38	как в	3	6
39	из этих	2	6
40	не в	2	6
41	в русской	2	6
42	в трагедии	10	6
43	между тем	1	6
44	только в	4	6
45	т п	3	6
46	в конце	8	6
47	как бы	25	6
48	а в	4	6
49	как на	6	6
50	то же	9	5
51	то обстоятельство	1	5
52	независимо от	1	5
53	говорит что	10	5
54	но в	2	5
55	на то	10	5
56	он не	11	5
57	об этом	4	5
58	ни в	3	5
59	мы имеем	2	5
60	в котором	2	5
61	потому что	24	5
62	обстоятельство что	1	5
63	и это	5	5
64	так и	3	5
65	в них	2	5
66	у шекспира	2	5
67	с другой	2	5
68	а не	6	5
69	такого рода	1	5
70	того что	4	5
71	другой стороны	2	5
72	например в	3	4
73	что эти	2	4
74	в которой	4	4
75	время как	2	4
76	из которых	3	4
77	в чем	1	4
78	точка зрения	2	4
79	в общем	1	4
80	относится к	1	4
81	все же	5	4
82	не было	3	4
83	и к	2	4
84	в целом	5	4
85	на его	1	4
86	на протяжении	1	4
87	этом смысле	1	4
88	в жизни	4	4
89	с тем	4	4
90	как и	5	4
91	своей трагедии	4	4
92	в эту	1	4
93	а как	2	4
94	этой трагедии	3	4
95	у нас	4	4
96	с точки	4	4
97	ничего не	2	4
98	к ней	1	4
99	в каком	8	4
100	связана с	1	4
101	отличается от	1	4
102	в ней	6	4
103	и с	2	4
104	если бы	10	4
105	можно сказать	2	4
106	а также	1	4
107	к нему	1	4
108	мы видим	6	4
109	и др	1	4
110	всяком случае	3	4
111	то время	2	4
112	в особенности	1	4
113	эта трагедия	2	4
114	действующих лиц	1	4
115	связь с	5	4
116	он говорит	3	4
117	в течение	1	4
118	это есть	1	4
119	в смысле	1	4
120	и для	3	4
121	но это	1	4
122	сказать что	13	4
123	была бы	2	4
124	в своей	4	4
125	из этого	5	4
126	это в	4	4
127	во всяком	3	4
128	он хотел	1	3
129	говорить о	3	3
130	с его	2	3
131	свою трагедию	2	3
132	и наконец	2	3
133	все эти	6	3
134	и если	9	3
135	всех этих	3	3
136	на этом	3	3
137	от нее	1	3
138	что этот	3	3
139	в другом	1	3
140	о которых	2	3
141	трагедии не	1	3
142	несмотря на	1	3
143	нет никакого	1	3
144	в их	2	3
145	но он	6	3
146	и более	1	3
147	тому что	6	3
148	во время	6	3
149	действующие лица	1	3
150	на язык	1	3
151	трагедии в	2	3
152	на тему	2	3
153	же время	2	3
154	связи с	2	3
155	и здесь	3	3
156	что все	11	3
157	в словах	2	3
158	со стороны	2	3
159	трагедии на	1	3
160	и что	25	3
161	у которого	1	3
162	и его	5	3
163	вот что	1	3
164	уже в	2	3
165	не так	1	3
166	для него	1	3
167	так как	12	3
168	в некоторых	1	3
169	как раз	9	3
170	не является	2	3
171	к которому	1	3
172	драме и	1	3
173	что для	5	3
174	одной стороны	3	3
175	до конца	7	3
176	в рассказе	8	3
177	с которым	1	3
178	что мы	6	3
179	в связи	1	3
180	быть это	2	3
181	с этой	4	3
182	конце концов	3	3
183	все они	2	3
184	к этому	4	3
185	в виде	3	3
186	в какой	5	3
187	того времени	1	3
188	речь идет	3	2
189	самом деле	12	2
190	трагедии и	6	2
191	он может	2	2
192	к своей	3	2
193	мы имели	1	2
194	и за	3	2
195	той же	4	2
196	драматического произведения	1	2
197	в сущности	6	2
198	как я	3	2
199	того же	1	2
200	не был	2	2
201	которое он	1	2
202	во всех	2	2
203	тем как	1	2
204	которых складывается	1	2
205	но как	1	2
206	нет не	1	2
207	если в	1	2
208	с которыми	1	2
209	не просто	4	2
210	что они	6	2
211	что именно	3	2
212	им в	1	2
213	в самом	12	2
214	формы в	1	2
215	в монологе	1	2
216	он делает	1	2
217	так сказать	1	2
218	он считает	1	2
219	т д	2	2
220	том чтобы	4	2
221	в плане	1	2
222	но все	2	2
223	и может	5	2
224	то есть	13	2
225	заключается в	5	2
226	ее в	4	2
227	а с	2	2
228	мы не	5	2
229	такой же	2	2
230	которую он	2	2
231	можно найти	2	2
232	в такой	2	2
233	не столько	1	2
234	что нужно	1	2
235	в которых	3	2
236	взгляд на	2	2
237	точку зрения	1	2
238	которые в	1	2
239	для этого	8	2
240	не была	1	2
241	произведения и	1	2
242	в отношении	1	2
243	но они	1	2
244	что эта	6	2
245	самого начала	5	2
246	тогда когда	1	2
247	одна из	4	2
248	к этим	1	2
249	так чтобы	2	2
250	не имеет	2	2
251	никогда не	5	2
252	найти в	1	2
253	и всегда	1	2
254	слова как	3	2
255	он хочет	1	2
256	этот образ	1	2
257	начиная с	1	2
258	и такие	1	2
259	к тому	12	2
260	для того	23	2
261	на это	1	2
262	должен быть	1	2
263	как мы	4	2
264	с ее	3	2
265	в виду	2	2
266	без всякого	2	2
267	из трагедии	1	2
268	с самого	5	2
269	что у	4	2
270	на нее	2	2
271	или в	1	2
272	времени и	2	2
273	внимание на	2	2
274	с одной	3	2
275	что его	3	2
276	и во	1	2
277	в драме	3	2
278	тему о	2	2
279	и только	7	2
280	и других	4	2
281	все время	24	2
282	еще не	1	2
283	за себя	1	2
284	и ее	2	2
285	в уста	3	2
286	есть в	1	2
287	и у	1	2
288	что если	3	2
289	при помощи	4	2
290	одно из	2	2
291	а то	1	2
292	цели и	1	2
293	вовсе не	5	2
294	должен был	3	2
295	до сих	3	2
296	слово в	2	2
297	не потому	2	2
298	в предисловии	1	2
299	себя и	1	2
300	что не	4	2
301	не на	2	2
302	ни на	2	2
303	вместе с	8	2
304	в одной	2	2
305	но не	3	2
306	к такому	2	2
307	предисловии к	1	2
308	в европейской	1	2
309	быть не	2	2
310	в это	2	2
311	этого слова	3	2
312	сих пор	3	2
313	один из	2	2
314	в результате	2	2
315	его не	2	2
316	и ни	1	2
317	только что	15	2
318	одной из	1	2
319	в свою	1	2
320	к этой	3	2
321	гораздо более	1	2
322	не зря	2	1
323	за пределы	1	1
324	прав когда	2	1
325	в обычном	1	1
326	также и	2	1
327	начинается с	1	1
328	сам по	2	1
329	который должен	1	1
330	и то	2	1
331	на самом	6	1
332	в пятом	1	1
333	протяжении трагедии	1	1
334	идет о	3	1
335	стиха что	1	1
336	тем же	1	1
337	и так	4	1
338	в первом	1	1
339	не хочет	1	1
340	это однако	1	1
341	и до	3	1
342	обратите внимание	2	1
343	есть не	1	1
344	смотреть на	1	1
345	для своего	1	1
346	это совершенно	3	1
347	при анализе	2	1
348	этого нет	1	1
349	вопрос о	2	1
350	ответить на	1	1
351	нам в	2	1
352	почти все	2	1
353	он действует	1	1
354	лирический характер	1	1
355	но уже	1	1
356	было вызвано	1	1
357	событий и	3	1
358	трагедия не	1	1
359	мы и	1	1
360	а благодаря	1	1
361	что можно	1	1
362	и он	3	1
363	его основная	1	1
364	решение вопроса	1	1
365	во мне	1	1
366	которое дает	1	1
367	быть в	1	1
368	обращении с	1	1
369	всего этого	1	1
370	трагедию в	1	1
371	это означало	3	1
372	то мы	1	1
373	имеем здесь	1	1
374	или иначе	1	1
375	два основных	1	1
376	мы будем	5	1
377	к шекспиру	1	1
378	и другие	1	1
379	в сторону	3	1
380	от воли	1	1
381	не все	2	1
382	очевидно что	1	1
383	драмой или	1	1
384	автора но	1	1
385	которые они	1	1
386	которые не	1	1
387	анализ этого	1	1
388	и я	1	1
389	в истории	1	1
390	лет все	1	1
391	начала до	2	1
392	показать что	7	1
393	что сцена	1	1
394	в своем	7	1
395	является слово	1	1
396	что ее	2	1
397	что нет	2	1
398	однако не	2	1
399	когда он	7	1
400	целый ряд	5	1
401	вопросом о	1	1
402	и как	5	1
403	в каком-то	2	1
404	материалом и	1	1
405	от этого	3	1
406	поэтому и	1	1
407	при таком	3	1
408	значения как	1	1
409	отступает от	2	1
410	его простой	1	1
411	из жизни	1	1
412	так или	1	1
413	представляет собой	2	1
414	бы не	2	1
415	на шекспира	3	1
416	другим способом	1	1
417	думать что	2	1
418	стих и	1	1
419	в дальнейшем	1	1
420	другом случае	1	1
421	не годится	1	1
422	говорят о	1	1
423	о ее	5	1
424	как он	5	1
425	что она	10	1
426	по словам	2	1
427	в нем	7	1
428	смотреть как	1	1
429	том в	1	1
430	забывает о	1	1
431	который они	1	1
432	теперь это	1	1
433	и почему	2	1
434	написана и	1	1
435	он должен	1	1
436	какой бы	3	1
437	одной и	2	1
438	что ни	2	1
439	в нее	2	1
440	шекспира мы	1	1
441	к убийству	2	1
442	повторяет в	1	1
443	его произведения	1	1
444	указывали на	1	1
445	что такой	2	1
446	была в	1	1
447	к другу	1	1
448	не трудно	1	1
449	столь явно	1	1
450	зрения на	1	1
451	что эту	1	1
452	подходит к	1	1
453	ко второму	1	1
454	следить за	1	1
455	материалу так	1	1
456	они по	1	1
457	правильно говорит	1	1
458	на сцене	3	1
459	еще одно	1	1
460	этом мы	1	1
461	рядом с	1	1
462	то как	2	1
463	несколько стихов	1	1
464	история о	1	1
465	мы знаем	2	1
466	можно считать	1	1
467	трагедии то	3	1
468	произведение с	1	1
469	и некоторые	1	1
470	именно то	1	1
471	нисколько не	5	1
472	мы как	1	1
473	вещи в	1	1
474	поэтому он	1	1
475	где мы	1	1
476	почти не	1	1
477	его современников	1	1
478	исторический характер	1	1
479	могло бы	3	1
480	нельзя отрицать	1	1
481	приблизительно так	1	1
482	быть он	1	1
483	одном из	1	1
484	и той	2	1
485	не понимает	2	1
486	своими словами	2	1
487	и эти	2	1
488	не могли	1	1
489	что после	1	1
490	бы быть	1	1
491	формы как	1	1
492	с так	1	1
493	по себе	9	1
494	даже в	2	1
495	и очень	1	1
496	что есть	1	1
497	не раз	1	1
498	и какие	1	1
499	а иногда	1	1
500	что ему	2	1
501	дело в	1	1
502	того как	1	1
503	столкновение двух	1	1
504	на него	4	1
505	себе так	1	1
506	которого он	1	1
507	и именно	2	1
508	того чтобы	22	1
509	значение этого	1	1
510	он мог	1	1
511	вытекает из	1	1
512	смысл его	1	1
513	так много	1	1
514	его от	1	1
515	казалось бы	5	1
516	последние десятилетия	1	1
517	благодаря тому	1	1
518	в самой	6	1
519	из четырех	1	1
520	или как	1	1
521	с одним	1	1
522	как она	10	1
523	ее с	4	1
524	сцены в	1	1
525	такая же	1	1
526	свидетельствуют о	2	1
527	для анализа	2	1
528	сюжет в	1	1
529	до того	1	1
530	она отличается	1	1
531	перед ним	2	1
532	и со	1	1
533	становится понятным	1	1
534	вот в	1	1
535	уже о	1	1
536	все то	12	1
537	нет ни	3	1
538	когда мы	6	1
539	же самое	6	1
540	его с	1	1
541	бы он	1	1
542	нам известна	1	1
543	здесь же	1	1
544	и свое	1	1
545	своего отца	1	1
546	над вопросом	1	1
547	как они	1	1
548	и о	4	1
549	самое и	2	1
550	которого мы	1	1
551	тут у	1	1
552	стих для	1	1
553	свою очередь	1	1
554	не успел	1	1
555	в ее	2	1
556	формы и	1	1
557	совершенно ясно	8	1
558	это была	1	1
559	нет никакой	2	1
560	с первого	1	1
561	в пределах	3	1
562	так в	1	1
563	мнение что	3	1
564	вообще нет	1	1
565	как с	1	1
566	до самого	2	1
567	и когда	2	1
568	и сам	1	1
569	можно было	4	1
570	те же	2	1
571	ясно что	5	1
572	что трагедия	5	1
573	она была	1	1
574	именно этот	1	1
575	должны найти	1	1
576	том как	3	1
577	но у	1	1
578	мы в	3	1
579	трагедию так	1	1
580	является в	1	1
581	основана на	2	1
582	был не	1	1
583	и вообще	1	1
584	с ним	5	1
585	стремление к	1	1
586	но может	2	1
587	образом в	2	1
588	все дело	2	1
589	автор не	2	1
590	в порядке	4	1
591	уже были	1	1
592	тех кто	1	1
593	то они	1	1
594	вот и	1	1
595	разумеется в	1	1
596	его трагедия	1	1
597	и который	1	1
598	может не	1	1
599	этом сказывается	1	1
600	знает что	2	1
601	должно было	2	1
602	он берет	1	1
603	форме они	1	1
604	непременно в	1	1
605	эти два	1	1
606	ним и	1	1
607	что и	3	1
608	пути и	3	1
609	и понятно	1	1
610	сомнения в	1	1
611	именно в	2	1
612	должен отомстить	1	1
613	известна только	1	1
614	и она	2	1
615	статье о	1	1
616	о рассказе	1	1
617	показывают что	1	1
618	но так	1	1
619	которое было	1	1
620	и естественно	1	1
621	трагедии для	2	1
622	в двух	4	1
623	его в	3	1
624	этого материала	1	1
625	ли он	2	1
626	быть эта	1	1
627	в обществе	1	1
628	действие на	2	1
629	именно на	1	1
630	не имеющие	1	1
631	конечно не	3	1
632	факт как	1	1
633	не можем	3	1
634	раз в	7	1
635	дает совершенно	1	1
636	он заставляет	1	1
637	ни одного	2	1
638	действующего лица	1	1
639	он эту	1	1
640	пути по	1	1
641	от других	1	1
642	не из	1	1
643	материал о	1	1
644	на пути	2	1
645	из них	4	1
646	он принадлежит	1	1
647	только одно	2	1
648	и их	1	1
649	слова в	1	1
650	содержания и	1	1
651	в одном	3	1
652	всех событий	1	1
653	как его	1	1
654	но что	1	1
655	имели дело	1	1
656	евгений онегин	1	1
657	что царь	2	1
658	во всей	3	1
659	но совершенно	4	1
660	недостаток и	1	1
661	другое что	1	1
662	некоторые авторы	1	1
663	представляют собой	1	1
664	очень тесно	1	1
665	ней и	1	1
666	его чтобы	1	1
667	в данный	1	1
668	не теряя	1	1
669	и из	3	1
670	на примере	2	1
671	в обращении	1	1
672	то это	3	1
673	связаны с	1	1
674	стороны он	2	1
675	по своим	1	1
676	времени чем	1	1
677	на которые	1	1
678	к событиям	1	1
679	а чем-то	1	1
680	говорит о	4	1
681	может жить	1	1
682	ее судьба	1	1
683	материал в	1	1
684	все критики	2	1
685	здесь дело	1	1
686	целым рядом	4	1
687	жить без	1	1
688	означало бы	3	1
689	уже до	2	1
690	долгое время	1	1
691	там где	1	1
692	совершенно очевидно	1	1
693	речи и	1	1
694	и силы	1	1
695	как говорит	2	1
696	как материал	1	1
697	является совершенно	1	1
698	уже давно	1	1
699	шекспира но	1	1
700	нет ничего	1	1
701	в частности	4	1
702	внимания к	1	1
703	эти слова	3	1
704	я уже	1	1
705	смысл который	1	1
706	шесть лет	1	1
707	то можно	1	1
708	я говорю	1	1
709	так мы	1	1
710	требует от	1	1
711	автора совершенно	1	1
712	этой основной	2	1
713	видит в	3	1
714	что за	1	1
715	искусства но	1	1
716	в той	3	1
717	и этот	3	1
718	смысле этого	3	1
719	совершенно иными	1	1
720	тому как	2	1
721	которые по	1	1
722	когда она	1	1
723	шекспиром но	1	1
724	это его	1	1
725	доходят до	1	1
726	по существу	2	1
727	та точка	1	1
728	в заключительной	1	1
729	как нельзя	2	1
730	это значит	1	1
731	которое однако	1	1
732	должно быть	3	1
733	смысл в	1	1
734	о его	1	1
735	выяснили что	1	1
736	но для	1	1
737	не больше	2	1
738	отомстить за	2	1
739	это сделано	1	1
740	этой сцене	2	1
741	это уже	1	1
742	и времени	1	1
743	однако и	1	1
744	чтобы создать	1	1
745	по схеме	1	1
746	совершается в	2	1
747	тем и	2	1
748	только внешнюю	1	1
749	вся трагедия	1	1
750	к конкретной	1	1
751	показать как	2	1
752	это как	1	1
753	чтобы понять	1	1
754	с содержанием	1	1
755	совершенно иное	1	1
756	совершенно иной	1	1
757	для нас	7	1
758	и все	12	1
759	бы в	1	1
760	почти в	2	1
761	своих героев	1	1
762	столкновения двух	1	1
763	на языке	1	1
764	хотя бы	2	1
765	впечатление которое	2	1
766	в связь	1	1
767	оно намечает	1	1
768	этих вещей	1	1
769	собой все	1	1
770	гораздо больше	1	1
771	а о	1	1
772	понимать как	1	1
773	они как	1	1
774	прямо противоположное	1	1
775	рассуждает так	1	1
776	автора в	1	1
777	и еще	1	1
778	приблизительно в	1	1
779	перейти к	2	1
780	в трех	1	1
781	жизни и	4	1
782	этой точки	1	1
783	только не	2	1
784	и эта	2	1
785	так же	13	1
786	и трагедии	2	1
