N	3gram	Potebnia_M_4	KulturaY
1	и т п	4	41
2	с точки зрения	3	16
3	для того чтобы	4	11
4	тем не менее	4	9
5	до сих пор	4	8
6	в том что	7	8
7	и т д	3	8
8	тех пор пока	2	4
9	в этом случае	5	4
10	в том случае	3	4
11	в данном случае	2	4
12	с одной стороны	1	4
13	и в этом	4	4
14	в связи с	1	4
15	до тех пор	6	4
16	и в самом	1	4
17	после того как	2	4
18	т п и	1	4
19	только тогда когда	4	4
20	потому что как	2	3
21	на самом деле	3	3
22	сам по себе	4	3
23	можно говорить о	1	3
24	т п но	1	3
25	в том чтобы	1	3
26	с другой стороны	1	3
27	не может быть	5	3
28	о том что	5	3
29	том случае когда	1	3
30	смысле этого слова	1	2
31	сплошь да рядом	1	2
32	и того же	1	2
33	одним и тем	1	2
34	и тем же	1	2
35	по отношению к	8	2
36	в том числе	1	2
37	один и тот	2	2
38	только в том	2	2
39	но язык не	1	2
40	в таком случае	2	2
41	что сплошь да	1	2
42	от того что	3	2
43	и тот же	2	2
44	потому что в	3	2
45	не в том	2	2
46	не могут быть	2	2
47	только после того	1	2
48	лишь в том	1	2
49	одного и того	1	2
50	если бы не	2	2
51	дело не в	1	2
52	что и в	2	2
53	в свое время	1	2
54	таким образом если	1	1
55	есть не более	1	1
56	на этот вопрос	2	1
57	хотя и не	1	1
58	что же касается	1	1
59	у нас в	1	1
60	же смысл имеет	1	1
61	мы говорим что	1	1
62	пока мы говорим	1	1
63	рядом с ними	1	1
64	но самое это	1	1
65	этот вопрос мы	1	1
66	и к тому	1	1
67	и той же	1	1
68	действительно так то	1	1
69	ответить на этот	1	1
70	можно убедиться что	1	1
71	только в степени	1	1
72	то же самое	4	1
73	в силу того	1	1
74	то тем самым	1	1
75	в этом слове	4	1
76	в языке и	3	1
77	если судить по	1	1
78	наук о природе	1	1
79	и не может	1	1
80	здесь можно сказать	1	1
81	нужно помнить что	1	1
82	но и в	1	1
83	что все эти	1	1
84	а может быть	1	1
85	убедиться что в	1	1
86	с тем что	4	1
87	по крайней мере	5	1
88	имеет в виду	1	1
89	обратить внимание на	2	1
90	не безразличная для	1	1
91	вообще можно сказать	1	1
92	что если бы	2	1
93	не только не	3	1
94	вместе с тем	3	1
95	не то что	3	1
96	может быть и	1	1
97	а тем более	1	1
98	в самых разнообразных	1	1
99	хотя бы и	2	1
100	ясно также что	1	1
101	в этом роде	1	1
102	то время когда	1	1
103	если же мы	1	1
104	то это не	1	1
105	чтобы понять что	1	1
106	в то время	1	1
107	на наших глазах	1	1
108	к другому и	1	1
109	может быть не	1	1
110	заключается в том	1	1
111	существующие независимо от	1	1
112	если бы все	1	1
113	как уже сказано	1	1
114	если это так	1	1
115	что он в	1	1
116	той и другой	1	1
117	таким образом при	1	1
118	а не как	1	1
119	и в отношении	1	1
120	это не значит	2	1
121	во всяком случае	3	1
122	по тому что	1	1
123	когда мы говорим	3	1
124	только о том	1	1
125	это потому что	2	1
126	а в том	2	1
127	по меньшей мере	1	1
128	слова поэзия и	1	1
129	силу того что	1	1
130	то же время	3	1
131	самом деле есть	1	1
132	мы не можем	3	1
133	же самое что	1	1
134	том смысле что	1	1
135	и вместе с	1	1
136	что язык есть	3	1
137	никогда не может	1	1
138	в свою очередь	1	1
139	само по себе	5	1
140	когда я говорю	2	1
141	формы отдельных слов	1	1
142	ответить на вопрос	1	1
143	так как слово	1	1
144	и так как	1	1
145	имеет в своем	1	1
146	тогда когда мы	1	1
147	мы говорим о	1	1
148	никоим образом не	1	1
149	в то же	3	1
150	говорить о языке	1	1
151	в одном из	1	1
152	для нас в	1	1
153	и в той	1	1
154	и обратно о	1	1
155	к тому что	1	1
156	в том смысле	2	1
157	одной и той	1	1
158	друг от друга	1	1
159	пор пока мы	1	1
160	ответа на этот	1	1
161	быть не может	1	1
162	бы не было	2	1
163	что существуют такие	1	1
164	в своем распоряжении	2	1
165	именно в том	1	1
166	что речь идет	1	1
