N	3gram	Losev_Prob_2	Problemy
1	в то же	4	10
2	на самом деле	2	9
3	с самого начала	2	8
4	с самим собою	1	7
5	в той или	1	4
6	во всяком случае	10	4
7	и прежде всего	2	4
8	той или иной	1	4
9	в этом смысле	5	3
10	он не может	1	3
11	бы то ни	2	3
12	то ни было	1	3
13	в конце концов	7	3
14	и то же	1	3
15	друг к другу	2	3
16	с другой стороны	5	3
17	не может быть	3	3
18	как раз и	4	2
19	и не может	1	2
20	и в то	1	2
21	по себе и	2	2
22	к тому чтобы	1	2
23	можно было бы	2	2
24	что все это	1	2
25	того что он	1	2
26	в обычном смысле	1	2
27	и в этом	3	2
28	именно тем что	1	2
29	так и в	1	2
30	подобно тому как	2	2
31	но все же	1	2
32	как мы уже	1	2
33	по своему смыслу	1	2
34	в том что	4	2
35	все более и	1	1
36	несколько слов о	1	1
37	тот же самый	1	1
38	как в отношении	1	1
39	с самим предметом	1	1
40	или хотя бы	2	1
41	но как мы	1	1
42	прежде всего как	1	1
43	в дурную бесконечность	1	1
44	то есть не	3	1
45	а вовсе не	1	1
46	так же и	2	1
47	собой и в	1	1
48	в самом деле	2	1
49	но даже и	1	1
50	никак не может	2	1
51	того или другого	2	1
52	в этом случае	7	1
53	да и то	2	1
54	обойтись без этого	1	1
55	именно как слово	1	1
56	смысл то есть	1	1
57	до сих пор	4	1
58	бы даже и	1	1
59	вместе с тем	1	1
60	слова то есть	2	1
61	мы могли бы	1	1
62	а так как	1	1
63	и в этих	1	1
64	то что в	1	1
65	так как здесь	1	1
66	что в нем	1	1
67	это вовсе не	1	1
68	том или ином	2	1
69	по крайней мере	6	1
70	и то что	7	1
71	может быть и	2	1
72	его самостоятельности и	1	1
73	ни на какое	1	1
74	о том как	1	1
75	то время как	1	1
76	в том или	1	1
77	и сводится к	1	1
78	с другими людьми	2	1
79	в данном случае	5	1
80	и тут же	2	1
81	тем что он	1	1
82	что может быть	1	1
83	как будто бы	5	1
84	и ничего не	1	1
85	все больше и	1	1
86	всяком случае не	2	1
87	во всех отношениях	1	1
88	но как бы	1	1
89	один из моментов	2	1
90	и в отношении	1	1
91	уже и не	1	1
92	но и не	2	1
93	можно прямо сказать	1	1
94	уже с самого	2	1
95	для чего же	1	1
96	потому что они	1	1
97	из виду и	1	1
98	в свое время	1	1
99	что же это	1	1
100	что же такое	4	1
101	это и заставляет	1	1
102	в то время	1	1
103	и ни в	2	1
104	не в плане	1	1
105	мы бы сказали	1	1
106	чем иным как	1	1
107	но тем не	1	1
108	о том что	14	1
109	не чем иным	1	1
110	не только не	2	1
111	более и более	1	1
112	как нам кажется	1	1
113	но оно в	1	1
114	можно сказать что	3	1
115	не может обойтись	1	1
116	друг от друга	2	1
117	вопрос о том	2	1
118	тем не менее	12	1
119	по себе но	1	1
120	после всего этого	1	1
121	больше и больше	1	1
122	сама по себе	4	1
123	а в то	1	1
124	иначе что же	2	1
125	что их можно	1	1
126	для того чтобы	2	1
127	то же самое	5	1
128	в этом отношении	1	1
129	мы еще не	2	1
