N	3gram	Voloshinov_1	Psycholo
1	для того чтобы	1	19
2	на то что	1	16
3	в том что	2	14
4	с одной стороны	2	12
5	что в этом	1	6
6	в зависимости от	2	6
7	к тому что	1	6
8	в самом деле	2	5
9	с другой стороны	2	5
10	так же точно	1	5
11	и как бы	1	4
12	иметь в виду	1	3
13	то же самое	1	3
14	одно и то	3	3
15	мы все же	1	3
16	и то же	2	3
17	с самого начала	2	3
18	можно было бы	1	3
19	в этом отношении	1	3
20	что иное как	2	2
21	тех пор пока	3	2
22	состоит в том	1	2
23	может быть и	1	2
24	с точки зрения	5	2
25	в отличие от	1	2
26	то что в	1	2
27	так же как	1	2
28	в данном случае	2	2
29	если бы мы	1	2
30	таким образом мы	1	2
31	все то что	1	2
32	само по себе	1	2
33	не может быть	4	2
34	не что иное	2	2
35	до тех пор	4	2
36	на самом деле	1	2
37	что мы слышим	1	1
38	материала и наконец	1	1
39	том что в	1	1
40	между тем мы	1	1
41	не мог бы	1	1
42	только потому что	1	1
43	что в основе	1	1
44	чуть ли не	1	1
45	по отношению к	3	1
46	более или менее	1	1
47	равно как и	1	1
48	мы можем поставить	2	1
49	нам кажется что	1	1
50	в своих основных	1	1
51	художественного произведения и	1	1
52	в процессе творчества	1	1
53	нам придется остановиться	1	1
54	можем поставить вопрос	2	1
55	в другом месте	1	1
56	в действительности для	1	1
57	к сожалению мы	1	1
58	каждом отдельном случае	1	1
59	только то что	1	1
60	и застывшее в	1	1
61	почти никогда не	1	1
62	в значительной мере	1	1
63	с этой точки	1	1
64	то или иное	1	1
65	так как все	1	1
66	ни один элемент	1	1
67	мы не можем	1	1
68	все эти три	1	1
69	и в его	1	1
70	все равно не	1	1
71	и тот же	1	1
72	все же полагаем	1	1
73	между собою и	1	1
74	в последнее время	1	1
75	слов и в	1	1
76	в течение всей	1	1
77	а не как	1	1
78	произведения мы уже	1	1
79	должно составить предмет	1	1
80	это и не	1	1
81	но так как	2	1
82	потому что они	1	1
83	один и тот	1	1
84	этой точки зрения	1	1
85	того или иного	2	1
86	собственном смысле слова	1	1
87	основой которого является	1	1
88	что эстетический объект	1	1
89	этого материала и	1	1
90	в собственном смысле	1	1
91	те или иные	1	1
92	ничего общего с	2	1
93	в конечном счете	1	1
94	на всем протяжении	1	1
95	но мы все	1	1
96	в каждом отдельном	1	1
97	и здесь и	1	1
98	и т.п и	3	1
99	тому что он	1	1
100	не может в	1	1
