N	2gram	Losev_Prob_3	FransuaR
1	и в	44	29
2	то есть	34	21
3	таким образом	9	20
4	и не	35	16
5	в эпоху	1	15
6	в этой	3	13
7	и все	3	13
8	но в	12	12
9	как и	10	12
10	и на	1	11
11	в этом	17	11
12	так и	10	11
13	то же	13	10
14	мы уже	4	10
15	не только	14	10
16	во время	1	10
17	в то	9	10
18	как мы	8	10
19	все эти	7	9
20	и с	9	9
21	его в	3	9
22	в конце	5	9
23	вовсе не	37	9
24	но и	10	9
25	и его	5	8
26	в его	9	8
27	прежде всего	3	8
28	как бы	9	8
29	в них	1	7
30	мы видели	2	7
31	в том	21	7
32	так как	9	7
33	еще и	7	7
34	так же	5	7
35	своего рода	1	6
36	но он	1	6
37	здесь в	3	6
38	из них	2	6
39	это и	7	5
40	и до	2	5
41	что это	3	5
42	в нем	9	5
43	он и	2	5
44	в своей	5	5
45	до конца	1	5
46	и о	5	5
47	это не	9	5
48	поэтому и	2	5
49	все они	2	5
50	у него	1	5
51	далеко не	1	5
52	сказать что	16	5
53	и по	2	5
54	того же	2	5
55	также и	16	4
56	на самом	7	4
57	и есть	5	4
58	в которой	2	4
59	еще не	5	4
60	в нашем	5	4
61	конце концов	3	4
62	в образе	1	4
63	связанные с	1	4
64	которую он	1	4
65	точки зрения	5	4
66	но они	1	4
67	этот образ	1	4
68	в результате	2	4
69	жизнь и	2	4
70	в литературе	1	4
71	что он	9	4
72	тем что	4	4
73	связан с	1	4
74	с другой	7	4
75	по своему	2	4
76	только для	1	4
77	но это	8	4
78	все это	5	4
79	перед нами	8	4
80	то что	23	4
81	есть и	2	4
82	жизни и	6	4
83	здесь и	3	3
84	и за	2	3
85	той же	1	3
86	и здесь	5	3
87	в ней	5	3
88	в чем	4	3
89	но как	4	3
90	в своем	5	3
91	и как	3	3
92	более или	1	3
93	то в	3	3
94	в себе	8	3
95	при этом	4	3
96	он не	8	3
97	всех этих	2	3
98	в узком	1	3
99	и сам	5	3
100	для того	1	3
101	подобно тому	1	3
102	особенно в	1	3
103	с начала	1	3
104	том что	12	3
105	или менее	1	3
106	образом и	2	3
107	почти все	1	3
108	того чтобы	1	3
109	вот это	2	3
110	конечно и	1	3
111	и вполне	5	3
112	с ее	2	3
113	здесь не	8	3
114	в ее	4	3
115	в дальнейшем	1	3
116	что у	3	3
117	начала и	1	3
118	имеется в	4	3
119	образом в	1	3
120	там же	1	3
121	отметить что	1	3
122	все время	1	3
123	того что	8	3
124	что здесь	5	3
125	в качестве	3	3
126	же и	4	3
127	и они	1	3
128	за счет	2	3
129	и других	1	3
130	в известной	2	3
131	мы можем	6	3
132	и даже	14	3
133	там где	1	3
134	некоторые из	1	3
135	все же	6	3
136	у них	2	3
137	другой стороны	5	3
138	в частности	2	3
139	одновременно и	1	3
140	были и	1	3
141	и то	14	2
142	значение это	1	2
143	все те	1	2
144	то время	4	2
145	которое не	1	2
146	в виду	10	2
147	с одной	2	2
148	но не	3	2
149	отвлеченная мысль	1	2
150	что они	5	2
151	один и	1	2
152	как в	5	2
153	дает нам	2	2
154	кроме того	3	2
155	хотя и	5	2
156	и к	6	2
157	бы не	1	2
158	есть о	1	2
159	и тот	1	2
160	как он	1	2
161	на его	1	2
162	время и	2	2
163	после этого	1	2
164	новое и	1	2
165	это конечно	1	2
166	может быть	28	2
167	для своей	1	2
168	и дает	1	2
169	в жизни	1	2
170	по всему	1	2
171	ни в	8	2
172	со своими	1	2
173	в один	1	2
174	на первый	4	2
175	в этих	2	2
176	и при	2	2
177	наших дней	1	2
178	в котором	2	2
179	с точки	2	2
180	в их	2	2
181	не столько	2	2
182	на котором	2	2
183	дело в	4	2
184	но только	6	2
185	никогда не	6	2
186	связи с	8	2
187	исторического процесса	1	2
188	как будто	3	2
189	этих образов	2	2
190	к тому	3	2
191	если же	3	2
192	о том	6	2
193	и это	9	2
194	на нем	1	2
195	же не	2	2
196	же деле	4	2
197	или в	4	2
198	в которые	1	2
199	поэтому в	1	2
200	быть может	1	2
201	с ним	7	2
202	другими словами	6	2
203	но мы	1	2
204	а также	4	2
205	все в	1	2
206	в ту	1	2
207	всякого рода	4	2
208	образов и	3	2
209	то он	2	2
210	это же	3	2
211	себя в	2	2
212	есть в	3	2
213	уже не	7	2
214	и у	2	2
215	уже в	3	2
216	это значение	2	2
217	их как	1	2
218	ни с	4	2
219	представлений о	1	2
220	друг друга	2	2
221	как раз	8	2
222	самом же	4	2
223	даже и	16	2
224	где они	1	2
225	именно в	2	2
226	но оно	3	2
227	нужно сказать	1	2
228	одной стороны	1	2
229	они не	1	2
230	не на	1	2
231	в слове	2	2
232	стороны в	1	2
233	уже давно	1	2
234	это один	1	2
235	подобного рода	3	2
236	о чем	2	2
237	в той	3	2
238	да и	5	2
239	мы сказали	1	2
240	о его	2	2
241	между прочим	2	2
242	и для	2	2
243	формы и	3	2
244	узком смысле	1	2
245	еще раз	1	2
246	в основе	2	2
247	и земли	1	2
248	а как	2	2
249	здесь только	7	2
250	нет ничего	6	2
251	их с	1	2
252	не может	7	2
253	из этого	3	2
254	но эти	1	2
255	как на	2	2
256	только в	19	2
257	и другие	3	2
258	в своих	1	2
259	это в	2	2
260	к этому	1	2
261	смысле слова	8	1
262	отношения к	3	1
263	же как	3	1
264	мы установили	1	1
265	на месте	1	1
266	не хочет	1	1
267	что эти	1	1
268	должна быть	1	1
269	и моралистов	1	1
270	в самом	3	1
271	и этот	1	1
272	здесь нам	1	1
273	что вся	2	1
274	в шутку	1	1
275	время как	4	1
276	не вполне	1	1
277	но даже	4	1
278	и самой	4	1
279	которое в	1	1
280	и он	1	1
281	стихотворение в	1	1
282	момент в	1	1
283	литературы и	2	1
284	образа есть	1	1
285	собой в	1	1
286	образов с	1	1
287	всегда можно	1	1
288	он сам	4	1
289	такое построение	1	1
290	первый план	2	1
291	бы мы	2	1
292	самом деле	3	1
293	видели что	1	1
294	же она	1	1
295	значением и	1	1
296	в противоречии	1	1
297	не все	1	1
298	а он	1	1
299	отличие от	3	1
300	как образы	1	1
301	тут же	4	1
302	за пределы	5	1
303	относится к	1	1
304	античной мифологии	1	1
305	рассказ о	1	1
306	первый взгляд	2	1
307	его на	1	1
308	с этим	2	1
309	чем мы	1	1
310	до его	1	1
311	нами в	2	1
312	двигаться дальше	1	1
313	угодно и	1	1
314	новую жизнь	1	1
315	и своего	2	1
316	для которой	4	1
317	в этот	1	1
318	сливается с	1	1
319	говорят о	3	1
320	бы и	1	1
321	в целом	6	1
322	типа как	1	1
323	он в	2	1
324	только на	5	1
325	с их	2	1
326	но его	1	1
327	тому же	1	1
328	на то	3	1
329	в наших	2	1
330	что слово	2	1
331	и если	6	1
332	например как	2	1
333	момента в	1	1
334	не значит	3	1
335	эта последняя	2	1
336	к одному	1	1
337	ведь не	2	1
338	однако он	1	1
339	моральные качества	1	1
340	гл vi	1	1
341	здесь для	1	1
342	но дело	1	1
343	или иных	4	1
344	что она	1	1
345	одно и	3	1
346	которые уже	2	1
347	здесь мы	1	1
348	как они	1	1
349	значение в	3	1
350	конечно в	1	1
351	об этом	3	1
352	и чтобы	1	1
353	них не	1	1
354	зрения на	2	1
355	или даже	5	1
356	входит в	1	1
357	это было	2	1
358	но вовсе	1	1
359	то все	1	1
360	даже в	1	1
361	делает его	1	1
362	только о	3	1
363	гл xii	2	1
364	и очень	3	1
365	в данном	9	1
366	как другие	1	1
367	на этот	4	1
368	мы не	7	1
369	автора и	1	1
370	о которой	1	1
371	и тогда	3	1
372	и того	1	1
373	одного и	1	1
374	себе с	1	1
375	я эту	1	1
376	что такое	3	1
377	благодаря этому	1	1
378	нас не	5	1
379	можем перейти	1	1
380	и без	4	1
381	ведь если	2	1
382	в отношении	2	1
383	на свою	1	1
384	то его	1	1
385	у того	1	1
386	в отличие	2	1
387	мысли и	1	1
388	знаем что	1	1
389	ведь этот	1	1
390	и почти	1	1
391	самый образ	1	1
392	и вся	1	1
393	раз и	4	1
394	такие образы	1	1
395	можно ли	4	1
396	вплоть до	1	1
397	i в	1	1
398	превратить его	1	1
399	он остается	1	1
400	мы пока	1	1
401	и начинает	1	1
402	буквально так	1	1
403	дело не	2	1
404	например не	2	1
405	правда в	1	1
406	только из	1	1
407	на него	1	1
408	в идее	1	1
409	таких например	1	1
410	которого он	1	1
411	говорить о	3	1
412	и стал	1	1
413	чем не	3	1
