N	2gram	Tiupa_Hudo_2	FransuaR
1	и в	28	41
2	то есть	1	20
3	в этом	13	15
4	как и	11	14
5	и все	7	14
6	то же	6	13
7	все эти	1	13
8	в этой	5	13
9	мы уже	3	12
10	в его	11	12
11	в себе	9	11
12	как мы	2	11
13	в том	15	11
14	прежде всего	3	11
15	так и	8	10
16	в то	6	10
17	все это	3	10
18	в своем	5	9
19	не в	13	9
20	же время	4	9
21	и его	5	9
22	в качестве	4	9
23	и т.п	1	9
24	но и	9	9
25	что в	5	9
26	но в	2	8
27	в конце	1	8
28	то что	6	8
29	и от	2	8
30	по существу	1	8
31	в нем	3	7
32	в новой	1	7
33	вовсе не	2	7
34	в них	3	7
35	как бы	5	7
36	и не	18	7
37	о том	12	6
38	только в	4	6
39	это не	6	6
40	для него	5	6
41	у него	5	6
42	от радости	1	6
43	все они	3	6
44	как в	5	5
45	и к	2	5
46	не только	11	5
47	на этом	2	5
48	точки зрения	2	5
49	того как	2	5
50	потому что	2	5
51	всего в	1	5
52	и это	3	5
53	в ней	3	5
54	к нему	3	5
55	на одном	1	5
56	и у	2	5
57	уже в	1	5
58	что и	4	5
59	вместе с	2	5
60	так же	3	5
61	и для	2	5
62	а в	6	5
63	к этому	1	5
64	место в	2	4
65	в сущности	1	4
66	и на	3	4
67	хотя и	1	4
68	та же	2	4
69	что это	5	4
70	он не	4	4
71	при виде	1	4
72	на земле	1	4
73	картины мира	1	4
74	но все	1	4
75	и с	6	4
76	том что	19	4
77	одном из	1	4
78	но он	1	4
79	одна из	2	4
80	ничего не	5	4
81	рядом с	5	4
82	в последней	2	4
83	и здесь	1	4
84	после того	1	4
85	может быть	8	4
86	длинный ряд	1	4
87	было бы	3	4
88	к жизни	1	4
89	мира и	1	4
90	все что	3	4
91	том числе	1	4
92	этом свете	1	3
93	например в	1	3
94	последней главе	1	3
95	с точки	2	3
96	той же	2	3
97	я не	7	3
98	с ее	5	3
99	он был	1	3
100	на них	1	3
101	во всех	1	3
102	его к	1	3
103	от этого	1	3
104	лица и	1	3
105	так сказать	1	3
106	при этом	11	3
107	но именно	2	3
108	в мире	7	3
109	его в	2	3
110	несмотря на	3	3
111	во время	1	3
112	в своей	6	3
113	таким же	1	3
114	тем самым	2	3
115	не должно	1	3
116	сам он	2	3
117	тем что	6	3
118	как о	3	3
119	смерти в	1	3
120	можно было	3	3
121	что у	3	3
122	иногда в	1	3
123	о нем	2	3
124	все его	3	3
125	нас в	1	3
126	это была	3	3
127	что он	8	3
128	из них	2	3
129	в одном	3	3
130	так как	1	3
131	не было	6	3
132	не может	4	3
133	и потому	1	3
134	в той	1	3
135	в это	3	3
136	но это	1	3
137	с ними	3	3
138	не знает	1	3
139	есть и	3	3
140	жизни и	6	3
141	и другие	5	3
142	и эта	2	3
143	это в	1	3
144	также и	1	2
145	дел и	1	2
146	и то	2	2
147	было как	1	2
148	здесь и	1	2
149	и так	1	2
150	все те	2	2
151	пока он	1	2
152	он знает	2	2
153	мы не	1	2
154	что между	1	2
155	в которой	1	2
156	но по	1	2
157	не совсем	1	2
158	и самого	1	2
159	образом это	1	2
160	еще не	3	2
161	с его	5	2
162	точка зрения	1	2
163	по отношению	7	2
164	отношение к	2	2
165	не просто	1	2
166	в течение	1	2
167	в одной	1	2
168	перед нами	11	2
169	как он	3	2
170	и еще	1	2
171	свое время	1	2
172	человека в	4	2
173	значительной степени	1	2
174	что все	3	2
175	это было	2	2
176	мы имеем	1	2
177	которой он	1	2
178	отрицание в	1	2
179	числе и	1	2
180	такою же	1	2
181	не мог	1	2
182	в этих	3	2
183	во второй	2	2
184	том как	2	2
185	в следующем	1	2
186	мы в	1	2
187	своего рода	16	2
188	образом и	1	2
189	их в	1	2
190	теперь я	1	2
191	время здесь	1	2
192	дело не	2	2
193	дело в	1	2
194	и сама	4	2
195	земли в	1	2
196	и всегда	1	2
197	глядя на	1	2
198	этом отношении	1	2
199	в области	1	2
200	к тому	7	2
201	они и	2	2
202	оно не	2	2
203	в каждой	1	2
204	на другой	2	2
205	в себя	1	2
206	с самого	1	2
207	роль в	2	2
208	на том	1	2
209	никогда не	5	2
210	особенно в	1	2
211	во все	1	2
212	жизнь и	1	2
213	в словах	1	2
214	остановимся на	1	2
215	в разных	1	2
216	а также	2	2
217	и т.д	2	2
218	и оказывается	1	2
219	в будущее	1	2
220	в значительной	1	2
221	бы в	1	2
222	еще более	1	2
223	все время	3	2
224	того что	1	2
225	оно и	1	2
226	одной из	3	2
227	во времени	1	2
228	и ее	3	2
229	со всеми	1	2
230	для всех	1	2
231	уже не	10	2
232	только на	5	2
233	же в	1	2
234	и других	1	2
235	превращаются в	1	2
236	характерно что	3	2
237	отношению к	7	2
238	это движение	1	2
239	именно в	2	2
240	а на	1	2
241	это прежде	1	2
242	был в	1	2
243	до конца	1	2
244	а не	14	2
245	по щекам	1	2
246	в человеке	3	2
247	в данном	2	2
248	оборотная сторона	1	2
249	в состоянии	3	2
250	или в	3	2
251	интерес к	1	2
252	с ним	7	2
253	почти ничего	1	2
254	бы оно	1	2
255	говорили о	2	1
256	отношения к	1	1
257	одним из	1	1
258	человека и	3	1
259	функции в	1	1
260	и через	1	1
261	самом деле	3	1
262	тех же	1	1
263	это и	1	1
264	на наших	1	1
265	к небытию	1	1
266	в первом	2	1
267	характерное для	1	1
268	с изображением	1	1
269	к рассказу	1	1
270	едва ли	3	1
271	момент когда	1	1
272	по его	3	1
273	жизни для	1	1
274	и игра	1	1
275	а как	2	1
276	ключ ко	1	1
277	со смертью	1	1
278	время как	1	1
279	принадлежит к	1	1
280	они были	2	1
281	ему в	2	1
282	а теперь	1	1
283	и реальным	1	1
284	не остается	1	1
285	героев в	1	1
286	это время	1	1
287	ах как	1	1
288	также о	1	1
289	он сам	2	1
290	себя а	1	1
291	души есть	1	1
292	это своего	1	1
293	в сюжете	1	1
294	жизни с	2	1
295	не знала	2	1
296	в ее	18	1
297	но не	4	1
298	бы его	1	1
299	к которой	1	1
300	для других	3	1
301	свою жизнь	1	1
302	а он	1	1
303	тогда как	7	1
304	себе и	1	1
305	друг от	1	1
306	за пределы	1	1
307	что они	4	1
308	в настоящем	1	1
309	другой день	2	1
310	и нет	1	1
311	все же	2	1
312	нами в	1	1
313	я должен	1	1
314	и старые	1	1
315	имеет в	1	1
316	вовлекается в	1	1
317	человеческая жизнь	1	1
318	в самом	5	1
319	истины и	1	1
320	точкой зрения	2	1
321	счастья и	1	1
322	он в	1	1
323	тому же	2	1
324	в нашем	2	1
325	человеке и	1	1
326	ее как	1	1
327	всей его	1	1
328	не могла	5	1
329	человек не	1	1
330	были две	1	1
331	жизнью и	1	1
332	все ее	1	1
333	по словам	1	1
334	к миру	1	1
335	о которой	2	1
336	не как	2	1
337	которому она	1	1
338	том чтобы	1	1
339	ведь ему	1	1
340	жить в	3	1
341	том же	1	1
342	встречаются и	1	1
343	в каждом	1	1
344	смысле в	1	1
345	не будет	2	1
346	существования не	1	1
347	как к	1	1
348	что были	1	1
349	и иных	1	1
350	и тем	1	1
351	за ней	1	1
352	данном случае	2	1
353	видеть и	1	1
354	выступает мотив	1	1
355	в жизни	8	1
356	это тепло	1	1
357	этого не	1	1
358	в слове	1	1
359	и уже	4	1
360	с такой	2	1
361	чем в	1	1
362	автора и	2	1
363	обратимся к	2	1
364	и становится	2	1
365	и при	1	1
366	это ощущение	1	1
367	наших дней	1	1
368	же это	1	1
369	в котором	6	1
370	эта как	1	1
371	и животным	1	1
372	мысли и	2	1
373	знаем что	1	1
374	что я	2	1
375	признать что	1	1
376	стало быть	1	1
377	в силу	1	1
378	страх и	1	1
379	нельзя было	2	1
380	ней поэтому	1	1
381	сны и	1	1
382	этой плоскости	1	1
383	что было	3	1
384	в корне	1	1
385	с меня	1	1
386	что сам	1	1
387	где именно	1	1
388	не должна	1	1
389	по себе	1	1
390	даже в	1	1
391	не была	1	1
392	же мы	1	1
393	содержит в	1	1
394	человека есть	1	1
395	а иногда	1	1
396	она не	5	1
397	самого начала	1	1
398	мысли в	1	1
399	то чего	1	1
400	ее с	1	1
401	на него	3	1
402	своего героя	1	1
403	в основе	2	1
404	для всего	1	1
405	найти в	1	1
406	как два	1	1
407	не видели	1	1
408	кто видит	1	1
409	только когда	2	1
410	мне было	1	1
411	к концу	1	1
412	по своей	1	1
413	со своим	3	1
414	не по	2	1
415	что на	3	1
416	ему не	1	1
417	может показаться	1	1
418	у меня	1	1
419	места для	1	1
420	он и	1	1
421	встречается в	1	1
422	есть только	1	1
423	в других	4	1
424	вокруг него	1	1
425	с такою	2	1
426	была еще	1	1
427	время он	1	1
428	от которой	1	1
429	и о	4	1
430	от друга	1	1
431	происходит и	1	1
432	здесь не	2	1
433	характер и	2	1
434	эпизода в	1	1
435	мысль о	2	1
436	в дальнейшем	1	1
437	на свой	2	1
438	и необходимости	1	1
439	и когда	1	1
440	и человеческого	1	1
441	с собой	2	1
442	времени и	1	1
443	не с	2	1
444	жизни он	2	1
445	по ее	1	1
446	он к	1	1
447	об этом	7	1
448	образом в	1	1
449	и смерть	1	1
450	в таком	1	1
451	именно потому	1	1
452	было не	1	1
453	отметим еще	1	1
454	это я	1	1
455	в другом	2	1
456	т.п в	1	1
457	и что	1	1
458	первоначального замысла	1	1
459	в глаза	1	1
460	его жизни	5	1
461	и умирает	1	1
462	от своего	2	1
463	в смерти	2	1
464	в различных	1	1
465	времени в	1	1
466	своей смерти	1	1
467	все в	1	1
468	этот момент	1	1
469	на вещь	1	1
470	ко всей	1	1
471	для той	1	1
472	природы и	1	1
473	в другой	1	1
474	наконец в	1	1
475	тот момент	1	1
476	с неба	1	1
477	у всех	3	1
478	и об	2	1
479	и она	1	1
480	о своих	1	1
481	к которому	1	1
482	в двух	2	1
483	каждого человека	1	1
484	что один	1	1
485	ли он	2	1
486	еще и	2	1
487	вот они	1	1
488	он уже	2	1
489	который в	2	1
490	между тем	8	1
491	в контексте	2	1
492	о бессмертии	1	1
493	себя в	8	1
494	так что	1	1
495	завершение в	1	1
496	о прошлом	1	1
497	в виде	2	1
498	еще одну	1	1
499	него и	1	1
500	во втором	2	1
501	или даже	1	1
502	и рядом	1	1
503	участие в	1	1
504	его и	2	1
505	души но	1	1
506	их как	1	1
507	он понимал	1	1
508	который как	1	1
509	над ними	1	1
510	одно из	5	1
511	себе в	2	1
512	ведь это	1	1
513	иногда и	1	1
514	это почти	1	1
515	к той	2	1
516	ее на	2	1
517	продолжая жить	1	1
518	было доступно	1	1
519	другого и	2	1
520	и даже	1	1
521	живой и	1	1
522	о своей	1	1
523	как только	3	1
524	как у	2	1
525	что человек	1	1
526	нельзя сказать	1	1
527	по своим	1	1
528	человека а	1	1
529	уходит в	1	1
530	поверхности земли	1	1
531	такое же	1	1
532	по всей	1	1
533	в воображении	1	1
534	себе то	1	1
535	на поверхности	1	1
536	героя и	3	1
537	говорит о	4	1
538	выступает в	1	1
539	превращается в	4	1
540	и стал	1	1
541	более того	1	1
542	в рассказе	21	1
543	однако его	1	1
544	однако и	2	1
545	один из	2	1
546	обращенной к	2	1
547	и головой	1	1
548	о чем	8	1
549	когда же	2	1
550	из названных	1	1
551	и силы	1	1
552	на фоне	3	1
553	нет ничего	2	1
554	в частности	7	1
555	него в	1	1
556	как это	7	1
557	к себе	3	1
558	к другому	1	1
559	видит в	2	1
560	это были	1	1
561	такого рода	1	1
562	первом случае	1	1
563	знает и	2	1
564	в тот	1	1
565	и внешне	1	1
566	из этой	1	1
567	в ужасе	1	1
568	с этой	1	1
