N	3gram	Vygotskiy__7	Komedia
1	до сих пор	3	9
2	в том что	13	9
3	в самом деле	4	6
4	для того чтобы	18	6
5	в свою очередь	2	6
6	в то же	1	4
7	о том что	4	4
8	с самого начала	7	4
9	по отношению к	5	3
10	с точки зрения	21	3
11	вместе с тем	4	3
12	во всяком случае	1	3
13	до тех пор	1	3
14	с одной стороны	5	3
15	тем не менее	3	3
16	то же самое	5	3
17	в какой мере	2	2
18	состоит в том	3	2
19	в этом случае	14	2
20	по сравнению с	7	2
21	что он не	1	2
22	в этом отношении	3	2
23	то время как	2	2
24	в конце концов	1	2
25	по отношению ко	1	2
26	с другой стороны	1	2
27	в то время	2	2
28	в конечном счете	2	2
29	но все же	1	2
30	что и в	1	2
31	том что она	2	1
32	к этому же	1	1
33	таким образом если	1	1
34	потому что он	2	1
35	в обоих случаях	1	1
36	в силу этого	1	1
37	и в своей	1	1
38	и всякий другой	1	1
39	самого начала не	1	1
40	подобно тому как	1	1
41	в том числе	1	1
42	в соответствии с	1	1
43	должно было бы	1	1
44	мы можем теперь	1	1
45	одной стороны и	3	1
46	ни одно из	1	1
47	как на ее	1	1
48	и там и	1	1
49	в зависимости от	1	1
50	в отличие от	2	1
51	в первую очередь	1	1
52	рассматривать не как	1	1
53	того чтобы показать	1	1
54	и не может	1	1
55	на то что	4	1
56	этом случае в	2	1
57	несмотря на то	1	1
58	с этой точки	4	1
59	с ней в	1	1
60	точки зрения того	1	1
61	как раз в	2	1
62	даже если бы	1	1
63	таким же образом	1	1
64	что мы не	1	1
65	едва ли не	2	1
66	в самом начале	3	1
67	в первом случае	3	1
68	по самой своей	1	1
69	же самое что	2	1
70	который в свою	1	1
71	в сущности за	1	1
72	но при этом	1	1
73	что в ее	1	1
74	таким образом на	1	1
75	только что с	1	1
76	основных линий в	1	1
77	сравним с этим	1	1
78	к которой мы	1	1
79	но вместе с	1	1
80	из той же	1	1
81	как и всякий	1	1
82	этой точки зрения	4	1
83	того чтобы в	1	1
84	там и здесь	1	1
85	только на то	1	1
86	так же точно	3	1
87	так как этот	1	1
88	так и в	1	1
89	можно сказать что	3	1
90	точки зрения самого	2	1
91	что у него	1	1
92	если мы сравним	1	1
93	что она любит	1	1
94	тому что она	1	1
95	следует рассматривать не	1	1
96	после того как	1	1
97	по этому поводу	3	1
98	к тому что	6	1
99	друг от друга	2	1
100	друг с другом	2	1
101	сомнения в том	1	1
102	и в этом	1	1
103	сделать вывод что	2	1
104	друг друга и	1	1
105	в том же	1	1
106	том числе и	1	1
