N	2gram	Losev_Prob_4	Komedia
1	и в	20	22
2	по адресу	1	14
3	т е	1	13
4	том что	12	12
5	но и	14	11
6	в том	20	11
7	не только	24	10
8	в то	4	10
9	из них	3	10
10	и т	4	9
11	как и	6	9
12	может быть	9	9
13	таким образом	8	8
14	должны были	1	8
15	о том	5	8
16	и его	10	8
17	в одном	4	8
18	и не	28	8
19	едва ли	10	7
20	в этой	4	7
21	то же	7	6
22	тому же	2	6
23	и по	2	6
24	не в	13	6
25	в отношении	4	6
26	ни в	17	6
27	в конце	2	6
28	одного из	1	6
29	что он	8	6
30	такого рода	7	6
31	к тому	3	6
32	а в	4	6
33	в которой	2	6
34	что в	3	6
35	в истории	3	5
36	как в	5	5
37	то время	2	5
38	на его	2	5
39	при этом	6	5
40	во время	1	5
41	потому что	15	5
42	так и	10	5
43	и даже	9	5
44	уже в	4	5
45	в его	3	5
46	прежде всего	11	5
47	т п	1	5
48	о которых	2	5
49	с другой	7	5
50	нового времени	1	5
51	когда же	1	5
52	все это	9	5
53	другой стороны	6	5
54	время как	2	4
55	что они	2	4
56	в прологе	1	4
57	но в	8	4
58	в греции	1	4
59	в нем	5	4
60	т д	3	4
61	и вот	1	4
62	в другом	3	4
63	известно что	1	4
64	несмотря на	4	4
65	точки зрения	14	4
66	в котором	2	4
67	в их	1	4
68	так как	5	4
69	как мы	3	4
70	ясно что	7	4
71	а также	6	4
72	что и	3	4
73	в качестве	10	4
74	мы можем	3	4
75	тем что	3	4
76	именно в	7	4
77	и особенно	1	4
78	в результате	8	4
79	конце концов	1	4
80	же в	4	4
81	по поводу	1	4
82	новое время	1	3
83	же как	1	3
84	перед лицом	1	3
85	в году	1	3
86	мы не	7	3
87	и о	5	3
88	и на	3	3
89	в чем	2	3
90	с одной	1	3
91	в этом	9	3
92	все же	2	3
93	хотя и	5	3
94	и как	3	3
95	в целом	1	3
96	на то	1	3
97	да и	5	3
98	он не	2	3
99	и еще	1	3
100	здесь мы	3	3
101	и с	7	3
102	его в	2	3
103	первую очередь	1	3
104	чаще всего	1	3
105	на сцене	1	3
106	в них	5	3
107	и ее	4	3
108	вопрос о	1	3
109	не менее	10	3
110	однако в	2	3
111	на всю	1	3
112	даже в	1	3
113	к этим	1	3
114	казалось бы	3	3
115	ничего не	1	3
116	в сознании	3	3
117	у нас	14	3
118	могут быть	1	3
119	и сам	1	3
120	там же	2	3
121	по содержанию	2	3
122	в частности	2	3
123	в образе	1	3
124	тот же	2	3
125	одной из	4	3
126	только в	23	3
127	и у	1	3
128	в виде	22	3
129	в начале	3	3
130	отношение к	1	3
131	у него	1	3
132	как раз	4	3
133	так же	5	3
134	как это	3	3
135	по своему	6	3
136	одной стороны	1	3
137	здесь в	5	3
138	всего в	1	3
139	и все	8	3
140	как известно	1	2
141	к людям	1	2
142	того же	2	2
143	почти всегда	2	2
144	на себя	1	2
145	это время	1	2
146	он был	3	2
147	столь же	2	2
148	бы то	1	2
149	тем как	1	2
150	совсем не	1	2
151	за пределы	2	2
152	относится к	2	2
153	чем же	3	2
154	независимо от	3	2
155	что к	2	2
156	было только	1	2
157	в противоположность	1	2
158	и платон	1	2
159	для ее	2	2
160	и хотя	1	2
161	со своей	2	2
162	в самом	2	2
163	в известном	2	2
164	в себе	12	2
165	только один	2	2
166	в первую	1	2
167	в принципе	1	2
168	если они	1	2
169	не к	2	2
170	в силу	1	2
171	то ни	1	2
172	связанные с	1	2
173	на все	2	2
174	художественный образ	6	2
175	было бы	14	2
176	и тем	7	2
177	в новое	3	2
178	для них	2	2
179	или менее	2	2
180	и без	6	2
181	всяком случае	4	2
182	и самого	1	2
183	тем не	10	2
184	не раз	2	2
185	правда в	3	2
186	к ней	2	2
187	по своей	1	2
188	ему и	1	2
189	как будто	11	2
190	в области	3	2
191	уже о	1	2
192	же самое	6	2
193	указывает на	4	2
194	для себя	2	2
195	с ее	2	2
196	всего этого	1	2
197	мир со	1	2
198	только при	6	2
199	даже самых	1	2
200	времени и	4	2
201	мог бы	1	2
202	для этого	2	2
203	находится в	1	2
204	именно потому	1	2
205	и здесь	1	2
206	нас в	1	2
207	и во	4	2
208	и можно	5	2
209	быть даже	1	2
210	еще не	7	2
211	время когда	1	2
212	даже если	3	2
213	который в	1	2
214	в эти	1	2
215	для всех	3	2
216	из которых	3	2
217	а то	2	2
218	вовсе не	21	2
219	в других	2	2
220	до сих	1	2
221	еще и	3	2
222	и притом	2	2
223	то и	5	2
224	до конца	1	2
225	не может	5	2
226	вместе с	5	2
227	за тем	1	2
228	или по	2	2
229	но не	5	2
230	это были	1	2
231	говоря уже	2	2
232	к нему	3	2
233	сих пор	1	2
234	но это	6	2
235	между прочим	3	2
236	и художественных	1	2
237	или в	5	2
238	а к	1	2
239	указания на	1	2
240	будто бы	2	2
241	только что	2	2
242	ни было	2	2
243	то что	15	2
244	не говоря	3	2
245	в свою	1	2
246	по одному	2	2
247	в действительности	1	2
248	в своих	1	2
249	во всяком	8	2
250	и наиболее	1	1
251	самых общих	1	1
252	них он	1	1
253	можно говорить	1	1
254	вне всяких	2	1
255	также и	13	1
256	чтобы не	2	1
257	в этот	1	1
258	постепенно в	1	1
259	сам по	6	1
260	на самом	5	1
261	уже гораздо	1	1
262	не что	2	1
263	или к	2	1
264	такое же	1	1
265	отношений в	1	1
266	тем же	1	1
267	его же	1	1
268	понимал только	1	1
269	и больше	2	1
270	только очень	2	1
271	в зависимости	3	1
272	уже по	2	1
273	одним из	1	1
274	по мнению	1	1
275	в защиту	1	1
276	повседневной жизни	1	1
277	на душе	1	1
278	что под	1	1
279	что иное	2	1
280	ему в	2	1
281	то это	3	1
282	зависимости от	3	1
283	мы здесь	2	1
284	зевсом в	1	1
285	и он	2	1
286	в ней	7	1
287	самих богов	1	1
288	иное как	2	1
289	весь ее	1	1
290	с тяжелым	1	1
291	а только	6	1
292	во всех	4	1
293	сказать и	1	1
294	подходить к	1	1
295	коем случае	3	1
296	не все	1	1
297	силу этого	1	1
298	так по	1	1
299	поскольку в	1	1
300	при первом	1	1
301	своего сына	1	1
302	том чем	1	1
303	отдельных писателей	1	1
304	отнюдь не	10	1
305	что во	2	1
306	с этим	4	1
307	так называемая	2	1
308	начала до	1	1
309	с собой	3	1
310	в своем	3	1
311	всей этой	1	1
312	с обязательным	1	1
313	когда он	1	1
314	говорит что	2	1
315	ему что	1	1
316	не являются	2	1
317	и к	3	1
318	более или	2	1
319	то в	2	1
320	за собой	2	1
321	что это	2	1
322	сказать о	3	1
323	с места	1	1
324	он в	1	1
325	платон в	1	1
326	что же	1	1
327	тут и	4	1
328	бы не	1	1
329	только два	1	1
330	из этих	1	1
331	одном случае	2	1
332	сущности и	1	1
333	только на	2	1
334	остановиться на	1	1
335	бы только	1	1
336	особенно важно	2	1
337	другом случае	2	1
338	и те	1	1
339	как он	1	1
340	в братьях	1	1
341	не обходится	3	1
342	что эти	1	1
343	к выводу	1	1
344	к совершенно	1	1
345	диониса и	1	1
346	на службу	1	1
347	не могли	2	1
348	его от	1	1
349	и независимо	2	1
350	что она	4	1
351	но все	3	1
352	человека в	3	1
353	что все	1	1
354	то чтобы	1	1
355	в совершенно	2	1
356	же касается	1	1
357	об этом	6	1
358	а его	2	1
359	то есть	27	1
360	на этой	2	1
361	это было	2	1
362	обнаруживает что	1	1
363	руку в	1	1
364	и отдельные	1	1
365	перед нами	13	1
366	начала и	1	1
367	в жизни	3	1
368	и каждый	2	1
369	нет в	2	1
370	по домам	1	1
371	все равно	3	1
372	к которым	1	1
373	отсюда видно	1	1
374	в моменты	1	1
375	с тем	4	1
376	этой чисто	1	1
377	и уже	1	1
378	всегда и	1	1
379	жизни но	1	1
380	ясно из	1	1
381	слова и	1	1
382	себе все	2	1
383	являются наиболее	1	1
384	в этих	5	1
385	можно только	2	1
386	не так	3	1
387	но если	6	1
388	и поскольку	1	1
389	почти нет	1	1
390	нас не	1	1
391	никто не	2	1
392	из которой	1	1
393	однако этот	2	1
394	миф о	1	1
395	что уже	1	1
396	войне и	1	1
397	которые в	1	1
398	более подробном	1	1
399	однако не	4	1
400	и один	1	1
401	видно что	1	1
402	и более	3	1
403	том же	1	1
404	и почти	1	1
405	по себе	11	1
406	не была	1	1
407	всего его	1	1
408	тому что	1	1
409	и очень	5	1
410	этой области	1	1
411	захватывает и	1	1
412	если и	3	1
413	и против	1	1
414	вплоть до	3	1
415	но они	2	1
416	наконец едва	1	1
417	и другое	3	1
418	в обоих	2	1
419	самого начала	1	1
420	если в	1	1
421	поскольку однако	1	1
422	на себе	3	1
423	и сама	3	1
424	или лучше	1	1
425	которого он	1	1
426	также что	1	1
427	а может	2	1
428	в самых	3	1
429	того чтобы	2	1
430	чем не	1	1
431	он с	2	1
432	следовательно и	1	1
433	вся его	1	1
434	в коем	3	1
435	под этим	1	1
436	они являются	1	1
437	во всем	2	1
438	и после	1	1
439	с новой	1	1
440	до того	2	1
441	другу их	1	1
442	своим собственным	2	1
443	каждый раз	5	1
444	мы и	1	1
445	конца и	1	1
446	от их	1	1
447	и отличие	1	1
448	и для	4	1
449	по своим	1	1
450	не могут	1	1
451	мало чем	1	1
452	с полной	1	1
453	новой силой	1	1
454	даже и	13	1
455	уже на	1	1
456	наконец что	1	1
457	в каждом	1	1
458	и это	2	1
459	свое превосходство	1	1
460	сравнительно редко	1	1
461	это только	1	1
462	данном случае	5	1
463	особенно в	1	1
464	города и	1	1
465	действия и	2	1
466	с самого	1	1
467	говорили что	1	1
468	во главе	1	1
469	говорить о	2	1
470	идет речь	2	1
471	и когда	2	1
472	можно было	4	1
473	тысячи лет	1	1
474	это вовсе	1	1
475	комедию как	1	1
476	когда в	1	1
477	в изображении	1	1
478	мира и	1	1
479	жизнь и	4	1
480	всех возможных	1	1
481	с ним	4	1
482	свидетельствуют о	2	1
483	в каждой	3	1
484	о ней	1	1
485	познания и	1	1
486	и являются	2	1
487	и что	2	1
488	в глаза	1	1
489	к действительности	1	1
490	все его	1	1
491	в значительной	2	1
492	жили в	1	1
493	и своей	1	1
494	алчности и	1	1
495	представления и	1	1
496	и только	4	1
497	тезис о	1	1
498	разницы между	1	1
499	места и	1	1
500	в литературе	2	1
501	того что	1	1
502	идет по	1	1
503	для современного	1	1
504	дело с	2	1
505	этого можно	1	1
506	нуждается в	1	1
507	тоже по	1	1
508	явления в	1	1
509	до позднего	1	1
510	хотя бы	7	1
511	писателей и	1	1
512	поэтому и	1	1
513	себя в	2	1
514	так что	6	1
515	отражение в	1	1
516	ни одного	1	1
517	с трудом	1	1
518	не дает	1	1
519	на эту	1	1
520	за ним	2	1
521	где бы	1	1
522	поэта не	1	1
523	только их	1	1
524	себе в	3	1
525	представить себе	2	1
526	друг друга	2	1
527	не случайно	1	1
528	и никакой	1	1
529	якобы в	1	1
530	заметить что	1	1
531	не говорит	1	1
532	на том	1	1
533	ее на	1	1
534	само собой	3	1
535	для того	3	1
536	из двух	1	1
537	они даются	1	1
538	далеко не	2	1
539	и прежде	2	1
540	на чем	1	1
541	и др	1	1
542	превращается в	1	1
543	и гете	1	1
544	а наоборот	2	1
545	время войны	1	1
546	именно так	1	1
547	его как	1	1
548	о чем	1	1
549	можно понять	3	1
550	большинстве случаев	1	1
551	современная наука	1	1
552	так называемых	1	1
553	этот же	1	1
554	честности и	1	1
555	и она	1	1
556	целиком с	1	1
557	лиц и	1	1
558	и потому	7	1
559	принципы или	1	1
560	что именно	2	1
561	сама же	1	1
562	к своему	2	1
563	с зевсом	1	1
564	в самый	1	1
565	предисловии к	1	1
566	в данном	6	1
567	к жизни	1	1
568	который мы	1	1
569	в той	8	1
570	как бы	4	1
571	а потом	1	1
572	образ жизни	1	1
573	для их	1	1
574	среди этих	1	1
575	бросается в	1	1
576	в это	2	1
577	с этой	1	1
578	в условиях	3	1
579	мере не	5	1
580	не допускать	1	1
581	если оно	2	1
582	не знаем	1	1
583	но едва	1	1
584	из чего	1	1
585	это ясно	2	1
586	в предисловии	1	1
587	за его	1	1
588	термин этот	1	1
589	чтобы понять	1	1
590	это уже	3	1
591	с известной	1	1
592	отрывки из	1	1
593	в третьем	1	1
594	бы в	1	1
595	еще более	2	1
596	но зато	1	1
597	с понятием	1	1
598	хотя в	1	1
599	бы на	1	1
600	отношении к	1	1
601	то оно	1	1
602	вопрос как	1	1
603	с ней	2	1
604	не знает	1	1
605	сказать что	7	1
606	сделать некоторые	1	1
607	совершенно не	3	1
608	больше всего	1	1
