N	2gram	Vygotskiy__6	Literetu
1	не только	16	24
2	при этом	3	19
3	в качестве	4	17
4	но и	10	17
5	в том	28	16
6	а не	3	16
7	в частности	4	15
8	том что	19	14
9	может быть	13	13
10	и не	11	12
11	в этом	27	12
12	в своем	7	11
13	состоит в	2	11
14	прежде всего	2	11
15	то что	28	10
16	в целом	3	8
17	не в	4	8
18	и в	28	8
19	только в	18	8
20	как это	3	8
21	я не	4	7
22	как бы	11	7
23	в себе	4	7
24	не менее	2	7
25	в его	3	7
26	уже не	1	7
27	как и	6	6
28	точки зрения	13	6
29	того что	24	6
30	связи с	3	6
31	одним из	2	5
32	то же	7	5
33	отличие от	1	5
34	как в	3	5
35	не столько	1	5
36	в отличие	1	5
37	в то	6	5
38	казалось бы	2	5
39	что он	18	5
40	не может	19	5
41	в данном	2	5
42	с этой	2	5
43	с его	3	5
44	тем самым	8	5
45	в своей	2	4
46	еще не	8	4
47	но не	10	4
48	в этой	5	4
49	все же	2	4
50	представляет собой	3	4
51	в случае	3	4
52	не как	1	4
53	в силу	17	4
54	для этого	2	4
55	в уме	2	4
56	и его	3	4
57	ведет к	1	4
58	данном случае	1	4
59	никогда не	8	4
60	так и	6	4
61	еще в	2	4
62	и тем	5	4
63	из них	2	4
64	в конце	2	4
65	друг друга	4	4
66	как раз	6	4
67	в связи	2	4
68	это не	5	4
69	в своих	3	4
70	например в	4	3
71	в сфере	12	3
72	тех же	1	3
73	тем же	1	3
74	исходит из	2	3
75	самого себя	1	3
76	что его	1	3
77	по отношению	10	3
78	в самом	8	3
79	с их	1	3
80	с восприятием	1	3
81	таким образом	18	3
82	той же	4	3
83	его в	6	3
84	далеко не	1	3
85	он и	1	3
86	несмотря на	2	3
87	не мог	1	3
88	в их	3	3
89	но в	5	3
90	том же	5	3
91	что ему	1	3
92	дело в	1	3
93	одна из	1	3
94	в основе	3	3
95	не должен	1	3
96	в области	6	3
97	ли не	1	3
98	в пределах	5	3
99	приводит к	6	3
100	по аналогии	1	3
101	нуждается в	3	3
102	по своей	3	3
103	один из	3	3
104	потому что	22	3
105	у него	2	3
106	и даже	1	3
107	с другой	2	3
108	еще и	1	3
109	и др	2	3
110	этой точки	1	3
111	аналогии с	1	3
112	что в	17	3
113	а в	2	3
114	того же	7	2
115	не остается	1	2
116	и то	4	2
117	самом деле	2	2
118	отношения между	4	2
119	из его	1	2
120	для своего	1	2
121	и само	1	2
122	в сущности	7	2
123	а для	1	2
124	из того	5	2
125	к общему	2	2
126	а только	2	2
127	воздействие на	1	2
128	относится к	4	2
129	отнюдь не	1	2
130	общего с	1	2
131	только то	3	2
132	все эти	2	2
133	не оставляет	1	2
134	из этих	3	2
135	как он	1	2
136	в нем	7	2
137	в нашей	3	2
138	подобно тому	1	2
139	на этом	4	2
140	для всей	3	2
141	различие между	2	2
142	было бы	9	2
143	и того	4	2
144	в любом	2	2
145	что такое	3	2
146	с точки	10	2
147	что я	2	2
148	тем не	1	2
149	даже в	1	2
150	раз и	2	2
151	на один	1	2
152	дело не	1	2
153	мышления и	7	2
154	и является	2	2
155	в сознании	4	2
156	этом отношении	3	2
157	могут быть	5	2
158	к тому	10	2
159	более с	1	2
160	должен быть	1	2
161	в себя	3	2
162	на том	2	2
163	ту же	3	2
164	новых и	2	2
165	или иной	1	2
166	в другом	2	2
167	о том	1	2
168	с одной	1	2
169	не могло	2	2
170	между тем	1	2
171	во втором	3	2
172	и только	3	2
173	текст как	1	2
174	только на	2	2
175	то и	1	2
176	для него	6	2
177	а потому	1	2
178	тем что	8	2
179	одной стороны	1	2
180	за пределы	1	2
181	из наиболее	1	2
182	не на	2	2
183	одну из	1	2
184	менее важным	1	2
185	все более	2	2
186	оказывается не	2	2
187	если оно	1	2
188	тому как	1	2
189	можно было	7	2
190	в сферу	3	2
191	это как	1	2
192	своей собственной	1	2
193	особого рода	1	2
194	тем более	1	2
195	в равной	1	2
196	отношению к	10	2
197	на это	1	2
198	как известно	7	1
199	если б	1	1
200	и развитие	4	1
201	же как	6	1
202	на самом	1	1
203	показать что	5	1
204	между двумя	2	1
205	к другому	4	1
206	чем категория	1	1
207	каком отношении	1	1
208	и за	1	1
209	который в	1	1
210	есть не	1	1
211	по собственному	1	1
212	мы не	6	1
213	вопрос о	5	1
214	нам в	1	1
215	есть нечто	1	1
216	но даже	1	1
217	ему в	1	1
218	зависимости от	5	1
219	и он	1	1
220	он сам	2	1
221	быть в	1	1
222	в различных	1	1
223	в чем	6	1
224	появляется и	1	1
225	но как	3	1
226	к которой	2	1
227	по тем	1	1
228	ответ на	1	1
229	отношение к	7	1
230	не просто	1	1
231	что они	2	1
232	один и	1	1
233	в центре	1	1
234	в одной	4	1
235	его на	1	1
236	для всех	2	1
237	как к	1	1
238	деятельность по	1	1
239	однако не	1	1
240	перед нами	1	1
241	мы можем	9	1
242	могли бы	9	1
243	и как	6	1
244	неизмеримо более	1	1
245	имеет в	1	1
246	как таковое	2	1
247	то в	5	1
248	за собой	3	1
249	в которой	7	1
250	как то	1	1
251	в учебниках	1	1
252	он в	1	1
253	в нашем	4	1
254	если мы	2	1
255	в последнее	2	1
256	на то	4	1
257	обнаруживает в	1	1
258	роли в	1	1
259	он не	7	1
260	же именно	1	1
261	потребности в	1	1
262	ключ к	2	1
263	все перечисленные	1	1
264	в понимании	1	1
265	едва ли	1	1
266	к одному	2	1
267	качестве своего	1	1
268	в начале	1	1
269	и более	2	1
270	в зависимости	5	1
271	в плане	3	1
272	оказывается невозможным	1	1
273	и по	3	1
274	или иных	1	1
275	не должно	1	1
276	но все	1	1
277	человека в	1	1
278	бы они	1	1
279	в каждом	3	1
280	и с	1	1
281	а по	3	1
282	знает что	1	1
283	это было	1	1
284	может стать	1	1
285	каждой новой	3	1
286	в них	3	1
287	их как	1	1
288	в ее	1	1
289	мы имеем	4	1
290	с тем	5	1
291	основывается на	1	1
292	другой к	1	1
293	иначе говоря	3	1
294	потому и	1	1
295	одного и	4	1
296	словами то	1	1
297	с более	2	1
298	на первый	1	1
299	в этих	2	1
300	места в	1	1
301	но до	1	1
302	во второй	2	1
303	представить себе	3	1
304	это делает	1	1
305	в отношении	10	1
306	которого является	2	1
307	когда ребенок	3	1
308	к предмету	6	1
309	в которых	2	1
310	до последнего	1	1
311	который всегда	1	1
312	если бы	7	1
313	не могли	5	1
314	вовсе не	1	1
315	сознания по	1	1
316	что чем	2	1
317	удивительно поэтому	1	1
318	что есть	1	1
319	случае в	1	1
320	значение слова	3	1
321	она не	2	1
322	другом но	1	1
323	не имеет	6	1
324	самого начала	7	1
325	тогда когда	6	1
326	к новым	1	1
327	во время	1	1
328	как следует	1	1
329	к изучению	1	1
330	когда они	1	1
331	как новый	1	1
332	отличное от	1	1
333	но только	2	1
334	это еще	1	1
335	это мы	3	1
336	на котором	2	1
337	имеем дело	2	1
338	при наличии	1	1
339	в наше	1	1
340	другой стороны	2	1
341	тех или	1	1
342	для нас	2	1
343	только с	1	1
344	означает для	1	1
345	в каком	1	1
346	с другом	5	1
347	например что	1	1
348	пришла к	1	1
349	в момент	1	1
350	с легкостью	1	1
351	отличается от	3	1
352	всегда больше	1	1
353	имеет место	2	1
354	что при	4	1
355	ничего общего	1	1
356	на вопрос	2	1
357	такова логика	1	1
358	как мы	10	1
359	свою очередь	1	1
360	и от	2	1
361	последнее время	2	1
362	с самого	7	1
363	так было	1	1
364	вопрос что	1	1
365	к жизни	4	1
366	как с	2	1
367	решающую роль	1	1
368	возникающее в	1	1
369	мог бы	3	1
370	равной мере	1	1
371	собой и	1	1
372	на всю	1	1
373	и здесь	3	1
374	и т.д	3	1
375	это вполне	1	1
376	второй половине	1	1
377	при котором	2	1
378	никак не	1	1
379	и что	6	1
380	очевидно что	3	1
381	можно сказать	6	1
382	и который	1	1
383	в пользу	2	1
384	теми или	1	1
385	в значительной	2	1
386	на основе	4	1
387	самому себе	1	1
388	не умеет	4	1
389	к нему	1	1
390	во всех	4	1
391	том или	1	1
392	от восприятия	1	1
393	и во	1	1
394	или иными	1	1
395	на одном	2	1
396	образом является	1	1
397	во всей	1	1
398	не исчерпывается	1	1
399	что же	1	1
400	и других	7	1
401	наконец в	1	1
402	к определенному	2	1
403	это всегда	1	1
404	это приводит	1	1
405	тот же	1	1
406	среди других	1	1
407	это во-первых	1	1
408	не идет	1	1
409	может оказаться	1	1
410	самым к	1	1
411	между этими	4	1
412	своего собственного	2	1
413	оказывается в	1	1
414	не можем	1	1
415	и у	1	1
416	значения слов	1	1
417	в значении	1	1
418	оно в	1	1
419	в виде	1	1
420	за ним	2	1
421	к мысли	1	1
422	это место	1	1
423	слова в	1	1
424	второй стадии	1	1
425	в котором	2	1
426	в одном	2	1
427	не для	1	1
428	так как	10	1
429	отношении к	3	1
430	и бесконечно	1	1
431	раннего детства	1	1
432	а те	1	1
433	перейти к	2	1
434	процесс в	1	1
435	со специфической	1	1
436	представляют собой	3	1
437	нужно было	1	1
438	что и	4	1
439	деятельности как	1	1
440	до сих	3	1
441	может и	1	1
442	нельзя сказать	1	1
443	именно в	4	1
444	с той	1	1
445	чем он	2	1
446	а с	1	1
447	не удивительно	1	1
448	а на	1	1
449	в употреблении	1	1
450	до конца	3	1
451	более того	2	1
452	нарастает и	1	1
453	имеет своей	1	1
454	понятие о	2	1
455	впрочем в	1	1
456	собой мы	1	1
457	становится ясным	1	1
458	мы знаем	4	1
459	если не	1	1
460	общности мы	2	1
461	необходимо было	1	1
462	игру в	1	1
463	эти слова	1	1
464	ни на	1	1
465	он уже	1	1
466	путь от	1	1
467	с общей	1	1
468	к своему	1	1
469	в той	4	1
470	и на	5	1
471	в ответ	1	1
472	эту мысль	1	1
473	в обратном	2	1
474	по существу	2	1
475	сам не	1	1
476	в состоянии	4	1
477	в это	1	1
478	особую и	1	1
479	тенденцию к	1	1
480	как например	1	1
481	и о	1	1
482	сих пор	3	1
483	лучшем случае	1	1
484	поэтому что	1	1
485	этом и	1	1
486	которые были	1	1
487	просто как	1	1
488	как частный	3	1
489	из которых	1	1
490	его собственными	1	1
491	совершается в	3	1
492	при таком	1	1
493	последнего времени	1	1
494	от него	2	1
495	и все	5	1
496	у них	2	1
497	на языке	1	1
498	только что	2	1
499	в словесном	1	1
500	т.е как	1	1
501	тех законов	1	1
502	могли быть	1	1
503	и развитием	5	1
504	целый ряд	4	1
505	в лучшем	1	1
506	в свою	1	1
507	в ходе	3	1
508	между ними	7	1
509	с ней	3	1
510	не знает	3	1
511	сказать что	13	1
512	только как	1	1
513	была бы	2	1
514	лишь тогда	1	1
515	впервые в	1	1
516	совершенно не	1	1
517	в иной	2	1
518	языка на	2	1
519	нашей мысли	3	1
520	из этого	2	1
521	друга а	1	1
522	в работах	1	1
523	в действительности	1	1
524	но эти	1	1
525	в ссср	2	1
526	вместе с	7	1
527	к этому	1	1
528	значение в	1	1
529	все что	1	1
530	том числе	1	1
531	они не	4	1
