N	2gram	Propp_Isto_6	Myshleni
1	и в	26	25
2	в том	12	23
3	том что	10	20
4	таким образом	12	17
5	так же	2	17
6	что в	12	17
7	с тем	4	16
8	в основе	1	16
9	как и	5	15
10	в его	5	15
11	то что	6	15
12	в этом	12	14
13	вместе с	8	14
14	может быть	11	13
15	в целом	1	13
16	процесс образования	1	12
17	так как	18	12
18	в качестве	3	12
19	что они	2	10
20	перед нами	2	10
21	и что	5	10
22	что и	4	10
23	было бы	2	10
24	того что	2	10
25	только в	5	10
26	как бы	4	10
27	и не	10	10
28	мы не	6	9
29	ни в	2	9
30	как в	6	9
31	как мы	4	8
32	к образованию	1	8
33	того чтобы	1	8
34	тем что	5	8
35	показывает что	3	8
36	не является	1	8
37	по своей	1	7
38	все эти	8	7
39	в области	1	7
40	уже в	1	7
41	мы можем	7	7
42	для того	1	7
43	что мы	2	7
44	как это	5	7
45	же как	3	6
46	того же	2	6
47	совпадает с	1	6
48	зависимости от	2	6
49	и на	12	6
50	но не	2	6
51	потому что	13	6
52	как уже	1	6
53	от этого	3	6
54	представляет собой	2	6
55	не только	10	6
56	в силу	1	6
57	не может	6	6
58	мы видели	11	6
59	точки зрения	1	6
60	не в	3	6
61	не менее	1	6
62	приходит к	3	6
63	можно было	2	6
64	один из	3	6
65	что он	9	6
66	отличие от	1	6
67	с другой	10	6
68	в связи	1	6
69	все это	1	6
70	все же	8	6
71	мы должны	2	6
72	весь процесс	1	6
73	одним из	1	5
74	в зависимости	1	5
75	мы уже	6	5
76	которую мы	1	5
77	ступени развития	1	5
78	с ее	1	5
79	как говорит	1	5
80	и как	2	5
81	и к	1	5
82	что это	2	5
83	что она	3	5
84	при этом	3	5
85	к одному	1	5
86	и по	4	5
87	на этой	2	5
88	тем не	1	5
89	и другое	2	5
90	уже говорили	1	5
91	но это	4	5
92	с другом	1	5
93	могут быть	3	5
94	о том	7	5
95	так и	5	5
96	этой стадии	1	5
97	если бы	3	5
98	в этой	2	5
99	показывают что	5	5
100	с одной	7	5
101	для него	1	5
102	именно в	1	5
103	из которых	3	5
104	одной стороны	7	5
105	друг с	1	5
106	мы имеем	14	4
107	бы что	1	4
108	время как	3	4
109	еще не	9	4
110	которые не	1	4
111	так называемая	1	4
112	в своем	2	4
113	ни один	1	4
114	из этих	4	4
115	на то	2	4
116	он не	2	4
117	от нее	2	4
118	не столько	1	4
119	что с	1	4
120	в то	5	4
121	этого слова	1	4
122	никогда не	13	4
123	то и	2	4
124	не могут	1	4
125	к тому	2	4
126	что оно	4	4
127	и это	8	4
128	то время	3	4
129	приводит к	1	4
130	с ним	8	4
131	выводу что	1	4
132	значит что	2	4
133	всяком случае	2	4
134	мы знаем	2	4
135	говорит он	2	4
136	друг друга	1	4
137	от того	3	4
138	но и	9	4
139	прежде всего	4	4
140	там где	5	4
141	независимо от	3	4
142	с этим	2	4
143	смысле этого	1	4
144	это значит	1	4
145	а в	3	4
146	сказать что	3	4
147	в частности	3	4
148	во всяком	2	4
149	в котором	1	3
150	понятия но	1	3
151	эта форма	1	3
152	видели что	3	3
153	но как	4	3
154	с которыми	1	3
155	по отношению	2	3
156	когда он	3	3
157	его к	1	3
158	формы в	1	3
159	им в	1	3
160	но на	1	3
161	в случае	1	3
162	что эти	2	3
163	этот процесс	1	3
164	как он	6	3
165	не как	1	3
166	и сам	2	3
167	на этом	1	3
168	его в	5	3
169	в жизни	1	3
170	или менее	1	3
171	в которых	2	3
172	которые в	2	3
173	их в	3	3
174	того как	3	3
175	недостаточно для	1	3
176	перед ним	1	3
177	отличается от	2	3
178	не есть	2	3
179	были бы	1	3
180	на том	8	3
181	когда в	2	3
182	связаны с	5	3
183	как она	1	3
184	в него	3	3
185	мы видим	5	3
186	с ними	2	3
187	этот вопрос	1	3
188	дело с	1	3
189	между тем	1	3
190	по этому	1	3
191	если мы	1	3
192	в виде	6	3
193	а с	2	3
194	связь с	11	3
195	наряду с	3	3
196	не создает	1	3
197	с этой	2	3
198	пути к	1	3
199	между ними	1	3
200	другой стороны	8	3
201	в свою	1	3
202	приводит нас	2	3
203	к этому	3	3
204	и то	3	2
205	только потому	1	2
206	между двумя	1	2
207	к другому	1	2
208	то же	5	2
209	а как	1	2
210	как устанавливает	2	2
211	первый план	2	2
212	с его	4	2
213	только после	1	2
214	бы в	1	2
215	вступают в	1	2
216	что как	1	2
217	хотя и	1	2
218	бы с	1	2
219	но все	2	2
220	по форме	1	2
221	в себе	3	2
222	на его	4	2
223	к выводу	1	2
224	связанные с	1	2
225	из представления	1	2
226	здесь мы	4	2
227	в нем	8	2
228	главным образом	3	2
229	в мире	1	2
230	об этом	1	2
231	а по	1	2
232	того или	1	2
233	или другого	1	2
234	поздно в	1	2
235	в них	3	2
236	объясняет нам	1	2
237	в один	1	2
238	на первый	3	2
239	в эту	2	2
240	в этих	2	2
241	в своей	3	2
242	таким же	3	2
243	с развитием	1	2
244	и эти	5	2
245	однако в	2	2
246	нас к	5	2
247	тому что	1	2
248	можно ли	1	2
249	тем самым	2	2
250	на котором	3	2
251	одна из	2	2
252	к изучению	1	2
253	и его	7	2
254	очень часто	5	2
255	все еще	1	2
256	оно не	1	2
257	как они	1	2
258	не будет	5	2
259	только при	1	2
260	совершенно ясно	4	2
261	и может	1	2
262	это мы	2	2
263	ясно что	1	2
264	еще в	3	2
265	часто в	1	2
266	для этого	1	2
267	связи со	1	2
268	находится в	1	2
269	связанное с	1	2
270	и здесь	1	2
271	не представляет	2	2
272	одного из	1	2
273	а также	4	2
274	самый процесс	1	2
275	или иначе	1	2
276	и только	3	2
277	представления о	10	2
278	в свете	1	2
279	все время	2	2
280	этой точки	1	2
281	связь и	1	2
282	не происходит	3	2
283	так что	3	2
284	уже не	7	2
285	и других	3	2
286	он имеет	4	2
287	в одном	3	2
288	образом не	1	2
289	и вместе	1	2
290	связан с	6	2
291	стороны он	3	2
292	с той	1	2
293	от другого	1	2
294	представляется в	1	2
295	на этот	1	2
296	на которых	1	2
297	и эта	3	2
298	могут служить	1	2
299	функции и	1	2
300	относятся к	1	2
301	этого момента	1	2
302	тому как	1	2
303	в тех	3	2
304	некоторое время	1	2
305	и для	1	2
306	которых он	2	2
307	что там	2	2
308	и от	3	2
309	или в	3	2
310	о котором	2	2
311	для нас	2	2
312	находит свое	1	2
313	только что	2	2
314	же в	1	2
315	вступает в	1	2
316	отношению к	2	2
317	есть и	4	2
318	это так	1	2
319	в своих	3	2
320	как на	3	2
321	в таком	1	2
322	все что	4	2
323	представляют себе	2	1
324	ту же	2	1
325	отношения к	1	1
326	также и	1	1
327	должен быть	1	1
328	не видим	1	1
329	они вместе	1	1
330	с предметами	1	1
331	которое мы	1	1
332	и чрезвычайно	1	1
333	и до	2	1
334	из его	2	1
335	и этот	1	1
336	например в	7	1
337	есть не	1	1
338	им самим	1	1
339	возразить что	1	1
340	это делают	2	1
341	при анализе	1	1
342	что между	4	1
343	поля и	1	1
344	переходом к	1	1
345	вопрос о	3	1
346	на место	3	1
347	мы легко	1	1
348	именно к	1	1
349	и через	3	1
350	что иное	2	1
351	не объясняет	1	1
352	как полагают	1	1
353	они были	1	1
354	их не	1	1
355	же что	1	1
356	предметов есть	2	1
357	можно предполагать	1	1
358	и он	4	1
359	иное как	1	1
360	когда не	1	1
361	во всех	1	1
362	общих чертах	1	1
363	бы она	1	1
364	важно отметить	1	1
365	тех же	1	1
366	отношение к	1	1
367	не просто	1	1
368	относится к	2	1
369	эта связь	6	1
370	и ребенок	1	1
371	за этим	1	1
372	оторванное от	1	1
373	однако не	1	1
374	кроме того	3	1
375	в очень	4	1
376	целый ряд	2	1
377	более или	1	1
378	следующим образом	1	1
379	увидим что	2	1
380	этой цели	1	1
381	мышлением или	1	1
382	и хотя	2	1
383	в этот	1	1
384	на какой	1	1
385	за собой	5	1
386	выше мы	1	1
387	та же	3	1
388	эта стадия	1	1
389	он в	1	1
390	общение между	1	1
391	может лежать	1	1
392	к единству	1	1
393	после чего	6	1
394	жизнью и	1	1
395	вообще не	3	1
396	от его	1	1
397	чтобы он	1	1
398	она становится	1	1
399	же эта	2	1
400	раз когда	1	1
401	те кто	2	1
402	чтобы они	2	1
403	не связан	1	1
404	по существу	1	1
405	где это	1	1
406	что одно	1	1
407	оно встречается	1	1
408	он так	1	1
409	быть поставлен	1	1
410	подобно тому	1	1
411	что ни	1	1
412	теперь от	1	1
413	встречаются в	1	1
414	этим самым	2	1
415	а затем	1	1
416	что все	1	1
417	этот переходный	1	1
418	зашел в	1	1
419	мире не	1	1
420	и с	6	1
421	них не	1	1
422	развития по	1	1
423	автор что	1	1
424	он есть	1	1
425	известно что	2	1
426	приходит в	2	1
427	и тем	4	1
428	слов на	1	1
429	его у	1	1
430	же образом	1	1
431	типичным представителем	1	1
432	о которых	1	1
433	когда я	1	1
434	несмотря на	1	1
435	уже у	1	1
436	очень сложное	1	1
437	с такой	1	1
438	чем в	1	1
439	ключ к	1	1
440	такой же	3	1
441	их на	1	1
442	и становится	1	1
443	именно он	1	1
444	и при	1	1
445	прийти к	1	1
446	высокой ступени	1	1
447	представление о	9	1
448	сих пор	4	1
449	правда эта	1	1
450	и более	1	1
451	тому чтобы	1	1
452	от более	1	1
453	даже в	2	1
454	всегда имеет	1	1
455	и очень	1	1
456	на один	1	1
457	случае в	1	1
458	чистом виде	1	1
459	на три	1	1
460	все три	1	1
461	и функции	1	1
462	не имеет	2	1
463	к этим	1	1
464	на него	2	1
465	как здесь	1	1
466	в уме	1	1
467	это еще	3	1
468	не могло	2	1
469	о природе	1	1
470	показывает нам	1	1
471	или как	2	1
472	можно видеть	1	1
473	к ней	1	1
474	мы стоим	1	1
475	мире и	1	1
476	следует отметить	1	1
477	эти три	3	1
478	уже и	1	1
479	тела и	2	1
480	каких-либо предметов	1	1
481	не потому	3	1
482	только наиболее	1	1
483	у нас	5	1
484	и оно	1	1
485	начиная с	1	1
486	места для	1	1
487	когда они	1	1
488	числе и	1	1
489	в высокой	1	1
490	не встречается	1	1
491	к утверждению	2	1
492	его значение	1	1
493	мысли о	1	1
494	что при	2	1
495	не живет	1	1
496	но при	2	1
497	в ней	5	1
498	же не	2	1
499	в ее	1	1
500	данном случае	3	1
501	другими словами	3	1
502	язык и	1	1
503	на той	2	1
504	идет не	1	1
505	ли однако	1	1
506	мы наблюдаем	1	1
507	в живых	1	1
508	что у	2	1
509	в другом	1	1
510	по аналогии	1	1
511	здесь как	1	1
512	именно что	2	1
513	здесь нет	2	1
514	до сих	4	1
515	по мере	1	1
516	означает что	1	1
517	все те	1	1
518	форме в	1	1
519	в последнем	2	1
520	то мы	1	1
521	сводится к	2	1
522	с полным	1	1
523	другом месте	1	1
524	и третий	1	1
525	на вопрос	1	1
526	настолько что	1	1
527	но мы	2	1
528	или на	1	1
529	все его	1	1
530	от него	3	1
531	ранних ступенях	2	1
532	происходит этот	1	1
533	переходит в	1	1
534	не отличаются	1	1
535	необходима для	1	1
536	на одном	1	1
537	отметить что	2	1
538	в форме	2	1
539	выше в	1	1
540	остается при	1	1
541	также не	2	1
542	в это	4	1
543	не так	2	1
544	видим с	1	1
545	на которой	1	1
546	эта ступень	1	1
547	том как	3	1
548	только у	1	1
549	идет по	1	1
550	мне кажется	1	1
551	может оказаться	1	1
552	на особой	1	1
553	это означает	2	1
554	ее имя	2	1
555	между этими	1	1
556	тот или	1	1
557	человека с	1	1
558	из которого	1	1
559	прямо не	1	1
560	есть в	1	1
561	им всем	1	1
562	положение что	1	1
563	оно в	1	1
564	здесь у	1	1
565	еще одну	2	1
566	или даже	1	1
567	при помощи	3	1
568	другой с	1	1
569	сравнительно поздно	2	1
570	был бы	1	1
571	одно из	1	1
572	заключить что	1	1
573	мы находим	2	1
574	вовсе не	2	1
575	и язык	1	1
576	как его	1	1
577	но что	1	1
578	у него	7	1
579	не случайно	1	1
580	случае не	1	1
581	связано с	4	1
582	они будут	1	1
583	этого пути	1	1
584	и даже	1	1
585	что формы	1	1
586	и стоит	1	1
587	а именно	9	1
588	развитие этого	1	1
589	к комплексу	1	1
590	такое же	1	1
591	что не	2	1
592	в картине	1	1
593	превращается в	7	1
594	несколько отдельных	1	1
595	он только	1	1
596	а не	2	1
597	как ни	1	1
598	и принимает	1	1
599	подобного рода	1	1
600	долгое время	1	1
601	он становится	2	1
602	здесь этот	1	1
603	на эту	1	1
604	или с	1	1
605	уже давно	2	1
606	имеет очень	1	1
607	наталкивается на	2	1
608	не удается	1	1
609	одинаково и	1	1
610	в данном	3	1
611	видит в	1	1
612	так или	1	1
613	перехода от	1	1
614	чем к	1	1
615	что же	2	1
616	и там	6	1
617	предметы на	1	1
618	которые по	1	1
619	в мир	1	1
620	мы с	1	1
621	или выражаясь	1	1
622	нам еще	2	1
623	не дана	1	1
624	и формы	2	1
625	план на	1	1
626	этом случае	6	1
627	аналогии с	1	1
628	этот этап	1	1
629	самый вопрос	1	1
630	влечет за	2	1
631	в так	1	1
632	силу и	2	1
633	но для	2	1
634	это очевидно	2	1
635	остается в	1	1
636	например у	3	1
637	это явление	2	1
638	на одной	1	1
639	этих случаях	1	1
640	находящегося на	1	1
641	и часто	1	1
642	указать на	1	1
643	более ранних	6	1
644	в другое	1	1
645	наблюдения над	1	1
646	на более	3	1
647	развития этого	1	1
648	есть уже	1	1
649	но если	1	1
650	перейдем к	1	1
651	пришел к	1	1
652	не что	1	1
653	него в	2	1
654	этого может	1	1
655	другого процесса	1	1
656	показывают как	1	1
657	даже когда	2	1
658	но в	7	1
659	точно так	2	1
660	том числе	1	1
