N	2gram	Vygotskiy__5	Dialekti
1	не есть	4	54
2	и не	6	27
3	а не	8	26
4	точки зрения	7	25
5	и т	7	24
6	и в	30	24
7	это значит	2	24
8	есть нечто	3	23
9	не только	16	23
10	т д	3	23
11	что такое	1	21
12	по себе	7	20
13	не может	9	19
14	не просто	1	18
15	ничего не	2	17
16	и есть	5	16
17	и что	23	15
18	что все	6	14
19	с точки	2	14
20	то что	37	14
21	в таком	3	14
22	таким образом	20	13
23	что он	17	13
24	вовсе не	3	13
25	может быть	11	13
26	и даже	2	13
27	что это	8	12
28	есть только	2	12
29	того что	8	12
30	не менее	1	11
31	не имеет	1	11
32	что же	1	11
33	в сущности	12	10
34	только не	5	10
35	не существует	3	10
36	есть не	4	9
37	то это	4	9
38	что она	6	9
39	ни в	3	9
40	стало быть	1	9
41	но и	6	9
42	нет ничего	1	9
43	в этом	14	8
44	и как	7	8
45	это есть	3	8
46	учение о	1	8
47	отличается от	2	8
48	так что	3	8
49	в виде	1	8
50	прежде всего	4	8
51	что мы	11	8
52	том что	21	8
53	если же	2	8
54	это и	2	7
55	в самом	14	7
56	как и	6	7
57	нет никакого	1	7
58	никогда не	9	7
59	как раз	13	7
60	потому что	23	7
61	что оно	6	7
62	ясно что	6	7
63	в виду	4	7
64	другими словами	1	7
65	только на	4	7
66	но что	1	7
67	даже и	2	7
68	и нет	1	7
69	что в	24	7
70	самом деле	8	6
71	должна быть	2	6
72	что иное	2	6
73	что существует	1	6
74	иное как	2	6
75	то же	7	6
76	об этом	3	6
77	и с	2	6
78	превращается в	1	6
79	если бы	11	6
80	что и	3	6
81	и только	3	6
82	о том	10	6
83	так как	9	6
84	и все	4	6
85	все это	2	6
86	не что	2	6
87	есть то	2	6
88	сам по	3	5
89	вопрос о	3	5
90	точка зрения	1	5
91	хотя и	1	5
92	и к	4	5
93	само по	2	5
94	он не	3	5
95	по крайней	1	5
96	одно и	3	5
97	так и	3	5
98	было бы	5	5
99	в них	4	5
100	мы не	3	5
101	в том	27	5
102	есть всегда	1	5
103	в то	2	5
104	тогда когда	1	5
105	и его	6	5
106	всегда есть	1	5
107	только в	5	5
108	уже не	1	5
109	крайней мере	1	5
110	как же	1	5
111	что не	1	5
112	что для	1	5
113	как это	7	5
114	с этой	2	5
115	но это	1	5
116	жизни и	6	5
117	как на	11	5
118	все остальное	1	4
119	и то	9	4
120	чего не	1	4
121	время как	2	4
122	мы и	1	4
123	первый план	3	4
124	в чем	1	4
125	нет и	1	4
126	есть просто	1	4
127	что нет	1	4
128	конечно не	1	4
129	он просто	1	4
130	это не	3	4
131	на первый	2	4
132	от себя	1	4
133	тому что	8	4
134	что есть	2	4
135	но только	3	4
136	если только	1	4
137	от того	4	4
138	не могут	3	4
139	и это	8	4
140	то время	1	4
141	о нем	1	4
142	к тому	8	4
143	с другой	9	4
144	сущность и	1	4
145	для него	3	4
146	это будет	2	4
147	или иной	2	4
148	говорит о	4	4
149	у нас	4	4
150	так же	13	4
151	тому как	1	4
152	хотя бы	3	4
153	только что	4	4
154	сказать что	9	4
155	была бы	3	3
156	из самых	2	3
157	мы уже	6	3
158	той же	3	3
159	зависимости от	7	3
160	и на	3	3
161	как таковая	1	3
162	в одной	2	3
163	что именно	5	3
164	с этим	2	3
