N	2gram	Losev_Vlad_1	Istorich
1	что он	12	24
2	и т	2	19
3	не только	24	18
4	т д	2	18
5	может быть	6	17
6	мы имеем	1	15
7	и в	31	15
8	никогда не	9	15
9	так как	8	14
10	но и	19	14
11	так же	1	13
12	знаем что	2	12
13	что в	14	12
14	то что	18	12
15	а в	9	12
16	в этом	14	11
17	об этом	7	11
18	в этих	1	11
19	мы знаем	2	11
20	и не	17	11
21	то же	6	10
22	что они	3	10
23	еще не	2	9
24	все же	3	9
25	с тем	2	9
26	и здесь	3	9
27	потому что	11	9
28	он не	10	8
29	связи с	1	8
30	один из	4	8
31	мы увидим	3	8
32	мы можем	1	8
33	детей в	1	8
34	в нем	4	7
35	таким образом	3	7
36	том что	14	7
37	не в	5	7
38	ничего не	3	7
39	и пр	1	7
40	вместе с	3	7
41	мы здесь	1	6
42	но в	12	6
43	и что	6	6
44	в его	12	6
45	что и	5	6
46	мы уже	7	6
47	так что	10	6
48	видно что	5	6
49	в том	11	6
50	только в	9	6
51	и есть	1	5
52	представляет собой	1	5
53	как в	3	5
54	что она	2	5
55	но все	1	5
56	было бы	2	5
57	в котором	6	5
58	на него	3	5
59	так и	6	5
60	она не	1	5
61	к нему	4	5
62	в одном	1	5
63	прежде всего	1	5
64	а не	1	5
65	в связи	3	5
66	не может	6	5
67	к тому	3	5
68	увидим ниже	3	4
69	в ней	1	4
70	и на	3	4
71	в одной	1	4
72	в себе	4	4
73	все эти	3	4
74	в этой	4	4
75	при этом	2	4
76	после этого	1	4
77	уже видели	1	4
78	и с	14	4
79	вопрос о	1	4
80	не будем	2	4
81	но он	5	4
82	дело не	2	4
83	для нас	4	4
84	очень часто	1	4
85	о нем	7	4
86	в другой	1	4
87	что здесь	1	4
88	с одной	1	4
89	пока не	1	4
90	у нее	1	4
91	у него	15	4
92	тем что	2	4
93	связь с	1	4
94	а потом	1	4
95	но это	3	4
96	мы должны	2	4
97	одной из	2	4
98	к этой	2	4
99	и другие	1	4
100	в доме	7	3
101	мы не	1	3
102	дать ему	1	3
103	он был	14	3
104	видели что	1	3
105	когда он	5	3
106	он в	3	3
107	из этих	2	3
108	в очень	2	3
109	как он	4	3
110	на то	5	3
111	здесь мы	3	3
112	говорит что	4	3
113	уже знаем	1	3
114	он и	6	3
115	хотя в	1	3
116	не мог	3	3
117	в их	1	3
118	когда она	1	3
119	выше мы	2	3
120	что этот	3	3
121	и его	7	3
122	и это	2	3
123	так в	1	3
124	роль в	1	3
125	о том	11	3
126	а именно	2	3
127	если это	1	3
128	того что	2	3
129	в качестве	6	3
130	по отношению	1	3
131	в дом	1	3
132	то чего	1	3
133	в состоянии	1	3
134	в других	1	3
135	одной стороны	1	3
136	она всегда	2	3
137	что мы	2	3
138	как это	7	3
139	все это	5	3
140	между прочим	11	3
141	уже на	1	3
142	но если	1	3
143	самом деле	1	2
144	на самом	1	2
145	мастер в	1	2
146	так у	1	2
147	и ничего	1	2
148	сторона дела	1	2
149	и для	2	2
150	что иное	1	2
151	я не	4	2
152	ни один	1	2
153	хотя бы	2	2
154	для наших	1	2
155	и то	10	2
156	иное как	1	2
157	во всех	1	2
158	то мы	3	2
159	но не	3	2
160	не просто	1	2
161	его на	2	2
162	дает нам	1	2
163	пути в	1	2
164	некоторое время	2	2
165	ясно и	1	2
166	но его	2	2
167	в которой	4	2
168	говорят о	1	2
169	тому же	2	2
170	не могла	1	2
171	на его	3	2
172	главным образом	4	2
173	вера в	2	2
174	так сказать	1	2
175	в силу	1	2
176	и если	5	2
177	из него	1	2
178	и по	8	2
179	человека в	1	2
180	из них	2	2
181	той же	2	2
182	с другими	1	2
183	это не	1	2
184	не соответствует	1	2
185	в жизни	3	2
186	ни в	2	2
187	как и	4	2
188	нисколько не	2	2
189	во время	3	2
190	не столько	2	2
191	представление о	1	2
192	и более	1	2
193	их в	1	2
194	в таких	1	2
195	отец и	1	2
196	таких случаях	1	2
197	тем самым	2	2
198	с которой	1	2
199	одна из	1	2
200	другой стороны	3	2
201	кроме того	7	2
202	только с	1	2
203	к себе	2	2
204	и вполне	1	2
205	того чтобы	2	2
206	с ее	1	2
207	здесь не	3	2
208	на другой	1	2
209	уже с	1	2
210	с самого	1	2
211	и когда	1	2
212	что у	4	2
213	одно из	1	2
214	в разных	1	2
215	другом месте	1	2
216	на вопрос	1	2
217	с другой	3	2
218	а также	5	2
219	к ней	4	2
220	дней и	1	2
221	на которой	1	2
222	но с	1	2
223	он стал	2	2
224	с ними	2	2
225	и так	3	2
226	итак в	1	2
227	очень рано	1	2
228	уже в	7	2
229	не знал	1	2
230	а то	1	2
231	на столе	1	2
232	заметить что	1	2
233	тут же	7	2
234	и вместе	1	2
235	и только	1	2
236	не было	5	2
237	в особенности	4	2
238	только у	1	2
239	и из	3	2
240	именно в	1	2
241	а с	5	2
242	себя и	1	2
243	времени уже	2	2
244	где же	2	2
245	смысле этого	1	2
246	что весь	1	2
247	в тех	2	2
248	в тот	2	2
249	да и	4	2
250	по существу	2	2
251	ко мне	1	2
252	в основном	1	2
253	о его	2	2
254	под названием	2	2
255	в немецкой	1	2
256	и часто	1	2
257	куда ты	1	2
258	много но	1	2
259	или в	1	2
260	его уже	1	2
261	сказать что	7	2
262	не что	1	2
263	ее в	1	2
264	можно говорить	1	1
265	они еще	1	1
266	к своей	2	1
267	это и	2	1
268	почти не	2	1
269	но после	1	1
270	когда человек	1	1
271	особого исследования	1	1
272	младшего брата	1	1
273	из его	4	1
274	почти всегда	1	1
275	не имеют	1	1
276	едва ли	3	1
277	то самое	1	1
278	и за	2	1
279	по его	2	1
280	их и	1	1
281	есть не	1	1
282	и о	2	1
283	в семье	3	1
284	большую роль	1	1
285	этом не	2	1
286	своего возвращения	1	1
287	и сестру	1	1
288	но она	3	1
289	на себя	3	1
290	всю ночь	1	1
291	что можно	1	1
292	и он	3	1
293	это время	3	1
294	что прошедший	1	1
295	вопрос об	1	1
296	также о	1	1
297	связи со	2	1
298	и много	1	1
299	он сам	2	1
300	что его	4	1
301	с его	11	1
302	на своих	1	1
303	от его	1	1
304	что вместо	1	1
305	но как	5	1
306	у других	1	1
307	к которой	1	1
308	в сторону	1	1
309	возрасте лет	2	1
310	ответ на	2	1
311	в свои	2	1
312	своего сына	2	1
313	все изложенные	1	1
314	или у	1	1
315	отнюдь не	3	1
316	в истории	4	1
317	тем больше	1	1
318	другой день	1	1
319	в возрасте	2	1
320	в течение	9	1
321	как к	2	1
322	интерес представляют	1	1
323	и той	1	1
324	и как	4	1
325	что по	1	1
326	и тот	2	1
327	и к	6	1
328	себе не	1	1
329	жена и	1	1
330	на семь	1	1
331	в этот	4	1
332	идти на	1	1
333	для которого	1	1
334	со своей	3	1
335	еще на	2	1
336	в целом	3	1
337	мне не	1	1
338	себя к	1	1
339	так или	1	1
340	всей своей	1	1
341	и и	7	1
342	по окончании	1	1
343	столько с	1	1
344	что к	3	1
345	им в	1	1
346	но на	3	1
347	еще одна	1	1
348	жизнью и	1	1
349	стал на	1	1
350	свою собственную	1	1
351	этого вопроса	1	1
352	такие люди	1	1
353	душу и	1	1
354	достаточно указать	1	1
355	одной и	1	1
356	и которые	1	1
357	так например	2	1
358	не будет	1	1
359	за то	1	1
360	них не	1	1
361	с целью	1	1
362	из своего	3	1
363	это было	6	1
364	нам кажется	1	1
365	который и	1	1
366	раз он	1	1
367	в египте	3	1
368	а это	2	1
369	некоторые сведения	2	1
370	уважением и	1	1
371	сколько с	1	1
372	которая была	1	1
373	для них	1	1
374	но уже	1	1
375	в них	2	1
376	он начал	1	1
377	в высшей	1	1
378	далеко не	1	1
379	он ему	1	1
380	этим и	1	1
381	несмотря на	4	1
382	к своему	3	1
383	к величайшему	1	1
384	стороны с	1	1
385	но я	3	1
386	бы на	1	1
387	дошли до	1	1
388	в своей	4	1
389	что такое	2	1
390	это делает	2	1
391	необходимо указать	1	1
392	мы теперь	1	1
393	ушел в	1	1
394	чем дальше	1	1
395	велик что	1	1
396	детей к	1	1
397	но эта	1	1
398	которые в	1	1
399	тем не	2	1
400	а а	4	1
401	с такими	1	1
402	здесь достаточно	1	1
403	он увидел	1	1
404	даже в	2	1
405	соответствует его	1	1
406	сам с	2	1
407	и очень	3	1
408	пришло время	1	1
409	на расстоянии	1	1
410	не менее	2	1
411	вплоть до	1	1
412	как о	1	1
413	и вместо	1	1
414	что их	1	1
415	в науке	3	1
416	в то	8	1
417	каждый день	1	1
418	которого он	2	1
419	после своего	2	1
420	он еще	1	1
421	чтобы стать	1	1
422	он мог	1	1
423	только не	1	1
424	наука и	2	1
425	правда в	1	1
426	выхода из	1	1
427	в припадке	1	1
428	эта сторона	1	1
429	смерти а	2	1
430	этих двух	1	1
431	часто бывает	1	1
432	во всем	4	1
433	и после	1	1
434	до того	1	1
435	ты видишь	1	1
436	не вполне	1	1
437	что на	2	1
438	в каком	2	1
439	в детстве	2	1
440	у нас	6	1
441	как существо	1	1
442	у меня	2	1
443	не спал	1	1
444	со стороны	2	1
445	если он	1	1
446	не могут	1	1
447	относиться к	1	1
448	в эти	7	1
449	указывает на	2	1
450	своего отца	1	1
451	на это	2	1
452	только одну	1	1
453	время он	3	1
454	этим самым	1	1
455	приведем еще	1	1
456	можно судить	4	1
457	из всего	1	1
458	как мы	9	1
459	представляли себе	1	1
460	всего этого	1	1
461	тогда как	1	1
462	к нам	1	1
463	факт не	1	1
464	старший брат	1	1
465	в дальнейшем	8	1
466	то нужно	1	1
467	и совершенно	1	1
468	можно догадываться	1	1
469	редко и	1	1
470	очень долго	1	1
471	особенно в	1	1
472	одного из	1	1
473	когда его	1	1
474	найти в	1	1
475	она была	2	1
476	к тем	1	1
477	она знает	1	1
478	он к	1	1
479	был не	2	1
480	о котором	2	1
481	с ним	5	1
482	образом в	2	1
483	уже сейчас	1	1
484	сводится к	1	1
485	встал и	1	1
486	вот почему	1	1
487	сам был	1	1
488	увидел что	1	1
489	там же	13	1
490	и во	1	1
491	а во	1	1
492	от него	2	1
493	все в	1	1
494	связь между	1	1
495	которого не	1	1
496	или иначе	1	1
497	вся эта	3	1
498	объясняется то	1	1
499	которые мы	1	1
500	этому поводу	1	1
501	на нашем	1	1
502	этот момент	2	1
503	купались в	1	1
504	уже к	1	1
505	еще несколько	1	1
506	в частности	2	1
507	и одновременно	1	1
508	всякого рода	2	1
509	приведенных выше	1	1
510	тот же	3	1
511	видишь что	1	1
512	которым он	1	1
513	была для	2	1
514	и действительно	3	1
515	здесь о	1	1
516	который в	1	1
517	по этому	2	1
518	для всех	1	1
519	уже не	3	1
520	он очень	2	1
521	только на	3	1
522	свидетельствует о	3	1
523	от других	1	1
524	и других	2	1
525	ни с	4	1
526	этом в	1	1
527	представлений о	1	1
528	можно собрать	1	1
529	вовсе не	5	1
530	уже нет	1	1
531	друг друга	1	1
532	но что	3	1
533	и начал	2	1
534	ее на	1	1
535	которые как	1	1
536	он объясняет	1	1
537	не были	2	1
538	не хочет	1	1
539	формах в	1	1
540	и можно	2	1
541	связаны с	1	1
542	он отправился	1	1
543	им часто	1	1
544	будет ли	1	1
545	человека а	1	1
546	мы еще	1	1
547	в настоящем	1	1
548	что не	1	1
549	они например	1	1
550	и стал	3	1
551	этому времени	2	1
552	до конца	1	1
553	у его	1	1
554	ниже в	1	1
555	место и	1	1
556	жизнь в	2	1
557	на весь	1	1
558	если этот	1	1
559	было ему	2	1
560	подобного рода	1	1
561	а по	2	1
562	о чем	1	1
563	он находит	1	1
564	на лице	1	1
565	не знаю	1	1
566	в точности	1	1
567	входить в	1	1
568	не осталось	1	1
569	увидим в	1	1
570	состояла в	1	1
571	и потому	6	1
572	поскольку они	1	1
573	в брак	1	1
574	по своему	3	1
575	он говорит	2	1
576	к жизни	2	1
577	что за	1	1
578	на колени	1	1
579	все ей	1	1
580	чем в	1	1
581	что же	5	1
582	остается в	1	1
583	кто из	1	1
584	человек с	1	1
585	на свете	1	1
586	этих случаев	1	1
587	с изучением	1	1
588	другого человека	1	1
589	быть не	1	1
590	указанием на	1	1
591	в это	2	1
592	этого слова	1	1
593	с этой	1	1
594	на пути	1	1
595	исторический процесс	1	1
596	на одной	3	1
597	кто не	2	1
598	в более	1	1
599	указать на	2	1
600	верили что	1	1
601	то можно	1	1
602	в результате	2	1
603	за что	1	1
604	она уже	1	1
605	особого рода	2	1
606	у них	1	1
607	то о	1	1
608	ни к	1	1
609	на одно	1	1
610	был связан	1	1
611	там он	1	1
612	же в	1	1
613	было уже	1	1
614	е в	7	1
615	его к	2	1
616	в свою	1	1
617	из тех	1	1
618	по одному	1	1
619	почему он	1	1
620	рассматриваемый нами	1	1
621	из этого	2	1
622	в самом	2	1
623	людей но	1	1
624	существу то	1	1
625	ней с	1	1
626	были выражением	1	1
627	и эта	1	1
628	к и	1	1
629	молодой человек	2	1
630	к этому	6	1
631	в таком	1	1
