N	3gram	Vygotskiy__2	Psycholo
1	в том что	21	9
2	не может быть	6	8
3	с таким образом	3	8
4	на то что	6	8
5	в самом деле	4	7
6	в том чтобы	4	7
7	о том что	4	7
8	во всяком случае	6	6
9	заключается в том	7	6
10	в зависимости от	6	5
11	не в том	1	5
12	само по себе	2	5
13	этой точки зрения	1	5
14	подобно тому как	2	5
15	с другой стороны	1	5
16	с одной стороны	7	5
17	для того чтобы	10	5
18	так же как	1	4
19	как и в	1	4
20	только тогда когда	2	4
21	что в этом	1	3
22	чтобы показать что	1	3
23	только в том	1	3
24	до сих пор	1	3
25	в отличие от	3	3
26	в собственном смысле	3	3
27	к тому чтобы	2	3
28	в сущности говоря	1	3
29	точно так же	1	3
30	указывает на то	1	3
31	не только не	1	3
32	в конечном счете	4	3
33	потому что он	2	2
34	состоит в том	3	2
35	более или менее	2	2
36	в этом смысле	2	2
37	в том и	1	2
38	то же самое	2	2
39	мы не можем	3	2
40	с точки зрения	18	2
41	имеет в виду	1	2
42	в этом отношении	3	2
43	несмотря на то	1	2
44	в том случае	1	2
45	в применении к	1	2
46	что мы не	1	2
47	тому же самому	1	2
48	благодаря тому что	1	2
49	в последнее время	4	2
50	собственном смысле слова	3	2
51	мы увидим что	2	2
52	по себе не	1	2
53	никогда не может	1	2
54	и в самом	2	2
55	смысле этого слова	3	2
56	как одна из	1	2
57	по этому поводу	3	2
58	сама по себе	2	2
59	на самом деле	2	2
60	что эта теория	1	2
61	мы видели что	3	2
62	потому что как	1	1
63	друг к другу	1	1
64	не может не	1	1
65	а не за	1	1
66	мы видим в	2	1
67	и процессов в	1	1
68	принадлежит к числу	1	1
69	казалось бы что	2	1
70	это обстоятельство не	1	1
71	только и может	1	1
72	имеем все основания	1	1
73	не следует что	1	1
74	и заключается основная	1	1
75	если бы мы	2	1
76	дело в том	1	1
77	но так как	1	1
78	к чему приводит	1	1
79	оно не может	1	1
80	в сущности ничего	2	1
81	в том числе	3	1
82	заметить что это	1	1
83	том что он	1	1
84	что это действительно	1	1
85	те же самые	1	1
86	в том же	2	1
87	поколения к поколению	1	1
88	одной стороны и	2	1
89	мы должны будем	2	1
90	с равным образом	1	1
91	он не может	1	1
92	явлений и процессов	1	1
93	по сравнению с	5	1
94	точку зрения на	1	1
95	что с точки	1	1
96	том случае если	1	1
97	на точку зрения	1	1
98	сами по себе	1	1
99	а также в	1	1
100	ни в коем	1	1
101	как это показал	1	1
102	при этом он	1	1
103	как увидим ниже	2	1
104	если мы обратимся	1	1
105	то что в	1	1
106	а вместе с	1	1
107	и изучает как	1	1
108	совершенно так же	1	1
109	если мы примем	1	1
110	тогда когда человек	1	1
111	от поколения к	1	1
112	того чтобы с	1	1
113	во всей его	1	1
114	бы сказать что	1	1
115	и то что	1	1
116	полном согласии с	1	1
117	что в сущности	3	1
118	в коем случае	1	1
119	в процессе развития	5	1
120	и более или	1	1
121	совершенно понятно что	1	1
122	все равно что	1	1
123	в постоянном взаимодействии	1	1
124	не потому что	2	1
125	дело идет о	1	1
126	лежит в основе	3	1
127	все время в	1	1
128	мы не знаем	1	1
129	это не потому	1	1
130	к другу и	1	1
131	если мы не	1	1
132	в известном смысле	1	1
133	на этот раз	1	1
134	приходит к выводу	1	1
135	не могут быть	1	1
136	можно сравнить с	1	1
137	время в виду	1	1
138	он говорит что	1	1
139	приводит к тому	1	1
140	дело не в	1	1
141	в такой же	1	1
142	стремится не к	1	1
143	той и другой	2	1
144	в связи с	6	1
145	то что он	2	1
146	эта точка зрения	1	1
147	выступают в роли	1	1
148	все что мы	4	1
149	видели что в	1	1
150	только в силу	1	1
151	сущности ничего не	2	1
152	только один раз	1	1
153	рассматриваемой нами теории	1	1
154	но вместе с	1	1
155	потому что мы	1	1
156	мы все время	1	1
157	что воображение и	1	1
158	вместо того чтобы	1	1
159	в совершенно ином	1	1
160	речь идет о	2	1
161	один и тот	1	1
162	на вопрос о	2	1
163	не могут иметь	1	1
164	только то что	1	1
165	у него в	1	1
166	того и другого	1	1
167	который может быть	1	1
168	что даже в	1	1
169	когда мы говорим	1	1
170	во главу угла	1	1
171	против того что	1	1
172	коем случае не	1	1
173	зрения социальной психологии	2	1
174	говорит по этому	1	1
175	и в известном	1	1
176	к которым приводит	1	1
177	к выводу что	1	1
178	с самого начала	1	1
179	легко заметить что	2	1
180	имеем все время	1	1
181	мы не хотим	2	1
182	вопрос о том	2	1
183	мы знаем о	2	1
184	только что приведенной	1	1
185	и других психологов	1	1
186	включает в себя	1	1
187	несмотря на все	1	1
188	можно сказать что	1	1
189	у нас в	1	1
190	случае если бы	1	1
191	мы имеем все	1	1
192	говорит что в	1	1
193	на основании анализа	1	1
194	мы обратимся к	1	1
195	и в частности	1	1
196	мы вынуждены были	1	1
197	точки зрения она	1	1
198	это действительно так	1	1
199	в полном согласии	1	1
200	в своих исследованиях	1	1
201	вовсе не следует	1	1
202	связь со всем	1	1
203	в буквальном смысле	1	1
204	именно потому что	1	1
205	с и вот	1	1
206	к тому же	1	1
207	точка зрения была	1	1
208	а затем уже	1	1
209	том числе и	3	1
210	и тот же	1	1
