N	2gram	Bakhtin_Fr_6	Myshleni
1	в том	2	33
2	том что	7	27
3	в развитии	2	26
4	точки зрения	2	26
5	то что	10	20
6	в этом	12	19
7	с точки	2	18
8	того что	3	17
9	не только	10	15
10	и в	41	15
11	таким образом	17	14
12	что в	7	14
13	и речи	1	13
14	того чтобы	4	12
15	и т.д	1	12
16	говорит он	2	12
17	что он	6	12
18	в самом	10	11
19	мы не	2	10
20	в целом	1	10
21	было бы	3	10
22	для того	1	10
23	но и	13	10
24	мы можем	1	10
25	в сущности	8	9
26	в своем	5	9
27	о том	9	9
28	связи с	2	9
29	может быть	2	9
30	что мы	2	9
31	не может	4	9
32	не является	1	9
33	заключается в	2	8
34	не в	4	8
35	никогда не	8	8
36	казалось бы	1	8
37	так и	5	8
38	и что	5	8
39	он не	2	7
40	по себе	1	7
41	и т.п	19	7
42	тот же	4	7
43	с одной	4	7
44	потому что	3	7
45	одной стороны	4	7
46	как бы	7	7
47	и не	3	7
48	как известно	2	6
49	самом деле	4	6
50	с таким	1	6
51	в зависимости	1	6
52	мы уже	18	6
53	зависимости от	1	6
54	по отношению	1	6
55	в этой	8	6
56	в истории	2	6
57	и к	1	6
58	что это	5	6
59	как он	2	6
60	как и	7	6
61	мы видели	2	6
62	точку зрения	1	6
63	в отношении	1	6
64	как мы	12	6
65	но в	8	6
66	по этому	1	6
67	если мы	2	6
68	мы находим	2	6
69	вовсе не	7	6
70	с другой	4	6
71	к которому	1	6
72	на этот	1	6
73	там где	5	6
74	в частности	2	6
75	вместе с	6	6
76	как это	2	6
77	в связи	1	6
78	сказать что	6	6
79	то же	5	5
80	полагает что	1	5
81	видели что	1	5
82	уже в	4	5
83	это не	1	5
84	что с	1	5
85	тогда когда	2	5
86	можно было	1	5
87	и даже	4	5
88	этот вопрос	1	5
89	и их	3	5
90	представление о	2	5
91	и др	10	5
92	с помощью	6	5
93	по существу	1	5
94	отношению к	1	5
95	все что	4	5
96	связана с	2	4
97	из того	2	4
98	что его	1	4
99	с его	5	4
100	из этих	2	4
101	как в	4	4
102	все же	4	4
103	в которой	1	4
104	что все	2	4
105	в них	7	4
106	несмотря на	1	4
107	в эту	2	4
108	в своей	2	4
109	от его	1	4
110	признать что	1	4
111	их в	2	4
112	даже в	4	4
113	не имеет	1	4
114	того как	1	4
115	и его	13	4
116	и с	16	4
117	нам известно	1	4
118	мы видим	6	4
119	так как	10	4
120	только в	3	4
