N	4gram	Bakhtin_Pr_4	FransuaR
1	в то же время	5	10
2	и в то же	1	5
3	в большей или меньшей	2	3
4	большей или меньшей степени	2	3
5	но в то же	2	2
6	дело в том что	1	2
7	в том числе и	3	2
8	и до сих пор	2	2
9	и до настоящего времени	1	2
10	указывал со смехом и	1	1
11	с одной стороны и	1	1
12	одна из существеннейших особенностей	1	1
13	на самом же деле	1	1
14	и на меня указывал	1	1
15	на меня указывал со	1	1
16	как мы уже сказали	2	1
17	стыдно мне и страшно	1	1
18	со смехом и стыдно	1	1
19	и стыдно мне и	1	1
20	площади кипел и на	1	1
21	никогда не может быть	1	1
22	смехом и стыдно мне	1	1
23	мы находим и другие	1	1
24	меня указывал со смехом	1	1
25	в той или иной	1	1
26	в том что все	1	1
27	то есть уже после	1	1
28	не во всякую эпоху	1	1
29	кипел и на меня	1	1
30	на площади кипел и	1	1
31	народ на площади кипел	1	1
32	внизу народ на площади	1	1
33	дело конечно не в	1	1
34	мне и страшно становилось	1	1
35	в большинстве случаев в	1	1
