N	2gram	Bakhtin_Fr_5	Komedia
1	и в	45	22
2	том что	7	12
3	в г	2	11
4	но и	10	11
5	в том	10	11
6	не только	14	10
7	в то	11	10
8	из них	1	10
9	как и	10	9
10	может быть	2	9
11	таким образом	8	8
12	должны были	1	8
13	о том	4	8
14	и его	13	8
15	в одном	3	8
16	и не	15	8
17	в этой	6	7
18	то же	11	6
19	тому же	4	6
20	и по	1	6
21	не в	7	6
22	в отношении	2	6
23	ни в	3	6
24	в конце	7	6
25	что он	6	6
26	к тому	2	6
27	а в	4	6
28	что в	12	6
29	до нас	3	5
30	в народном	2	5
31	в истории	2	5
32	как в	3	5
33	то время	3	5
34	на его	1	5
35	при этом	2	5
36	войны и	2	5
37	во время	12	5
38	потому что	7	5
39	со своим	1	5
40	так и	6	5
41	еще в	2	5
42	и даже	4	5
43	между тем	2	5
44	один из	2	5
45	в его	13	5
46	прежде всего	10	5
47	золотого века	1	5
48	о которых	1	5
49	нового времени	1	5
50	все это	7	5
51	из его	2	4
52	что они	1	4
53	в прологе	1	4
54	но в	14	4
55	в нем	10	4
56	и вот	3	4
57	в другом	3	4
58	г в	1	4
59	на протяжении	1	4
60	известно что	1	4
61	несмотря на	2	4
62	точки зрения	4	4
63	в котором	1	4
64	в их	4	4
65	так как	6	4
66	как мы	8	4
67	на него	2	4
68	же время	9	4
69	так в	2	4
70	а также	4	4
71	что и	7	4
72	в качестве	2	4
73	мы можем	2	4
74	тем что	1	4
75	именно в	3	4
76	по поводу	4	4
77	к этому	2	4
78	же как	4	3
79	в году	3	3
80	мы не	4	3
81	и о	4	3
82	и на	5	3
83	в чем	2	3
84	в этом	14	3
85	все же	2	3
86	хотя и	5	3
87	и как	5	3
88	в целом	2	3
89	на то	1	3
90	да и	1	3
91	он не	6	3
92	и еще	1	3
93	и с	10	3
94	его в	5	3
95	чаще всего	1	3
96	на сцене	1	3
97	в них	6	3
98	и ее	1	3
99	не менее	3	3
100	на всю	1	3
101	даже в	2	3
102	по отношению	1	3
103	того как	1	3
104	к этим	1	3
105	казалось бы	1	3
106	ничего не	4	3
107	на землю	1	3
108	этом отношении	5	3
109	с участием	1	3
110	у нас	1	3
111	и сам	1	3
112	во второй	2	3
113	после того	1	3
114	в частности	1	3
115	и одновременно	3	3
116	в образе	1	3
117	тот же	1	3
118	одной из	5	3
119	только в	4	3
120	и у	5	3
121	в виде	1	3
