N	3gram	Tiupa_Hudo_1	Komedia
1	до сих пор	2	9
2	в том что	6	9
3	в самом деле	4	6
4	в свою очередь	1	6
5	в то же	8	4
6	о том что	9	4
7	то же время	8	4
8	с самого начала	1	4
9	по отношению к	8	3
10	о том как	2	3
11	с точки зрения	3	3
12	и т п	8	3
13	здесь нет и	1	3
14	в связи с	3	3
15	во всяком случае	1	3
16	и в самом	3	3
17	речь идет о	2	3
18	с одной стороны	1	3
19	тем не менее	3	3
20	то же самое	1	3
21	состоит в том	1	2
22	так или иначе	2	2
23	что он не	2	2
24	в этом отношении	3	2
25	в этой связи	4	2
26	в конце концов	1	2
27	в конечном счете	2	2
28	но все же	1	2
29	потому что он	1	1
30	насколько мне известно	1	1
31	как уже говорилось	1	1
32	возможным не только	1	1
33	более или менее	1	1
34	прежде всего это	1	1
35	в ответ на	1	1
36	одной стороны и	1	1
37	сих пор еще	1	1
38	взгляда на человека	1	1
39	и в то	1	1
40	в отличие от	1	1
41	в первую очередь	2	1
42	нечто большее чем	1	1
43	за то что	1	1
44	на то что	2	1
45	несмотря на то	1	1
46	может быть только	1	1
47	на пути к	1	1
48	с этой точки	1	1
49	к себе и	1	1
50	как раз в	2	1
51	утра до вечера	1	1
52	он не испытывал	1	1
53	в первом случае	1	1
54	не сводится к	1	1
55	только один из	1	1
56	имеет ничего общего	1	1
57	но при этом	1	1
58	в этот момент	1	1
59	что при всей	1	1
60	и я могу	1	1
61	как бы в	1	1
62	т п не	1	1
63	этой точки зрения	1	1
64	и о том	2	1
65	так и в	1	1
66	было ясно что	1	1
67	ничего общего с	1	1
68	в прошлом году	1	1
69	что у него	2	1
70	ни тому ни	1	1
71	даже не в	1	1
72	если говорить о	2	1
73	по своему происхождению	1	1
74	именно к этой	1	1
75	с утра до	1	1
76	склонны видеть в	1	1
77	если бы не	1	1
78	к тому что	4	1
79	всего это касается	1	1
80	друг от друга	1	1
81	все это делает	1	1
82	друг с другом	1	1
83	и в этом	1	1
84	на то чтобы	2	1
85	друг друга и	1	1
86	не имеет ничего	1	1
87	и т д	3	1
88	в свое время	1	1
