1	в том что	6	11
2	в отличие от	1	5
3	в то же	13	5
4	то же время	12	5
5	на наш взгляд	1	5
6	в связи с	1	4
7	не только в	2	4
8	в данном случае	2	4
9	в конечном счете	4	4
10	в русской литературе	2	3
11	в том же	1	3
12	с одной стороны	1	2
13	дело в том	3	2
14	но при этом	1	2
15	тем не менее	2	2
16	друг для друга	1	2
17	по отношению к	1	2
18	дело не только	1	2
19	все та же	1	2
20	ту или иную	1	2
21	о том что	5	2
22	чуть ли не	1	2
23	в основе этой	1	1
24	в финале рассказа	1	1
25	а как бы	1	1
26	эпилоге преступления и	1	1
27	в xix веке	1	1
28	на первый взгляд	1	1
29	то ни было	1	1
30	на том или	1	1
31	в художественном мире	1	1
32	в эпилоге преступления	1	1
33	потому что я	1	1
34	как один из	1	1
35	с самого начала	3	1
36	что он сам	1	1
37	в этой связи	2	1
38	мы никогда не	1	1
39	только в качестве	1	1
40	в отношении к	1	1
41	в медном всаднике	1	1
42	одного и того	1	1
43	преступления и наказания	4	1
44	в первой главе	1	1
45	литературного процесса в	1	1
46	с той же	1	1
47	стихах и прозе	1	1
48	ипполит в романе	1	1
49	в чем он	1	1
50	по крайней мере	2	1
51	в одной из	2	1
52	в творчестве чехова	1	1
53	все тот же	1	1
54	все более и	1	1
55	это уже не	2	1
56	что ведет к	1	1
57	в стихах и	1	1
58	к тому же	1	1
59	в соответствии с	3	1
60	и как раз	1	1
61	имел в виду	1	1
62	не может и	1	1
63	может быть назван	1	1
64	и того же	1	1
65	войне и мире	1	1
66	в наше время	2	1
67	время у достоевского	2	1
68	в основе всех	1	1
69	что в конечном	1	1
70	в войне и	1	1
71	на самом деле	2	1
72	в свою очередь	1	1
73	в году когда	1	1
74	более и более	1	1
75	бы то ни	1	1
76	всей русской литературе	1	1
77	с другой стороны	1	1
78	во всей русской	1	1
79	но в то	4	1
80	поняв это мы	1	1
81	нет не только	1	1
82	только то что	1	1
83	до сих пор	1	1
