N	2gram	Vygotskiy__3	Istorich
1	и в	38	24
2	не только	12	21
3	что он	11	21
4	и т	14	17
5	т д	4	16
6	может быть	19	14
7	не может	7	14
8	что в	20	13
9	в этих	2	13
10	мы имеем	1	12
11	что герой	1	12
12	как в	4	12
13	в этом	13	12
14	и здесь	6	12
15	но и	5	11
16	это не	1	10
17	том что	14	10
18	и что	18	10
19	у него	4	10
20	мы видим	12	10
21	а в	7	10
22	все же	8	9
23	этот случай	2	9
24	с другой	7	9
25	не в	12	9
26	о том	6	9
27	потому что	14	9
28	и другие	2	9
29	то же	10	8
30	еще не	1	8
31	показывает что	2	8
32	что и	4	8
33	так как	6	8
34	другой стороны	5	8
35	а не	7	8
36	все это	3	8
37	или в	5	8
38	во всех	4	7
39	то что	35	7
40	таким образом	12	7
41	мы видели	6	7
42	одна из	4	7
43	что здесь	2	7
44	один из	6	7
45	в том	25	7
46	вместе с	5	7
47	что это	10	6
48	но не	1	6
49	в нем	4	6
50	он не	6	6
51	всех этих	2	6
52	как и	8	6
53	уже выше	1	6
54	для нас	8	6
55	и все	10	6
56	показывают что	1	6
57	а именно	1	6
58	того что	4	6
59	только в	4	6
60	тем что	3	6
61	так же	2	6
62	с этой	2	6
63	мы увидим	12	6
64	то это	2	5
65	в чем	1	5
66	с одной	6	5
67	отношение к	1	5
68	но в	3	5
69	имеем в	1	5
70	что она	16	5
71	здесь мы	4	5
72	доказывает что	1	5
73	с ним	2	5
74	в русской	2	5
75	дело не	2	5
76	ничего не	2	5
77	так и	1	5
78	представляют собой	2	5
79	одной стороны	5	5
80	там где	6	5
81	в тех	4	5
82	тот кто	1	5
83	же как	1	4
84	он может	2	4
85	мы уже	7	4
86	мы не	5	4
87	представляет собой	2	4
88	тех случаях	1	4
89	как бы	14	4
90	при этом	4	4
91	мы можем	7	4
92	но все	1	4
93	точки зрения	16	4
94	в их	1	4
95	по существу	2	4
96	не имеет	6	4
97	никогда не	4	4
98	в других	1	4
99	совершенно ясно	13	4
100	и говорит	1	4
101	что у	7	4
102	на вопрос	1	4
103	то и	3	4
104	вовсе не	8	4
105	если не	1	4
106	в данном	2	4
107	и не	10	4
108	мы должны	1	4
109	есть и	1	4
110	например в	2	3
111	и он	1	3
112	с его	1	3
113	что они	4	3
114	кроме того	1	3
115	к себе	2	3
116	хотя и	1	3
117	когда он	4	3
118	и наконец	2	3
119	из этих	3	3
120	в лоб	1	3
121	на то	16	3
122	если он	4	3
123	и если	6	3
124	том чтобы	1	3
125	и по	2	3
126	его в	3	3
127	кажется что	1	3
128	в них	3	3
129	и становится	1	3
130	она в	3	3
131	знаем что	1	3
132	должны были	2	3
133	в конце	2	3
134	таких случаев	1	3
135	но они	2	3
136	как мы	7	3
137	того как	3	3
138	не все	1	3
139	может его	1	3
140	видим что	8	3
141	и его	6	3
142	из одного	3	3
143	данном случае	2	3
144	не столько	1	3
145	здесь нет	1	3
146	мы рассмотрим	2	3
147	раньше чем	1	3
148	и она	1	3
149	в качестве	2	3
150	чаще всего	1	3
151	так что	8	3
152	при помощи	4	3
153	между прочим	1	3
154	в другой	1	3
155	и даже	4	3
156	превратилась в	2	3
157	пришли к	1	3
158	по своим	1	3
159	превращается в	1	3
160	вступает в	1	3
161	предположить что	1	3
162	что за	2	3
163	этой точки	1	3
164	выше в	1	3
165	что мы	1	3
166	сих пор	5	3
167	но это	3	3
168	от него	1	3
169	с ней	1	3
170	ее в	4	3
171	выстрелить из	1	2
172	очень много	1	2
173	что эти	4	2
174	не имеют	2	2
175	со своей	2	2
176	по его	3	2
177	на глазах	1	2
178	время как	4	2
179	на себя	1	2
180	и ее	2	2
181	того же	3	2
182	оказывается что	1	2
183	и на	6	2
184	что его	2	2
185	но конечно	1	2
186	это видно	1	2
187	со стороны	2	2
188	не просто	2	2
189	которые не	1	2
190	в одной	2	2
191	с этим	8	2
192	которой они	1	2
193	перед нами	8	2
194	что по	3	2
195	в действительности	1	2
196	увидим что	9	2
197	но эта	1	2
198	в самом	25	2
199	та же	3	2
200	в которой	5	2
201	он в	2	2
202	все эти	4	2
203	думать что	2	2
204	рассказ о	1	2
205	нами в	2	2
206	и тот	1	2
207	ее как	1	2
208	что заставляет	1	2
209	на его	1	2
210	то этим	1	2
211	в силу	2	2
212	так например	2	2
213	в одну	1	2
214	не будет	1	2
215	то чтобы	1	2
216	было бы	12	2
217	должен был	2	2
218	и тем	3	2
219	участие в	1	2
220	ни в	3	2
221	не ясно	1	2
222	в один	3	2
223	нас не	1	2
224	в котором	6	2
225	из анализа	2	2
226	не от	1	2
227	к этому	3	2
228	но он	2	2
229	ее так	2	2
230	есть еще	1	2
231	что этот	4	2
232	для нее	1	2
233	нас к	1	2
234	тому что	6	2
235	она не	6	2
236	стоит в	1	2
237	в таких	1	2
238	в то	3	2
239	и другое	4	2
240	что такое	1	2
241	на него	1	2
242	не по	1	2
243	в основе	3	2
244	вытекает из	2	2
245	к ней	2	2
246	друг друга	1	2
247	меня на	1	2
248	не могут	2	2
249	лежит в	2	2
250	это конечно	1	2
251	как только	3	2
252	что при	1	2
253	и это	8	2
254	из всего	2	2
255	но по	1	2
256	но при	1	2
257	в ее	7	2
258	то время	2	2
259	и когда	5	2
260	все дело	1	2
261	случай из	2	2
262	образом мы	4	2
263	доходит до	1	2
264	в форме	1	2
265	именно такое	1	2
266	только там	1	2
267	здесь не	3	2
268	тот же	3	2
269	согласиться с	4	2
270	и так	1	2
271	это означает	1	2
272	случаи когда	1	2
273	по этому	1	2
274	этот вопрос	1	2
275	конечно не	4	2
276	уже не	2	2
277	не можем	4	2
278	и у	1	2
279	только на	1	2
280	что не	3	2
281	из них	6	2
282	мы знаем	1	2
283	не так	3	2
284	у нее	1	2
285	к ним	3	2
286	и начал	2	2
287	до сих	6	2
288	и вступает	1	2
289	такое же	3	2
290	говорит о	2	2
291	много в	1	2
292	ничем не	1	2
293	и оно	1	2
294	что из	1	2
295	совершенно очевидно	1	2
296	долго и	1	2
297	как это	6	2
298	роли которую	1	2
299	он говорит	6	2
300	а если	1	2
301	и там	1	2
302	когда она	3	2
303	был в	1	2
304	это значит	1	2
305	и такие	1	2
306	и о	3	2
307	отличается от	1	2
308	следуют другие	1	2
309	этим он	1	2
310	сказать что	4	2
311	от всех	1	2
312	всех других	1	2
313	в отдельности	1	2
314	и эта	1	2
315	во сне	1	2
316	они не	2	2
317	они представляют	1	1
318	отношения к	2	1
319	одним из	1	1
320	переходит к	1	1
321	не остается	1	1
322	не имел	1	1
323	самом деле	21	1
324	как известно	1	1
325	от этой	2	1
326	силы и	1	1
327	бы для	2	1
328	показать что	7	1
329	к этой	2	1
330	нам кажется	1	1
331	между двумя	1	1
332	этой теории	1	1
333	которую они	2	1
334	смысл этого	3	1
335	из его	1	1
336	действительно мы	2	1
337	сам автор	3	1
338	должна быть	5	1
339	и больше	2	1
340	о каких	1	1
341	в несколько	1	1
342	есть не	1	1
343	с теорией	1	1
344	очень далеко	1	1
345	это совершенно	1	1
346	этого нет	1	1
347	что если	4	1
348	бы что	1	1
349	что уже	1	1
350	тебя тогда	1	1
351	самый акт	1	1
352	же неверно	1	1
353	я не	5	1
354	и другая	1	1
355	достаточно сослаться	1	1
356	увидим ниже	2	1
357	зависимости от	1	1
358	частный случай	1	1
359	в ней	15	1
360	той роли	1	1
361	большей частью	2	1
362	более или	1	1
363	он был	3	1
364	в которых	6	1
365	между собой	2	1
366	что то	1	1
367	или все	1	1
368	я на	1	1
369	которое он	1	1
370	это означало	1	1
371	но почему-то	1	1
372	как если	3	1
373	заключается не	2	1
374	видели что	2	1
375	чем это	1	1
376	совсем не	3	1
377	однако когда	1	1
378	тут же	1	1
379	в свои	1	1
380	до наших	1	1
381	что два	1	1
382	определяется не	1	1
383	один и	1	1
384	из которого	1	1
385	независимо от	1	1
386	что именно	2	1
387	части в	1	1
388	совершенно другой	3	1
389	в своем	5	1
390	рассказывается в	2	1
391	еще больше	1	1
392	герой был	1	1
393	она живет	1	1
394	и как	8	1
395	и к	3	1
396	имеет в	1	1
