N	2gram	Vygotskiy__5	StatiiOP
1	и в	16	44
2	в том	18	36
3	что в	16	30
4	том что	15	29
5	в этом	25	21
6	вовсе не	2	19
7	не только	16	18
8	то что	26	18
9	было бы	10	17
10	о том	8	17
11	а в	3	17
12	а не	10	16
13	и не	12	16
14	может быть	9	15
15	в области	12	14
16	в данном	1	14
17	как в	5	13
18	можно было	5	13
19	не в	6	12
20	в первой	2	12
21	самом деле	3	11
22	в этой	6	11
23	того чтобы	17	11
24	у нас	2	11
25	точки зрения	18	11
26	но в	6	10
27	ясно что	1	10
28	для того	14	10
29	что он	25	10
30	только в	10	10
31	но и	6	10
32	также и	1	9
33	как и	8	9
34	в отношении	9	9
35	в то	5	9
36	так и	7	9
37	во второй	2	9
38	если бы	8	9
39	того что	16	9
40	в его	11	9
41	с другой	4	9
42	например в	1	8
43	во всех	2	8
44	все же	3	8
45	это не	4	8
46	из них	2	8
47	с точки	9	8
48	и его	3	8
49	не может	18	8
50	на эти	1	7
51	я не	2	7
52	что они	5	7
53	в самом	4	7
54	таким образом	19	7
55	другой стороны	2	7
56	для нас	1	7
57	этом отношении	5	7
58	до сих	3	7
59	прежде всего	3	7
60	сих пор	3	7
61	сказать что	13	7
62	по поводу	2	7
63	на самом	1	6
64	со стороны	1	6
65	в своей	2	6
66	потому что	21	6
67	что и	3	6
68	всяком случае	1	6
69	так что	4	6
70	для него	5	6
71	именно в	4	6
72	в той	6	6
73	что же	1	6
74	но это	3	6
75	хотя бы	5	6
76	во всяком	2	6
77	и то	4	5
78	то же	8	5
79	той же	4	5
80	уже о	1	5
81	в целом	4	5
82	все эти	4	5
83	в нем	7	5
84	и по	4	5
85	в слове	1	5
86	такой же	4	5
87	в котором	2	5
88	этой области	1	5
89	не менее	3	5
90	никогда не	5	5
91	могут быть	4	5
92	так как	16	5
93	тем что	5	5
94	и даже	2	5
95	там где	1	5
96	что мы	4	5
97	все это	2	5
98	была бы	1	5
99	совершенно не	2	5
100	жизни и	2	5
101	так же	15	5
102	как это	8	4
103	это и	3	4
104	в которой	5	4
105	вопрос о	12	4
106	столь же	2	4
107	что это	1	4
108	на то	1	4
109	что она	2	4
110	и почему	1	4
111	является не	2	4
112	но все	2	4
113	эту тему	1	4
114	но если	6	4
115	том как	2	4
116	представление о	1	4
117	для изучения	1	4
118	дело не	1	4
119	не имеет	4	4
120	это слово	1	4
121	как будто	2	4
122	в ее	1	4
123	языка и	6	4
124	что у	2	4
125	на вопрос	5	4
126	и что	12	4
127	заключается в	5	4
128	во втором	1	4
129	этот вопрос	6	4
130	в качестве	4	4
131	никто не	2	4
132	мы находим	1	4
133	как раз	1	4
134	не было	1	4
135	даже не	1	4
136	к которому	4	4
137	на эту	1	4
138	в частности	3	4
139	как бы	5	4
140	тем более	4	4
141	еще более	5	4
142	или иного	1	4
143	того или	1	4
144	это в	1	4
145	гораздо более	1	4
146	же как	7	3
147	того же	7	3
148	тем же	1	3
149	должна быть	5	3
150	в деле	1	3
151	то это	2	3
152	в ней	2	3
153	еще не	4	3
154	он был	1	3
155	в чем	3	3
156	из двух	1	3
157	но не	10	3
158	ответ на	3	3
159	по отношению	12	3
160	в истории	2	3
161	общего с	2	3
162	с этим	3	3
163	как к	1	3
164	говорит что	5	3
165	не являются	1	3
166	то в	3	3
167	это можно	1	3
168	точку зрения	1	3
169	же это	1	3
170	в каждом	1	3
171	связанные с	6	3
172	в другом	6	3
173	и с	3	3
174	лишь в	1	3
175	и тем	3	3
176	ни в	1	3
177	чем в	3	3
178	что не	1	3
179	тому что	5	3
180	в конце	1	3
181	о значении	1	3
182	в основе	8	3
183	этих двух	3	3
184	а во	1	3
185	из истории	1	3
186	в каком	1	3
187	обстоятельство что	2	3
188	должны быть	2	3
189	что оно	6	3
190	в применении	1	3
191	для себя	1	3
192	об этом	1	3
193	тем или	2	3
194	которых в	1	3
195	между тем	3	3
196	и только	1	3
197	значит что	5	3
198	но с	2	3
199	в какой	6	3
200	с одной	3	3
201	вопроса о	3	3
202	в виде	1	3
203	в начале	1	3
204	без всякой	1	3
205	а с	2	3
206	что для	2	3
207	говорит о	3	3
208	на этот	4	3
209	применении к	1	3
210	в тех	1	3
211	да и	1	3
212	эти вопросы	1	3
213	с этой	4	3
214	не является	5	3
215	и для	1	3
216	не существует	1	3
217	в результате	4	3
218	или иным	2	3
219	отношению к	12	3
220	ничего общего	3	3
221	отношения к	2	2
222	мере в	5	2
223	в первом	3	2
224	считаться с	1	2
225	его же	1	2
226	которыми он	1	2
227	мы имеем	1	2
228	мы не	3	2
229	бы что	1	2
230	оба эти	4	2
231	в сущности	13	2
232	время как	4	2
233	совпадает с	2	2
234	из того	11	2
235	быть в	2	2
236	конечно это	1	2
237	как правило	1	2
238	факты из	1	2
239	отношение к	11	2
240	за пределы	4	2
241	более чем	1	2
242	на которое	1	2
243	в своем	5	2
244	есть в	1	2
245	смысле этого	1	2
246	целый ряд	1	2
247	как иначе	1	2
248	к числу	1	2
249	думать что	1	2
250	то обстоятельство	2	2
251	в себе	1	2
252	но он	7	2
253	и те	1	2
254	но на	1	2
255	в случае	2	2
256	в наших	1	2
257	вообще не	4	2
258	при этом	4	2
259	он не	8	2
260	свою собственную	1	2
261	он должен	5	2
262	этого вопроса	3	2
263	и более	3	2
264	ни были	1	2
265	свое время	2	2
266	что ни	1	2
267	что все	6	2
268	разница между	1	2
269	при помощи	1	2
270	его в	2	2
271	первую очередь	1	2
272	должен был	1	2
273	и уже	1	2
274	нисколько не	1	2
275	в первую	1	2
276	места в	1	2
277	никаких оснований	1	2
278	в такой	5	2
279	одним и	1	2
280	знает и	1	2
281	равной мере	1	2
282	далее в	1	2
283	которые в	1	2
284	надо сказать	1	2
285	без всяких	2	2
286	их в	2	2
287	части этого	1	2
288	тем самым	8	2
289	как можно	1	2
290	что эта	3	2
291	она не	1	2
292	что с	5	2
293	говорить о	3	2
294	вытекает из	3	2
295	ничего не	5	2
296	больше чем	3	2
297	тем не	1	2
298	в сознании	1	2
299	что на	1	2
300	начиная с	1	2
301	есть только	1	2
302	числе и	1	2
303	что при	1	2
304	и это	1	2
305	без всякого	1	2
306	говорит об	1	2
307	то время	4	2
308	которая была	1	2
309	для этого	1	2
310	примеры и	1	2
311	другом месте	4	2
312	отчета в	2	2
313	в пользу	1	2
314	может не	1	2
315	и все	1	2
316	и во	1	2
317	а потому	3	2
318	к нему	3	2
319	по своей	3	2
320	ошибкой в	1	2
321	со всеми	2	2
322	с которыми	2	2
323	оказывается в	1	2
324	уже в	1	2
325	если в	3	2
326	а то	1	2
327	у него	6	2
328	в других	1	2
329	или иначе	1	2
330	еще и	3	2
331	одной стороны	3	2
332	языка не	2	2
333	его собственной	1	2
334	если не	1	2
335	стороны в	1	2
336	нет никаких	1	2
337	в представлении	1	2
338	на который	2	2
339	ни на	2	2
340	и потому	2	2
341	и их	4	2
342	а если	1	2
343	по существу	3	2
344	том смысле	1	2
345	этого слова	1	2
346	в свое	2	2
347	этом случае	3	2
348	но для	1	2
349	при таком	1	2
350	ни одного	2	2
351	в этих	3	2
352	хотя в	1	2
353	в равной	1	2
354	что этот	1	2
355	несмотря на	1	2
356	дело с	1	2
357	не знает	5	2
358	в своих	2	2
359	том числе	1	2
360	в вопросе	2	1
361	а между	1	1
362	не должны	2	1
363	моменты связанные	1	1
364	в рассмотрение	1	1
365	должно стать	1	1
366	как известно	4	1
367	на деле	1	1
368	и есть	7	1
369	грамматическими и	1	1
370	здесь и	1	1
371	школе и	1	1
372	заключается именно	1	1
373	из его	1	1
374	что эти	2	1
375	исходит из	2	1
376	в какой-то	1	1
377	от которых	1	1
378	в зависимости	2	1
379	их и	2	1
380	полагает что	1	1
381	лет и	1	1
382	к нашей	1	1
383	в лучшем	3	1
384	более ранней	1	1
385	системе как	1	1
386	и последующих	1	1
387	развитии этой	1	1
388	который был	1	1
389	из сказанного	2	1
390	почти исключительно	1	1
391	от друга	4	1
392	как я	3	1
393	зависимости от	2	1
394	что оба	2	1
395	материала на	1	1
396	и на	6	1
397	же мере	5	1
398	между собой	13	1
399	внимание и	3	1
400	бы то	1	1
401	с его	1	1
402	мысль что	4	1
403	бы она	1	1
404	о языке	1	1
405	но как	3	1
406	а только	4	1
407	только при	1	1
408	должны были	2	1
409	очевидно что	2	1
410	в наиболее	1	1
411	но которые	1	1
412	этого последнего	1	1
413	друг от	4	1
414	результате этого	1	1
415	и таким	1	1
416	они ни	1	1
417	оказывается не	2	1
418	в одной	1	1
419	чем мы	1	1
420	показать что	3	1
421	стороны и	2	1
422	отвечает не	1	1
423	перед нами	1	1
424	кроме того	1	1
425	и понимания	1	1
426	и к	2	1
427	не воспроизводит	1	1
428	для ее	1	1
429	и полностью	2	1
430	котором она	2	1
431	как производное	1	1
432	дело только	1	1
433	произвольно в	1	1
434	с произвольной	1	1
435	значения как	1	1
436	еще на	1	1
437	не приходится	1	1
438	он в	3	1
439	в нашем	1	1
440	лучшем случае	4	1
441	в известном	8	1
442	с их	4	1
443	он делает	2	1
444	вообще а	1	1
445	другом случае	1	1
446	более общие	1	1
447	своей речи	1	1
448	как он	6	1
449	если он	2	1
450	бы установить	1	1
451	от которого	1	1
452	с именем	1	1
453	не как	1	1
454	в корне	2	1
455	можно даже	1	1
456	в плане	1	1
457	место его	1	1
458	этот тезис	1	1
459	смысле как	1	1
460	имел бы	2	1
461	значительной степени	1	1
462	том же	1	1
463	в одну	1	1
464	для всей	1	1
465	в школе	6	1
466	на все	5	1
467	между одним	1	1
468	существенная разница	1	1
469	входит в	1	1
470	это было	1	1
471	обоих случаях	1	1
472	те или	1	1
473	на протяжении	2	1
474	известно что	1	1
475	в ином	1	1
476	только одно	1	1
477	он является	1	1
478	в них	2	1
479	является для	2	1
480	это положение	1	1
481	о которых	1	1
482	объяснение того	1	1
483	даже сказать	1	1
484	показывает что	5	1
485	в плоскость	2	1
486	на основании	2	1
487	с тем	3	1
488	кроме самого	2	1
489	во внимание	2	1
490	которой он	1	1
491	всегда и	1	1
492	вопрос и	1	1
493	писать на	1	1
494	в развитии	28	1
495	иначе говоря	1	1
496	со всей	1	1
497	что значит	3	1
498	узнать что	1	1
499	что такая	1	1
500	не разрешают	1	1
501	а главное	1	1
502	трудная и	1	1
503	представить себе	1	1
504	мы приходим	1	1
505	место в	1	1
506	мы в	1	1
507	не столько	1	1
508	или вернее	1	1
509	что я	2	1
510	значение для	2	1
511	две стороны	1	1
512	этих точек	1	1
513	чтобы можно	1	1
514	нас интересует	2	1
515	а есть	1	1
516	области других	1	1
517	который всегда	1	1
518	том чтобы	1	1
519	в прямом	1	1
520	что было	2	1
521	и эти	2	1
522	речи в	6	1
523	однако в	1	1
524	и общей	1	1
525	объяснения в	1	1
526	по себе	7	1
527	же мы	2	1
528	нас к	3	1
529	каждого отдельного	3	1
530	но они	2	1
531	и другое	4	1
532	в обоих	1	1
533	на котором	1	1
534	тогда когда	5	1
535	и притом	1	1
536	к этим	1	1
537	в процессе	13	1
538	чем та	1	1
539	он еще	2	1
540	опираться на	1	1
541	но только	2	1
542	не могло	1	1
543	же значение	1	1
544	произвольное и	1	1
545	казалось бы	4	1
546	того как	5	1
547	к каждой	1	1
548	производное от	1	1
549	они являются	1	1
550	того в	1	1
551	ту мысль	2	1
552	и является	3	1
553	и после	1	1
554	вернее сказать	1	1
555	уже и	1	1
556	в специальных	1	1
557	так то	1	1
558	и делает	1	1
559	больше того	2	1
560	не потому	1	1
561	сделать в	1	1
562	является то	2	1
563	в момент	2	1
564	которых он	2	1
565	в духе	1	1
566	не могут	4	1
567	не считает	1	1
568	и примитивными	1	1
569	отличается от	1	1
570	и другим	2	1
571	к тому	6	1
572	обращение к	1	1
573	теории в	1	1
574	как мы	10	1
575	и о	1	1
576	и произвольным	1	1
577	грамматике и	1	1
578	в виду	2	1
579	но при	2	1
580	не могу	1	1
581	на основе	2	1
582	иное решение	1	1
583	с каким	2	1
584	как по	1	1
585	мысль о	1	1
586	и этим	1	1
587	только то	1	1
588	существует все	1	1
589	только более	1	1
590	с самого	5	1
591	непосредственно вытекает	1	1
592	виде так	1	1
593	прямом смысле	1	1
594	то как	3	1
595	он так	1	1
596	собой по	1	1
597	ссылается на	1	1
598	мог бы	1	1
599	в научном	3	1
600	еще в	3	1
601	разрешают но	1	1
602	той области	1	1
603	разумеется что	1	1
604	он говорил	1	1
605	мы вправе	1	1
606	образом в	2	1
607	потому чтобы	1	1
608	понять как	2	1
609	вопроса и	1	1
610	но к	1	1
611	язык и	2	1
612	вопроса которая	1	1
613	после того	1	1
614	и просто	1	1
615	что его	1	1
616	можно сказать	5	1
617	все его	1	1
618	основу в	1	1
619	образом мы	1	1
620	и произвольных	1	1
621	нуждается в	1	1
622	указано в	1	1
623	в форме	1	1
624	состоящая в	1	1
625	в свете	4	1
626	будет видно	1	1
627	случае и	1	1
628	следовательно в	1	1
629	чтобы выяснить	2	1
630	той мере	3	1
631	или нет	1	1
632	что только	2	1
633	чем он	2	1
634	тот же	5	1
635	этому принципу	1	1
636	или иные	1	1
637	языка на	1	1
638	до уровня	1	1
639	дает право	1	1
640	согласно которой	1	1
641	который в	1	1
642	простое и	1	1
643	и из	2	1
644	какой степени	1	1
645	себя в	1	1
646	первостепенное значение	1	1
647	не имеют	2	1
648	если мы	7	1
649	может стоять	1	1
650	этого понятия	1	1
651	чтобы он	1	1
652	же у	1	1
653	каким образом	1	1
654	и обратно	1	1
655	и других	1	1
656	языка но	1	1
657	его и	3	1
658	он имеет	3	1
659	себе отчета	1	1
660	не так	1	1
661	как справедливо	1	1
662	в одном	3	1
663	в прошлом	1	1
664	с этими	1	1
665	к ним	2	1
666	с него	1	1
667	естественно что	2	1
668	каждый из	1	1
669	и никогда	1	1
670	от того	3	1
671	само собой	1	1
672	были бы	1	1
673	видно из	1	1
674	представляется в	1	1
675	или иной	1	1
676	точек зрения	4	1
677	говорим о	2	1
678	не изменяется	1	1
679	с другим	1	1
680	при отсутствии	1	1
681	и тех	1	1
682	здесь в	1	1
683	собой разумеется	1	1
684	в ряде	2	1
685	такое же	2	1
686	не отдает	2	1
687	бы сейчас	1	1
688	обратиться к	2	1
689	новый и	1	1
690	значит слово	1	1
691	которых мы	1	1
692	до конца	3	1
693	более того	1	1
694	не на	3	1
695	не означает	4	1
696	также с	1	1
697	вопросе о	1	1
698	чем на	1	1
699	о чем	2	1
700	для этой	1	1
701	не утверждал	1	1
702	но что	3	1
703	именно поэтому	1	1
704	противоречия в	1	1
705	вместе с	4	1
706	и последующие	1	1
707	так обычно	1	1
708	мы говорим	2	1
709	в меру	4	1
710	что именно	1	1
711	из которых	3	1
712	чем то	1	1
713	которые являются	2	1
714	к самой	2	1
715	этому не	1	1
716	и там	1	1
717	согласно которому	1	1
718	сам не	1	1
719	и другой	1	1
720	как например	1	1
721	которая лежит	1	1
722	каждое из	1	1
723	этом и	1	1
724	свои выводы	1	1
725	этом смысле	1	1
726	к вопросу	1	1
727	случаях когда	1	1
728	бы говорить	1	1
729	тем и	1	1
730	и от	2	1
731	основе этой	2	1
732	но остается	1	1
733	которая в	2	1
734	которые дают	1	1
735	работы над	1	1
736	постановке вопроса	1	1
737	в отдельных	1	1
738	виде в	1	1
739	но еще	1	1
740	той или	1	1
741	бы в	4	1
742	эти особенности	1	1
743	вообще в	1	1
744	но зато	1	1
745	исключительно в	1	1
746	потребность в	4	1
747	которым мы	1	1
748	бы оно	1	1
749	отношении к	1	1
750	в целях	1	1
751	к самым	1	1
752	одной из	3	1
753	каждый отдельный	1	1
754	и научного	1	1
755	с ней	1	1
756	отдает себе	2	1
757	на более	1	1
758	то здесь	1	1
759	к его	3	1
760	внимания к	1	1
761	с несомненностью	2	1
762	вывод из	1	1
763	оно не	1	1
764	из этого	2	1
765	она исходит	1	1
766	включает в	3	1
767	но эти	1	1
768	и другие	2	1
769	к этому	3	1
770	как на	3	1
771	они не	3	1
772	смысле что	1	1
