N	2gram	Vygotskiy__5	FransuaR
1	и в	16	65
2	как бы	5	22
3	и не	12	22
4	вовсе не	2	18
5	и т.п	1	17
6	в сущности	13	16
7	в том	18	16
8	в этом	25	15
9	но в	6	14
10	в нем	7	13
11	мы уже	1	12
12	и на	6	11
13	прежде всего	3	11
14	все эти	4	10
15	не только	16	10
16	и его	3	10
17	так и	7	10
18	но и	6	10
19	и потому	2	10
20	том числе	1	10
21	во всех	2	9
22	в его	11	9
23	все это	2	9
24	форм и	2	9
25	за пределы	4	8
26	в своем	5	8
27	в основе	8	8
28	в духе	1	8
29	и даже	2	8
30	здесь в	1	8
31	по своему	3	8
32	и другие	2	8
33	его в	2	7
34	точки зрения	18	7
35	уже говорили	1	7
36	в области	12	7
37	только в	10	7
38	влияние на	1	7
39	числе и	1	7
40	жизни и	2	7
41	на самом	1	6
42	в ней	2	6
43	еще не	4	6
44	все же	3	6
45	главным образом	1	6
46	при этом	4	6
47	том что	15	6
48	в отношении	9	6
49	никогда не	5	6
50	как мы	10	6
51	так как	16	6
52	может быть	9	6
53	не знает	5	6
54	сказать что	13	6
55	связана с	1	5
56	с его	1	5
57	отличие от	2	5
58	как в	5	5
59	с их	4	5
60	на протяжении	2	5
61	в них	2	5
62	рядом с	1	5
63	как и	8	5
64	есть в	1	5
65	в своей	2	5
66	потому что	21	5
67	той или	1	5
68	между тем	3	5
69	для него	5	5
70	в одном	3	5
71	или иной	1	5
72	еще и	3	5
73	связь с	1	5
74	в частности	3	5
75	в той	6	5
76	и все	1	5
77	еще более	5	5
78	в большей	1	5
79	в своих	2	5
80	здесь и	1	4
81	в общем	1	4
82	и к	2	4
83	в самом	4	4
84	в этой	6	4
85	так сказать	1	4
86	на всю	2	4
87	входит в	1	4
88	в их	3	4
89	в отличие	2	4
90	мысли и	5	4
91	не в	6	4
92	до сих	3	4
93	на всех	1	4
94	связи с	3	4
95	в жизни	2	4
96	из них	2	4
97	отношение к	11	4
98	сих пор	3	4
99	этих явлений	1	4
100	это как	1	4
101	для нас	1	4
102	между ними	1	4
103	совершенно не	2	4
104	это в	1	4
105	в применении	1	3
106	самом деле	3	3
107	мы и	5	3
108	мы будем	2	3
109	в себя	3	3
110	но все	2	3
111	то что	26	3
112	в себе	1	3
113	но на	1	3
114	понимания и	1	3
115	и с	3	3
116	и других	1	3
117	это не	4	3
118	в ее	1	3
119	с точки	9	3
120	он дает	1	3
121	но это	3	3
122	на котором	1	3
123	ничего не	5	3
124	по своей	3	3
125	этом отношении	5	3
126	и здесь	2	3
127	не могут	4	3
128	и прежде	1	3
129	в виду	2	3
130	известной мере	1	3
131	с ним	5	3
132	в самой	1	3
133	с другой	4	3
134	и во	1	3
135	к нему	3	3
136	в форме	1	3
137	что он	25	3
138	но как	3	3
139	и новое	1	3
140	где они	1	3
141	в известной	3	3
142	в системе	4	3
143	как раз	1	3
144	в других	1	3
145	связан с	1	3
146	связаны с	1	3
147	и их	4	3
148	применении к	1	3
149	в тех	1	3
150	в состоянии	4	3
151	но для	1	3
152	в более	2	3
153	не является	5	3
154	не может	18	3
155	что в	16	3
156	отношения к	2	2
157	одним из	2	2
158	например в	1	2
159	нам кажется	2	2
160	для своего	1	2
161	который был	1	2
162	это всегда	1	2
163	и он	1	2
164	он был	1	2
165	в чем	3	2
166	различия между	1	2
167	но не	10	2
168	значение и	1	2
169	и наконец	1	2
170	на некоторых	1	2
171	он не	8	2
172	в заключение	1	2
173	на его	2	2
174	он так	1	2
175	свое время	2	2
176	и по	4	2
177	значительной степени	1	2
178	конечно в	1	2
179	на все	5	2
180	это было	1	2
181	всегда и	1	2
182	в этих	3	2
183	быть правильно	1	2
184	их в	2	2
185	в процессе	13	2
186	образом в	2	2
187	этих двух	3	2
188	всего на	1	2
189	они являются	1	2
190	во всем	2	2
191	начиная с	1	2
192	есть только	1	2
193	могут быть	4	2
194	к тому	6	2
195	и это	1	2
196	которого мы	1	2
197	но при	2	2
198	и многие	1	2
199	и этим	1	2
200	приводит к	7	2
201	во второй	2	2
202	на что	1	2
203	связанная с	2	2
204	знает и	1	2
205	из основных	3	2
206	о том	8	2
207	можно сказать	5	2
208	как чисто	2	2
209	ни на	2	2
210	на отдельные	2	2
211	представления о	2	2
212	в свете	4	2
213	но с	2	2
214	мы видим	4	2
215	этот вопрос	6	2
216	с одной	3	2
217	лежащие в	1	2
218	только на	2	2
219	или даже	1	2
220	в наиболее	1	2
221	от того	3	2
222	что не	1	2
223	одной стороны	3	2
224	на этот	4	2
225	до конца	3	2
226	и самый	1	2
227	более того	1	2
228	несмотря на	1	2
229	его на	2	2
230	его теории	1	2
231	к жизни	3	2
232	нашего анализа	1	2
233	да и	1	2
234	того что	16	2
235	что мы	4	2
236	в основном	1	2
237	в целом	4	2
238	знает только	1	2
239	кроме того	1	2
240	и для	1	2
241	при таком	1	2
242	и от	2	2
243	это можно	1	2
244	совершенно иной	2	2
245	от него	1	2
246	же в	2	2
247	от всякого	2	2
248	речи и	6	2
249	в свое	2	2
250	а между	1	1
251	связь этих	1	1
252	функции в	3	1
253	этого последнего	1	1
254	это и	3	1
255	и должны	1	1
256	все его	1	1
257	на деле	1	1
258	же по	2	1
259	мысли а	1	1
260	между двумя	3	1
261	из самых	1	1
262	существующего в	1	1
263	оно было	1	1
264	в какой-то	1	1
265	собственном смысле	1	1
266	и больше	1	1
267	и возможность	1	1
268	то же	8	1
269	их и	2	1
270	на пороге	4	1
271	мы не	3	1
272	и ничего	1	1
273	на первом	1	1
274	и сущность	1	1
275	и новые	1	1
276	сущности это	2	1
277	на эти	1	1
278	что нам	2	1
279	оба эти	4	1
280	и дать	1	1
281	совпадает с	2	1
282	говорить о	3	1
283	этапы развития	1	1
284	принадлежит к	2	1
285	непосредственно связанного	1	1
286	план в	1	1
287	часть общего	1	1
288	вопросы о	1	1
289	целое и	1	1
290	первый план	1	1
291	совершенно иных	1	1
292	конечно это	1	1
293	в план	1	1
294	с которыми	2	1
295	по отношению	12	1
296	есть по	1	1
297	друг от	4	1
298	человеку и	1	1
299	и единства	1	1
300	даже сказать	1	1
301	с этим	3	1
302	чем мы	1	1
303	как к	1	1
304	как нам	1	1
