N	3gram	Vygotskiy__4	FransuaR
1	в том числе	2	10
2	мы уже говорили	2	7
3	том числе и	2	7
4	в том что	31	6
5	как мы уже	3	5
6	до сих пор	1	4
7	в отличие от	2	4
8	в этом отношении	7	3
9	с точки зрения	11	3
10	и в частности	1	2
11	видеть в нем	1	2
12	на самом деле	1	2
13	он дает в	1	2
14	в их чистом	1	2
15	но все же	1	2
16	в свое время	2	2
17	но и в	2	2
18	не входит в	1	2
19	с одной стороны	9	2
20	стадии своего развития	2	1
21	не могут быть	2	1
22	не в меньшей	1	1
23	лежит в основе	1	1
24	по нашему мнению	2	1
25	в самом деле	6	1
26	как бы к	1	1
27	является здесь не	1	1
28	в вопросе о	2	1
29	мы уже указывали	1	1
30	и здесь мы	1	1
31	точки зрения такое	1	1
32	что с точки	1	1
33	сказать что и	1	1
34	мы встречаемся с	1	1
35	друг с другом	7	1
36	к частному и	2	1
37	можно сказать что	1	1
38	бы они ни	1	1
39	непосредственно связанная с	1	1
40	входит в область	1	1
41	с другой стороны	8	1
42	имея в виду	1	1
43	к тому же	1	1
44	на первый план	4	1
45	что мы называем	1	1
46	может быть наиболее	1	1
47	в целом ряде	2	1
48	во всей своей	1	1
49	и не только	2	1
50	на что мы	1	1
51	ранних ступенях развития	1	1
52	как бы в	1	1
53	имеет в виду	1	1
54	по отношению к	1	1
55	между тем и	1	1
56	чем иным как	1	1
57	так например в	1	1
58	в настоящее время	2	1
59	подлежит никакому сомнению	2	1
60	так как он	1	1
61	не только в	1	1
62	и значение этой	1	1
63	по своей природе	1	1
64	чуть ли не	1	1
65	на этой стадии	1	1
66	не подлежит никакому	2	1
67	в связи с	3	1
68	лежащие в основе	1	1
69	мы видим что	2	1
70	оно все же	1	1
71	все это в	1	1
72	этом отношении является	1	1
73	в собственном смысле	7	1
74	в какой мере	1	1
75	не чем иным	1	1
76	друг от друга	1	1
77	убедиться в этом	1	1
78	тех или иных	1	1
79	для того чтобы	5	1
80	том что он	1	1
81	и т.п но	1	1
82	уже говорили выше	2	1
83	все более и	2	1
84	нас в том	2	1
85	во всяком случае	3	1
86	поэтому оно имеет	1	1
87	так и на	1	1
88	более и более	2	1
89	не может быть	1	1
