N	2gram	Bakhtin_Fr_2	Analitik
1	в качестве	2	31
2	может быть	5	29
3	в том	3	27
4	не может	7	22
5	и не	15	21
6	в частности	1	19
7	и в	49	18
8	но и	13	17
9	а не	1	17
10	не только	17	15
11	не в	1	14
12	в этом	15	13
13	как и	11	13
14	в его	18	13
15	при этом	5	12
16	том что	4	12
17	в себе	4	11
18	то есть	32	11
19	но не	5	10
20	то же	7	9
21	в то	6	9
22	а в	4	9
23	есть не	1	8
24	в мире	2	8
25	текста и	1	8
26	но в	4	8
27	нуждается в	2	8
28	не есть	1	8
29	том чтобы	1	7
30	к тому	1	7
31	перед лицом	2	6
32	мы имеем	1	6
33	в сущности	8	6
34	по отношению	1	6
35	в самом	3	6
36	это не	1	6
37	далеко не	3	6
38	точки зрения	6	6
39	в своей	5	6
40	должен быть	1	6
41	в себя	6	6
42	времени и	6	6
43	же время	6	6
44	только в	13	6
45	то что	6	6
46	прежде всего	19	6
47	в их	2	5
48	и на	17	5
49	и как	1	5
50	в произведении	2	5
51	в целом	1	5
52	в этой	10	5
53	лишь в	4	5
54	и его	17	5
55	имеет место	1	5
56	о том	3	5
57	и т.п	11	5
58	такого рода	2	5
59	как бы	11	5
60	отношению к	1	5
61	что в	2	5
62	того же	1	4
63	все же	7	4
64	не всегда	1	4
65	с точки	5	4
66	большей или	3	4
67	и более	4	4
68	в области	4	4
69	ни в	3	4
70	могут быть	2	4
71	так и	6	4
72	с ним	4	4
73	в другом	2	4
74	с другой	4	4
75	того что	1	4
76	для того	1	4
77	именно в	6	4
78	себя и	1	4
79	реальности в	1	4
80	вместе с	2	4
81	из которых	1	4
82	в литературе	6	4
83	не более	1	4
84	или меньшей	3	4
85	как известно	2	3
86	одним из	2	3
87	и есть	1	3
88	с текстом	1	3
89	место в	3	3
90	в художественном	2	3
91	однако не	1	3
92	вступает в	1	3
93	и к	4	3
94	автора и	2	3
95	в нашем	2	3
96	в нем	9	3
97	он не	1	3
98	вследствие этого	2	3
99	в силу	1	3
100	подобно тому	2	3
101	таким образом	7	3
102	того или	1	3
103	даже в	3	3
104	смысл и	2	3
105	в котором	1	3
106	своего рода	1	3
107	того чтобы	2	3
108	о нем	1	3
109	не могут	1	3
110	могла бы	1	3
111	в собственном	3	3
112	если бы	1	3
113	означает что	1	3
114	к нему	3	3
115	с его	5	3
116	еще не	2	3
117	это означает	1	3
118	с одной	3	3
119	ни с	1	3
120	никто не	2	3
121	что и	1	3
122	одной стороны	3	3
123	на уровне	1	3
124	что не	1	3
125	смысла и	2	3
126	более того	1	3
127	по мысли	1	3
128	человек в	2	3
129	тому как	2	3
130	которая в	1	3
131	и одновременно	1	3
132	и все	3	3
133	хотя бы	1	3
134	будто бы	1	3
135	что он	3	3
136	или иного	1	3
137	говоря о	1	2
138	отношения к	4	2
139	самом деле	1	2
140	на самом	2	2
141	он может	1	2
142	также и	3	2
143	той же	1	2
144	и то	1	2
145	и самого	1	2
146	на основе	2	2
147	в противовес	1	2
148	отношение к	8	2
149	за пределы	2	2
150	как к	2	2
151	в противоположность	2	2
152	в которой	1	2
153	все эти	7	2
154	бы не	1	2
155	из этих	5	2
156	думать что	2	2
157	и до	4	2
158	на его	2	2
159	и по	1	2
160	на этом	1	2
161	и с	6	2
162	на все	3	2
163	из них	3	2
164	однако здесь	1	2
165	вовсе не	10	2
166	так как	6	2
167	несмотря на	3	2
168	для него	9	2
169	художественного творчества	1	2
170	не становится	1	2
171	самое время	1	2
172	творчества и	1	2
173	для этого	1	2
174	литературы как	1	2
175	свое время	3	2
176	тогда когда	1	2
177	только не	1	2
178	никогда не	5	2
179	в коем	1	2
180	потому что	1	2
181	ничто не	1	2
182	для себя	1	2
183	как мы	7	2
184	роль в	5	2
185	и о	4	2
186	здесь не	2	2
187	в пределах	2	2
188	и сам	1	2
189	художественное творчество	1	2
190	особенно в	2	2
191	одного из	2	2
192	еще в	2	2
193	и та	1	2
194	можно сказать	2	2
195	целостность и	1	2
196	утрачивает свою	3	2
197	деле в	1	2
198	романа в	1	2
199	один из	7	2
200	коем случае	1	2
201	есть чисто	1	2
202	в начале	5	2
203	себе в	2	2
204	не о	1	2
205	бытия и	1	2
206	этом отношении	3	2
207	было бы	3	2
208	что из	1	2
209	на фоне	2	2
210	и потому	5	2
211	неотделимо от	1	2
212	не является	1	2
213	основанная на	1	2
214	это как	1	2
215	мире и	3	2
216	понимать как	1	2
217	другой стороны	3	2
218	культуры в	1	2
219	в свое	4	2
220	в какой	1	2
221	художественном произведении	1	1
222	то на	1	1
223	например в	1	1
224	человека и	3	1
225	с кем	1	1
226	внутреннее единство	1	1
227	тех же	2	1
228	этого мира	1	1
229	как необходимый	1	1
230	по преимуществу	2	1
231	он всегда	1	1
232	в какой-то	2	1
233	должна быть	1	1
234	собственном смысле	2	1
235	видеть в	2	1
236	в году	13	1
237	мы уже	6	1
238	и значение	2	1
239	и была	1	1
240	для достижения	1	1
241	но никто	1	1
242	со смертью	2	1
243	он как	2	1
244	за несколько	1	1
245	равно как	1	1
246	не вполне	1	1
247	как я	1	1
248	как не	1	1
249	в ней	2	1
250	меньшей степени	3	1
251	над ним	1	1
252	начало и	1	1
253	произведение и	1	1
254	литературы и	2	1
255	он был	2	1
256	ответа на	1	1
257	в различных	1	1
258	в чем	1	1
259	художественном творчестве	1	1
260	что люди	2	1
261	во всех	6	1
262	или во	1	1
263	как если	1	1
264	в ее	3	1
265	абстрактной и	1	1
266	и всего	1	1
267	какой-то степени	1	1
268	мы будем	1	1
269	не входит	1	1
270	это произведение	2	1
271	только тогда	1	1
272	присутствует в	1	1
273	связи и	1	1
