N	2gram	Bakhtin_Fr_5	SlovoVZh
1	не может	5	16
2	может быть	2	14
3	точки зрения	4	14
4	как бы	12	13
5	и его	13	13
6	таким образом	8	12
7	и в	45	12
8	по отношению	1	11
9	отношению к	1	11
10	и не	15	10
11	если бы	1	9
12	так как	6	9
13	прежде всего	10	8
14	творца и	1	7
15	сказать что	4	7
16	в ней	8	6
17	в том	10	6
18	только в	4	6
19	при этом	2	6
20	с помощью	3	6
21	в нем	10	6
22	слова и	2	6
23	в процессе	1	6
24	то же	11	5
25	можно сказать	2	5
26	как в	3	5
27	но в	14	5
28	и др	8	5
29	в жизни	1	5
30	а не	4	5
31	как и	10	5
32	том что	7	5
33	никогда не	1	5
34	хотя бы	2	5
35	то что	2	5
36	мы все	1	4
37	на самом	5	4
38	к нему	2	4
39	за пределы	1	4
40	в этом	14	4
41	все же	2	4
42	в самом	4	4
43	не только	14	4
44	от того	3	4
45	так и	6	4
46	что не	1	4
47	не в	7	4
48	его в	5	4
49	дело в	3	4
50	и является	1	4
51	и к	5	4
52	жизни и	8	4
53	и на	5	4
54	здесь не	6	3
55	самом деле	5	3
56	формы и	1	3
57	в котором	1	3
58	в пределах	2	3
59	ведь и	3	3
60	еще не	1	3
61	мы не	4	3
62	и вообще	2	3
63	о том	4	3
64	но и	10	3
65	между тем	2	3
66	нуждается в	3	3
67	того что	3	3
68	быть и	1	3
69	когда он	2	3
70	и наконец	2	3
71	имеет в	1	3
72	и ее	1	3
73	все эти	5	3
74	конечно не	2	3
75	в себе	1	3
76	в поэзии	3	3
77	слово в	1	3
78	да и	1	3
79	для него	3	3
80	он должен	2	3
81	и по	1	3
82	и с	10	3
83	до сих	3	3
84	ни в	3	3
85	и пр	1	3
86	в них	6	3
87	автору и	1	3
88	в своей	3	3
89	так же	8	3
90	тем не	1	3
91	и более	1	3
92	из этого	1	3
93	сих пор	3	3
94	не менее	3	3
95	все это	7	3
96	и для	3	3
97	ее и	1	3
98	так называемой	1	3
99	с ним	5	3
100	значения и	1	2
101	как это	4	2
102	в себя	5	2
103	и самое	1	2
104	ко всем	1	2
105	те же	1	2
106	со словом	2	2
107	истории литературы	1	2
108	и здесь	4	2
109	не остается	1	2
110	и та	2	2
111	с его	7	2
112	но мы	2	2
113	и что	2	2
114	в чем	2	2
115	тем как	1	2
116	данном случае	2	2
117	в данном	2	2
118	для других	1	2
119	в его	13	2
120	что и	7	2
121	подчеркнуть что	2	2
122	в форме	1	2
123	и содержания	1	2
124	относится к	2	2
125	независимо от	2	2
126	в своем	11	2
127	в формах	1	2
128	кроме того	4	2
129	словом и	3	2
130	и потому	1	2
131	сливается с	1	2
132	бы не	1	2
133	тому же	4	2
134	эти и	1	2
135	в душе	1	2
136	он не	6	2
137	перестает быть	2	2
138	к ним	1	2
139	мы можем	2	2
140	из него	1	2
141	но все	1	2
142	любит и	1	2
143	в особенности	2	2
144	конечно в	2	2
145	на все	2	2
146	это не	3	2
147	до известной	4	2
148	форму и	1	2
149	делает его	2	2
150	себя и	2	2
151	более того	1	2
152	до конца	1	2
153	его как	4	2
154	там где	3	2
155	и слово	2	2
156	смысл и	1	2
157	в комнате	1	2
158	связь с	3	2
159	ни на	1	2
160	вместе с	3	2
161	в отношении	2	2
162	но не	4	2
163	и подобные	1	2
164	общего с	1	2
165	точку зрения	2	2
166	еще раз	1	2
167	с точки	2	2
168	в атмосфере	6	2
169	тесную связь	1	2
170	в условиях	2	2
171	такой же	4	2
172	тогда когда	1	2
173	в то	11	2
174	и притом	2	2
175	на него	2	2
176	за его	2	2
177	известной степени	4	2
178	слова но	2	2
179	ничего не	4	2
180	этих двух	1	2
181	и все	7	2
182	но зато	1	2
183	все они	4	2
184	но это	5	2
185	между ними	1	2
186	от всех	5	2
187	но этот	3	2
188	как только	1	2
189	же самое	2	2
190	что в	12	2
191	как на	4	2
192	и другие	3	2
193	к этому	2	2
194	не поймем	1	2
195	и это	4	1
196	ту же	2	1
197	вырастает из	1	1
198	например в	5	1
199	же как	4	1
200	как мы	8	1
201	вещами и	1	1
202	и о	4	1
203	и художественное	1	1
204	чтобы не	2	1
205	с жизнью	1	1
206	в обычной	1	1
207	с ее	5	1
208	мы здесь	1	1
209	свою очередь	1	1
210	а из	1	1
211	особенно важное	1	1
212	нужно подчеркнуть	2	1
213	это и	5	1
214	него почти	1	1
215	характер и	1	1
216	в приведенном	3	1
217	в организации	1	1
218	тем же	1	1
219	и явлениями	1	1
220	из трех	1	1
221	в произведении	1	1
222	не хочет	2	1
223	то время	3	1
224	из его	2	1
225	самому существу	2	1
226	не имеют	1	1
227	и больше	2	1
228	можно было	4	1
229	мы уже	4	1
230	было в	1	1
231	нуждаются в	1	1
232	часто в	3	1
233	это только	1	1
234	жизнь и	2	1
235	та же	1	1
236	что уже	1	1
237	единство и	3	1
238	для этого	1	1
239	он как	1	1
240	но то	1	1
241	в колыбели	1	1
242	и он	3	1
243	нашей работы	1	1
244	что каждый	1	1
245	помимо всяких	1	1
246	основе своей	1	1
247	столь же	1	1
248	в значительной	2	1
249	во всех	13	1
250	и во	4	1
251	в конечном	1	1
252	то мы	1	1
253	жизни он	3	1
254	и всего	1	1
255	то в	1	1
256	от его	3	1
257	коем случае	1	1
258	конечном счете	1	1
259	в общем	4	1
260	менее всего	3	1
261	но ту	1	1
262	правильного и	1	1
263	и можно	1	1
264	что они	1	1
265	они действительно	1	1
266	именно в	3	1
267	слов и	1	1
268	от целого	2	1
269	словах и	1	1
270	и она	2	1
271	содержание но	1	1
272	в одной	3	1
273	если она	1	1
274	в лице	1	1
275	в особом	1	1
276	выйти из	3	1
277	при характеристике	2	1
278	она определяет	1	1
279	оставаясь в	2	1
280	не перестает	1	1
281	все остальные	1	1
282	перед нами	4	1
283	кто не	2	1
284	в новой	1	1
285	понять и	1	1
286	утрачивает свое	1	1
287	хотя и	5	1
288	в двух	1	1
289	тот же	1	1
290	ли он	2	1
291	пор не	1	1
292	положение в	1	1
293	во времени	2	1
294	что это	2	1
295	в целом	2	1
296	формы в	1	1
297	автором как	1	1
298	если мы	2	1
299	в эти	2	1
300	не нуждаются	1	1
301	себя в	1	1
302	еще один	2	1
303	это ни	1	1
304	есть в	3	1
305	им в	2	1
306	литературы в	1	1
307	права и	3	1
308	мы обратимся	1	1
309	сливаются в	1	1
310	не можем	1	1
311	и политической	1	1
312	так можно	1	1
313	в большинстве	2	1
314	обычной жизненной	2	1
315	не обходится	1	1
316	закрепленное в	1	1
317	значение и	2	1
318	в виде	1	1
319	что она	3	1
320	на этих	1	1
321	почти полностью	1	1
322	обращение к	1	1
323	его и	1	1
324	формы но	1	1
325	одно из	2	1
326	себе в	1	1
327	и их	5	1
328	ведь это	2	1
329	не как	1	1
330	он пользуется	1	1
331	лице ее	1	1
332	в одном	3	1
333	и вот	3	1
334	содержание для	1	1
335	вовсе не	8	1
336	особенно ясно	1	1
337	ничего общего	1	1
338	у нее	2	1
339	можно с	1	1
340	друг друга	1	1
341	у него	4	1
342	из нее	1	1
343	на этом	5	1
344	дать только	1	1
345	помощью которой	1	1
346	самом же	1	1
347	значительной степени	1	1
348	том же	2	1
349	и только	2	1
350	что все	2	1
351	же деле	1	1
352	в другом	3	1
353	связанных с	3	1
354	ни одной	1	1
355	этих форм	2	1
356	этого основного	1	1
357	и т.п	16	1
358	зрения на	4	1
359	и из	1	1
360	состоящая из	1	1
361	на протяжении	1	1
362	она создает	2	1
363	ко второму	1	1
364	и тех	1	1
365	и мы	1	1
366	было бы	2	1
367	и создает	1	1
368	к которому	1	1
369	и прежде	3	1
370	что для	1	1
371	поэтому можно	1	1
372	говорит о	1	1
373	содержания они	1	1
374	для них	2	1
375	но уже	1	1
376	не было	3	1
377	рядом с	2	1
378	не знает	1	1
379	далеко не	1	1
380	одна и	1	1
381	несмотря на	2	1
382	все моменты	1	1
383	о чем	3	1
384	на эту	2	1
385	этом основании	1	1
386	него не	2	1
387	и некоторые	1	1
388	в истории	2	1
389	обратимся к	1	1
390	и того	1	1
391	со всей	1	1
392	для этой	1	1
393	нигде не	1	1
394	себя на	1	1
395	мы видели	7	1
396	заложенная в	1	1
397	в частности	1	1
398	видели в	1	1
399	стиле и	1	1
400	но особенно	1	1
401	и без	2	1
402	его содержание	1	1
403	то есть	25	1
404	что всякий	1	1
405	не могут	2	1
406	и глубоко	1	1
407	чем мы	1	1
408	что я	1	1
409	признать что	1	1
410	чувства от	1	1
411	нельзя было	2	1
412	но эта	2	1
413	этих моментов	1	1
414	которые в	1	1
415	условиях буржуазной	1	1
416	с такою	1	1
417	отношении он	1	1
418	в особых	1	1
419	уже сказали	1	1
420	не должно	1	1
421	и должна	1	1
422	мы еще	2	1
423	на эти	1	1
424	для нее	1	1
425	тенденция к	4	1
426	и вся	1	1
427	оно по	1	1
428	между людьми	1	1
429	три момента	1	1
430	только для	2	1
431	от всего	1	1
432	в так	1	1
433	и таким	1	1
434	с которой	2	1
435	точно и	1	1
436	своего героя	1	1
437	в основе	4	1
438	свою связь	1	1
439	он еще	1	1
440	того чтобы	6	1
441	чем не	2	1
442	не существует	1	1
443	для всего	1	1
