N	2gram	Tiupa_Narr_2	formyVre
1	и в	13	50
2	то есть	9	33
3	в романе	1	32
4	в этом	13	25
5	в нем	5	24
6	и его	3	16
7	в литературе	4	16
8	прежде всего	6	15
9	как мы	1	14
10	и не	14	14
11	в его	6	13
12	вовсе не	2	13
13	как раз	3	13
14	так и	9	12
15	то же	4	11
16	таким образом	5	11
17	может быть	10	11
18	и как	1	10
19	но в	6	10
20	времени и	4	10
21	с его	3	9
22	все эти	3	9
23	роль в	2	9
24	не только	26	9
25	в то	5	9
26	ничего не	6	9
27	же время	3	9
28	в том	14	9
29	в конце	4	9
30	в других	2	9
31	и т	2	8
32	того же	1	8
33	в самом	2	8
34	ни в	1	8
35	т п	2	8
36	жизни в	6	8
37	его жизни	2	8
38	но и	15	8
39	и их	1	8
40	как и	4	8
41	жизни и	4	8
42	это время	1	7
43	так сказать	3	7
44	характер и	3	7
45	для себя	3	7
46	времени в	1	7
47	и во	1	7
48	героя и	2	7
49	например в	1	6
50	между двумя	1	6
51	время в	1	6
52	во всех	1	6
53	как в	5	6
54	все же	6	6
55	это не	3	6
56	и того	3	6
57	с ее	1	6
58	в ее	4	6
59	связи с	1	6
60	в жизни	6	6
61	у него	6	6
62	то что	8	6
63	человеческой жизни	1	6
64	в частности	11	6
65	не может	8	6
66	так же	2	6
67	в результате	2	6
68	и все	4	6
69	отношению к	5	5
70	время как	1	5
71	еще не	2	5
72	но не	3	5
73	отнюдь не	4	5
74	и у	4	5
75	не в	8	5
76	он не	5	5
77	жизни но	1	5
78	одного и	1	5
79	в основе	1	5
80	того чтобы	3	5
81	точки зрения	5	5
82	не могло	2	5
83	если бы	4	5
84	образе человека	1	5
85	для того	1	5
86	в связи	1	5
87	наряду с	1	5
88	что в	4	5
89	мы и	1	4
90	в ней	2	4
91	для других	3	4
92	в своем	6	4
93	то время	1	4
94	и пространства	2	4
95	раз в	2	4
96	и с	1	4
97	том что	13	4
98	в котором	5	4
99	в процессе	2	4
100	не имеет	2	4
101	потому что	2	4
102	чужой мир	1	4
103	к себе	7	4
104	здесь не	2	4
105	жизнь и	1	4
106	могло быть	1	4
107	только в	11	4
108	именно как	1	4
109	и т.п	6	4
110	в той	5	4
111	своей жизни	1	4
112	все это	1	4
113	между собой	3	4
114	и для	3	4
115	себе самому	5	4
116	отношения к	1	3
117	в движение	1	3
118	по преимуществу	1	3
119	а как	3	3
120	есть не	1	3
121	мы не	2	3
122	время здесь	1	3
123	в виду	1	3
124	по отношению	5	3
125	себе и	2	3
126	хотя и	5	3
127	со своей	2	3
128	в себе	8	3
129	вследствие этого	2	3
130	при этом	14	3
131	входит в	1	3
132	характер не	1	3
133	в новое	1	3
134	здесь нет	1	3
135	и уже	4	3
136	между ними	1	3
137	в этих	1	3
138	в отношении	1	3
139	характер это	1	3
140	что было	1	3
141	их в	1	3
142	но они	1	3
143	чем не	1	3
144	жизни не	1	3
145	этом отношении	3	3
146	не могут	1	3
147	к тому	9	3
148	и образ	1	3
149	все его	4	3
150	нем не	1	3
151	что и	2	3
152	во всей	1	3
153	в форме	5	3
154	один из	3	3
155	одной из	1	3
156	с одной	5	3
157	со всеми	2	3
158	в качестве	14	3
159	только на	2	3
160	же в	4	3
161	в начале	2	3
162	одно из	2	3
163	в одном	1	3
164	до сих	1	3
165	именно в	2	3
166	что не	1	3
167	только к	3	3
168	более того	1	3
169	быть только	1	3
170	а не	17	3
171	человек в	3	3
172	мира в	4	3
173	на фоне	2	3
174	вместе с	1	3
175	и потому	1	3
176	да и	3	3
177	сих пор	1	3
178	и времени	1	3
179	место для	1	3
180	или в	1	3
181	своей собственной	2	3
182	совершенно иной	1	3
183	оказались бы	1	3
184	еще более	1	3
185	а в	9	3
186	не знает	1	3
187	сказать что	3	3
188	имеет место	2	3
189	они не	2	3
190	пространства в	1	3
191	к этому	1	3
192	в таком	3	3
193	во всяком	1	3
194	также и	1	2
195	же как	2	2
196	к своей	1	2
197	здесь и	1	2
198	к другому	2	2
199	в строгом	2	2
200	той же	2	2
201	на материале	1	2
202	вопрос о	1	2
203	но она	1	2
204	принадлежит к	1	2
205	на себя	1	2
206	жизни это	1	2
207	в чем	2	2
208	только два	1	2
209	на другой	1	2
210	мы будем	1	2
211	не входит	1	2
212	происходит в	1	2
213	определяется не	1	2
214	в центре	2	2
215	того не	1	2
216	стороны и	1	2
217	встречи с	2	2
218	с их	1	2
219	внутренняя жизнь	2	2
220	и нет	1	2
221	не являются	2	2
222	и к	6	2
223	мир и	1	2
224	имеет в	1	2
225	ряд не	1	2
226	в целом	3	2
227	тому же	4	2
228	в нашем	2	2
229	как бы	6	2
230	как он	2	2
231	всей его	1	2
232	новое и	1	2
233	уже не	4	2
234	и по	3	2
235	что все	1	2
236	об этом	4	2
237	самим собой	3	2
238	ясно что	1	2
239	было бы	2	2
240	жизни то	1	2
241	строгом смысле	1	2
