N	3gram	Vinokur_Ku_2	Problema
1	в настоящее время	1	16
2	о том что	1	14
3	тем не менее	5	12
4	во всяком случае	5	10
5	в конце концов	3	7
6	то что мы	1	7
7	и то что	1	7
8	в этом случае	2	7
9	по крайней мере	6	6
10	так или иначе	2	6
11	и т д	14	6
12	в этом смысле	5	5
13	в данном случае	1	5
14	с одной стороны	1	5
15	в связи с	3	5
16	того или иного	2	5
17	с другой стороны	7	5
18	только в том	2	4
19	до сих пор	1	4
20	тот или иной	1	4
21	говоря уже о	2	4
22	что же такое	1	4
23	ни в каком	1	4
24	до тех пор	1	4
25	и вовсе не	2	4
26	на то что	2	4
27	в то же	3	4
28	сама по себе	1	4
29	в том что	10	4
30	не говоря уже	2	4
31	что иное как	1	3
32	хотя бы и	2	3
33	только то что	1	3
34	точно так же	3	3
35	и в частности	1	3
36	не может быть	4	3
37	в этой области	4	3
38	есть не что	1	3
39	и что такое	1	3
40	те или иные	1	3
41	можно сказать что	2	3
42	не что иное	1	3
43	только тогда когда	1	3
44	том что в	1	2
45	и той же	1	2
46	то во всяком	1	2
47	на самом деле	2	2
48	в самом деле	7	2
49	можно ли сказать	1	2
50	ли сказать что	1	2
51	да и то	1	2
52	далеко не всякое	1	2
53	с самого начала	1	2
54	сами по себе	1	2
55	можно говорить о	1	2
56	также и то	1	2
57	бы то ни	1	2
58	не имеет никакого	1	2
59	но можно ли	1	2
60	в последние десятилетия	1	2
61	можно было бы	9	2
62	может быть только	2	2
63	то или иное	2	2
64	в том случае	2	2
65	может быть и	1	2
66	для того чтобы	8	2
67	не только в	4	2
68	само по себе	5	2
69	будто бы и	1	2
70	по содержанию своему	1	2
71	по себе и	1	2
72	уже с самого	1	2
73	одной и той	1	2
74	заключается в том	1	2
75	связи с этим	1	2
76	ничего общего с	1	2
77	а не просто	1	2
78	и прежде всего	1	2
79	тем самым мы	2	2
80	том или ином	1	2
81	и здесь мы	1	2
82	о своем языке	1	1
83	только потому что	6	1
84	указание на то	1	1
85	иметь в виду	1	1
86	дает нам право	1	1
87	которые хотя и	1	1
88	но даже и	2	1
89	также и в	1	1
90	каждого данного случая	1	1
91	и как можно	1	1
92	несмотря на то	2	1
93	потому что не	1	1
94	нам право поставить	1	1
95	и если мы	1	1
96	и не только	1	1
97	тем что она	1	1
98	том случае если	2	1
99	в зависимости от	4	1
100	без особого труда	1	1
101	вовсе не потому	1	1
102	сказать несколько слов	1	1
103	мы могли бы	1	1
104	потому что и	1	1
105	а так как	1	1
106	в этом отношении	3	1
107	совершенно ясно что	1	1
108	языка и с	1	1
109	к тому чтобы	1	1
110	или иначе но	1	1
111	но это не	1	1
112	что все это	1	1
113	вообще и в	1	1
114	уже то что	1	1
115	вместе с тем	2	1
116	не то что	1	1
117	знак и т	1	1
118	и тем не	4	1
119	можно ли в	1	1
120	не только такие	1	1
121	то время как	1	1
122	так же как	2	1
123	тем что он	2	1
124	то ни было	1	1
125	мы не знаем	1	1
126	здесь то и	1	1
127	в известном смысле	1	1
128	том что и	1	1
129	то тем самым	2	1
130	в последнее время	1	1
131	он был бы	1	1
132	в том или	1	1
133	какой бы то	1	1
134	уже о том	1	1
135	все более и	1	1
136	идет у нас	1	1
137	этом случае он	1	1
138	да и вообще	1	1
139	в каком смысле	1	1
140	весьма и весьма	1	1
141	потому что они	1	1
142	свое место в	1	1
143	что же это	1	1
144	т д это	1	1
145	оно не имеет	1	1
146	что в языке	1	1
147	то обстоятельство что	7	1
148	не потому что	1	1
149	в то время	1	1
150	как такового в	1	1
151	того что слово	1	1
152	более и более	1	1
153	но все же	2	1
154	у автора но	1	1
155	бы язык этой	1	1
156	узком смысле слова	1	1
157	и возможно что	1	1
158	в другом случае	1	1
159	в вопросе о	1	1
160	в узком смысле	2	1
161	это вовсе не	1	1
162	нужно было бы	1	1
163	в буквальном смысле	1	1
164	такие слова как	1	1
165	без всякого затруднения	1	1
166	то и дело	1	1
167	и с другой	1	1
168	в свое время	2	1
