N	3gram	Bakhtin_fo_1	Myshleni
1	с точки зрения	2	21
2	для того чтобы	5	18
3	в этом случае	1	14
4	в том что	2	13
5	по сравнению с	2	7
6	так же как	2	7
7	с самого начала	2	7
8	по отношению к	3	5
9	в данном случае	1	5
10	с одной стороны	2	5
11	в самом деле	1	4
12	вместе с тем	2	4
13	не может быть	3	4
14	о том что	1	4
15	по своей природе	1	4
16	одной стороны и	2	3
17	до сих пор	3	3
18	в этом отношении	3	3
19	одно и то	3	3
20	в самом начале	1	3
21	смысле этого слова	1	3
22	и то же	3	3
23	как и в	2	3
24	том что в	1	2
25	которых мы говорили	1	2
26	прежде всего в	1	2
27	в той же	1	2
28	в отличие от	2	2
29	мы находим в	1	2
30	для себя и	1	2
31	связанных между собой	1	2
32	и речи в	1	2
33	как раз в	4	2
34	то время как	2	2
35	же как и	2	2
36	в то время	3	2
37	в этом и	1	2
38	о которых мы	1	2
39	конца так как	1	2
40	в свою очередь	1	2
41	к выводу что	1	2
42	друг с другом	1	2
43	до конца так	1	2
44	а следовательно и	1	1
45	мы видим в	1	1
46	друг другу и	1	1
47	понятно что в	2	1
48	в том числе	4	1
49	также и в	2	1
50	в соответствии с	2	1
51	что мы и	1	1
52	и до конца	2	1
53	в том же	1	1
54	так и во	1	1
55	потому что не	1	1
56	в своей структуре	1	1
57	в сущности все	1	1
58	в зависимости от	1	1
59	как мы увидим	1	1
60	как раз и	2	1
61	таким образом все	1	1
62	друг на друга	2	1
63	и во всех	1	1
64	том числе и	2	1
65	друг друга то	1	1
66	как мы уже	8	1
67	одном и том	1	1
68	и ничего не	1	1
69	неразрывно связана с	1	1
70	здесь как и	1	1
71	этим объясняется и	1	1
72	не только в	2	1
73	в момент его	1	1
74	в высшей степени	1	1
75	тот факт что	1	1
76	остается тем же	1	1
77	и том же	1	1
78	в одно и	3	1
79	сама по себе	1	1
80	в определенном направлении	1	1
81	не связанных между	1	1
82	и в этом	1	1
83	во всех этих	1	1
84	к изменению и	1	1
85	прежде всего на	1	1
86	но вместе с	1	1
87	ее отличиями от	1	1
88	не могут быть	1	1
89	мы уже говорили	3	1
90	имеет место слияние	1	1
91	как и для	2	1
92	во всяком случае	1	1
93	здесь как мы	1	1
94	как и сами	1	1
95	и во всяком	1	1
96	что это развитие	1	1
97	то новое что	1	1
98	друг к другу	2	1
99	но для того	2	1
100	так и в	1	1
101	у нас и	1	1
102	включает в себя	1	1
103	могут быть названы	1	1
104	не оставляет никаких	1	1
105	той или иной	2	1
106	самого начала не	1	1
107	данный момент в	1	1
108	и ту же	1	1
109	но все же	2	1
110	в то же	6	1
111	в этом ее	1	1
112	одну и ту	1	1
113	в котором совершается	1	1
