N	2gram	Bakhtin_Pr_5	Psycholo
1	и в	35	38
2	то что	10	35
3	все время	4	30
4	в том	5	25
5	в самом	6	25
6	самом деле	10	21
7	что в	6	20
8	может быть	14	19
9	и что	6	18
10	точки зрения	7	16
11	в ней	2	15
12	то есть	16	15
13	том что	3	14
14	если бы	1	14
15	как бы	31	14
16	потому что	8	14
17	в этом	14	13
18	в этой	1	13
19	и мы	1	13
20	не только	10	12
21	таким образом	7	12
22	было бы	3	12
23	не в	10	12
24	мы увидим	2	12
25	что он	24	11
26	то же	15	10
27	в сущности	14	10
28	что это	4	10
29	и не	27	10
30	же самое	1	10
31	и все	15	10
32	увидим что	2	9
33	с точки	2	9
34	того чтобы	1	9
35	в двух	1	9
36	и то	5	8
37	с этим	3	8
38	все же	8	8
39	и как	2	8
40	говорит что	1	8
41	с тем	3	8
42	как и	18	8
43	в одном	6	8
44	и это	5	8
45	но только	3	8
46	так что	5	8
47	вовсе не	7	8
48	как раз	4	8
49	для того	1	8
50	перед нами	1	8
51	из этого	2	8
52	показать что	2	7
53	мы уже	8	7
54	с другой	4	7
55	мы можем	2	7
56	не может	18	7
57	как мы	8	7
58	в ее	3	7
59	что у	6	7
60	никак не	1	7
61	между тем	4	7
62	а не	4	7
63	а в	7	7
64	и на	6	6
65	в которых	2	6
66	к чему	1	6
67	и если	1	6
68	он не	13	6
69	мы видели	2	6
70	в котором	3	6
71	тому что	2	6
72	она не	1	6
73	самого начала	8	6
74	и его	14	6
75	к тому	6	6
76	с самого	8	6
77	о том	2	6
78	один из	1	6
79	с одной	1	6
80	из них	3	6
81	так как	4	6
82	до сих	1	6
83	там где	7	6
84	он говорит	1	6
85	мы не	1	5
86	я не	8	5
87	в своем	2	5
88	могли бы	1	5
89	в которой	2	5
90	так сказать	2	5
91	на этом	2	5
92	в другом	12	5
93	в своей	4	5
94	в его	21	5
95	но и	14	5
96	действующих лиц	1	5
97	вместе с	2	5
98	в той	4	5
99	сих пор	1	5
100	или в	2	5
101	другой стороны	3	5
102	что эти	1	4
103	рассказ и	1	4
104	до крайности	2	4
105	которую мы	1	4
106	время как	2	4
107	во всех	3	4
108	мысль что	1	4
109	не то	1	4
110	что они	6	4
111	как в	5	4
112	когда он	3	4
113	в целом	3	4
114	все эти	3	4
115	раз в	2	4
116	в себе	5	4
117	в нем	16	4
118	при этом	2	4
119	здесь мы	1	4
120	она была	1	4
121	не мог	3	4
122	что этот	1	4
123	что с	2	4
124	одна из	1	4
125	из него	1	4
126	никогда не	4	4
127	в самой	1	4
128	как будто	4	4
129	и совершенно	1	4
130	в виду	3	4
131	согласиться с	1	4
132	что и	3	4
133	только в	6	4
134	конечно не	2	4
135	у него	4	4
136	и даже	5	4
137	и между	1	4
138	обратиться к	1	4
139	из которых	1	4
140	по своему	4	4
141	того что	3	4
142	мы могли	1	4
143	и для	8	4
144	в свою	1	4
145	сказать что	3	4
146	который не	1	4
147	в своих	1	4
148	того же	1	3
149	и этот	2	3
150	по его	1	3
151	на тему	2	3
152	и заставляет	1	3
153	совсем не	3	3
154	совершенно другой	1	3
155	что по	1	3
156	и к	12	3
157	но в	19	3
158	та же	4	3
159	ответом на	1	3
160	одно и	3	3
161	что все	2	3
162	конечно в	2	3
163	бы в	4	3
164	его в	4	3
165	рассказ в	3	3
166	ни в	2	3
167	в них	4	3
168	далеко не	1	3
169	действительно не	1	3
170	в один	1	3
171	в такой	4	3
172	без всяких	1	3
173	она в	2	3
174	мы говорили	2	3
175	с уверенностью	1	3
176	из области	1	3
177	стоит только	1	3
178	бы не	2	3
179	с теми	1	3
180	в то	11	3
181	в плане	6	3
182	к концу	3	3
183	в основе	1	3
184	именно это	1	3
185	где он	4	3
186	он был	1	3
187	этот второй	1	3
188	и только	1	3
189	здесь не	1	3
190	тот же	4	3
191	уже говорили	5	3
192	дано в	1	3
193	тем что	4	3
194	такое же	2	3
195	что не	4	3
196	то и	1	3
197	в речи	2	3
198	как если	1	3
199	он приводит	1	3
200	когда она	2	3
201	только для	1	3
202	но это	6	3
203	все это	14	3
204	больше и	1	3
205	главным образом	1	3
206	а я	10	3
207	к этому	1	3
208	как на	1	3
209	от этой	1	2
210	не иначе	1	2
211	отношения к	1	2
212	например в	2	2
213	себя как	3	2
214	характера а	1	2
215	каждый новый	1	2
216	на самом	9	2
217	он может	1	2
218	по преимуществу	1	2
219	все те	1	2
220	и больше	1	2
221	той же	2	2
222	и ничего	1	2
223	здесь с	1	2
224	совпадает с	2	2
225	и столь	1	2
226	столь же	2	2
227	всего этого	3	2
