N	3gram	Vinokur_Ku_3	Problemy
1	с точки зрения	16	9
2	до сих пор	8	8
3	не может быть	3	8
4	и не может	1	7
5	по отношению к	2	5
6	то же время	1	5
7	в то же	1	5
8	в самом деле	11	4
9	в том числе	2	4
10	более или менее	2	3
11	как раз и	2	3
12	в отличие от	2	3
13	сам по себе	3	3
14	с другой стороны	3	3
15	мы имеем в	1	3
16	по себе еще	1	2
17	хотя и не	1	2
18	на себя внимание	2	2
19	в этом смысле	1	2
20	здесь не место	1	2
21	мы находим в	1	2
22	в строгом смысле	1	2
23	но и в	1	2
24	можно было бы	10	2
25	это вовсе не	1	2
26	на этот вопрос	1	2
27	в том что	8	2
28	слово может быть	1	2
29	о том что	3	2
30	в свое время	2	2
31	в одном из	1	2
32	той или иной	5	2
33	двух точек зрения	1	2
34	сама по себе	2	2
35	мы увидим что	1	2
36	точек зрения и	1	2
37	себе еще не	1	2
38	у пушкина но	1	1
39	в этом его	1	1
40	сплошь да рядом	2	1
41	и в поэзии	1	1
42	то это вовсе	1	1
43	следует отметить что	1	1
44	в той или	2	1
45	нет разумеется никакой	1	1
46	еще раз подчеркнуть	1	1
47	ровно ничего не	1	1
48	а вовсе не	1	1
49	прежде всего в	1	1
50	одним и тем	2	1
51	также и в	1	1
52	она знает лишь	1	1
53	не с точки	1	1
54	в этом случае	4	1
55	свою речь в	1	1
56	и в то	1	1
57	хотя бы и	1	1
58	а может быть	1	1
59	с двух точек	1	1
60	если только они	1	1
61	хотя и здесь	1	1
62	смысле слова и	1	1
63	в сущности на	1	1
64	в известной мере	1	1
65	может быть и	1	1
66	к другому и	1	1
67	так же как	1	1
68	в данном случае	4	1
69	и тем же	2	1
70	разумеется никакой необходимости	1	1
71	с одной стороны	4	1
72	который как мы	1	1
73	то что мы	1	1
74	никогда не может	1	1
75	в связи с	4	1
76	строить свою речь	1	1
77	а не как	1	1
78	не должна быть	1	1
79	к тому же	2	1
80	собственном смысле слова	1	1
81	во всяком случае	1	1
82	самом деле в	1	1
83	если эти два	1	1
84	так и в	3	1
85	и вместе с	1	1
86	в собственном смысле	1	1
87	так как слово	1	1
88	но это же	1	1
89	не только в	3	1
90	но в этом	1	1
91	выходит за пределы	1	1
92	но все же	1	1
93	сюда же относится	1	1
94	раз подчеркнуть что	1	1
95	как мы видим	1	1
96	они как бы	1	1
97	не может обойтись	1	1
98	друг от друга	1	1
99	если бы не	2	1
100	после того как	4	1
101	есть прежде всего	1	1
102	концы с концами	1	1
103	если мы теперь	1	1
104	к тому что	1	1
105	то убедимся что	1	1
106	дело не в	2	1
107	а именно в	1	1
108	бы не было	1	1
109	от друга в	1	1
110	конечно далеко не	1	1
