N	4gram	Tiupa_Narr_1	Analitik
1	состоит в том что	2	4
2	обращает на себя внимание	3	3
3	с той или иной	1	2
4	в то же время	4	2
5	в поле зрения читателя	1	2
6	определений таков что душевная	1	1
7	а так она подхваченная	1	1
8	цепочки при таком гипотетическом	1	1
9	речи такова что крупный	1	1
10	мы имеем дело с	2	1
11	что одно и то	2	1
12	деталей в пределах кадрового	1	1
13	добродушная жалостливая барышня с	1	1
14	даже самая тривиальная в	1	1
15	здоровая порядок фокусирующих восприятие	1	1
16	единиц текста в начале	1	1
17	в кадры читательского восприятия	1	1
18	читаем это была тихая	1	1
19	видения в частности специфика	1	1
20	такова что крупный план	1	1
21	последовательно вводятся автором в	1	1
22	взгляда этого зеркала души	1	1
23	лишь поименованное в тексте	1	1
24	на себя внимание и	1	1
25	взглядом очень здоровая порядок	1	1
26	текста так и не	1	1
27	по его собственному признанию	1	1
28	особенно в конце фразы	1	1
29	тривиальная в общеязыковом отношении	1	1
30	в кадры повествования а	1	1
31	восприятия в каждый малый	1	1
32	на себя внимание что	1	1
33	вплоть до взгляда этого	1	1
34	единства фразы устанавливает задаваемый	1	1
35	жалостливая барышня с кротким	1	1
36	порядок фокусирующих восприятие определений	1	1
37	времени в поле зрения	1	1
38	телесного замечания которому казалось	1	1
39	бы постепенно снята а	1	1
40	в свою очередь членится	1	1
41	подхваченная и усиленная следующим	1	1
42	с кротким мягким взглядом	1	1
43	отрезок времени в поле	1	1
44	что душевная характеристика душечки	1	1
45	внимание на то что	2	1
46	до взгляда этого зеркала	1	1
47	или движется один отдельный	1	1
48	таков что душевная характеристика	1	1
49	родинкой и т.д иронически	1	1
50	мягким взглядом очень здоровая	1	1
51	самое следует сказать и	1	1
52	тихая добродушная жалостливая барышня	1	1
53	белую шею с темной	1	1
54	она подхваченная и усиленная	1	1
55	в контексте художественного целого	1	1
56	расположение деталей в пределах	1	1
57	на мягкую белую шею	1	1
58	свою очередь членится на	1	1
59	так она подхваченная и	1	1
60	малый отрезок времени в	1	1
61	самая тривиальная в общеязыковом	1	1
62	это была тихая добродушная	1	1
63	заслоняется крупным планом заключительного	1	1
64	мягкую белую шею с	1	1
65	этой цепочки при таком	1	1
66	поле зрения читателя находится	1	1
67	в соответствии с его	1	1
68	читателю ракурс видения в	1	1
69	устанавливает задаваемый читателю ракурс	1	1
70	входит лишь поименованное в	1	1
71	в организации кадров внутреннего	1	1
72	кадрового единства фразы устанавливает	1	1
73	полные розовые щеки на	1	1
74	кадропорождающих возможностей речи такова	1	1
75	автором в кадры повествования	1	1
76	читательского восприятия в каждый	1	1
77	была бы постепенно снята	1	1
78	насыщенный деталями кадр внутреннего	1	1
79	возможностей речи такова что	1	1
80	и т.д иронически дискредитирует	1	1
81	том что одно и	2	1
82	движется один отдельный кадр	1	1
83	кадры читательского восприятия в	1	1
84	души вдруг заслоняется крупным	1	1
85	деталями кадр внутреннего зрения	1	1
86	поименованное в тексте а	1	1
87	слова в соответствии с	1	1
88	каждый малый отрезок времени	1	1
89	местоположением семантических единиц текста	1	1
90	барышня с кротким мягким	1	1
91	человеческого я в мире	1	1
92	которому казалось бы место	1	1
93	один отдельный кадр повествования	1	1
94	ракурс видения в частности	1	1
95	в пределах кадрового единства	1	1
96	этого зеркала души вдруг	1	1
97	следует сказать и о	1	1
98	не тот кто говорит	1	1
99	не все что может	1	1
100	очень здоровая порядок фокусирующих	1	1
101	фразы устанавливает задаваемый читателю	1	1
102	состав такого кадра входит	1	1
103	специфика кадропорождающих возможностей речи	1	1
104	душевная характеристика душечки постепенно	1	1
105	замечания которому казалось бы	1	1
106	заключительного телесного замечания которому	1	1
107	создается местоположением семантических единиц	1	1
108	лишь в самом начале	1	1
109	во времени и пространстве	5	1
110	что может или пожелает	1	1
111	зеркала души вдруг заслоняется	1	1
112	организации кадров внутреннего зрения	1	1
113	розовые щеки на мягкую	1	1
114	семантических единиц текста в	1	1
115	а не все что	1	1
116	бы место лишь в	1	1
117	казалось бы место лишь	1	1
118	самом начале этой цепочки	1	1
119	фокусирующих восприятие определений таков	1	1
120	обратим внимание на то	1	1
121	на ее полные розовые	1	1
122	тексте а не все	1	1
123	присутствия человеческого я в	1	1
124	одно и то же	2	1
125	в том что одно	2	1
126	задаваемый читателю ракурс видения	1	1
127	в каждый малый отрезок	1	1
128	или пожелает представить себе	1	1
129	пределах кадрового единства фразы	1	1
130	такого кадра входит лишь	1	1
131	и в самом деле	1	1
132	своего рода ключ к	1	1
133	душечка читаем это была	1	1
134	может или пожелает представить	1	1
135	душечки постепенно углубляемая вплоть	1	1
136	крупным планом заключительного телесного	1	1
137	все что может или	1	1
138	с темной родинкой и	1	1
139	место лишь в самом	1	1
140	ровным счетом ничего не	1	1
141	постепенно снята а так	1	1
142	ее полные розовые щеки	1	1
143	одна из них не	1	1
144	кадры повествования а читателем	1	1
145	находится или движется один	1	1
146	в тексте а не	1	1
147	при таком гипотетическом порядке	1	1
148	таком гипотетическом порядке его	1	1
149	щеки на мягкую белую	1	1
150	читателя находится или движется	1	1
151	характеристика душечки постепенно углубляемая	1	1
152	вводятся автором в кадры	1	1
153	планом заключительного телесного замечания	1	1
154	кротким мягким взглядом очень	1	1
155	и усиленная следующим кадром	1	1
156	глядя на ее полные	1	1
157	вдруг заслоняется крупным планом	1	1
158	темной родинкой и т.д	1	1
159	была тихая добродушная жалостливая	1	1
160	углубляемая вплоть до взгляда	1	1
161	восприятие определений таков что	1	1
162	шею с темной родинкой	1	1
163	зрения читателя находится или	1	1
164	постепенно углубляемая вплоть до	1	1
165	в частности специфика кадропорождающих	1	1
166	частности специфика кадропорождающих возможностей	1	1
167	кадра входит лишь поименованное	1	1
168	он не тот кто	1	1
169	ни одна из них	1	1
170	в самом начале этой	1	1
171	снята а так она	1	1
172	начале этой цепочки при	1	1
