N	3gram	Propp_Isto_6	Myshleni
1	для того чтобы	1	18
2	в этом случае	6	14
3	в том что	5	13
4	так же как	1	7
5	по отношению к	2	5
6	в данном случае	3	5
7	с одной стороны	7	5
8	этой точки зрения	1	4
9	с этой точки	1	4
10	вместе с тем	3	4
11	не может быть	3	4
12	о том что	4	4
13	и тем самым	1	4
14	на то что	1	4
15	только потому что	1	3
16	одной стороны и	1	3
17	до сих пор	4	3
18	то и другое	1	3
19	одно и то	1	3
20	и то что	1	3
21	смысле этого слова	1	3
22	и то же	1	3
23	тем не менее	1	3
24	можно сказать что	1	3
25	как и в	2	3
26	как мы видели	2	3
27	том что в	2	2
28	том что она	1	2
29	потому что он	2	2
30	но то что	1	2
31	не представляет собой	1	2
32	том что он	1	2
33	мы находим в	1	2
34	точно так же	2	2
35	то время как	3	2
36	же как и	1	2
37	в то время	3	2
38	все больше и	2	2
39	и вместе с	1	2
40	совпадает с ним	1	2
41	что оно имеет	1	2
42	к выводу что	1	2
43	больше и больше	2	2
44	таким образом в	1	2
45	друг с другом	1	2
46	приводит нас к	2	2
47	должны были бы	1	1
48	таким образом если	1	1
49	что иное как	1	1
50	таким образом оказывается	1	1
51	в обоих случаях	1	1
52	мы видим в	1	1
53	если таким образом	1	1
54	как только мы	1	1
55	никогда не осуществляется	1	1
56	так как в	1	1
57	подобно тому как	1	1
58	в том числе	1	1
59	мы обратимся к	1	1
60	отличается тем что	1	1
61	как бы с	1	1
62	в меньшей мере	1	1
63	и не может	1	1
64	в зависимости от	1	1
65	есть не что	1	1
66	то вместе с	1	1
67	друг на друга	1	1
68	по аналогии с	1	1
69	том числе и	1	1
70	как это делают	2	1
71	можно было бы	2	1
72	кроме того что	1	1
73	здесь не в	1	1
74	ничего специфического в	1	1
75	нас к пониманию	1	1
76	от земли до	1	1
77	на первом месте	1	1
78	от нее к	1	1
79	его связь с	1	1
80	здесь как и	1	1
81	что несколько человек	1	1
82	не только в	4	1
83	у нас на	1	1
84	но при этом	1	1
85	на первых порах	1	1
86	в одной из	1	1
87	с другой стороны	8	1
88	как представление о	1	1
89	но вместе с	1	1
90	что они были	1	1
91	мы уже говорили	1	1
92	в этом направлении	1	1
93	во всяком случае	2	1
94	что у него	1	1
95	все эти примеры	1	1
96	не так часто	1	1
97	по ту сторону	1	1
98	так например в	1	1
99	и то и	1	1
100	таким образом мы	1	1
101	тем что здесь	1	1
102	так и в	1	1
103	у нас и	1	1
104	прийти к выводу	1	1
105	к ним с	1	1
106	это значит что	1	1
107	если мы сравним	1	1
108	с другом и	1	1
109	после того как	2	1
110	на более широкий	1	1
111	из этих двух	1	1
112	не что иное	1	1
113	самым интимным образом	1	1
114	но все же	2	1
115	вне поля зрения	1	1
116	что между ними	1	1
117	что и в	2	1
118	образом оказывается что	1	1
119	и с другой	1	1
