N	2gram	Losev_Vlad_3	Istorich
1	что он	5	24
2	не только	25	18
3	может быть	8	17
4	мы имеем	3	15
5	и в	40	15
6	никогда не	11	15
7	так как	7	14
8	но и	18	14
9	так же	8	13
10	знаем что	2	12
11	что в	17	12
12	то что	28	12
13	а в	7	12
14	в этом	16	11
15	об этом	6	11
16	в этих	2	11
17	мы знаем	3	11
18	и не	25	11
19	то же	4	10
20	что они	1	10
21	его в	2	10
22	еще не	4	9
23	все же	4	9
24	в другом	2	9
25	с тем	7	9
26	и здесь	6	9
27	потому что	11	9
28	должны были	1	8
29	он не	8	8
30	связи с	2	8
31	один из	1	8
32	мы видим	1	8
33	в нем	3	7
34	таким образом	11	7
35	том что	18	7
36	не в	3	7
37	ничего не	5	7
38	вместе с	7	7
39	сих пор	1	7
40	мы здесь	1	6
41	то это	10	6
42	но в	4	6
43	что это	9	6
44	и что	8	6
45	в его	14	6
46	что и	7	6
47	мы уже	5	6
48	так что	14	6
49	до сих	1	6
50	наряду с	2	6
51	как бы	3	6
52	видно что	1	6
53	в том	18	6
54	только в	13	6
55	точно так	4	6
56	же как	3	5
57	и есть	1	5
58	как в	1	5
59	с этим	2	5
60	и наконец	2	5
61	что она	2	5
62	но все	3	5
63	было бы	4	5
64	этого не	3	5
65	можно найти	2	5
66	в котором	4	5
67	на него	2	5
68	видим что	1	5
69	что при	1	5
70	можно было	5	5
71	так и	6	5
72	она не	2	5
73	к нему	3	5
74	в одном	5	5
75	прежде всего	10	5
76	к которому	1	5
77	а не	8	5
78	в связи	3	5
79	не может	14	5
80	этом случае	1	5
81	к тому	7	5
82	в ней	5	4
83	и на	6	4
84	в себе	9	4
85	все эти	5	4
86	в этой	8	4
87	при этом	3	4
88	после этого	1	4
89	уже видели	1	4
90	и с	9	4
91	вопрос о	4	4
92	не будем	1	4
93	но он	1	4
94	того как	1	4
95	для нас	5	4
96	очень часто	1	4
97	другими словами	1	4
98	или на	1	4
99	что здесь	3	4
100	с одной	3	4
101	у него	24	4
102	тем что	5	4
103	и др	1	4
104	но это	6	4
105	мы должны	4	4
106	одной из	2	4
107	к этой	2	4
108	и другие	1	4
109	они не	1	4
110	мы не	2	3
111	не происходит	1	3
112	он был	2	3
113	когда он	1	3
114	привести к	1	3
115	он в	1	3
116	из этих	3	3
117	на стадии	1	3
118	как он	1	3
119	на то	4	3
120	и почему	1	3
121	говорит что	1	3
122	уже знаем	1	3
123	должен был	2	3
124	не мог	6	3
125	в их	2	3
126	выше мы	2	3
127	что этот	3	3
128	и его	10	3
129	как будто	1	3
130	и это	6	3
131	в каких	2	3
132	в себя	1	3
133	так в	1	3
134	роль в	2	3
135	мог бы	4	3
136	о том	11	3
137	а именно	12	3
138	если это	1	3
139	и она	1	3
140	того что	7	3
141	же можно	1	3
142	в качестве	3	3
143	же и	2	3
144	то чего	1	3
145	в состоянии	1	3
146	представляют собой	1	3
147	одной стороны	3	3
148	она всегда	1	3
149	что мы	2	3
150	как это	4	3
151	все это	1	3
152	между прочим	5	3
153	уже на	1	3
154	но если	5	3
155	не обладает	1	3
156	также что	1	2
157	например в	1	2
158	сын и	1	2
159	самом деле	1	2
160	на самом	3	2
161	так у	1	2
162	и для	3	2
163	еще до	2	2
164	в сущности	2	2
165	что иное	1	2
166	принадлежит к	1	2
167	я не	3	2
168	хотя бы	6	2
169	они были	1	2
170	и то	9	2
171	в которых	1	2
172	иное как	1	2
173	во всех	1	2
174	то мы	1	2
175	но не	4	2
176	не все	3	2
177	не просто	10	2
178	в поисках	1	2
179	его на	1	2
180	он делает	1	2
181	перед нами	3	2
182	ясно и	1	2
183	но его	1	2
184	к чему	1	2
185	в которой	2	2
186	возможно что	1	2
187	интересно что	2	2
188	тому же	5	2
189	так сказать	1	2
190	в силу	2	2
191	и если	7	2
192	и по	2	2
193	навсегда остается	1	2
194	из них	2	2
195	его не	1	2
196	на этой	1	2
197	это не	3	2
198	есть и	4	2
199	в жизни	2	2
200	ни в	10	2
201	как и	7	2
202	нигде не	1	2
203	мы видели	3	2
204	такой же	4	2
205	обратимся к	1	2
206	нисколько не	3	2
207	во время	1	2
208	не столько	3	2
209	представление о	1	2
210	и более	2	2
211	их в	1	2
212	случае мы	1	2
213	тем самым	2	2
214	с которой	1	2
215	самого начала	1	2
216	одна из	1	2
217	тогда и	1	2
218	иметь в	2	2
219	но очень	1	2
220	другой стороны	2	2
221	здесь нет	2	2
222	кроме того	6	2
223	только с	2	2
224	был бы	3	2
225	же мы	1	2
226	когда мы	1	2
227	и вполне	2	2
228	не говорится	1	2
229	того чтобы	3	2
230	с ее	1	2
231	в виду	3	2
232	здесь не	3	2
233	с самого	1	2
234	подойти к	1	2
235	в разных	2	2
236	находится в	3	2
237	мы могли	1	2
238	на вопрос	1	2
239	в глаза	4	2
240	с другой	5	2
241	а также	8	2
242	что эта	2	2
243	в свете	1	2
244	оказывается что	2	2
245	но с	2	2
246	в новой	1	2
247	и так	2	2
248	уже в	3	2
249	в нашей	2	2
250	не знал	1	2
251	является не	3	2
252	а то	2	2
253	при помощи	4	2
254	и их	1	2
255	заметить что	2	2
256	тут же	5	2
257	этим же	1	2
258	в руки	1	2
259	и вместе	2	2
260	и только	3	2
261	не было	5	2
262	о своей	1	2
263	и из	1	2
264	именно в	3	2
265	здесь в	4	2
266	а с	4	2
267	себя и	1	2
268	в немецких	1	2
269	в некоторых	1	2
270	становится ясным	1	2
271	нет ничего	2	2
272	есть на	1	2
273	что весь	1	2
274	в тех	1	2
275	да и	6	2
276	по существу	4	2
277	в основном	4	2
278	которые были	2	2
279	под названием	9	2
280	и часто	1	2
281	более ранних	1	2
282	чтобы понять	1	2
283	тот кто	1	2
284	то не	2	2
285	будто бы	1	2
286	в системе	1	2
287	все еще	1	2
288	сказать что	12	2
289	не что	1	2
290	ее в	3	2
291	себя как	1	1
292	можно говорить	1	1
293	совершенно новой	1	1
294	для выяснения	1	1
295	сам по	2	1
296	и понимает	1	1
297	это и	1	1
298	это очень	1	1
299	из его	1	1
300	она все	1	1
301	не имеют	2	1
302	едва ли	11	1
303	почему же	6	1
304	и этот	2	1
305	и за	2	1
306	по его	2	1
307	есть не	2	1
308	теперь мы	1	1
309	и о	4	1
310	превратилась в	1	1
311	имеет свою	2	1
312	трех основных	1	1
313	представлением о	1	1
314	но она	1	1
315	на себя	2	1
316	их не	1	1
317	себе а	1	1
318	и образуют	1	1
319	себе что	1	1
320	он наталкивается	1	1
321	и он	1	1
322	есть вместе	1	1
323	это время	2	1
324	подробное изучение	1	1
325	в отличие	3	1
326	связи со	1	1
327	он сам	2	1
328	что его	2	1
329	с его	2	1
330	чем это	2	1
331	а тем	2	1
332	но как	2	1
333	а только	7	1
334	не то	1	1
335	к которой	1	1
336	только при	4	1
337	в сторону	2	1
338	отличие от	3	1
339	в свои	1	1
340	отнюдь не	5	1
341	в истории	5	1
342	как говорит	2	1
343	не видно	1	1
344	что дает	1	1
345	в возрасте	1	1
346	в течение	4	1
347	из вас	1	1
348	и где	1	1
349	просто как	1	1
350	и как	7	1
351	что по	1	1
352	случае уже	1	1
353	и к	2	1
354	существ за	1	1
355	духа и	1	1
356	себе не	1	1
357	от этого	2	1
358	в этот	2	1
359	это чисто	1	1
360	еще на	1	1
361	как то	1	1
362	в целом	2	1
363	так или	2	1
364	всей своей	2	1
365	остановиться на	2	1
366	им в	1	1
367	сказать чтобы	1	1
368	говорит не	1	1
369	но на	2	1
370	его но	1	1
371	человек не	1	1
372	же именно	1	1
373	никакому сомнению	1	1
374	оно должно	4	1
375	войти в	1	1
376	на земле	1	1
377	но вместе	1	1
378	достаточно указать	1	1
379	что ни	1	1
380	и которые	1	1
381	которое как	1	1
382	которому принадлежал	1	1
383	не будет	6	1
384	этом он	1	1
385	что такой	1	1
386	была в	1	1
387	это было	3	1
388	в учение	1	1
389	этой силы	1	1
390	но их	1	1
391	а это	1	1
392	для них	1	1
393	но уже	2	1
394	в них	1	1
395	далеко не	3	1
396	не всегда	1	1
397	несмотря на	7	1
398	к своему	2	1
399	сами собой	1	1
400	не будут	1	1
401	но я	1	1
402	бы на	2	1
403	дошли до	1	1
404	в своей	9	1
405	религии но	1	1
406	на ступени	2	1
407	не подлежит	1	1
408	к одному	1	1
409	прийти к	1	1
410	мы теперь	1	1
411	эта не	1	1
412	но эта	1	1
413	а есть	2	1
414	которые в	1	1
415	земле и	1	1
416	тем не	10	1
417	надо сказать	1	1
418	с такими	1	1
