N	2gram	Vygotskiy__2	Myshleni
1	в том	37	42
2	том что	21	35
3	с помощью	1	31
4	в процессе	2	27
5	таким образом	21	25
6	в этом	13	24
7	точки зрения	17	24
8	в качестве	1	21
9	и в	32	20
10	что в	20	19
11	заключается в	12	18
12	в основе	11	17
13	то же	13	16
14	не только	12	15
15	то что	21	15
16	что они	7	14
17	как мы	1	13
18	в их	3	12
19	что ребенок	2	12
20	при этом	13	12
21	может быть	18	12
22	с другой	3	12
23	потому что	21	12
24	с точки	10	11
25	в его	2	11
26	так же	18	11
27	этого слова	1	11
28	в целом	4	11
29	мы должны	3	11
30	и то	3	10
31	в истории	1	10
32	в себе	2	10
33	в отношении	3	10
34	того что	8	10
35	мы видим	4	10
36	только в	7	10
37	если мы	12	10
38	так как	12	10
39	того же	2	9
40	и другие	1	9
41	могли бы	2	9
42	и как	7	9
43	понятий и	1	9
44	как и	10	9
45	между тем	4	9
46	мы могли	1	9
47	что и	17	9
48	тот же	6	9
49	с одной	1	9
50	слова в	2	9
51	одной стороны	1	9
52	ребенка и	1	9
53	как это	4	9
54	другой стороны	2	9
55	но и	10	9
56	и тем	4	8
57	понятия в	1	8
58	было бы	11	8
59	этом смысле	1	8
60	тогда когда	3	8
61	и что	22	8
62	вместе с	2	8
63	и не	10	8
64	в результате	1	8
65	самом деле	16	7
66	один и	1	7
67	и тот	2	7
68	то увидим	1	7
69	в своей	3	7
70	и более	4	7
71	тем самым	1	7
72	с другом	1	7
73	могут быть	4	7
74	же самое	6	7
75	того чтобы	14	7
76	в собственном	1	7
77	тем что	9	7
78	этом отношении	5	7
79	понятия не	1	7
80	а не	7	7
81	что мы	1	7
82	как бы	6	7
83	друг с	1	7
84	же как	4	6
85	в самом	12	6
86	той же	8	6
87	и на	5	6
88	тому же	1	6
89	этот процесс	1	6
90	одно и	1	6
91	те же	6	6
92	с тем	11	6
93	мы видели	1	6
94	одного и	2	6
95	к одному	4	6
96	на каждом	1	6
97	к тому	7	6
98	можно было	7	6
99	в силу	1	6
100	его в	1	6
101	что он	13	6
102	каждом шагу	1	6
103	не может	17	6
104	такого рода	1	6
105	слово в	1	6
106	сказать что	7	6
107	речь идет	1	5
108	мы имели	1	5
109	как в	9	5
110	с этим	4	5
111	все же	4	5
112	целый ряд	6	5
113	и к	3	5
114	в действительности	4	5
115	увидим что	2	5
116	все эти	7	5
117	на то	11	5
118	одной и	4	5
119	это не	2	5
120	и того	1	5
121	иным способом	1	5
122	в уме	2	5
123	только не	1	5
124	и его	7	5
125	никогда не	9	5
126	так и	3	5
127	если бы	6	5
128	о том	6	5
129	говорит он	4	5
130	обе эти	1	5
131	не совпадают	1	5
132	мы можем	3	5
133	для того	13	5
134	в частности	3	5
135	что слова	1	5
136	тем же	1	4
137	этой теории	2	4
138	в сущности	7	4
139	его к	1	4
140	показали что	2	4
141	в нашем	1	4
142	нами в	1	4
143	ребенка с	1	4
144	и те	4	4
145	как он	2	4
146	ключ к	1	4
147	состоит в	3	4
148	и с	4	4
149	нашего исследования	1	4
150	с этой	4	4
151	и при	2	4
152	по сравнению	2	4
153	и той	4	4
154	которые в	4	4
155	не в	8	4
156	тому что	4	4
157	что с	3	4
158	из основных	1	4
159	одному и	1	4
160	сходство с	1	4
161	что оно	2	4
162	роль в	2	4
163	на том	2	4
164	и только	2	4
165	все время	6	4
166	только что	1	4
167	в сознании	4	4
168	по выражению	1	4
169	из них	4	4
170	в области	1	4
171	по своему	3	4
